disease,postLink,postHeading,postContent,postTags
Brain & Nervous System Disorders,https://messageboards.webmd.com/health-conditions/f/brain-nervous-system-disorder/11657/a-long-read-but-see-if-you-can-figure-it-out-in-pain-and-in-need-of-answers,"A long read, but see if you can figure it out! in pain and in NEED of answers :(","Here's a little Journey of my health over the past couple months. I'm at my wits end! I don't know what to do, I'm only a 19 year old female. Any advice or comments, suggestions, inferences or hypotheses as to what could possibly be going on with me would greatly appreciated. (writing this with shaky hands), here's a little in sight of what's been going on/ when it started and the symptoms i've been experiencing. I've wrote down the dates from day 1 to present (which might be a little off) *Prior to the first date i've listed below, I was experiencing other symptoms over the course of a month but gradually. Fatigue, feeling like I was in a fog most of the time, trouble remembering things, concentrating, just didn't feel all there. I noticed my right eye felt as if it wasn't as strong as my right one (blurriness). My right ear also felt plugged all the time followed by a pain on the right side of my face that was connected from my ear to my jaw that lasted a little more than a month but has now subsided. Things such as clumsiness, tingling in my hands and feet and weakness were also experienced. *May 27th 2017* Was when I first went to the ER for an excruciating headache, I was given an IV + headache medication, I felt this feeling of general discomfort throughout my body as the medication was going through the IV to my arm (have not felt the same since, it was like an irritable feeling that I still sometimes experience.) A few days after that I began to feel very shaky and just not okay. Was still having problems with my right eye, was also continuing to suffer from the intense headache listed above but it was now causing a burning sensation in different areas of my head and the back of my neck. This headache and feeling of pressure/ burning sensations continued on for about a week or so.  *June 3rd* was STILL experiencing this same headache/pressure and burning sensation, so I went back to the ER. After waiting for 4hrs+ at the ER just to see the doctor, he examined me and didn’t think anything too serious of the headache suggesting a possible sinus infection. I told him I didn’t think it was just a sinus infection after mentioning a history of brain tumour in my family, I asked for a CT scan of my head just to make sure. Hesitant to give me the CT scan because of his doubt that there was anything seriously wrong (such as a brain tumor) he prescribed me sinus infection medication and sent me on my way. *June 7th Went back to the ER with the same severe persistent headache and burning sensations throughout my head and neck along with a few new symptoms that presented themselves such as weakness as well as a burning sensation on the top of my legs. I was seen by a different doctor this time, who thought a CT scan was in my best interest. I agreed to the CT scan of the brain which came back as in fact sinus inflammation in the brain. I was given RAN- CLARITHROMYCIN 500MG & PMS-DEXAMETHASONE 4 MG. Although a sinus infection was the only thing to come of the CT scan, the symptoms I had been experiencing and explained to the doctor earlier ex. burning in my neck and head, trouble with my right eye, intense migraines, clumsiness, cognitive issues (poor memory, unable to concentrate) ""brain fog"", muscle weakness, suggested him to believe it could be something more, he mentioned a possibility of MS and told me he was going to order an MRI of my brain to rule it out.  *After taking the medication for the sinus infection the headaches did stop*. From June 7th - 16th awaiting the MRI of my brain the doctor from the ER had ordered I was very stressed and depressed about thinking MS was what was causing all these symptoms. I was under extreme amounts of stress. At this time I started noticing the fatigue becoming worse where I would just have to lay down due to feeling very weak and physically exhausted. Also at this time I noticed I was having sleep troubles. I would have a hard time falling asleep even to just nap even though my body was so tired, my brain would just not allow me to sleep. At night time especially I would also have trouble falling asleep and staying asleep as I would wake up every couple hours. I also noticed I'd developed a slight tremor in my right hand/arm whenever I would lay down. The tremor was not as noticeable to the naked eye as it was within my body, it would keep me awake as well due to just being uncomfortable. Within the next two weeks of experiencing these symptoms I also noticed a decrease in my weight. I lost a total of 14 pounds unintentionally, but possibly due to extreme stress.  *June 17th I had the MRI of my head. The tremor in my hand/arm got slightly worse as you could now see a slight shake with the naked eye, I also noticed my legs would twitch while laying down and feel as if they had a slight vibration to them coming from the inside. *June 19th exhausted from only getting maybe 1-2 hours of sleep a night accompanied by the weakness in my body and tremor, I also noticed an irritable feeling in my upper back from time to time making it very uncomfortable to lay down or to sit for long periods. It felt almost as if I had restless back syndrome that persisted throughout the day and the night. Sometimes this feeling would go into my arms, as well as the burning sensations on the top of my legs continuing to persist. *June 22 Was my appointment with the neurologist to discuss my prior MRI scan of my brain to see if MS was the reason behind these symptoms or not. I and was told by the neurologist my brain scan was clear having no lesions, and that MS was ruled out. After explaining to the neurologist my still existing symptoms they did a physical neurological exam confirming it was still not MS. They then suggested an anti anxiety medication. I had an appointment with my family doctor that following day, and explained the persisting symptoms I was still having. My doctor also related it back to anxiety and prescribed me with an antidepressant/anti anxiety medication which I have not taken because I do not agree that these symptoms are from anxiety. As well as ordering more blood work, checking levels, deficiencies and ruling out any other scary things such as Lymes, Lupus, RA, & crohn's disease. *All blood work has came back normal, and negative for any autoimmune/rheumatic diseases*.  A few weeks later with still no answers and the same persisting symptoms, along with some new ones that are becoming quite concerning. I’m now experiencing widespread pain throughout my body. These pains come and go hitting my body in different areas giving me extreme muscle pain mainly in my back, forearms, shoulders, hips, knees and buttocks. The pain intensifies in different areas, the other day I woke up with my upper back aching for hours and then it would move down to my lower back. Then the next day my back wouldn't hurt any more but my left forearm would be in excruciating muscle pain as if I'd just exercised heavily the day before (which I did not). Other extremities such as my ankles, hands, feet, toes and fingers would just ache,pain and almost feel like little electric shocks(mainly in fingers and toes), throughout the day accompanied by the burning sensation. I am still not able to fall asleep or stay asleep throughout the night. I’ve woken up overheating and sweating, not being able to swallow. A rash that appeared out of nowhere on my neck (went away after an hour) along with a very flushed face. Restless back and leg pain (in the day and at night). At this point I just don’t know what to do!! I’m out of answers, very frustrated and in pain :( Could this be a neurological problem? brain damage? fibromyalgia? I don't know :( if anyone has anything similar experiences that followed by a diagnoses or any idea of what this may be let me know!!","Epilepsy/Seizures , Parkinson's Disease , Alzheimer's Disease , Caregiving"
Brain & Nervous System Disorders,https://messageboards.webmd.com/health-conditions/f/brain-nervous-system-disorder/22896/constant-shaking-hands,Constant shaking hands,"Recently I've begun to notice that my hands are constantly in a slight shake when I'm using my hands. I've read about Essential Tremor but am in a little doubt whether or not it really is. I can easily write, draw without problems, but when I keep my hands at a place not at rest it will all begin to shake mildly, could it really be essential tremor?",
Brain & Nervous System Disorders,https://messageboards.webmd.com/health-conditions/f/brain-nervous-system-disorder/23480/rare-disease,Rare disease,My husband has been told he has Amyloidosis of the brain so what is the progressiveness of this disease and is there any treatments?,
Brain & Nervous System Disorders,https://messageboards.webmd.com/health-conditions/f/brain-nervous-system-disorder/23695/weird-pain-feeling-left-side-where-chest-and-shoulder-meet,weird pain/ feeling/ left side where chest and shoulder meet .,"Hello,  i have been having this weird pain or feeling , its More of a point. that feels pain. and cause my left arm and leg, numbness and tingling.  this point is exactly located above my left nipple 2cm slightly toward the arm. see attached photo.  it feels so heavy sometimes. or im having a heart attack.  i went to ER did test for heart attack . but all came clear . im 37 years old. dont smoke or drink.  * this feeling usually used to happen to me when smoking ""weed"" and some times by prescription drugs*  but not i was taking antibiotics called ""klacid xl"" i stopped it . the this pain. come and goes. for the past 3 days.. it feels horrible.. Why i was taking the antibiotics ?  it all started 3 month ago. i have weird pain in my abdominal its moves. from left to right . and it hurts like bruises. but no coloring or redness.  done all tests  MRI XRAY ULTRASOUND URIN test Stool  all came clear . so they said some bacteria "" H pylori"" but apparently not.  any advise ?  Thank You",
Brain & Nervous System Disorders,https://messageboards.webmd.com/health-conditions/f/brain-nervous-system-disorder/22614/father-s-health-is-declining-what-could-be-wrong-with-him,"Father's health is declining, what could be wrong with him?","My father is 64 years old, and has trouble walking and getting up from a chair. He limps a lot, has a bad back, and seems like he may fall over any moment. He is often unable to fall asleep and stay asleep; he was hospitalized briefly on his 64th birthday a few months ago with an irregular heartbeat, and went for an emergency EKG again a few weeks later after being unable to sleep all night with a severe headache, which I heard came out normal. Since then, he has not had any serious incidents. He doesn’t think it’s arthritis, but some nervous system disorder. He has been to doctors who have prescribed him Ambien, Neurontin, and a few other generics, but he says those drugs have not helped him very well. He is 5’11”, weighs about 175 pounds, and has been fairly healthy until recently. His father lived to 84 and his mother lived to 90. He smoked some in his twenties, but has never touched tobacco since then. When he was hospitalized, I found out he had been drinking a lot of whiskey, more than I thought he did, behind my back late at night. I believe and hope he has cut back or stopped drinking it altogether since then. He had to cut down his working hours due to his age and health, but now cannot go back in his physical condition, and has been using up his vacation and sick time. I have been a good son; I often come over to help him out with everyday activities, and my mother has been calling him up asking how he’s doing, despite them splitting when I was a child. We don’t know what he could be suffering from, and if it could be possible for him to recover physically.",
Brain & Nervous System Disorders,https://messageboards.webmd.com/health-conditions/f/brain-nervous-system-disorder/24020/tendon-and-hamstring-lengthening-as-adult,Tendon and hamstring lengthening as adult,I'm 47 and have had cp most of my life. I've had heel cord stretching 2 times in my life. I just had hammertoe surgery on both feet. Now my surgeon recommended tendon and hamstring Lengthening. Has any adult had it?  How many days are u in hospital for? Do u go for inpatient rehab before going home? Read more:,
Brain & Nervous System Disorders,https://messageboards.webmd.com/health-conditions/f/brain-nervous-system-disorder/2283/migraine-my-real-hell,Migraine; my real hell,"Hi, I am from Montreal, CA. By profession, I am a developer. This is my first experience and first post in a health community. I am facing a serious issue related to a migraine.  I am partially visually impaired person. at the time of occurrence, I am partially blind, I don't know how to explain my situation. That much worst is my condition.  It's like heavy impulses of pain hitting the both sides of my head and this will last up to two days and I can't continue with my work as I need to constantly look at computer screen.   I am not that much aware of this situation and is not a wizard like you guys. The one and only relaxation from this situation for me are the pot smoking. I feel relaxed when I smoke. I know pot will not cure my situation and it is just a 'way' to escape from those pain. I am planning to resign from my current job, I know there is no permanent cure to my situation.",
ADD/ADHD,https://messageboards.webmd.com/health-conditions/f/add-adhd/64729/bf-with-adhd,Bf with ADHD,Hi. My bf has ADHD and is a tad on the cold side emotionally. We have discussed this and I have expressed my dissatisfaction as well. Nothing really changes and I really love him. He is a highly functional ADHD-er and a genius but shows his emotions with gift giving. He understands my emotional needs but seems to refuse to tell me that he loves me. He had a tough childhood with a father who he suspects has ADHD too but was never treated. I am guessing his childhood and his experiences as an adult with ADHD have made him cold emotionally. When he is in one of his moods he his very nasty and mean to others and myself. I have learned to be patient but I have snapped and given him a piece of my mind. At this point I am unconcerned about his moodiness because I would gladly deal with it forever exchange for a few loving words.,"Living With , ADHD in Adults"
ADD/ADHD,https://messageboards.webmd.com/health-conditions/f/add-adhd/38204/advice-needed-for-a-15-year-old,Advice needed for a 15 year old,I am 15 years old and failing some classes because I'm pretty sure I have ADHD. I can't focus on anything In school or at home and I have a hard time learning. Some of my friends are ADHD and say I have it. Any advice on how to ask my parents to get me tested? ( i never talk to my parents about anything to do with my health unless it is necessary),"ADHD in Children , Living With , Diagnosis"
ADD/ADHD,https://messageboards.webmd.com/health-conditions/f/add-adhd/39290/caveats-for-finally-getting-treatment-for-add-as-middle-aged-person,Caveats for finally getting treatment for ADD as middle aged person?,"I was recently diagnosed with ADD, something I'm realizing I probably had my whole life. Are there any concerns, caveats I should be worried about with regard to taking medication for ADD as an adult? I guess my main concern is that I'll realize what I've been missing all along and want to be treated in perpetuity because I just feel more mentally capable. Opinions?",ADHD in Adults
ADD/ADHD,https://messageboards.webmd.com/health-conditions/f/add-adhd/36034/adderall-20mg-xr,Adderall 20mg xr,"I am 21 and I have recently been prescribed adderall 20mg xr. I am worried that it may be causing some harm, a few hours after taking it i start to have light chest pains they don't last long but they do make worried. I am wondering if this is normal? I also was wondering if it is okay for me to take the drug 2x a week instead of every day?",ADHD in Adults
ADD/ADHD,https://messageboards.webmd.com/health-conditions/f/add-adhd/42880/adhd-impacting-life,ADHD impacting life.,"I've read in many places that ADHD symptoms need to present in two or more settings. So does that mean, if I can't focus on my school work at school and I can't focus on my school at home, I'm experiencing ADHD in 2 settings?  Or is it like, I can't finish school work at school and I misplace things at home. How would ADHD impact your life at home?",
ADD/ADHD,https://messageboards.webmd.com/health-conditions/f/add-adhd/42488/ex-wife-adhd-affecting-our-kids,Ex-wife Adhd affecting our kids,"Hi everyone! New to this sight , first post. Bear with me its been a long & difficult road the past several years. Met my ex. back in 2005. Hit if off right off the bat. She was previously divorced a year before. We married in 2007. Shortly after our marriage i started noticing odd behaviors. My ex. had difficult time getting to sleep at night, really hard time getting up in the mornings to the point that she would be physically awake but would not be consciously awake for 15 - 20 min. She would be hostile to me even if i tried talking to her shortly after waking.   She has many of the Adhd symptoms in adult women. Places money just anywhere in the house, inside several drawers, on several tables & just about everywhere you could imagine. She would place empty cigarette cartons in lots of different cloths drawers also. My ex. would be in the shower for 45 min. to a hour & not even realize it when i mentioned it to her. Back then we could hardly ever get to a app. , family event on time unless i kept nagging her to get it in gear. She never would fill out any school forms for the kids. She would not ever get involved in our finances. I ask numerous times to let me show her ours bills & where we were at financially & she just showed no interest at all. I would have our two kids ready to go & we would be waiting on her. She would very seldom do any house cleaning. Our home was a mess if i didn't clean it.  Our children came in 08 & 09 a boy & a girl. What a blessing in our lives they are. My ex seemed to really focus on our children the first few years but all of a sudden she just seemed like she couldn't handle the daily grind of working & helping raise our kids. Got to the point when kids were in first grade & pre-k i would have to come home & make sure she had the kids up & ready to get to school in time. Several times the kids would be up & playing & she was still asleep when i arrived. Keep in mind the kids were 5 & 6 at the time. Discussed this with her & she seemed like it was no big deal.  As years progressed her condition seemed to worsen. Just seemed like i was taking care of 3 kids. As i look back this is where the Parent Child Syndrome kicked in. Our marriage started failing around this time. I knew there was something wrong but just couldn't figure it out. I wanted to be the perfect husband & not complain about what was going on .  We kept on growing apart. She just seemed to want to party all the time with not much responsibility towards our kids. Anything that was monotonous or boring she didn't seem to want to have any part of.   In the fall of 2014 she ask for a separation. I was floored but not all that surprised. She told me she wanted to have fun & was not going to live her life based on my schedule. I went to counseling by myself a couple of times first. I talked her into going & she went. I later returned to counselor for third session & the counselor said i wasn't the problem in the marriage. We then had a few joint meetings between me my ex. & counselor. Don't know what was said between my ex. & counselor . My ex. would never tell me. We got along a little better for a couple of months then she called me requesting a divorce in spring of 2015.   I then really started searching for answers to problems in our relationship. Searched the internet & our marital issues seemed to trace back to Adhd. My ex- told me when she was young her mom would tie her up in chairs sometimes to keep her still. Her father showed a lot of the same traits my ex does. She also told me that her grand mother had psychological issues being placed in straight jackets on a few occasions. She explained this to me earlier in our relationship. So when i subtly brought up her symptoms to her she stilled blamed me for our demise.  We ended up getting divorced Dec. of 2015. We have joint 50/50 custody of our children. Its been a hard road . My daughter cries each time we make the transfer on weekends. My son tends to keep his feelings inside. My ex wont get the kids to practices on time, has never showed up to my sons basketball games on time etc. Now just the other day my son ask me if i could pick him up from after school day care before his basketball game. I ask him why because its moms night to pick you up. He said that if i picked him up he wont have to worry about him being late & not running out on floor the same time as the other kids. Come to find out from him that is what happened the previous game.   What, or is there anything i could do or any way help our situation at this point? Oh, by the way our son was diagnosed with Add 1 1/2 years ago & my ex- is still in denial.",
ADD/ADHD,https://messageboards.webmd.com/health-conditions/f/add-adhd/41618/medicine-question,Medicine question,My son has ADHD and takes concerta and focalin. Well this past Thursday his tonsils and adenoids where removed. Now he has been put on Hydrocodone 7.5/325mg15.. my question is. Is it safe to take all 3 together?,ADHD in Children
ADD/ADHD,https://messageboards.webmd.com/health-conditions/f/add-adhd/32821/teenage-daughter-14-with-adhd,Teenage daughter 14 with ADHD,"Hi,  Had anyone experiment this type of symptom: having no appetite at all (breakfast, lunch and dinner) 24 hours and counting? Thank you",
ADD/ADHD,https://messageboards.webmd.com/health-conditions/f/add-adhd/46117/adhd,ADHD,"I recently discovered that I have adhd, halfway through my highschool education. I am slightly concerned because before I started taking medication my grades were suffering. I was taking the highest level classes I could. Since I began taking medication, my grades have increased substanitally. How do I let colleges know that that is what happened? Or is there even a way for them to understand how this impacted my grades?","ADHD in Children , Living With"
ADD/ADHD,https://messageboards.webmd.com/health-conditions/f/add-adhd/37981/adhd-med-side-effects,ADHD Med side effects,"My daughter was diagnosed as ADHD two years ago. (I thought more ADD rather than ADHD because she just couldn't focus on school.) Seemed like every time we went to the doctor she was increasing her Adderal dose. In August the increase bumped her up to 30mg. Not cool!! I found out that she was self harming and had a plan to commit suicide. In October she told me she didn't like the way they were making her feel and refused to take them. I contacted the doctor and she finally was able to see us in November. Which she had been off the meds for almost a month. During that time I got my baby back...spunkiness, laughing, enjoying life, caring and thoughtful...something I hadn't seen in awhile. Anyways, at the doctors visit (a month later) the doctor was asking about her episodes. At which time, my daughter said she doesn't feel that way anymore...we had to go to the er for a mental evaluation. Ok whatever, it's protocal. The case worker said it sounded like the meds triggered her into a bipolar depression state and require behavioral therapy. So we are doing that. In the meantime I am enjoying my daughter again. She said she feels normal BUT her grades are struggling just like before. (from A-B Honor Roll to failing 2 classes) The reason to be put on the meds...to focus better in school. I have also noticed recently she is binge eating. I guess after saying all of that; my daughter needs something to help her focus more and binge eating less. Is there anything out there that could help with this?","ADHD in Children , Symptoms , Diagnosis"
ADD/ADHD,https://messageboards.webmd.com/health-conditions/f/add-adhd/38555/adhd-and-having-wierd-nausea-dizzyness,adhd and having wierd nausea dizzyness,"i have adhd and epilepsy, but sometimes i get something (i dont know if its related to any of the 2 things i got) , anyways sometimes (totally randomly) i start feeling really warm, my whole body starts feeling warm, and becomes a bit hard to breathe, i feel very dizzy and kinda nausea, and some wierd memory flashbacks of something i dont even know if its true comes up and these ""attacks"" last for like a minute each or somet, and they come totally randomly, can any1 help explain to me perhaps what is happening to me?",Symptoms
Brain & Nervous System Disorders,https://messageboards.webmd.com/health-conditions/f/brain-nervous-system-disorder/21344/after-effects-from-foot-drop-recovery,After effects from foot drop recovery,"So, a lot of people don't seem to know much about foot drop but hoping someone has gone through something similar (not sure if I am posting in right group, sorry if not). Some time last year one night I woke up with bad cramp in my leg, the next day my leg and foot felt funny but thought nothing of it as thought it was the after effects of the cramp. Over the coming days/weeks it seemed to get worse, I started falling over, finding it difficult putting shoes and socks on. I didn't pay much attention at first so took a while to realise something wasn't quite right. After a bit I became much more aware of it, I found I couldn't lift my left foot up and was dragging my foot etc. I try to avoid going to Drs so I left it a while hoping it would get better on its own. After a month or 2 I went to Drs, they took blood tests and I was diagnosed with food drop however they couldn't at this point determine the cause. I was referred to hospital for physio however, by the time I got an appointment I noticed it started to slowly get better. Over the weeks gradually I could lift my foot bit by bit. Now, the foot drop has completely gone but I seem to have been left with after effects. Mostly when I am in bed at night, my left lower leg, foot and ankle just doesn't feel right...its hard to describe but feel a bit like numbness / pins and needles. The best way I can describe it is, wrap a band around your finger to cut off the blood supply and you finger will feel of, it's like that.  It's hard getting comfortable in bed, find it easier to slightly dangle my leg over the side of my bed as the least pressure on my leg the more comfy it is. Anyway, sorry if that makes no sense but hoping someone will know if this feeling in my leg will ever go?",
Brain & Nervous System Disorders,https://messageboards.webmd.com/health-conditions/f/brain-nervous-system-disorder/21732/looking-for-labs-performing-musk-blood-test,Looking for labs performing MuSK blood test,"My neurologist wants to order the MuSK Antibody Test for me. It appears only one lab in the country, Athena Diagnostics, performs this test. But my insurance company, United Healthcare, does not cover any work by Athena. Does anyone know of another labs that perform this test? I've seen suggestions that the Cleveland Clinic and Mayo Clinic also perform this test, but that looks incorrect because I see on their websites they actually use Athena to perform this test. (I believe this is because Athena has a patent on the test.) Paying the full retail price for the test out of my pocket would cost well over $500 (I've seen quotes of $1400).",
Brain & Nervous System Disorders,https://messageboards.webmd.com/health-conditions/f/brain-nervous-system-disorder/21915/burning-sensation-during-mri-and-tremors-involuntary-movements,Burning sensation during MRI and tremors/involuntary movements?,"I thought this was rather strange because it has never happened to me like this before. When I did the brain MRI without contrast, the first session my body had spasms, legs had involuntary movements, and I had a burning sensation on my skin from head to neck. Is this something to be concerned about? I've not received the results as of yet because I've just recently got it done on Tuesday. When I did the second session where they did the contrast, I was okay. So the anticipation and it freaks me out. Any insights on your experiences or if a professional can give me an explanation would be greatly appreciated. Thank you!",
Brain & Nervous System Disorders,https://messageboards.webmd.com/health-conditions/f/brain-nervous-system-disorder/22152/reoccuring-brain-pain---inflammation,Reoccuring brain pain - inflammation,"A couple days ago I began having brain pain. I touched the top of my head & realized that the midsection had begun to divide. I thought maybe I was dehydrated. I carried a fever in the early morning there; and it went down my spine/neck. I now think it is infection. I went to ER; and was given medicine; but it has just now returned. I think it might be sugar involved. I should go back to ER? I'm broke. What can I do? What I read says it is an emergency (can cause seizures, coma etc.) affects the frontal & parietal areas & lasts a long time",
Brain & Nervous System Disorders,https://messageboards.webmd.com/health-conditions/f/brain-nervous-system-disorder/22189/am-i-having-a-disease-or-am-i-just-overreacting,Am I having a disease or am I just overreacting?,"Since a few years I have been having flashbacks of my past and very frightening thoughts. I have an urge to overwrite again and again. I get angry easily and often. Sometimes I get very sad for days and then I have sudden bursts of positiveness. When I feel sad, sometimes the feeling is so strong that I feel like I should end my life. I don't talk to my parents or anyone else about this because they'll think that I am a nut job. I am very easily influenced and impatient. I never finish a book and skip to another. I am also a determined atheist. What is wrong with me?",
Brain & Nervous System Disorders,https://messageboards.webmd.com/health-conditions/f/brain-nervous-system-disorder/2379/postconcussive-syndrome,Postconcussive syndrome,"I've had one really bad concussion when I was 17 I'm 26 now between then and now I've had several concussions. I was wanting to ask someone about it , um the TBI and postconcussive syndrome, and that is what kind of doctor do I need to see to get help because it's affecting my daily life and I'm becoming pretty miserable.",
Brain & Nervous System Disorders,https://messageboards.webmd.com/health-conditions/f/brain-nervous-system-disorder/22354/zoloft-withdrawal,Zoloft Withdrawal,"Hello, I have been taking Zoloft for about a year, started with 50 mg and have been taking 100 mg a day for the last four months, I quit cold turkey 5 to 6 days ago and I'm not taking any other prescription medicine but smoking pot. I'm about 125 pounds female, does anyone know how long the brain zaps and lack of energy last? The brain zaps are terrible",
Brain & Nervous System Disorders,https://messageboards.webmd.com/health-conditions/f/brain-nervous-system-disorder/22451/distorted-sense-of-smell,Distorted Sense of Smell,"I am a 25 year old male. For the past year or so, I have been experiencing episodes of distorted sense of smell. It happens randomly, after certain triggers. It is EXTREMELY difficult for me to describe. One moment, all is well. Then suddenly, a strange smell appears out of nowhere and stays, and all other smells, although detected, but become extremely distorted (usually pungent) e.g. a deodorant/perfume smell would feel much stronger than it really is and a bit different or pungent. This happens in both nostrils and in different frequencies, sometimes everyday, sometimes every other day, sometimes 2-3 times a week and so on. Triggers: Sharp inhale/exhale  Laughing  Sneezing Sometimes, I can feel that it is about to happen. Relieving factors: Only sleep. Otherwise, it stays even the whole day once it begins. But things become normal after I wake up. Then, a sneeze or other trigger can bring it back again for the entire day till I sleep again. Indeed, when it happens, I feel somewhat sleepy or else lose desire to do other things. There are no other symptoms and I do not have any known medical conditions (thankfully). I am also not on any drugs. No one in my family has such symptoms. Is it bothering me? Certainly yes. For one thing, food loses all its delicacy because of the weird smells. Secondly, it makes me annoyed and not want to do anything till it goes away. Other info: I do have a DNS, but I am unsure if this seems to have anything to do with it. The problem seems to be higher up, in my opinion. I also have an occasional complaint of eye flashes.",
Brain & Nervous System Disorders,https://messageboards.webmd.com/health-conditions/f/brain-nervous-system-disorder/22574/long-thoracic-nerve-pain---started-with-winged-scapula,Long Thoracic Nerve Pain - Started with Winged Scapula,"Hello, I've been dealing with very sharp and discomforting pain for about 4 years now. It started because I had very poor posture when sitting at the computer hunched over for long periods of time. When the pain first occurred, it was so severe that I stayed up all night screaming. The day prior I felt a little soreness in my shoulder, but when the pain came full force I could not even sleep. I never went to the hospital at the time, which I probably should have. The pain lasted for a few days and then I woke up the following morning with a winged scapula. My shoulder blade protruded 2-3 inches from my back for about 3 months. I tried going to physical therapy and few times but found it was not working and it was also too expensive ($100 per visit). The winged scapula finally went away on its own, but a lingering pain remained. When I put pressure on the exact point of the pain, it feels much better. This is only temp. relief. I've found that heavily working my arms and shoulders temporarily numbs the pain as well (ex. Boxing, weightlifting). When I get busy with work and spend long hours at the computer and standing up, my shoulder pain gets far worse. It comes back nearly full force to the night 4 years ago when I could not sleep. I've seen 6 specialist doctors and 1 chiropractor in the 4 years I've had this issue. Doctor #1 put me on steroids and said it would go away by itself in 1 year Doctor #2 gave me an EKG test and saw some failed nerves of the long thoracic. the test was performed with a needle which was inserted into my back , moved around and then repeated for an hour. Very painful. He also stated the pain would go away and that nerves repair themselves. he prescribed muscle relaxers. They made me very sleepy and it became hazardous to work/drive. Doctor #3 wanted to shoot me with steroids directly into the area of pain. I said no because I did a lot of research online and found it could have permanent damage if done so. Doctor #4 wanted to do another EKG test, I declined because that had already been done and did not go back to him. Chiropractor #1 Cracked my neck and my back for 3 weeks, twice a week. and I saw no results. Doctor #5 said that I needed physical therapy, I did not attend because of failure in the past plus cost of treatment. Followed physical therapy guide I found online for my condition, it helped temporarily but pain came back. Doctor #6 prescribed muscle relaxers. I took them and it did not fix the reoccurring pain.  I cannot stand this pain any longer. Please help..",
Brain & Nervous System Disorders,https://messageboards.webmd.com/health-conditions/f/brain-nervous-system-disorder/9117/in-pain,In Pain,"I have had these weird sharp stabbing pains in my head that last about 3 seconds to 5 minutes followed by a burning sensation along with slight tingling in my head . The top of left shoulder is always tense with pain, a few knots in neck and shoulder area.",
ADD/ADHD,https://messageboards.webmd.com/health-conditions/f/add-adhd/63684/i-have-add-and-schizoaffective,I have ADD and Schizoaffective,"I haven't taken ADD meds in several years and am dying to try again. They seemed to free my mind to allow me some more self-control. Has anyone any experience having both disorders and having tried meds with some psychotic results only to try again with success. I'm really scared I won't get a chance to live a semi-normal life.  I'm 47, living assisted living, no job no car, few friends.","Treatment & Care , ADHD in Adults"
ADD/ADHD,https://messageboards.webmd.com/health-conditions/f/add-adhd/37687/quillivant-xr-concerns,Quillivant XR Concerns,My grandson has ADHD and was taking Quillivant XR for 2 years and all of sudden this drug is no longer available but his doctor put him on another medication. The should have been on the news that there would no longer be anymore Quillivant XR.,ADHD in Children
ADD/ADHD,https://messageboards.webmd.com/health-conditions/f/add-adhd/36404/can-i-get-permission-for-my-girlfriend-to-help-administer-my-vyvanse-for-me,Can I get permission for my girlfriend to help administer my Vyvanse for me?,"I recently got prescribed Vyvanse and it's worked wonders for me. Even though I'm supposed to take it every day, I've noticed that when I take it too many days in a row I start feeling kinda like a zombie. I take a number of different supplements to replenish the nutrients that amphetamines deplete. This helps, but the only real way to prevent this from happening is if I make sure to only take it 5 days a week or fewer to give my body time to recover. I don't really trust myself not to take it every morning when I wake up so I'd like to give my prescription to my girlfriend to hold and help me keep to a schedule. She would never be taking my pills, but I'm worried she might get caught with my prescription and could get in trouble. Is there a way to notify my doctor or pharmacist that she'll be helping to manage my medication so that she wouldn't get in trouble for this? I figure there must be some way since parents and other relatives administer medicine to other people all the time. I live in Connecticut if that makes any difference.","Treatment & Care , ADHD in Adults"
ADD/ADHD,https://messageboards.webmd.com/health-conditions/f/add-adhd/37649/dark-circles-under-eyes-after-adderall-use,Dark circles under eyes after adderall use,"I've been taking adderall for almost 6 months now and one of the side effects I'm experiencing is dark circles under my eyes. I take plenty of vitamins everyday, drink enough water, and get plenty of sleep but still the dark circles persist. Any suggestions as how to get rid of the dark circles and perhaps an explanation as to why I have them? Thank in advance.","Symptoms , Treatment & Care , ADHD in Adults"
ADD/ADHD,https://messageboards.webmd.com/health-conditions/f/add-adhd/29491/adhd-help,ADHD HELP,"Hi who do I need to see to be diagnosed with ADHD? I was diagnosed borderline ADHD as a child and grew up without medication cause I could manage but now I'm an adult 23 years old I am noticing I would focus better with medication, the only think that calms me down is illegal drugs and I just want to take medication to be normal again because I'm so so full on.","Living With , Treatment & Care , Diagnosis , ADHD in Adults"
ADD/ADHD,https://messageboards.webmd.com/health-conditions/f/add-adhd/35310/trouble-at-qork,Trouble at qork,I'm starting to have issues at work with my breaks. When I go on them it's like I've entered a void where time disappears and when I come out of them a half an hour passed without me realizing it . I thinking I'm also bored with my job I'm a cashier sometimes there's a lot of stand around time which leads to trouble. I no longer know what to do. I've been diagnosed with a A.D.H.D since childhood. I was told not to use that as an excuse . I was on a antidepressant that helped with A.D.H.D but I had to stop taking it.,ADHD in Adults
