disease,postLink,postHeading,postContent
Infectious Mononucleosis,https://patient.info/forums/discuss/mono-recovery-story-collection--559301,Mono recovery story collection!! ,"Hey everyone, Let's post some positive mono recovery stories so that they're all in one place to give people encouragement. I think there's a negative post bias that understandably happens where most people post when they're concerned, but not when they've recovered. This can give someone viewing the posts a pessimistic impression of recovery. On the other hand reading someone's recovery story, including the darkest parts of the illness, can give hope and aid in the healing process. I'm still in recovery myself, so I don't have a story yet, but I invite you all to post your recovery story, or other stories you've found / been told.  Thanks! -Jesse 6 likes, 236 replies "
Infectious Mononucleosis,https://patient.info/forums/discuss/ebv-positive-mono-swollen-lymph-nodes-698332,EBV positive Mono & swollen lymph nodes,"My daughter has been diagnosed with Mono. out of no where she woke up with a swollen lymph node at front if neck under her chin area 3 weeks ago. Mild   set in 3 days later and was on and off. No fever for last  10 days. Since the 1st swollen node she has gotten 4 more swollen lymph nodes all around the same area/neck behind neck. Dr ordered cbc and that came back normal. Dr originaly thought she had cat scratch fever. They tested her for that and it was negative. He then tested her for typhus and EBV. Finally she came back positive for EBV/Mono. She feels fine overall just fatigued, & headaches. I'm a mom so i made a huge mistake of researching on google. Let me just say that for the past 3 weeks i've been very worried over this. Her nodes are what scares me. The first one that appeared is still there but a little less swollen. As well as the others their size is subsiding just very slow. My main concern are the nodes. 0 likes, 11 replies "
Influenza,https://patient.info/forums/discuss/long-lasting-flu-like-virus-have-you-had-one--660518,Long Lasting Flu-like Virus - Have You Had One?,"Hello everybody! I've been suffering for about 10 weeks with some kind of mystery virus and am wondering if anyone else has experienced something similar recently? It first started with typical flu symptoms, I lost my appetite, had trouble eating etc. and just generally felt off. Then I had a high fever and felt all kinds of terrible with bronchitis symptoms.  It then seemed to spread downwards and I had trouble in that department both front and back. Whatever it was that was attacking me also had me getting chills, and sweating far too much, even at night. Plus, it seemed to kick off a bad case of anxiety and I had anxiety-related symptoms. Others I mustn't forgot to mention are: aches, painful joints, red eye, dry mouth. I got tested for Flu and also Mono/GF, but both were negative. So it must have been virus! I'm still having some symptoms too, but overall feel better than I did, just haven't gotten rid of it yet I don't think. The closest thing I can find to something similar is adenovirus, but that should only last around 1 week? Not sure! Have you had anything similar? How long did it last? Or are you still suffering now?  Any replies much appreciated! 1 like, 2 replies "
Influenza,https://patient.info/forums/discuss/just-want-to-vent-about-doctor-visit-688966,Just want to vent about doctor visit ,"I think I just need to vent. I don’t get sick very often thankfully. But the other week for work I was visiting a refugee camp in another country. The conditions were notoriously bad and officials were in the midst of shutting it down and relocating it. World Health Organization officials were visiting as well and complained about the conditions of the encampment. Near the end of my trip I began to feel sick. It came on quickly. Sore throat, fatigue, chills, sweating profusely, a splitting headache that did not respond to ibuprofen. Then nausea and vomiting (came on so quickly that I was driving and didn’t have time to pull off the road before I was sick to my stomach.)  I was sick enough that I felt unable to travel and got a hotel room for a few days to wait it out before returning to the US. After that the nausea and vomiting went away and symptoms became more like a cold or flu-extremely sore throat, dry cough, chest pressure and some trouble breathing, sinus pain and all my teeth hurt, ears stuffed up though not a lot of head congestion, drained of energy etc. After a week of that I finally decided to go to the walk in clinic. I figured I had the flu but since I had visited a foreign refugee camp I thought I would get a professional opinion just in case. The doctor basically dismissed all my symptoms as unrelated and suggested I wasn’t sick at all. My earlier nausea and vomiting was just a fluke. My temperature (taken on a laser thermometer pointed at my forehead) was 99.9 so I didn’t have a fever by that point. My congestion was probably allergies, she said. She saw white lesions on my tonsils and told me they were just tonsil stones and unrelated to my illness. It seemed odd as I’ve never had throat problems before I became ill. She basically said I had no cold, no flu, nothing at all. While I was glad to confirm my feelings that I hadn’t picked up any more serious illness in the refugee camp (that was the main purpose of my visit), I was really annoyed that all of my symptoms seemed to be dismissed out of hand as coincidental and unrelated to each other and not indicative of a cold or flu. I rarely get sick and tend to bounce back quickly when I do, so I’m not one to complain about how I feel unless I have a very good reason. It’s been 5 days since the doctor visit and I’m still not 100%. (very sore throat and wet productive cough.) Next year I will definitely get a flu shot! 0 likes, 1 reply "
Influenza,https://patient.info/forums/discuss/no-idea-what-it-is-but-it-s-worrisome-664287,"No idea what it is, but it's worrisome","Hi everyone, I think I've got some kind of flu after my holiday in Greece, last week. When I arrived home last Friday in the morning, everything was fine. By the end of the day, I've got very tired but it didn't concerned me too much as this usual for me after having too much sun. Saturday morning when I woke up, all the typical flu symptoms were present: sore throat, muscle pain, joint pain, headache, pain behind the eyes (especially when moving them). The symptoms evolved in the next days, and I've started to cough compulsively especially during the night and to have fever. Now the cough is still there, but very manageable. At least I can sleep. The fever seems to be gone as well. The thing I'm most concern about is my heart rate and my blood pressure. For some 2-3 days in a row now, my blood pressure is elevated but my heart rate seems to be too low.  Here are some readings. Before having the flu: 10/06/2018 - 124/80 78HR 12/06/2018 - 122/71 87HR When flu present: 20/06/2018 18:23 - 182/108 61HR (I was feeling weird; like something was pumping in my stomach and very sleepy; multiple measurements were done to confirm)  18:34 - 161/94 64HR 19:21 - 149/95 56HR 20:04 - 128/86 65HR 20:30 - 133/91 68HR 20:55 - 143/94 58HR 21:21 - 148/89 58HR 21/06/2018 02:10 - 127/81 63HR 13:39 - 144/93 71HR 15:35 - 146/93 62HR 17:36 - 144/89 59HR 18:18 - 146/91 56HR 19:54 - 138/85 64HR 22/06/2018 01:52 - 126/83 61HR 11:20 - 153/100 62HR 12:06 - 154/102 63HR The reason I keep an eye on my blood pressure is because I'm a diabetic type 1 for some 30 years now. In time, I've developed kidney complications that lead to higher than normal blood pressure. Normally, I use Irbesartan to treat this, but it's an on and off thing, as I'm not very consistent. The reading you see there before my holiday, is my normal blood pressure without medication of any sort. What I could see is, the higher the blood pressure goes, the lower the heart rate goes. My normal heart rate when resting and fully awake and alert never goes below 70. Only when I'm about to fall asleep, it drops below 70. So any idea what this can be? It isn't anxiety or anything like that. Most probably that would involve an elevated heart rate. Actually I'm quite calm, even too calm. I'm always sleepy, and sometimes even a bit confused. I feel this pressure in my skull somehow. Weird stuff.   Another weird thing is the fact that most of the day, I can hear my blood flow through my ears, pumping, but not like percussion. It's slower than that I've read a lot of scary things about Legionella. Could this be the case? Any idea people? The GP is the UK is pretty much useless. Thanks a lot for reading my post.   0 likes, 7 replies "
Influenza,https://patient.info/forums/discuss/influenza-or-hiv-671701,Influenza or hiv,"I had flu symptoms like fever,  , cough, chills, white toung, 1 ulcer below young and 1 side neck is little swollen for week. My influenza report came positive. All symptoms were cleared in 1 week. I was thinking it might be HIV and I did test in 15 days it was negative. Mono negative. But I need to wait until 90 days to get to know real status.  But suddenly from 3 nights again I started to have night sweats and little fatigue.  My doctor dosent think it’s HIV, but I read it’s possible to have influenza and hiv. And in hiv night sweats can come any time. How can suddenly night sweats are back?   I know I don’t understand more than doctor but looking at symptoms I had 3 weeks back and now again night sweats and little fatigue dosen’t lead me to other conclusion.  Did any one had flu symptoms back after 3 weeks? Is it possible?  0 likes, 13 replies "
Influenza,https://patient.info/forums/discuss/hand-washing-and-cleanliness-657524,Hand washing and cleanliness,"Alot of this could be solved with simple hand washing quite frankly, which brings me to a great idea that is up and coming in the world of cleanliness. It has been a known fact that the element silver (Periodic table of element AG) has the scientifically proven ability to be antiviral, antibacterial, and antifungal, I highly highly encourage all reading and viewing this to take a look at this new invention that incorporates silver into a hygienic towel, please click the informational supplement at this link https://b2f09d.kckb.st 0 likes, 1 reply "
Influenza,https://patient.info/forums/discuss/post-jab-immune-system-issue--682699,Post-jab immune system issue?,"Hi, Was advised to avoid public places for two weeks after my flu jab because my immune system would be low during this time. Is this correct please? Thank you. 0 likes, 5 replies "
Influenza,https://patient.info/forums/discuss/enteric-outbreak-in-retirement-home-692107,Enteric Outbreak in retirement home,"Good morning, I have a question regarding how a stomach fly virus can spread. Here is my situation; my mother is living in a retirement home and she was sick with vomiting and diarrhea. She recovered a week ago. since then the virus has spread and is continuing to spread around the home with many of the residents having those symptoms. The staff has cancelled activities and limited resident contact to the dining area only. They have also asked that friends and family not visit for the time being. My mother called me yesterday to ask if she could come and stay with me so she doesnt contract the virus and I imagine she is quite bored. She suffers from Alzheimer's so she doesnt remember she was already sick. My question is....if she comes here and is not presently showing symptoms can she still spread to us? Im wondering that if after you have had it do you become immune for a while as well. My wife and I are leaving fir Florida soon and would hate to start our vacation with vomiting and diarrhea! Thanks 0 likes, 1 reply "
Influenza,https://patient.info/forums/discuss/white-sore-on-roof-of-mouth-while-having-flu-is-this-normal--688374,"White sore on roof of mouth while having flu, is this normal?","Hello, I have had flu for the last few days and have been taking meds for this and have been getting better but yesterday i woke up and had a large white sore on one side at the roof of my mouth and 5 small spots on the tip of my tongue, can anyone tell me if this is normal or have had the same thing just looking for a bit of advice thanks in advance 0 likes, 2 replies "
Influenza,https://patient.info/forums/discuss/post-flu-fatigue-696192,Post Flu Fatigue ,"hey there, recently suffered from a nasty bout of the flu. was pretty intense and lasted with symptoms for about 2 weeks. been beyond exhausted for the past week & doctor said its post flu fatigue. did a full day at work friday and felt rubbish saturday, aching and exhaustion. doing a gradual return this week with less hours. but does anyone have any tips for how to help with this // how long i'm likely to have this? thanks! bella x 0 likes, 0 replies "
Influenza,https://patient.info/forums/discuss/have-not-been-able-to-smell-or-taste-anything-for-6days-690013,Have not been able to smell or taste anything for 6days,"I ended up getting the flu on Christmas and by Wednesday all my symptom's had me bed ridden until Saturday/Sunday when I was able to finally breathe but lots of congestion and mucus and sinus pressure as well as tons of mucus in my throat. The pressure in my sinuses make me dizzy and my ears continue to pop.. though my level of hearing differs. I'm mainly concerned with my sense of smell being gone. Its never been gone this long or as completely as this. Its been 6 days.. and even though i can pretty much breathe through my nose.. my sense of smell and taste hasn't returned. Plus this sinus   had been here for about 5 days. im 0 likes, 2 replies "
Influenza,https://patient.info/forums/discuss/does-the-flu-have-a-smell-636465,Does the flu have a smell,"So I have the flu for the second time this season and I am experiencing some sort of chemical odor seeping through my skin. Smells strong and toxic. I've tried to shower it off but it's not helping. Has anyone experienced this, is this normal? Also, please do not advice me to take the flu shot because I already have. Thanks! 0 likes, 10 replies "
Influenza,https://patient.info/forums/discuss/what-virus-is-this-690634,What virus is this,"I first felt ill 3 days ago. I kept feeling very dizzy, hot flushes &  upper arms & thighs aching & when i walked my legs felt like jelly.  Felt fine next day. Yesterday was feeling very dizzy, today am quite snotty, headaches, hard palate a bit tender & then getting stomach cramps & gasric upset. Have had flu jab. 0 likes, 3 replies "
Influenza,https://patient.info/forums/discuss/mild-fever-headache-lasting-for-weeks-692902,Mild fever / headache lasting for weeks,"About 4 weeks ago I came back home from work (I work outside) and after few hours my temperature went up to about 38.5°C. It went back down to normal in about 2 days and for the next week I had a runny nose and was coughing (typical cold/flu stuff) but it all went away fairly quickly so I decided to go back to work. After coming home from work my temperature went back up to about 38°C . After this for the next 2 weeks or so I've been having low grade fevers (going up to 37.3°C) randomly throughout the day and headaches almost every single day and feeling tired/fatigued. Overall this whole thing has been going for almost a month now and it doesn't seem to go away. I went to see a GP and she told me that I have inflammation in my throat and she prescribed me some throat spray and Ibuprofen even though there's almost no pain in my throat. Perhaps anyone had a similar case and could recommend something? 1 like, 0 replies "
Influenza,https://patient.info/forums/discuss/my-temperature-is-39-8-c-103-f-for-5-days-is-that-normal--688513,"My temperature is 39,8 C (103 F) for 5 days, is that normal?","5 days ago I suddenly developed flu symptoms -  , chills, body aches, dry  , congested nose, which lasted for a day. From then every day my temperature climbs up to 39,8 degrees celsius if I don't take any medication. If I take some ibuprofen (I can't take paracetamol because of liver problems) the temperature drops to normal but only until the dose wears off. My cough and nose congestion is getting better, but the fever still stays. Is it normal for it to persist that long? When should I get worried? I've never been sick like this before. p.s. I even got a flu vaccine two months ago. 0 likes, 2 replies "
Investigations and Procedures,https://patient.info/forums/discuss/small-bowel-mri-672461,Small Bowel MRI,"I live in the Uk and I am waiting on a small Bowel MRI. I have read that you need to drink Klean Prep in the department before the scan. To me this sounds strange giving you a laxative before having a scan. Is it not enough to make you run to the toilet as I’m a bit anxious about going home after. 0 likes, 3 replies "
Investigations and Procedures,https://patient.info/forums/discuss/help-understanding-this-report-pl--669526,Help understanding this report pl!,"Had neck MRI 2 months as been having weir sensation to lt side tongue. Saw ent and neck MRI and this is what he wrote. 4mm nodule found to lobe if lt thryoid. This the sentence I do not understand "" The radiologist has reported this as being of doubtful significance and I certainly do not believe it relates to her current symptoms. Refer to consultant to ask whether further investigation is required."" Can anybody explain in simple words. Impossible to have gp appointment and the next phone app is in August Thanks 0 likes, 0 replies "
Investigations and Procedures,https://patient.info/forums/discuss/endometrial-uterine-biopsy-670899,Endometrial/uterine biopsy,"Yesterday I had a uterine/endometrial biopsy. (Fair warning to any ladies getting one they hurt) this is my second biopsy. I'm a 24 yr old with poly cystic ovarian syndrome (pcos) I haven't had a period since I was probably 21.   If that. Anyway, I had a biopsy done 3 years ago and yes it hurt but I stopped mild cramping and mild bleeding after that day. I was fine. But this biopsy I'm cramping so much I sometimes have to curl in a ball to get it to go away and I'm bleeding. I've wrecked 2 prs of pants already despite taking precautions. Should I be worried? 0 likes, 0 replies "
Investigations and Procedures,https://patient.info/forums/discuss/my-ecg-result-674488,My ECG Result,"My ECG result is Sinus bradycardia.. The nurse told me i'm cleared to go because its normal. Should I be worry about Sinus bradycardia? Am I at risk?  0 likes, 0 replies "
Investigations and Procedures,https://patient.info/forums/discuss/strange-question-not-sure-where-to-post-but-help-appreciated-671058,Strange question - not sure where to post but help appreciated,"Hi Folks.  I've been trying to get some help on this issue which has troubled me for a couple of years. This is a question on poisoning. If anyone can point me in the right direction of who to ask it would be appreciated. Situation is this:  I work in a very competitive corporate environment and for many years I have been the target of a malignant sociopath.  Extremely charming to most, but as he stands to gain hugely financially by removing me from my job, I've had a campaign of terror - that's how I can explain it. Lies have been spread far and wide.  Traps are set repeatedly which I am gladly wise to now.  I've had the entire organisation thinking I was a drug addict (his work), I've had false rumours about workplace relationships, online chats edited and circulated to paint me in a false light, and outright physical intimidation when he turned up to my work event with 2 ""heavies"".   It has been hard enough to bat off these allegations, but after researching I now understand this guy is a bona fide sociopath of some sort.  The planning of his various schemes is clearly thought through. So, following a divorce I was extremely vulnerable and he randomly started to befriend me with a kind of ""bygones be bygones"" type approach.  He set up a meeting where he had per ordered my drink and we sat and drank this.  The moment it was finished, his face spread into a wide smirk, or grin and he left.  it was instantaneous to my finishing the drink and he immediately reverted to being aggressive straight after. After this, I developed a mystery illness which included over active bladder and twitches.  This I think was about 6 months after and doctors said it was stress related due to divorce.   Basically, I would not put ANYTHING past this individual and the manner in which this incident with the drink happened has troubled me. Clearly, this was I think about 2-3 years ago and my health is fine now, but I understand there are toxins. cancerogens etc which exist.  I know this sounds far-fetched but this guy is like nothing I've ever experienced before in my life in his devious and manipulative actions of malice. Please don't recommend mental health, my ex was schizophrenic and I know what a delusion is.  I am not going to GP on this basis.  Many people have no experience of psychopaths or being targeted by one. I am hoping this guy just peed or spat in my coffee, that is most likely it.  However, I don't exclude worse so if anyone can explain a) what the possibilities are and b) how one could test for these it would be appreciated. I know this sounds a wee bit paranoid but I gave someone who has attempted to unjustly get me fired and ruined my reputation access to my body.   0 likes, 0 replies "
Investigations and Procedures,https://patient.info/forums/discuss/printable-organs-informational--678595,Printable Organs (informational),"According to “Organ Donation Statistic” (2018), more than 114,000 people needed an organ transplant in 2017. Due to the shortage of viable organ to be harvested, nearly 22 people die each day waiting for an organ. However, new technology that can use ones’ own stem cells to generate a printable organ might just be the remedy the healthcare industry needs. Although this innovation is new and is still in the groundbreaking phase, scientist and research are hopeful that a printable organ could be feasible. So what is a printable organ, and how does it work exactly. A printable organ is created by 3D printing technology and designed for organ replacement. A person’s stem cells will be harvested, coaxed into becoming different types of cells, then a bio printer assembles the cells onto a scaffold layer by layer to generate a new organ (Ogunnaike, 2016).. The organ will be placed in an incubator until it ready to transplantation. Thus far skin for burn victims and airway splints for babies with tracheobronchomalacia have been created through 3D printing, and has caused the industry to be optimistic that more organs are to come. This new technology has the potential to change the impact on foreseen inflated medical cost because this technology is much more cost effective than harvesting traditional human organ for transplant. The process involves building solid, three-dimensional objects from a digital model, using additive processes in which successive layers of material are assembled on top of one another to build the desired object (Hendricks, 2016). This way of design is more precise, eliminates error, eliminates waste and extraction cost- all of which drive up the cost. References Hendricks, D. (2016). 3D Printing Is Already Changing Health Care. Retrieved from  Ogunnaike, T. (2016). Printable Organs Will Put an End to Transplant Lists. Retrieved from  Organ Donation Statistics (2018). Retrieved from [b] [b].html   0 likes, 0 replies "
Investigations and Procedures,https://patient.info/forums/discuss/-no-significant-abnormalities-in-previous-mri-674367,'No Significant Abnormalities' in previous MRI,"Hi guys, I've just been putting away a load of old letters from clinic appointments and drs and came across the letter to my GP from a scan I had in February. The letter states there are no 'significant abnormalities'. At first, I didn't even read the letter because the doctor had told me there were no concerns. I'm just now realising that the wording suggest there   abnormalities, but no really significant ones. Considering how thyroid cancer was missed in scans/tests my dad had years ago led to him dying a few years later because it wasn't diagnosed, I'm a little concerned. The reasoning at that time was that 'they weren't looking for that' and it just wasn't passed over to the relevant department. I'm suffering a raft of symptoms that I'm currently in the process of being looked at for having a B12 deficiency and autoimmune disorders but that wording just concerned me. Thanks 1 like, 1 reply "
Investigations and Procedures,https://patient.info/forums/discuss/help-understanding-this-mri-report-pl--671798,Help understanding this MRI report pl!,"Please sugeest as per my MRI reports i have back bone issue to much pain since last 2 years This the sentence I do not understand "" The radiologist has reported this as being of doubtful significance and  Can anybody explain in simple words. Impossible to have gp appointment and the next phone app is in August Thanks   0 likes, 2 replies "
Investigations and Procedures,https://patient.info/forums/discuss/multiple-imaging-in-one-mri--673600,Multiple imaging in one MRI?,"Is it possible to image the spine and abdomen in one MRI session? 0 likes, 0 replies "
Investigations and Procedures,https://patient.info/forums/discuss/hip-mri-687903,Hip MRI,"When I had an MRI on my hip they use weights to hold my legs and my midrif down but not when they did my spine any ideas why that might have been 0 likes, 0 replies "
Investigations and Procedures,https://patient.info/forums/discuss/salty-metallic-taste-in-mouth-after-ct-scan--632746,Salty/Metallic taste in mouth after CT Scan?,"I got a CT scan with contrast yesterday and I still have a salty and slightly metallic taste in my mouth. Apparently this reaction was only supposed to last for a few minutes after the dye was administered but I'm still having it 24 hours later.  How long will this last? Also, are cold symptoms a common side effect of a CT scan? 0 likes, 2 replies "
Investigations and Procedures,https://patient.info/forums/discuss/nsr-with-st-segment-depression-in-the-inferior-leads-with-ste-in-anterior-leads-most-consistent-with-680532,NSR with ST segment depression in the inferior leads with STE in anterior leads most consistent with,"I was facing some   . Did Troponin , EKG and X Rays everything says normal. I saw one note on ECG as :  NSR with ST segment   in the inferior leads with STE in anterior leads most consistent with repolarization abnormality. Is this something to worry about ? I asked my doctor and he said its normal. I am 30 yr old male . Non smoker . 0 likes, 1 reply "
Investigations and Procedures,https://patient.info/forums/discuss/burn-on-my-arm-after-an-mri-680828,Burn on my arm after an MRI,"I underwent an MRI yesterday for severe neck pain. During the test my right arm was touching the tube for part of the test (I was NOT told this was a problem, I fact the tech noticed it was a “tight fit” when he put me in) part way through the test my arm began to burn badly. I was able to move it after the 5 min was up and reposition my arm to feel better for the rest of the test. After however I now have a golf ball size lump in my arm that is fire red. I was able to talk to the dr the night of the test. He confirmed that I probably have a rare burn from the test and gave me things to look for. However the following day now my entire arm aches and feels like it is burning from the inside out. I am also nauseous and can’t keep food down. These were not things he told me to look for.  Has anyone been through this?  Help!  I’m debating on going to the hospital but I don’t want to over react.  0 likes, 2 replies "
Investigations and Procedures,https://patient.info/forums/discuss/ive-just-started-a-trial-for-diabetes-research-using-a-smart-vest-684049,Ive just started a trial for diabetes research using a smart vest,"I have access to the e.k.g. on phone supplied. chart looks good but a big green colored wave crosses over the chart at times. wondering what that could be. probably shouldn't have looked at it.. 0 likes, 0 replies "
Investigations and Procedures,https://patient.info/forums/discuss/understanding-mri-result-681036,Understanding MRI result ,"Received my MRI result of a brain tumor: "" Size 2.4 x 2.5 x 2.8cm, ap x ml x cc"" What does ap x ml x cc mean? And is there a relationship between the dimensions in cm and ap x ml x cc? Thank you! 0 likes, 0 replies "
Investigations and Procedures,https://patient.info/forums/discuss/x-ray-on-left-kneecap-that-i-broke-4-years-ago-knee-is-giving-way-on-me-now-but-why-didnt-the-686276,"X Ray on left kneecap that I broke 4 years ago, knee is giving way on me now, but why didnt the ","Consultant put the X Ray results in the letter, instead of waiting for a follow up appointment. Thanks in advance. 0 likes, 0 replies "
Investigations and Procedures,https://patient.info/forums/discuss/knee-mri-687835,Knee mri,"My 13 yr old babygirl hurt her knee playing basketball. Hoping someone could tell me if this will probably require surgery.? FINDINGS: There is a pattern of acute bone contusion and microtrabecular fracture within the weightbearing lateral femoral condyle within the posterior lateral tibial plateau and within the weightbearing medial femoral condyle. There is concavity and deepening of the lateral condylopatellar sulcus at the site of the lateral femoral condyle contusion. This pattern of bone edema/contusion is associated with ACL injuries. The anterior cruciate ligament appears torn. There is mild anterior translation of the tibia relative to the femur within the lateral joint compartment, a secondary sign of ACL instability. The posterior cruciate ligament is intact. The extensor mechanism of the knee is normal. There is a moderate knee effusion. Patellofemoral alignment is maintained. The patellar retinaculum is intact. There is a focal area of cartilage fissuring and injury within the lateral patellar facet, measuring 2 mm. There is focal underlying bone edema/contusion. The femoral trochlear cartilage is preserved. The weightbearing medial and lateral compartment cartilage surfaces are edematous but preserved in thickness. The medial and lateral collateral ligament complexes are normal. There is mild intrameniscal signal within the posterior horn of the medial meniscus with close approximation but no definite extension to the surrounding articular surfaces. IMPRESSION: 0 likes, 0 replies "
Investigations and Procedures,https://patient.info/forums/discuss/please-read-my-x-rays-for-me-691510,Please read my x-rays for me,"0 likes, 1 reply "
Investigations and Procedures,https://patient.info/forums/discuss/breathing-mystery-after-thoracotomy-695761,Breathing mystery after Thoracotomy,"My mother (50 years old) had a fat pad on the lower right lung and went for a  Thoracotomy as this was hampering her breathing. During the operation the doctor realized she also had a very bad diaphragmatic   and fixed this as well. After the surgery her breathing did not improve at all. She went for her follow up a month later to find out a seroma has developed on her diaphragm and she was admitted and the seroma was removed. It has now been 5 months after her first surgery. She has not been able to lie backwards at all as she feels compressed and not able to breath, she is weak and fatigued every second of the day, she can not lift her arms up past her shoulders and breathing is very hard making her out of breath the entire time this is also creating extreme back pain and spasms. She has seen more than 5 doctors, internists a physiotherapist . The medical professionals are scratching their heads as all the scans and tests are normal (apart from low lung capacity that is improving)  . They have treated her for acute   and although it brought a bit of relieve the situation is worsening... The financial and physical strain this is taking on her is horrible to see.  We are confused, scared and at our wits end with this problem. Has anyone seen this before? 0 likes, 0 replies "
Investigations and Procedures,https://patient.info/forums/discuss/trying-to-read-and-understand-report-mri-of-lumbar-690594,Trying to read and understand report MRI of lumbar ,"I am 56 year old female At L3-L4 there is disc bulge without disc herniation,intracanlicular root displacement, effacement. With facet hypertrophy, the canal is stenotic mildly. At L4-L5 there is disc protrusion broadly ,facet hypertrophy, lateral recess stenosis mildly effacing the L5 roots. With facet hypertrophy, the canal is stenotic mildly At L5-S1, broad disc protrusion with inferior extrusion. With facet hypertrophy, the canal is stenotic. There is lateral recess stenosis effacing the S1 roots. Intraforaminal disc protrusion and facet hypertrophy L5-S1 efface the exiting L5 roots. At L4-L5 ,intraforaminal disc protrusion and facet hypertrophy with no exiting root effacement. At L3-L4, there is  intraforaminal disc bulge,but no exiting root effacement. 0 likes, 0 replies "
Investigations and Procedures,https://patient.info/forums/discuss/medical-scan-concerns-682682,Medical Scan Concerns,"Hey Folks, Hope you are well. Sadly i have been going through alot of very strange and worrying symptoms. I am wanting to get this investigated, i note the waiting times for NHS scans are several weeks. I have found this website TopMri and it seems quite good. Has anyone any experience of using this site to arrange scans please? Thank you very much, any help you can give would be appreciated. 0 likes, 1 reply "
Investigations and Procedures,https://patient.info/forums/discuss/sacroiliac-joint-pain-si-joint-pain-659284,sacroiliac joint pain SI joint pain,"hi has anyone ever suffered from SI   , and is there any help with it, thanks 1 like, 1 reply "
Investigations and Procedures,https://patient.info/forums/discuss/mri-image-695254,MRI Image,"I had spinal surgery on my L4-L5 disc years ago because it was herniated and causing me to be unable to walk. The surgery went well but now I'm having issues on and off with my legs again. They go numb often and sometimes it will last for 5min or so before I can move. I went for an MRI recently to see what was going on and they sent me home w the images. I have a decent idea of what I am looking at but would appreciate some clarity. I'm not quite sure what my spine looked like after surgery so not certain what is considered normal in this case since it's been worked on. Could you please help me read my MRI? Thanks so much! 0 likes, 1 reply "
Investigations and Procedures,https://patient.info/forums/discuss/confused-by-results-691872,Confused by results,"""There is an apparent signal alteration present within the left posterolateral aspect of T12 extending into left T12 pedicile on T1 weighted images that is non specific in nature. Metastic disease is not excluded. A dedicated MRI of the thoracic spine with or without contrast  is recommended for more accurate diagnosis"" Got MRI results today, what are the possibilities of what it could be? I do better knowing things than no knowing = \ Thank you for your help in advance! 0 likes, 0 replies "
Investigations and Procedures,https://patient.info/forums/discuss/urolgy-tests-bedford-hospital-692257,urolgy tests bedford hospital,"Hi I like some advice and an opinion please my father is in Bedford hospital and he has now been waiting for 2 inpatient scans, I believe ct is one and a urology camera is the other, for 2 day and is getting anxious to have them and wants to go home. he would be released from hospital, if the scans show it is all  ok. how long should it normally take for inpatient scans to happen? do they normally not get prioritised? do they not want to free up beds like his, if there is no reason to keep him in? thanks 0 likes, 0 replies "
Investigations and Procedures,https://patient.info/forums/discuss/waist-hip-ratio-688591,Waist/hip ratio,"my waist measurement seems to be identical to my hip measurement. its 37"" for each one. 0 likes, 3 replies "
Investigations and Procedures,https://patient.info/forums/discuss/mri-retest-on-pelvis-really-worrying-me-698270,Mri retest on pelvis really worrying me,"Hi last thursday i had an mri on my back and pelvic area as i have the gene for spondilitis and have been getting back, pelvic,  tailbone and  . I recieved a call today to say i have to have my pelvic mri redone..my pelvic and tailbone area are my worst pain and during the mri my pelvic area went numb..i have to go back in a week to have another mri Im really worried that they have seen something like a tumor..if this was the case would i have to wait a week or would they have me there sooner? What other reasons could there be for a retest? 0 likes, 0 replies "
Irritable Bowel Syndrome,https://patient.info/forums/discuss/ibs-causing-ongoing-anxiety-and-lethargy-697095,IBS causing ongoing anxiety and lethargy ,"i have been diagnosed with IBD ( ) and IBS. I have been treated for IBD with Azathioprine and whilst my colitis has improved I am still suffering serious  ongoing   and lethargy by what I believe is IBS symptoms. Has anyone else has a similar issue and what was the solution? Diet? Anti anxiety meds? Desperate for help as it has been going for over 2 years and Drs struggling to solve ☹️ 0 likes, 3 replies "
Investigations and Procedures,https://patient.info/forums/discuss/ekg-stress-test-682222,EKG Stress Test ,"Just had stress test with EKG. Sometimes I feel   near to left side ribs and underarm. Pain is always moving. Sometimes I get little   with sweating to palms. This is happening since last 3 months. Had several tests related to heart and today it was my second time for stress test. Peak BP response: normal Impression: Excellent exercise level achieving 100% of maximum heart rate.  No EKG changes were noted.  No arrhythmias were detected.  Patient had no reproducible chest discomfort at this level of heart rate. ** Any help is appreciated.** 0 likes, 2 replies "
Investigations and Procedures,https://patient.info/forums/discuss/referred-for-ct-scan-after-shadow-found-on-chest-x-ray-688462,Referred for CT scan after shadow found on chest X Ray,"I recently had a stomach bug followed by ongoing gastric symptoms such as reflux, rib pain and persistent hiccups. The GP arranged an ultrasound (not had yet) and a chest X ray. What a shock to find they have recommended a   to check out a shadow on the X ray. I found out in passing when I was visiting the surgery the following day on another issue. No opportunity yet to discuss it with the GP and don't know if the shadow is indicative of anything specific. Would the GP telI me anyway? Have long suspected a hiatal   but surely it would show as a typical hernia mass and the follow up test would be endoscopy/barium and not a CT scan? Worried about   though have never had chest/respiratory issues or smoked. Nor is there any family history. Anyone been through anything similar? 0 likes, 3 replies "
Irritable Bowel Syndrome,https://patient.info/forums/discuss/lori4567-697053,Lori4567,"l think l have IBS. How do l proceed tell my Dr that's what my problem is. been to 5 different Drs 0 likes, 2 replies "
