disease,postLink,postHeading,postContent
Eye Problems,https://patient.info/forums/discuss/macular-pucker-and-different-sized-images-in-eyes-do-you-drive--696184,Macular pucker and different sized images in eyes.  Do you drive?,"I've had an epiretinal membrane or macular pucker in my right eye for about 5 years now.  This has led to different sized images in my eyes - the image in my right eye is much larger than that in my left eye.   This has affected my binocular vision and I have difficulty reading, particularly anything at a distance, occasional   and poor depth perception.  I haven't driven for many years, but would be interested to know if anyone else has this problem and if they feel safe driving.  As a car passenger I know that I cannot read road signs until I am very close to them. 0 likes, 3 replies "
Eye Problems,https://patient.info/forums/discuss/can-too-much-gaming-caused-retinal-detachment--696107,Can too much gaming caused retinal detachment?,"Hi guys, i'm a programmer and i spend my time on the screen. I have floaters and i have  . Recently i got a new glasses and my astigmatism went up. Both eyes are at 300 for astigmatism. My optician just mentioned about astigmatism and nothing else. Im currently paranoid and would like to know if too much gaming or computer work can cause  . I read somewhere that gaming wont get you retinal detachment. I hope to get some clarification from anyone. Thank you ! 0 likes, 9 replies "
Eye Problems,https://patient.info/forums/discuss/stars-in-front-of-eyes-inability-to-see-anything-clealy-dark-spot-weakness-and-buzz-in-ears--696159,"Stars in front of eyes, inability to see anything clealy (dark spot), weakness and buzz in ears.","53 Male 176 lbs (approx) Past medical history : Surgery for stones removal, and gall bladder removed Duration: 5 years or so. Happened first on 2014 march Current meds: 1.Herbal liver tonic : mister liv syrup 2.Akmin 3.Medicine for blood pressure 4.  syrup and common cold medicine (Jufex cough Syrup, tough cough 5.Coatz-Af (sucralfate, oxetacaine and simethicone suspension) ::Eyedrops: suthin eye drops. (A sterile solution of chlorpheniramine Maleatw, naphazoline hcl, phenyleprine hcl with menthol and camphor) ::Eardrops: BNC eardrops. (Becornethasone dipropionate, chloramphenicol, clotrimazole & lignocaine hydrochloride ear drops) So my dad had an operation in past for stones removal.(many years ago, forgive me i can not recall when, i was so young). Maybe 10+ years or so. He had taken medicimes (ayurvadic and other for natural way of stone removal from body) in past before operation. His gall bladder was removed also. For some years after operation he remained unhealthy and later his health continued to improve. He used to take medicines and liver tonics and blood pressure medicine and takes them even today. He is taking medicine from a local doctor. In 2014 march he had fainted and was hospitalized. And from then his health is not much perfect. He remains healthy sometime, other times his metabolism hurts him, and he takes   such as ENO, or gasofast etc. Main issue is: My dad sometime get suddenly stars (as he states) and sudden pain in the side of the right eye, and buzzing like feeling or black spot in front of eyes, and he can not see for some time, e.g. he can not see the guy next to him. And at the time he lose his power (his body becomes weak) and his ears buzz. ""This problem first occured on 2014"" or that is what i think, could be unrelated. He was fainted. ( that day there was a festival when people apply colors on faces of each other in my country) In the past years this happened several times. (I think this happens irregularly throughout the year, but happens more in march, april or upcoming months. And from some days (1st of this march) the frequency of this happening is increased. It happened on 1st march of this And happened yesterday and today this happened again. My dad works in a factory and here he has alot of responsibility and stress and family stress too (for known reasons). He has to do irregular shifts for weeks like one week there is night shift, other week there is morning shifts. The doctor had told us to check up the eyes. We went to eye specialist (a good one), he changed his spectacles lens and prescribed akmin and those suthin eye drops. He will go to eye specialist again tommorow. This time the local doctor has told us to check up the IOP or or eye pressure (forgive me i don't recall this). My dad sneeze alot these days and cough. But this thing does not happen during cough or sneeze. This is totally random and irregular. Everyone in my family is concerned and i am ready to provide further information. Any help is appreciated. 0 likes, 4 replies "
Eye Problems,https://patient.info/forums/discuss/posterior-vitreous-detachment-pvd-how-long-to-resolve--696016,Posterior Vitreous Detachment (PVD): How long to resolve?,"PVD is supposedly very common in those over age 65. (I'm 73.) I experienced a significant PVD event in my right eye 3 weeks ago. My vision was  very blurred in that eye and I had a lot of eye strain. However, I wasn't yet familiar with ""PVD"" so I immediately went to my eye doctor.  He thoroughly examined and tested my eyes and made the diagnosis. He said there was nothing I could have done to prevent it and there is no way to treat it......except through time and nature taking its course.  He said the vitreous material will dissipate into smaller pieces as time goes by (2 to 6 months) and my brain will compensate for some of the focus problem.  The doctor said to alleviate the eye strain issue, I should shut my eyes for 10 minutes or so until the pain subsides. It's now been 3 weeks for me and I do sense some decrease in my focusing problem (especially reading/computer use) and eye strain, but the problem is still there.  Has anyone been through a significant PVD experience? After the 2 to 6 months,  did you find that the problem was essentially all gone and your focus was back to what it was pre-PVD? 0 likes, 13 replies "
Eye Problems,https://patient.info/forums/discuss/lost-peripheral-vision-for-30-mins-696298,Lost peripheral vision for 30 mins,"Hi, Today I went through some really horrible experience. I suddenly lost my peripheral vision for around 30 mins. Since I woke this morning, I had  . Later in the afternoon around 2, I suddenly found that things are vanishing in my vision to the right side of my eye. I closed each eye separately and begin evaluating where the blind spots are. It were both in the upper-right side. For the whole time, in my blind spot, I saw a vibration , I could even see it when my eyes were closed. What was this? Has anyone else expericed this? Is this   ? 0 likes, 10 replies "
Eye Problems,https://patient.info/forums/discuss/how-do-i-know-if-my-contact-lenses-is-still-in-my-eyes--696232,How do i know if my contact lenses is still in my eyes?,"Hi, i have been wearing   in over 2 months now and yesterday i had some problems knowing if my contact lenses was still in. I am pretty good in seeing whether they are still there, but still i am not sure. It looks like my eyes has a natural blue tint around my iris, so i am a little bit confused. I tried to apply some rewetting drops and also massaging my eyelid to see if the lenses would dislodge. I tried to also examine my eyes thoroughly in the mirror to check if it was there. Someone also told me that you can use your glasses to know if they are still on your eyes, but i could see fine with my glasses. Have anyone of you guys experienced anything similar? Do you have some good tricks? I will be thankful for all the replies. 0 likes, 5 replies "
Eye Problems,https://patient.info/forums/discuss/scared-that-i-will-become-blind-697309,Scared that i will become blind,"Hi, so i am 14 years old and my vision is at -4.25 currently and i'm afraid i'll become blind the last time i went to the doctor was during January. But the doctor said that my prescription did not change that much. But when i was playing a game the text seemed a little blurry and i was super worried. But i can read normal small text fine even farther away from my computer screen.  I'm just super worried when i get older i will become blind 0 likes, 2 replies "
Eye Problems,https://patient.info/forums/discuss/white-flickering-light-after-laser-for-retinal-tear-516808,White flickering light after laser for retinal tear,"I posted on here a few weeks ago about a black/gray spot I kept seeing after the retinal tear laser surgery. I saw on the doctor's notes it was the photocoagulation. I also saw that I have lattice degeneration which I'm assuming contributed to the tear. I am not seeing the black spot so much anymore, unless I blink or change rooms with different lightings, but now in its place I am constantly seeing a flashing light that looks white especially in dim lighting. It extends to the side of my eye as well, which I'm assuming is from where the laser was also done. I went to the retinal specialist and said everything looked fine and this could be a side effect of the laser and it generally goes away within a couple months. I'm just wondering if anyone else has experienced this with the laser and if it went away? this has been very disorienting for me and I have been fearing losing my peripheral vision. I'm not sure if I am actually losing peripheral vision or if it just feels that way since I have this constant flickering now on the side. I know it's better to be safe than sorry, but a part of me wishes I never did this laser bc its been causing so many issues for me and supposedly the tear had scar tissue from healing itself. If anyone has had any experience with this and would like to share I would greatly appreciate it. Thank you. 1 like, 33 replies "
Eye Problems,https://patient.info/forums/discuss/castor-oil-for-dry-eyes-643930,Castor oil for dry eyes,"I have suffered with dry itchy red irritable eyes for years. Tried all the drops creams eyelid sprays  none of them really helped hardly at all. I have read that castor oil really helps people with   by using them as eye drops.  Also you can actually buy  castor oil drops.  When i went into boots to ask about them they didn't sell either and also said they wouldn't recommend using castor oil in the eyes but didn't give much of a reason why.  I'm  a bit confused now as i read some really good reports from people using them. Has anyone here ever used castor oil/drops for dry eyes and got any good reports.  I just don't know whether to try it or not.   I hope someone can help.   0 likes, 12 replies "
Eye Problems,https://patient.info/forums/discuss/eye-twitching-698198,Eye twitching,"hi i have been suffering with a twitching eye for about 3-4 weeks it started after a heavy gym session which left me with really bad shoulder and   the next day and really scared me. i went to the dr he did an ecg and said it was ok but im waiting fir a cardiology ap as ge said my blood pressure was low. ever since this happened my eye hasnt stopped twitching. im just wondering if the eye twitch and low blood pressure can be related at all. advice appreciated xxx 0 likes, 5 replies "
Eye Problems,https://patient.info/forums/discuss/pvd-posterior-vitreous-detachment--505228, Pvd (posterior vitreous detachment),"Interested in hearing peoples symptoms and experiances with this. I had pvd of the left eye and sure enough 6 months later,right eye. Having problems dealing with it. When both eyes are affected,hard not to think of it 24/7. Would like to hear others stories. Thanks. 2 likes, 104 replies "
Eye Problems,https://patient.info/forums/discuss/is-it-glaucoma--698000,Is it Glaucoma? ,"Hi, I am 36 years old and last year did the OCT scan where my vertical C/D ratio was 0.68 and 0.67 and when I did one today after 6 months it was 0.68 and 0.69.  So an increase of 0.02 in the left eye. Does this mean I have glaucoma? Also the RNFL Symmetry has reduced from 92% to 91%. GCL + IPL thickness was 90 and 90 last year with this year going down to 88 and 89. Visual field test was fine, but could this be early glaucoma? I had high eye pressure last year as I got really stressed out to about 20 but when I went to a specialist it read only as 12/14 and then with dilation 16/16 so she said no eye pressure. But to check the scan again in 6 months to check if there are changes. Now that I have done the test I am kinda freaking out as there are changes. Anyone here knows if there is any error rate in the machines? Or is it glaucoma for sure? Please give me some information to process as I am going nutts. Thanks May 0 likes, 3 replies "
Eye Problems,https://patient.info/forums/discuss/has-anyone-had-epiretinal-membrane-removed-and-was-it-successful--697924,Has anyone had Epiretinal membrane removed and was it successful?,"Hello I have had an Epiretinal  membrane diagnosed and Iam trying to decide whether or not to have surgery ?I can still read and drive but find it rather annoying that where my eyes have been trouble free up to now I have this problem.There are a number of risks with the surgery and I am not sure if its worth going through with it when I could end up with worse vision or just slightly improved. Anyone had it removed ?Was it worth it ? Jane 0 likes, 7 replies "
Eye Problems,https://patient.info/forums/discuss/poor-quality-contact-lens-check-or-do-i-keep-waiting--698124,Poor quality contact lens check? Or do I keep waiting?,"I've worn toric   (CL) for around 18 years now without a problem. Up until a year ago, I was with Tesco Opticians, which have now been taken over by Vision Express (VE). Under Tesco I never had any concerns, and orders were always in quickly. My first VE order after the takeover took 3 months to arrive. So... I recently had a sight test at another branch (as I was working away), and was told my eyesight had worsened. New glasses... massive improvement. Left eye Cyl has changed by -0.50, and right eye by -1.25. No complaints. Now, back home, having waited over a month for the first available CL check appointment at my local VE store. It's an optician I've never seen before, but who instantly gets flustered spending the first 15 mins of the appointment searching disorganised boxed of trial lens orders for some trial lenses ordered in. That seemed strange to start with, since I had mentioned I thought a prescription change in the lenses was needed, so ordering in a different brand of lenses at the same spec seemed pointless... Anyway, no sign of the trial lenses. A quick check (look ahead, look up, look left, look right, blink) on each eye, and I'm asked to read the lowest line on the screen, one eye at a time. Left eye not amazing, right eye worse. This kind of makes sense, given the glasses prescription. He offers a pair of lenses in front and asks me to look down at a card. It's slightly clearer with. ""That's excellent"" he exclaims. ""There's been a +0.5 improvement in both eyes. It's what we're aiming for."" No further tests with lens options, no reading of the screen again. And for the first time ever, no taking out my contact lenses for a check of the health of the surface of my eye. I question the fact that the numbers from the sight test and CL check seem to contradict each other. As I'm lead out back out, he explains that the contact lenses are closer to my eyes, so need a weaker prescription. That's  always been the case (CL prescription has always been weaker than my glasses), but why on earth would they start going in opposite directions??! I now have another month wait for the next available CL check, for a fit of some trial lenses that are now a weaker prescription than I currently wear. I'm noticing I'm struggling wearing my old CL prescription, but the whole appointment felt very disorganised and a cursory look at how healthy my eyes are. I've no concerns, but know that CL suppliers are really keen on you having your eyes checked annually if you wear lenses. Have the recommended checks on contact lenses been relaxed since Dec 2017? Or have I just ended up with an optometrist who was in a rush to get home that evening? I'm not claiming to understand the numbers, but I've never know my prescriptions to start changing in opposite directions. I've no chance of a second opinion any time soon at that store (their appointment availability is ridiculous), but I live on the Isle of Wight, so there's not a huge choice of branches without getting a ferry!? Sorry for the long post... 0 likes, 3 replies "
Eye Problems,https://patient.info/forums/discuss/i-need-help-because-i-m-worried-about-my-ma--698753,I need help because I’m worried about my ma.,"hi everyone i am maria. So i'm really worried about my ma because of her eyes. Back in the day before i was born she got laser eye surgery.  Fast forward to now, yesterday my mom went to the eye doctor and she said that theres some scar tissue. So she temporarily cant drive right now until she sees a specialist. Still though i'm very worried for her because i love her so much and i don't want anything bad to happen to her. So i need to know,  can the scar tissue be removed? and if so what are her best options?  thank you for taking the time to read this. if you know anything please please let me know! 0 likes, 2 replies "
Eye Problems,https://patient.info/forums/discuss/visual-migraines-with-aura-696220,Visual migraines with aura,"Are visual migraines with aura dangerous? I found online that they are harmless, and ocular migraines are harmful. What can be done (medication or remedies) to cure Visual migraines with aura? 0 likes, 4 replies "
Eye Problems,https://patient.info/forums/discuss/dim-vision-698604,Dim Vision,"Vision goes dim for 10 to 15 seconds. Anyone else had or have this 0 likes, 1 reply "
Eye Problems,https://patient.info/forums/discuss/sudden-strange-eye-symptoms-including-flashes-and-floaters-help--662841,Sudden strange eye symptoms including flashes and floaters. Help!,"Hi, I’m 14 and I’ve been moderately shortsited (-4.5 in the left and -4.75 in the right) for about 5/6 years now. About 3/4 weeks ago we had a thunderstorm with a lot of lighting. I walked into my kitchen which was well lit (this was in the daylight) and saw a sudden white flash in the whole of my vision, almost like somebody had just flashed a bright torch on and off infront of me quickly, I assumed it was lightning. This has happened quite a few times now and for the first probably 7 times it happened I just assumed it was lightning, and continued to assume this until I was sitting in class one day at school about 2/3 weeks ago and saw 2 little dots floating across my vision. I knew they were floaters as I have heared about them before, but I have never had any of these issues with my vision apart from shortsightedness. It worried me instantly, so went home and researched all about them. I am aware they could be harmless but I have a very bad feeling about it, and have seen that if you’re experiencing floaters along with the flashes, there could be something wrong. At first it was occasional small floaters and flashes, but they’ve gotten increasingly and rapidly worse.  It’s been sunny lately so we’ve been outside barbecuing and what not, and these floaters just won’t leave me alone! I now see them everywhere, even when looking at peoples faces or reading in places that aren’t even well lit! (although they’re usually more visible when I’m somewhere bright, eg looking at the sky) I continue to see them in all lighting now. And not to mention they’re really big now and I just can’t go a single day without seeing at least 40/50. They can be the strangest shapes too. (Lines/squiggles/swirls/clumps/circles/mounds etc) I’ve had GCSE’s in school these past 2 weeks and can’t concentrate becuase I just see floaters drifting across my paper and the wall. I see strange things too, almost like strange dark shapes just floating around (they’re not floaters), mostly in my prephiral vision. Back to the flashes, once I had researched floaters I noticed that they’re sometimes paired with ‘flashes of light’, this is when I noticed that that is what I was experiencing. Sometimes I will see full vision flashes as previously explained but now, they’re mostly little flashing white or black dots (sometimes the black dots pulsate in my left eye) in my vision. I am experiencing eye pain occasionally. I noticed that for the past 6 months, my eyesight is getting rapidly worse, I know this is normal for teens but I’m talking about seriously rapidly: I recieved new, stronger glasses approximately 5/6 months ago, and just under 2 months later my shortsightedness had gotten even worse by 3 steps!! This is now happening frequently. For about 4 months now, I have suffered with bad night vision, where I walked into my room in the dark one evening and saw that I was seeing more than double of the light on my digital light up clock (the numbers light up). This also got increasingly worse and I now experience severe glare and haloes, and also the triple vision and glare of light constantly, not just in the dark, but even in full daylight. For example, if I look at a street lamp I will see huge white lines coming out of it, or if there are subtitles on a screen I will see multiple of them. I recently went to the optician to explain these glare issues etc (I had not yet experienced the flashes or floaters) who said she wasn’t sure what was wrong, gave me stronger glasses and said to go to the doctor if symptoms persist/get worse. They did! I went to the doctor who didn’t do any tests on my eyes (this was at the stage when I still thought the flashes were lightning, so I only mentioned the glare/ double vision of light) and he just asked me to read something, sat me down and booked me an appointment with the ophthalmologist at the hospital. It is since then my symptoms of floaters and flashes have been revealed and everything is getting worse by the day. I have no idea when my ophthalmologist appointment is and have been waiting for a little while now. I don’t know what to do! It’s really affecting me. Something that’s also happening is I sometimes see a dark shadow/ circle just fly across my vision (not floaters) at any time. They can be white or black, but usually black. I can sometimes see a shower of flashing white dots in my vision and I know that all of this is very abnormal for my age. I can feel that something is wrong, I’m just not sure what!? Does anyone have any ideas/suggestions? Is this serious? Should I try to push for my ophthalmologist appointment? My Grandad has glaucoma, but my optician tested for that and I do not have it. All of these symptoms get worse by the day! As I say, none of this has ever happened before! Everything that appeared, appeared so suddenly, none of it was gradual. P.S- sorry for how long this is!!😂 1 like, 21 replies "
Eye Problems,https://patient.info/forums/discuss/seeing-halos-starburst-and-floaters-in-my-eyes-for-3-months-692819,"Seeing halos, starburst and floaters in my eyes for 3 months","I had been for my regular eye checkup and my optometrist told me I am a glaucoma suspect(he saw bigger eye cupping). This happened in starting October last year. After a month, in second week of November, I started seeing halos around bright light, few of he lights i see rainbow halos. I went to my local optometrist and he told you might have   and gave me tear plus eye drop. In starting December, I started seeing starburst around the car headlights and most of them look like a rainbow glare light streaks. I also got 3-4 floaters in both of my eyes. I asked two ophthalmologist about starburst and floaters and no one had any answer. I had already changed my glasses a month back so changing of glasses option was rules out. Now, since a week my eyes are feeling dry, even the eye drops are not working. So many things are happening and myself or doctors have no idea what might be the cause. just posting here in case anybody might know anything. I am 30 years old male. I had my eye pressure checked this Jan starting, it was 15-16 in both the eyes. 0 likes, 6 replies "
Eye Problems,https://patient.info/forums/discuss/eye-condition-698826,Eye condition ,"Hi there, So Thursday I was told my son had very little vision in his left, after a rushed visit to the eye and ear hospital they said its just a lazy eye. They said there was no malignancy there. I'm still very concerned though. Here are pictures of his left eye, do you think I should be concerned 0 likes, 1 reply "
Asthma,https://patient.info/forums/discuss/i-have-been-in-alot-of-pain-coughing-etc-654480,"I have been in alot of pain, coughing etc","Hi I am have been getting chest pains, back, coughing and most of all shortness of breath but I can't go to the doctors or go to the hospital just in case they think I am making it up  0 likes, 9 replies "
Asthma,https://patient.info/forums/discuss/breating-difficulty-651986,Breating Difficulty ,"Hi, I have allergy and asthma started 5 years ago when I was 19 years old(Male) in June 2013 . First come sneezing, then allergic rhinitis, then cough and lastly Shortness of breath (breathing difficuly). In that time I have lived in a house with full of dust.  I have used allopathy, homeo and   medicine. I Have used inhaler and homeo medicine for 2 years and asthma get controlled almost in November 2015 but in January 2016 started diarrhea mainly loose stool in the morning I have seen many gastroenterologist but it can't controlled and finally in the end of 2017 I have realized  the reason behind my loose stool is stress and anxiety ( In the time of 2016 and 2017 my asthma in controlled state I only use inhaler when I have asthma attack ). And in the beginning of 2018 I have visited a psychiatrist then he prescribed me Clonil 25 mg tablet ( used for OCD (Obsessive compulsive disorder) and depression, I Have fear of eating foods from outside, fear of diseses, fearing of eating food in plastic plates ….etc)  and my loose stool get controlled , but the thing is asthma come again, I visited a pulmonologist he prescribed me budamate 400,inhaler four doses a day . now I am using this inhaler for two months, but shortness of breath occurs almost every day (My chest get filled with mucus every day it don’t go outside, right now I don’t have any cough)  So please help me to control my asthma.. 0 likes, 5 replies "
Asthma,https://patient.info/forums/discuss/cold-sensation-when-breathing-in--583577,Cold sensation when breathing in!,"Hi all PLEASE PLEASE I need some advice if anyone has experienced these symptoms..... For the last 6 months or so I have been coughing more so at night during my sleep and it wakes me up. Initially when I went to the Dr she thought I had acid reflux (which I have suffered from in the past), she put me on lansaprasole for 12 weeks and the   has not stopped. I then saw another Dr whom said they need to do a chest xray so I had this done 10 days ago, the result is clear. The Dr gave me an reliever inhaler. My symptoms are ~ Coughing that wakes me at night, dry and unproductive Clearing throat all day Tight feeling around the thyroid area Blocked sound by throat when I breathe in (not a chest  ) Scratch in my throat when I breathe in which provokes the cough Cold air sensation when I inhale, this is constant The Dr has referred me for a   and Reversability lung function test which is in 3 weeks. My son has extreme   and my grandmother had asthma which she developed in her 40's. I used to be a smoker for 17 years, recently stopped 8 weeks ago.  The throat condition has been going on since last year, I had a clear xray Jan 2016 including a clear scope down the nose into my voicebox and lyranx together with an endoscopy to check for acid reflux - all clear! Series of 5 lots of FBC's & CA125 tests and thyroid   - normal! I am petrified I have an undetected lung cancer now, but the Dr thinks I have nocturnal & seasonal asthma. I use the inhaler when I feel blocked but it only last for a few hours where I feel some relief! At times it feels like I am breathing through a straw or piece of cloth! ANY advice is very welcomed, this is driving me mad........... Thank you  0 likes, 107 replies "
Asthma,https://patient.info/forums/discuss/asthma-drugs-and-anxiety--660285,Asthma drugs and anxiety.,"Hello, just had my preventer dose increased and some anxiety has returned that was gone after exercise and yoga. It may not be linked, the and was due to a bad life changing event. I was against taking any preventer anyway and doc is not good , a very sarcastic person so I can't return there. 0 likes, 2 replies "
Asthma,https://patient.info/forums/discuss/blue-lips--661432,Blue lips?,"I constantly wheeze. It’s worse when I’m laid flat and I have the worst pain in my chest. I’ve been queried as having asthma but the doctors aren’t really that bothered. Yesterday my lips turned blue, it was 20 degrees outside let alone the heat indoors so I wasn’t cold. What can I say to get my doctors to listen, I’m continuously tired too 😰 0 likes, 7 replies "
Asthma,https://patient.info/forums/discuss/asthma-flare-up-help-please-676636,"Asthma flare up, help please","I had an asthma attack on Friday morning, managed to stop it at home using blue inhaler and got to Dr's same day. Was given steroids and antibiotics and told it could be the start of a chest infection. Have been getting breathless since. Woke up by an asthma attack on the early hours of Sunday and got my partner to take me straight to hospital as blue inhaler didn't help. I was discharged about 8hrs later as I was admitted to short stay for observation. I have been struggling with shortness of breath ever since, even eating is a problem and I am taking my blue inhaler about every 1-2 hours. It does seem to settle in an afternoon and is worse in a morning and night. The steroids and antibiotics don't seem to be helping. Should I go back to A&E or keep persevering? When I do get breathless it takes about 4 - 6 puffs of the blue inhaler and spacer and about 30mins to settle. My asthma is normally well controlled and have never been to A&E with an attack before. I take a revlar inhaler once a day normally but never usually use my blue inhaler. Any advice helpful as I am scared, never had it like this before and not sure when I should seek help or manage at home.  0 likes, 8 replies "
Asthma,https://patient.info/forums/discuss/jelly-like-transparent-mucus-541320,Jelly like transparent mucus,"I need your help on a problem that I haven't checked with the doctor yet hoping that it's not serious. For last a few years I have a jelly like transparent, sticky mucus in my chest. I never felt any pain thereby, nor does it make me cough, but I do cough or spit that mucus out advertently. That substance keeps on developing in my lungs, or some air passage. In cold, I rarely feel minute weezing, or congestion, but I can walk 10 miles. Can some one please help me understand what that is, is it normal?, or it signifies some severe problem. For redressal, I take a lot of water, I take coffee and garlic tea as well, eat a lot of spices as well so that the mucus stays soft and easily ejectable. I also feel that I usually have a running nose, it seems to me another reason. Please tell me what it is so that I may assured that it's not something serious.   1 like, 9 replies "
Asthma,https://patient.info/forums/discuss/is-this-asthma--678097,Is this asthma? ,"Hi all, 3 weeks ago I had the flu. After 10 days it so I felt better and had a week of feeling normal. Then a few days ago started coughing, it hit really bad yo the point I was feeling breathless. Went to docs on Tuesday who sent me to a & e as she was worried about my heart. All tests (bloods, x-ray and ecg) came back normal. No wheezing heard. Diagnosis is asthma. Now Friday and I’m taking inhalers but still can barely walk around without feeling short of breath. How long do brown inhalers take to work? Thanks x  0 likes, 6 replies "
Asthma,https://patient.info/forums/discuss/inhaler-change-exercise-induced-asthma-681647,Inhaler change - exercise induced asthma ,"I've been running for a few years and was given a ventolin inhaler a couple of years ago to help with coughing and wheezing during and after running. Using this before running, and very occasionally during or after a long run, has helped to control this. I don't have symptoms at any other times. I use it usually between 2-4 times a week, depending on when I run.. I've seen the asthma nurse recently for a review while requesting a new inhaler and I've been given a new brown preventer inhaler to use with the ventolin. I'm doing as instructed until I see the nurse again but I don't understand why this is bring changed when I've been fine with just one? I'm not keen on using another one unless I really need to. My peak flow was 400, and previously it was slightly higher but not by much, but she suggested we try this anyway to see what happens. Is it normal to use a preventer when the asthma is only running related? Is there a reason why you'd change from just using ventolin? TIA 0 likes, 1 reply "
Asthma,https://patient.info/forums/discuss/is-it-asthma--656530,Is it asthma?,"Hi, I’m 25 years old and never had any obvious reasons to believe I had asthma.  But about 6 months ago I woke up in the night very wheezy and short of breath. I was coughing for about 45 mins to an hour before I could finally get back to sleep. It was very scary as it felt like I was breathing through a straw and if it went any tighter I don’t think I’d have been able to breathe at all. This happened again twice but about 4 weeks apart each time so I went to the doctors and they gave me a blue asthma pump and said to use it as and when I felt I need it.  I didn’t use it for a while and wondered if I ever would but the ‘attacks’ did come back.  Now I’m finding I’m using the pump about once a week but the only thing I find strange is that it always happens when I’m asleep? The pump does help and relaxes my airways. I continue to cough but it feels more loose and I feel much better very quickly whereas if I didn’t use the pump it could take about an hour to feel better.  Every time I’ve used my pump I’ve only had to use it once until earlier this week I found I had to use it twice. And last night I felt like it didn’t provide much relief at all.  If I ever sneeze I find I feel a bit wheezy and tight chested after so wonder if it could be allergies? But I have never suffered with allergies before.  I am going to make an appointment to see my doctor as he said to go back if I find I need to use it regularly but just wondering if anyone has these symptoms and know what I might have? 0 likes, 6 replies "
Asthma,https://patient.info/forums/discuss/methylcholine-test-this-week-676393,Methylcholine test this week,"Hello all, I'm new to this group and dealing with asthma-like symptoms as yet to be diagnosed. I have a methylcholine test scheduled this week. I've read about it so I know what to expect, but I'd like to hear the subjective experience of some people who've actually been through it. Did it trigger an asthma attack for you? Were you exhausted afterwards? Was it scary? That sort of thing. I have to drive about two and a half hours each way for the test in a different city, so that adds a whole extra dimension of stress. I booked a hotel room for the night after the test so I don't have to drive straight home. I think I'll be glad I did. Thanks in advance for the feedback! 0 likes, 1 reply "
Asthma,https://patient.info/forums/discuss/new-to-group-and-to-asthma--674522,New to group and to Asthma!,"Hi! Just joined this group, having been finding the hip replacement group very help over past two years. I had my first asthma according to doctor in Oxford, probably caused by rape seed oil growing all round the town, she said. given blue salbutamol inhaler. First forward 10 years, now in Exeter, using salbutamol inhaler before running but no other asthma signs/symptoms.Till now. My winter cold n cough turned wheezy, peak flow much reduced, and doctor says asthma, probably pollen induced - and that it should go away as weather cools. I was given steroid capsules which worked excellently for 2 weeks then asthma returned! Now on brown ?steroid inhaler, and hope weather change works as cannot run and still wheezy. So, am I asthmatic? will i need regular inhalers? Will my peak flow improve soon? really appreciate some advice! Ta Mic _________________ 0 likes, 4 replies "
Asthma,https://patient.info/forums/discuss/ventolin-inhaler-678106,Ventolin Inhaler,"We had workmen ripping out bathroom and putting in a wetroom past 2weeks. Plasterdust etc had affect on my breathing, inhaling smoke or dust has also affected me. However I had a sort of flu virus symptoms too but dr said my lungs and bloods were ok. He gave me an inhaler as I said my granddaughter's helped but I feel I am allergic and also do not need it now. After taking a puff this morning however, 5hrs ago, I feel shaky and bit giddy and want to know how long I will feel like this.  Could it be anxiety as I do suffer at times from this. 0 likes, 3 replies "
Asthma,https://patient.info/forums/discuss/symbicort-v-fobumix-inhalers-647970,Symbicort v Fobumix inhalers,"Hello Asking on behalf of my 72 year old husband with asthma/fixed airway obstruction.  He has recently been changed from /symbicort to Fobumix and feels that it  might not be working as well as he is having to use his blue reliever inhaler more.  Anyone ahve experience of this.  I have posted on COPD forum as well.  He cannot see gp until Tuesday.   0 likes, 1 reply "
Asthma,https://patient.info/forums/discuss/had-lung-issues-for-about-5-months-690105,Had lung issues for about 5 months,"I'm starting to get worried. I have a swollen lymph node and I'm starting to vomit yellowish fluid. on some days it could be phlegm or clear foamish mucus. My primary care doctor gave me a chest x ray and she said I had an upper respiratory infection. she prescribed me some dicflonec and a rescue albuterol inhaler. It didn't work and next she prescribe me amoxicillin and anoro elliota inhaler. I haven't been to a specialist or a pulmonologist as of yet. it's also starting to have an effect on my stomach and stool as well. 0 likes, 1 reply "
Asthma,https://patient.info/forums/discuss/coughing-up-semi-clear-gelatin-substance-691053,Coughing up semi clear gelatin substance,"i need someone's help to identify what this is i coughed up a semi clear gelatin like substance, this is the first time it has happened.. so im curious to find out 0 likes, 3 replies "
