disease,postLink,postHeading,postContent
Depression,https://patient.info/forums/discuss/how-to-tell-someone-just-how-suicidal-i-really-am--697534,How To Tell someone just how suicidal i really am?,"has anyone ever asked for help with suicidal feelings? ive always had them for over 15 years now but its so strong.. i think im so close to doing it and i really hope i do!! but im just so alone and sometimes i just wish i could talk to someone.. but i have no one to talk to, cant talk to family and i have no friends.. i am seeing an occupational therapist at the moment but im not good at talking about how i really feel.. plus i get scared about the whole suicide topic as im not sure what they would do .. ? anyone have any experiences with talking about it ? 1 like, 9 replies "
Depression,https://patient.info/forums/discuss/please-help--697553,please help.. ,"so this may be a weird story to some people.. my father does witchcraft and has always targeted my mom with his witchcraft. The other day, he told me he found a bat in his restroom and that he may have more in the attic. A few months ago he  also found very ugly scary birds in his attic but when he told me that i brushed it off. . (none of his neighbors have this problem) I WAS feeling perfectly fine but after he told me about the bats, i have been feeling very sad and depressed and i cannot stop crying when i look at MY MOM. what does this mean? what am i feeling? 0 likes, 5 replies "
Depression,https://patient.info/forums/discuss/depression-made-worse-by-injury-697471,Depression made worse by injury,"Quit my job of ten years due to overwhelming depression. Medications weren't working. Now I've got it under control by quitting drinking and changing medications. I was ready to go back to work after 8 months---they were happy to take me back. They actually called me. 8 hours earlier I'd broken two bones in my ankle and will be recovering for months on my couch alone.  Anyone else gone through setbacks like this? 2 likes, 5 replies "
Depression,https://patient.info/forums/discuss/would-anybody-care--698224,Would anybody care!?!,"I’m a 16 year old girl and I am with a mental health specialist, so everything is under control. But, I’ve known my mental health specialist for 3 years now, would he care if I died? I know we’re close but sometimes I feel like we’re drifting apart since I’m going to be discharged this September on my 17th birthday. What would his reaction be if he found out I committed suicide? He said today he was thinking about me on Mother’s Day since his mother passed away and so has mine so we’re technically in the same boat. He once said he dreads the thought of going into work one day only to be told I ended it all. But, does he sincerely care or is he just paid to care? Please help, thank you xox 0 likes, 11 replies "
Depression,https://patient.info/forums/discuss/depression-gad-social-phobia-agoraphobia-afraid-to-take-zoloft-please-help--697419,"Depression, GAD, social phobia, agoraphobia, afraid to take Zoloft, please help...","Hi guys, I've been suffering from   and dystimia for 20 years now. Had 4 or 5 major depressive episodes, every one is worse than the last. Now it is gotten so bad I am barely enduring not going to the hospital, and I am terrified of it. Long story short. I've been prescribed Zoloft to start with 12.5 mg 5 days, then 25 mg 5 days, then whole. It's been months and so far I have only been taking 3-4 mg (a tiny bit of tablet). One night I have taken maybe a little more, about 6 mg and had a panic attack in the morning. I've convinced myself that it is because of Zoloft and cannot bring myself to take anymore. I am also terrified  of the black box warning, but the increased anxiety is something I think I could not handle. I'm afraid I'll end up calling the ambulance and they'll take me to the hospital (which I am also terribly afraid of), and then I would have to move because the neighbourhood stories and stigma regarding mental health. My family is also all over me with the phonecalls and questions everyday is it better. I am unemployed, my wife is only working and me and my daughter stay all day together reading positive reviews and gathering courage, but when it comes to that moment I just cannot take it. I am afraid I will ruin their and my life is something because of the tablet. Please help, I want to be a better husband and father, to work to be happy, healthy, but I am just so scared I wont be able to go throgh the side effects. Is there any way to minimize them by starting perhaps on 6.25 then upping the dose slowly...is it possible that I have had a panic attack from all the thinking and not from zoloft? Please if you have any advice I would be very thankful. Best whishes to all you dear people and stay healthy! 0 likes, 4 replies "
Depression,https://patient.info/forums/discuss/free-my-mind--697976,Free my mind?,"I have   and   for 2,5 years and it affects my daily life a lot. I live in such a limited world right now. I want to free my emotions and thoughts. Some way my mind has blocked that. I can't cry and it bothers me. I'm trying, but it doesn't happen. I have the feeling that I need it, because all those emotions and thoughts are being saved by myself and I feel like a zombie, because I can't progress them properly anymore. I'm losing myself from thinking rational. I feel a sad feeling constant, but it doesn't come out. I think this also causes my derealisation, a feeling that I'm not sober and I'm some how am spacing around. Are there methods are therapies which can help me free my mind? 0 likes, 12 replies "
Depression,https://patient.info/forums/discuss/have-been-depressed-for-4-years--698675,Have been depressed for 4 years. ,"RIGHT I HAVE HAD DEPRESSED FOR OVER ABOUT  5 YEARS NOW AND IN MAY THIS YEAR ITS MY GIRLFRIEND CHRISTINE W  HAS BEEN PASSED AWAY 0 likes, 1 reply "
Depression,https://patient.info/forums/discuss/i-know-and-i-dont-know-698792,I know and i dont know,"i hate repeating myself. so i wont. i am going forward,in a circle. i am trying to learn how to fly, every day bit by bit. this makes me happy. and there is a guy im pretty sure i eant to spend my life with. his name is Lukas. but hes so shy. so llet's forget him and watch something nice. i love you Lukas 0 likes, 0 replies "
Depression,https://patient.info/forums/discuss/depression-and-weight-gain-698709,Depression and weight gain ,"I am 54 years old male  taking anti depression for 17 years. I have hypertension. GP says hypertension is because of antidepressant medicine.  I am managing by taking medicine for my hypertension also. 0 likes, 1 reply "
Depression,https://patient.info/forums/discuss/bit-fed-up-698671,Bit fed up,"hi everyone am fed up of people telling me what to do or they say i should get out more when am fine as i am it upsets me and then i get down all the time am single that is why they tell get out to meet someone but i dont think there is anyone out there i went through crap  with my ex who i hate sorry to moan mick 0 likes, 8 replies "
Depression,https://patient.info/forums/discuss/i-am-lost--698744,I am lost... ,"I am a 21 year old male who has lost most hope in life. Most, because I can't kill myself yet, due to many people feeling bad about me doing it.  I cut myself sometimes to stop feeling the pain; however, it always comes back. I am extremely self-centered and can't stop thinking about myself. I fantasize about suicide on a regular basis and there hasn't been a day in a while when I didn't fantasize about killing myself. I am writing this, because I still have hope that maybe I am not such a piece of s*** that I think I am. In all honesty, it brings me joy to help people and whenever I feel more or less well, I feel sorry for many of them. Of course, this, then brings even more pain. I am still a virgin, I had a chance to lose my virginity, but I couldn't have sex with her, I didn't feel like she was right for me. It's awful to say that... I know. I am not that attractive, even though my mom tells me I am. Girls do not usually talk to me that often, sometimes I get a chance, but I screw it most of the time. I met a girl, that I really liked (loved, most likely), but she is going through some serious stuff of her own and is not looking for anything. I want to say that if she is happy I am happy, but I can't. I cry, because I realize that I can't have her. What type of ahole am I? She doesn't want me to kill myself. We are friends. At the same time, I feel like she doesn't want to talk to me anymore. I don't blame her, to be honest. I wouldn't want to talk to me, as well. I can't masturbate often, even though I realize that I need it. Maybe 2 times in 2 weeks, if I could reach orgasm, but lately I couldn't even do that. About the girl, she is so beautiful. I didn't like her that much before we met. But after we met, she would invite me to her dorm to hang out and stuff and I felt happy. She tried inviting me to her room and I felt like refusing, because I don't want to make her unhappy -- although, I think it was just a joke. I have a friend, who is really attractive and they always talk with each other -- I feel envious (I don't want to feel it). Yesterday, at the party, at my house -- I decided to go outside to basically feel sorry for myself. My friend and her went out to see me and talk to me. She explained that a lot of people love me. That was a surprise for me, I didn't know that anyone loves me (besides my mom). She started saying that she feels awful about herself, because she doesn't have any talents, like me or my friend -- even though I am not that talented. She started tearing up and my friend started tearing up -- I couldn't cry, I felt her pain, but I couldn't feel it at the same time. My friend told her that there is god watching over us and that we suffer to make the world a better place. I agree with him, I think... I hope.  She was talking about her awful life and problems (I don't want to talk about them, here) and he talked about his. I've noticed how she was looking at him and it brought me pain. I didn't want that to be the case. I wanted them to be happy together, but my brain (stupid white, gray neuronal mass of garbage) was jealous of that. All of the attention focused on me. I couldn't take it anymore, so I showed her the portrait that I made of her. I think she liked it. However, I realized it was a mistake. Confessing my feelings like that. I am such an awful human being. After the party, they went back to their place and she called him, but due to him being a nice guy he invited me as well (there were other people with us). He knows that I am in love with her. He didn't want me to feel the pain. I guess it was obvious that I was pretending to be happy. They went into her room, but he dragged me in. I felt awful and was trying to get out of there. I forced myself and other people to leave, even though I knew I didn't want to, but the heart told me if she is happy with him, then I am happy. I went back home and cried for at least 15 minutes in my bed. All the self-hate came out and I felt immensely sorry for myself. So now, here I am typing this essay, when I can actually do productive work.  I would kill myself, in all honesty, but apparently others will follow my path if I do that and what kind of person would I be after that. I hate myself. 1 like, 2 replies "
Depression,https://patient.info/forums/discuss/mirtrazapine--698794,"Mirtrazapine, ","Hi, I need some advice. I have been having a rubbish time and was started on mirtrazapine 15mg in December. The doc put me up to 30mg but I didn't really want to increase to that as already having some side effects so I have kept on 15 mg. The problem is I feel crap.  I just feel irritable, down, can't be bothered but mainly irritable. I am going to see the doc tomorrow to discuss about coming off them.,I'm worried about getting bad withdrawals. Has anyone any advice or experience with feeling irritable ? The only thing I like about this med is that it's making me sleep which is great. 0 likes, 0 replies "
Depression,https://patient.info/forums/discuss/i-need-experiences-of-trazodone-698630,I need experiences of trazodone,"i asked about trazodone and very few replies.  is there anybody else using it for anxiety and depression?   Not sure if its working, just need information 0 likes, 7 replies "
Diabetes,https://patient.info/forums/discuss/dad-with-type-2-diabetes-687638,dad with type 2 diabetes,"hi my 75yr  old father has just been diagnosed with type 2 diabetes. What is the best advise i can give him? 0 likes, 4 replies "
Depression,https://patient.info/forums/discuss/how-to-deal-with-bad-news-698803,How to deal with bad news,"Hi, it's been a while since i've posted here. i still pretty much struggle with depression daily, even with medication its still pretty tough! Today I got some bad news about my current role. I've been with this company a while and recently moved roles thinking it would work out but now my job is at risk just after 6months in the new role. At the moment im pretty angry/annoyed as some people have benefited from this re-structure and others, including myself haven't. So how do I deal with this effectively?  I.e the emotion? right now im pretty angry and just want to tell my bosses that its unfair that after just 6 months this is happening and effectively what they offering in the new structure is frankly a downgrade whilst managers have got an upgrade in their roles (unfair to say the least). There is no issue with my performance so hence why im perplexed and angry. How do you deal with bad news and anger or unfairness? 0 likes, 2 replies "
Depression,https://patient.info/forums/discuss/depressive-state-697983,Depressive state ,"hi... i have posted on here before but its been a while. so the last almost two weeks i had nothing but severe  . it targeted the things i love the most and thats when my intrusive thoughts. my anxiety and the thoughts targeted my boyfriend  unfortunately.  him and i are together almost three years and he knows how my   gets. this was new to the point where i was terrified to even lay next to him. i did nothing but cry everyday. he is very good to me and tries to understand what i go through. my thoughts convinced me that he was cheating on me  didn't love me  then it made me question my feelings as if i was with the right one or not and if i did really love him. i have been on Buspar for a year and just got an increase about two weeks ago and that was when everything went down hill. as of this past Wednesday is when i just broke inside. i feel... nothing but empty and im afraid, these depression epsiodes are not new for me but this feeling is new to me and i am scared.  my boyfriend and my mom do not know what to do but just them being there mean a lot. has anyone else had something similar? anything would help i always had depression since i was 13 and i am now 20. had a bad past with ex boyfriends and all  but now that i found a good guy its like my head is in protection mode 0 likes, 3 replies "
Depression,https://patient.info/forums/discuss/strange-new-symptom-698190,Strange new symptom,"I've suffered from clinical   on and off for a looong time, but recently something new has started happening. (By ""recently"" I mean the last few years, I was first diagnosed 45 years ago.) These days I sleep quite well at night, but even so I often fall asleep during the day, which I guess might be age-related. That's not the main problem. What is, is that very often when I waken my mood is   lower than it was before falling asleep. Most often, I've been asleep just for a short time. Very occasionally, I'll wake in the middle of the night feeling this way, but it's usually during the day, after a short doze. It happens something like 1-2 days out of three on average. Sometimes I'll feel better after say 20-30 minutes, other times it will take hours, occasionally a day or so. I've spent a fair bit of time googling but haven't found anything so far. I'm reluctant to speak to my GP, I'd rather avoid medication. Though I'm using St Johns Wort at the moment. Any ideas? 2 likes, 30 replies "
Diabetes,https://patient.info/forums/discuss/is-skin-tags-on-scrotum-normal--690900,Is skin tags on scrotum normal?,"so I know this is a very odd question but how many men out there with diabetes have skin tags on the man area, to be more exact the scrotum? I myself just developed 2 of them. they have been there for several months and have not changed. very small and spread apart. I have actually been to my primary doctor and was told they were just skin tags, but I am very concerned that he might be mistaken. I have an appointment with a dermatologist next week. 0 likes, 5 replies "
Diabetes,https://patient.info/forums/discuss/mrs-687396,mrs,"I have been diagnosed with type two diabetes for 1980, recently my glucose readings have been  been getting higher and my metformin has been increased . I have always struggled with the diet. any help available 0 likes, 7 replies "
Diabetes,https://patient.info/forums/discuss/i-m-in-fear-is-low-blood-glusoce-is-dangerious--691083,I m in fear ..is low blood glusoce is dangerious.,"Dear i have heart problem from some hearts Now last three month i feel so much weakness. My heart is sinking. My cardiologist asked for some test. He asked for Random blood glucose test. I did it .but its result is very low i m very afraid of it. It is 69 mg/dl...its normal range is given 80_120. My random glucose is so low. What i do. It my life is short. Can i improve it. Please tell me. Thanks you in advance 0 likes, 15 replies "
Diabetes,https://patient.info/forums/discuss/itchy-689014,Itchy,"so I'm new to being a diabetic. but lately I've been having some really bad itching episodes.  they come and go. they can be on my legs, feet, and hands, oh and it gets to my manhood(well the side of the boys)  is that a normal thing. I've read that when sugar can be high that's when you can be itchy.  again is that normal. 0 likes, 9 replies "
Diabetes,https://patient.info/forums/discuss/neuropathy-688776,Neuropathy,"I have slightly raised blood sugar levels. pre diabetes. Have had this for a while . Never goes into actuall type 2  . i am slim , fit active eat very well, ( have had surgery due to diverticulitis, but getting back into exercise again). I realise anyone can develop diabetes, especially as we get older( i am 63) My question is i have had signs of neuropathy for a while, tingling, coldness, but no,pain or anything. Could,this be from pre diabetes? My numbers are just above normal, but apparently still classed as pre diabetes. My iron was low after surgery, so my doc is giving me b 12 injections,( b12 deficiency can produce neuropathy too) . A lthough myb 12 was in normal range., he is going by my symptoms. can anyone help,with this please? 0 likes, 52 replies "
Diabetes,https://patient.info/forums/discuss/rising-glucose-level-693022,Rising glucose level,"Hello everyone, I am  new to this community and and seek help for a concern that I have been observing of late. I am 48 year old male. My glucose level has always been 65-75 when fasting and 80-90 after food for last so many years.  Now a days I have lost almost 3 kg without any reasons hence checked the glucose level. Results were as under : FBS - 97 HbA1c - 5.16 Does the above mean that my glucose  level pattern have been changed compared to as it used to be?  Is this rise in sugar level pre-diabetics? Could this rise in glucose level have contributed to my weight loss? Kindly assist.. Many thanks in advance 0 likes, 4 replies "
Diabetes,https://patient.info/forums/discuss/canker-sores-690938,Canker sores ,"so I stopped my doctors office today and asked about why I keep getting canker sores at least once a week or maybe every other week. I know I've been under a lot of stress and I'm kinda panicking about other health issues.... later on in the day he called in an order for valacyclovir? is that normal and should I be worried that the canker sores are actually herpes. the sores themselves show up on the inside of my bottom lip on either side. they dont last more than a full 24 hrs. 0 likes, 8 replies "
Diabetes,https://patient.info/forums/discuss/ozempic-weekly-shot-665767,Ozempic weekly shot,"I am just over a month of diabetes diagnosis. I was put on metformin twice a day. I just went to new primary care and she wants to add Ozempic injections once a week. She says it has also helped with weight loss. Has anyone tried this yet?  And if so any advice or reviews? 0 likes, 21 replies "
Diabetes,https://patient.info/forums/discuss/metformin-and-bladder-tumors--681464,Metformin and Bladder Tumors?,"Has anyone been prescribed metformin then within a short time frame had blood in the urine and discovered they have tumor in their bladder? 0 likes, 5 replies "
Diabetes,https://patient.info/forums/discuss/is-it-possible-to-have-type-2-diabetes-without-glucose-in-urine-test--682855,Is it possible to have type 2 diabetes without glucose in urine test?,"How possible is it to have   if I had a urine test (done in lab) negative for glucose? how 0 likes, 3 replies "
Diabetes,https://patient.info/forums/discuss/hypoglycemia-and-testing-692178,Hypoglycemia and testing ,"i am scheduled for a    and am hypoglycemic. is there anyone who has this problem been able to do the crazy 24 hour no solid food thing?  i am stressed so bad thinking i am not going to be able to do this. if i could live on apple juice and broth i think it would be easy. i can do 8 hours, have done 12. but 24 seems impossible. i didnt get to actually see my gastro. i seen one of his  assistants. she seemed to think juice and broth would work. think shes full of sh......  i cant be the only one with this problem whos had a colonoscopy. 0 likes, 4 replies "
Diabetes,https://patient.info/forums/discuss/can-flucloxacillin-4000-mg-a-day-affect-urine-glucose--694224,Can Flucloxacillin 4000 mg a day affect urine glucose?,"I'm 40 male, 5'8"", 140lb, white, British. I've been experiencing frequent urination but no other symptoms. I went to the doctors today and they gave me a urine test. She said there were traces of glucose and white blood cells in my urine. She has asked me to go in for a blood test and I think a Prostate psa test. I forgot to tell the doctor that I had been on   for 7 days for a skin infection. I finished the course on Sunday and had a   on Wednesday morning. Could the medication raise urine glucose levels? 0 likes, 5 replies "
Diabetes,https://patient.info/forums/discuss/when-test-strips-go-bad-692507,When test strips go bad,"When test strips go bad, do they start reading consistently high, or consistently low, or do they just fail? Thanks. 0 likes, 1 reply "
Diabetes,https://patient.info/forums/discuss/am-i-diabetes-or-prediabetes--694296,Am I diabetes or prediabetes?,"I am  56 male continuing a inactive lifestyle as an office manager, most of the time seated working on the computer. I am taking Amlor 5mg for hypertension for last 15 years. Both my parents are diabetes. Attached are the recent test results, where my Doctor asked me to start diabetic medicine, I believe that I am pre-diabetes and asked him few weeks to control on food and lifestyle change. Would love to hear any suggestions in the forums. 0 likes, 10 replies "
Diabetes,https://patient.info/forums/discuss/need-health-advice-for-a-diabetic-patient--688976,Need health advice for a diabetic patient.,"Greetings, This is serious so please no false My aunt has diabetes since last twenty years or so. She is 64+ years of age and is overweight. After doing a thorough research on the net about diabetic types, symptoms, treatments and etc I found out her diabetes is of ""type 2"". She takes   and other diabetic medicines as well to keep her sugar levels control. Her feet are numb all the time and due to excessive weight and all this numbness, her daily activity is becoming less with age. She used to be a working women (teacher at school) which she did until retirement (age 60). Due too overweight + numbness + less activity, exercise is like a no-no for her. She cannot even walk properly and falls if she does that for long. I am really worried of her situation and need suggestions as to what are the ways that I can make her lose fat/weight to decrease her chances of catching other diseases. She has already maintained her diet but overweight is a big issue. I considered suggesting her Fat Burning supplements or protein supplements as well but require your suggestions and serious advice. Thanks. 1 like, 7 replies "
Diabetes,https://patient.info/forums/discuss/glucose-and-white-blood-cells-in-urine--693798,Glucose and white blood cells in urine?,"I'm 40 male, 5'8"", 140lb, white, British. I've been experiencing frequent urination but no other symptoms. I went to the doctors today and they gave me a urine test. She said there were traces of glucose and white blood cells in my urine. She has asked me to go in for a blood test and I think a Prostate psa test. I'm worried it could be something serious? 0 likes, 4 replies "
Diabetes,https://patient.info/forums/discuss/type2-and-non-insulin-how-many-times-a-day-do-you-want-to-test--694068,"Type2 and non-insulin, how many times a day do you *want* to test?","There's a question out there about how many times someone type2 but not on   should want to test or need to test.  Of course that still covers a wide range of situations, which is kind of the point. In a better world than this perhaps we'd all have noninvasive and cheap continuous glucose monitoring and this question wouldn't even come up! But right now, the ""standard"" is once a day, but for example me, I still feel a need to test three times a day.  My numbers are good, barely into pre-diabetic now - although they were entirely hideous for a few weeks just a year ago. But my numbers vary now and then, if I catch a cold, or if I take more blood   meds like beta blockers or hctz, or drive a long way (!?), or sometimes for no apparent reason.  It's good to know that, and I can cut the carbs on my next meal, or take more of a natural BG treatment (like green tea). What do you think? What do you do? Thanks. 0 likes, 0 replies "
Diabetes,https://patient.info/forums/discuss/shaking-and-palpitation-695467,Shaking and palpitation,"I am a diabetic patient. I had hypoglycemic event  in 2009 due to skipping meal or taking more diamicron  than needed.  Lastly very small dose of diamicron also making my body shaking though sugar was not low. Doctor understood after two months and stopped diamicron. I started eating mostly vegetables and very little carb every three hours and started feeling better  within 4 months.  Any way for controlling sugar I had to take  .   But last year due to physical labour sugar became unbalanced, made me shaking and having palpitation. I improved in three months.  But this time I had to take Ciproxacilin   due to prostate infection and I started shaking again. I am having palpitation again. Heart specialist did stress test, and says it is diabatic problem. I used to take 27+7 unit of levemir night and day and 9 unit humalog each time I eat.   Sugar started dropping quickly. I  was reducing levemir every night by one point,  When I was taking 23 unit levemir at night, morning time sugar came to 4.9 , I was shaking too much. Now I am taking 16 +3unit levemir night and day. Still sugar tends to go below 6 at 12noon and 3pm. Though sugar 5mmol is not low, but I do not feel good. I feel  hypo feeling and palpitation.  I am taking Dutesteride for prostate, but it will take a year to fix.  But it is not giving me that much problem. In general sugar position is not that bad, but I have all the time hypo feeling, pressure on the head and eyes. I am eating swiss chard  & Okra vegetables for magnesium.  Please help me 0 likes, 4 replies "
Diabetes,https://patient.info/forums/discuss/low-sugar-or-something-else--696078,Low sugar or something else?,"So I get pretty bad suagr crashes, or at least I think that's what they are... they happen sometimes, not always.  I have a diagnosis of hypoglycemia from a functional medical doctor who ran some bloodwork, but the bad crashes happen usually when I start to diet or go low carb  or go on my treadmill...my whole body wants to shut down and I have internal vibrations and all that, cold and hot at the same time and I sweat a lot...I feel better once I take more sugar and food and stuff but I feel SO off for the next few days- better and not like I will pass out but just off and like I want to sleep all the time and like my body just wants to shut off and I get sort of depressed I think?  It's not just I feel phsyically off, but I feel off mentally and not like myself at all and things around me even feel off too ...and wondering why this is and why I am not just bouncing back if I take sugar.  Are these true sugar crashes or something else? thanks! 0 likes, 2 replies "
Diabetes,https://patient.info/forums/discuss/hyperinsulinemia-in-toddler-low-blood-sugar--694387,Hyperinsulinemia  in toddler ( LOW BLOOD SUGAR),"Hello My little one was normal till 9 months after birth (july 2018), He was very active  and than we noticed one bad  morning he was not able to do activity , he was looking drowsy and in sleep in the morning . First we thought he is not well after we fed him breakfast cereal he was ok . He seems to very hungry at the period of time . One day in sleep he started giving jerks and crying in sleep we took him to hospital they checked brain test to check for fits cause all came normal. Then doctor  asked to run blood sugar test regularly  in the morning or when ever we see him dull. We checked first time he was dull and sleeping with out any reason so it came as 35 where as normal range is 70. we again run to hospital where he was admitted for 3 days . Since than we are in bad time . My little one condition went from bad to worst . every week we need to admit him hospital for next two months . doctor told us it is symptoms of hyperglycemia regular feeding will help. he run lot of test metabolic genetic and so many blood test all came normal. charged us heaps of money our family is not insured bcoz i dont earn much to buy insurance . we are low middle class family. now from last 7 months we guided to different doctors and even admitted to hospitals. We are now consulting a endocrinologist who guided us for diazoxide we couldnt find it in india - i tried to take help from my frinds who are in UK,Candada and USA but none could send me single tablet. in meanwhile my son was horriable condition he lost his ability to walk his sugar level was not crossing 50 and IV glucose or Dextrose was also not able to help. on a point we thought he wont make it long we have lost hope also seeing his condition . most of the time he was in unconscious stage.for a week we were running and just paying bills huge bills. we discharged him and met another endocrinologist who guided us for octreotide injection. it helped a lot we give him three times in day now. it being two months now since we have started it and he is recovering . please help me with treatment and if you can find diazoxide tablets. i can share reports and everything on email and YouTube videos of my son , any one know the treatment please contact me or any one can help with any thing please help . we have seen lot and going through a lot . i work in night shift and my wife is after my kid . giving injections and  keep checking his sugar levels. he need attention lot of attention. my wife could not able to do any house stuff many times . when sugar level drops he go very cranky and irritated . 0 likes, 5 replies "
Diabetes,https://patient.info/forums/discuss/isn-t-there-a-difference-between-8-and-12-hours-fasting--694627,Isn't there a difference between 8 and 12 hours fasting? ,"I have a feeling that when you take FBS test fasting 8 hours results more glucose in the sample than taking a test fasting 12 hours. Have you noticed this? 1 like, 3 replies "
Diabetes,https://patient.info/forums/discuss/confused-by-numbers--692481,Confused by numbers-,"Have had a massive array of health problems for the last 9 years, from everything including  , stomach issues and everything inbetween. My mom bought a blood sugar testing kit nearly 6 years ago and for the last few years I will take my blood sigar when I feel sick, just to see.  Many times its fine, but I have seen numbers as high as 170, 230, and even 280 one time. Just last year I went to the hemotologist for my anemia and they said my A1C was fine. Was my meter wrong or too old or somethign?  It does not happen frequently where it gets that high-it does get over 140 consistently tho esp after eating so im not sure. I feel like those are diabetic numbers, but I was told my A1C was fine so i dont know. Advice? 0 likes, 8 replies "
Diabetes,https://patient.info/forums/discuss/medications-and-herbs-695843,medications and herbs,"i am pre-diabetic, i dont like to take medications, is there a suggestion on what herbs will lower my glucose/sugar 0 likes, 12 replies "
Diabetes,https://patient.info/forums/discuss/diabetes-695652,Diabetes ,"Hi, I am 62 years old, and in the past 5 months I have noticed that my urine was quite foamy and I have started to get tingling and hot sensations at the bottom of my feet’s at night, looking on line it points out to diabetes as one of the causes, fair enough I have had blood test and my glucose level was 191, where is my urine was 500. I have started to take some medicine and watching my diet, 3 weeks later my glucose level is down to 110, I am wondering how long does it takes for the hot sensations to disappear and or the foamy urine? 0 likes, 4 replies "
Diabetes,https://patient.info/forums/discuss/type-one-diabetes-and-anxiety-695866,Type one diabetes and Anxiety,"I have been a type one diabetic for 11 years. I was recently diagnosed with   this past November after two hospital visits and many tests. I was curious if anyone else has type one diabetes and anxiety  and what kind of physical symptoms you deal with and what you have done or learned to control such symptoms. n 0 likes, 5 replies "
Diabetes,https://patient.info/forums/discuss/overweight-non-diabetic-hypoglycemia--690781,"Overweight, Non Diabetic - Hypoglycemia?","Hi, I cant seem to find any info relating to this so was hoping someone could help? I am a 29 year old female, i am overweight (5foot7 and 17 stone 7lbs) For the past few months i have been experiencing hypoglacemic episodes quite frequently (twice a week).  Due to me being overweight and having low activity levels I was concerned about type 2 Diabeties do went to mu doctor and had a hba1c test done - my number was 32 so my doctor said that was fine (i didnt mention my funny episodes to him at this time) once i knew i wasnt diabetic or pre diabetic i was trying to find out what my symptoms were and kept coming acriss things to do with low blood sugar so i bought myself a glucose monitor and test strips so when i did feel funny i could check myself. i found that when i was feeling horrible my blood sugar was around 3.4 - 3.7 and the rest of the day it hovers around 6-7. Im only having lows between my breakfast and lunch - this seems to be regardless of what i eat for breakfast but i am becoming so anxious about having a 'hypo' that i an eating more than i need to try and keep my blood sugar up (this is even more problematic when trying to lose wight) Everything i read online seems to be if you are overweight and dont exercise then your blood sugar would typically be high but i seem to be the opposite and this is making me nervous about what could be the cause? Has anyone else experienced this? Should i be worried or just buy some dextrose tablets and deal with the hypos when they happen? Thanks! 0 likes, 3 replies "
Diabetes,https://patient.info/forums/discuss/diabetes-big-issue-698278,Diabetes Big issue,"Now a days diabetes is a big issue A standout amongst the most well-known medical problems that faces individuals with separate diabetes is poor blood dissemination. This is the reason numerous diabetics have issues with limbs, for example, feet, toes and even their legs. Poor blood course disallows the appendages from get the best possible measure of oxygenated blood. This can prompt nerve harm and disease. Commonly, because of the nerve harm, diabetics will no know there is a contamination until it is past the point of no return. Due to the disjoin absence of blood dissemination in diabetic it is essential that they deal with their feet. There might be an approach to do this. Diabetic socks are extraordinarily made in view of diabetics. These socks have not been demonstrated to keep any of the issues related with diabetes and can not fix any of issues that may accompany diabetes. They are, in any case, made to address some basic diabetic issues. For more details about diabetes diet and control suppliments please 0 likes, 2 replies "
Diabetes,https://patient.info/forums/discuss/gp-is-halving-my-metformin--697489,GP is halving my Metformin.,"I was diagnosed type 2,    3 years ago with an HbA1c of 60.  ( 7.6% ). I was prescribed Metformin,  1000mg a day, taken 500 mg at breakfast and 500 mg at dinner. Since 2016,  by paring carbs to the bone and exercising,  it  steadily fell to 41  ( 5.9%) at my blood test last December. The nurse said I should reduce the Metformin to 500mg, taken with dinner.  I wasn't keen, so since January I have been cutting my 500mg tablet in half at breakfast and taking 500mg at dinner.  So I have been having three quarters of what I took for 3 years.  ie 750mg. My last blood test, last week, showed that my HbA1c has gone up to 42 (6%).  An increase of 1 or .1% in 3 months. Now my GP has said I must only take 500mg a day.  As my levels rose in 3 months by reducing my dose by a quarter, I am expecting that reducing the dose to half, they will rise further. My question is, isn't it better to be as close to a ""normal"" level as possible?   Why does it seem that I am being punished for all my dedicated efforts? 0 likes, 18 replies "
Diabetes,https://patient.info/forums/discuss/can-a-reading-of-5-6-blood-sugar-jump-drastically-in-1-year--696512,can a reading of 5.6 blood sugar jump drastically in 1 year?,"please help, can a reading of 5.6 blood sugar jump drastically in 1 year? I also suffer from health anxiety which makes things harder. I will be going for tests later this week. 0 likes, 3 replies "
