disease,postLink,postHeading,postContent,postTags
Stroke,https://messageboards.webmd.com/health-conditions/f/stroke/49767/help,Help!,"20 yo female, previous history of kidney disease and hypertension, both well controlled via surgery and Lisenopril prescription (BP usually 110/65). Currently on Lutera-28 birth control as approved by my doctor (0.02mcg estrogen). So I'm pretty sure I'm totally being a hypochondriac here (pre-med), but about a hour ago I got a pain in my left chest area when breathing in. It isn't that bad anymore but is still there a little bit. I've had 2 microbiology exams today and have an organic chemistry one in an hour, so very very stressed today. But chest pain and anxiety are symptoms of pulmonary embolism which are sometimes caused from BC..... help!",Symptoms
Stroke,https://messageboards.webmd.com/health-conditions/f/stroke/47494/carotid-plaque-showing-up-on-x-ray-mostly-falsified-by-utrasound-how,Carotid Plaque showing up on X-Ray mostly falsified by Utrasound? How?,"I went to a chiropractor last week who took a look of an X-Ray of my neck which took place by the end of last year. What seemed to be the carotid arteries were very bright (grey/white). Made me go see a doctor. Doctor lost his ***, made ultrasound, said ""yeah there is something going on there, probably have to get medications"" (talks to me nervously for 1,5 hours). Sends me to a cardiologist. Cardiologist does ultrasound too, also on the heart (+ stress ECG, looked good). He shows me 2 minimal spots where there was minimal buildup of what could be plaque in one of the carotid arteries. Says he neither understands the reaction by first doctor, nor sees any correlation between what he saw in ultrasound and that x-ray. Is genuinely baffled. Says I should exercise and quit smoking, but there is no ""stenosis"" or need for medication. Blood levels still pending. Can anybody help me? I really need to know wtf happened. Apart from the shock, I don't seem to have any symptoms. Im a 29yo, non-obese male who has lived unhealthily most of my adult-life (smoking, drinking, but exercised to some degree and not eaten much junk).",
Stroke,https://messageboards.webmd.com/health-conditions/f/stroke/49318/how-effective-is-a-stroke-physiotherapy,How effective is a stroke physiotherapy?,"Hi! I am Hazel and I have joined this forum to seek advice for stroke physiotherapy. My uncle had a stroke a year back and he is paralyzed on his left side since then. He was in the ICU for almost 6 months. The doctors started physiotherapy but there was no change in his condition. At last, we heard the words that no one wants to hear. The doctors said, there is nothing more they can do. And he was discharged from the hospital. We are really disappointed about his condition. When I discussed this with my friend, he suggested seeking help from a clinic in Toronto for stroke physiotherapy(   ). I am planning to take him there. How effective is a stroke physiotherapy? Any success stories to share? Is physiotherapy appropriate for his condition? Please help me with some valuable suggestions!",
Stroke,https://messageboards.webmd.com/health-conditions/f/stroke/49468/summary-at-top-54-y-o-mom-plz-help-dangerous-symptoms-no-dx-blood-test-result-incl,Summary at top 54 y/o Mom PLZ HELP dangerous symptoms no dx (blood test result incl),"Summary of symptoms for anyone who cannot or does not want to read the detailed symptoms: *I have taken her to ER twice the first time they checked her heart and said nothing came up. The 2nd time 2 days ago they did a d-dimer, contrast CT and sent her home!! I asked them to scan her brain they didn’t and they only put Diagnosis of coughing up blood - she complained of right leg Charlie horses and they did not even check for a blood clot! Symptoms List Summarized: -chest pain over a year now -at ER 2 nights ago she described it as a constant pain in her left upper side of her chest Coughed up blood clot 2 weeks ago -Fatigue -nose bleeds -Anxiety and Stress (she attributes to being from her job and some of it probably is) -Feels like it’s hard to swallow -she is always clearing her throat -recently I see her grabbing her neck more and more (universal sign for choking) -lack of balance -dry cough -feels like she is congested -coughed up almost a 1 inch blood clot less than 2 weeks ago -Charlie horse pains often in her right foot and lower leg (sign of DVT) -she described to me she “felt like there was a blood clot in her neck”  -she physically looks drained -she seems to know something is wrong -she is forgetting things she never should forget (she bought my baby an elephant and it’s head and ears flap - she was SO happy to show my baby this toy and less than ONE or TWO months later, she asked me who got it for my daughter!! I almost cried because I know something is wrong.) -today she was holding my daughter standing still and lost her balance and said “woah” this has happened more and more frequently! -severe constipation (thinks her bowels were impacted and couldn’t be go to bathroom for a week!) -dehydration -extremely thirsty *My Dad thinks her tripping is normal and I think he is blinding himself to it because he doesn’t pay enough attn or he thinks it’s normal and he said he forgets stuff sometime and loses balance but I can tell you for a fact he doesn’t and if he does it’s nothing like my Mom has been!  Detailed explanation and symptoms: I need help getting my Mom diagnosed and admitted to a hospital until they are 100% positive about her diagnosis.  My Mom has had chest pain for over 6 months, probably a year. She coughed up Blood 2 weeks ago and is not a smoker. In November, when I knew something was wrong; I told her to go the ER - I made her go quite honestly. They did an EKG, and said everything was fine and her heart looked good. I know she has a lung problem, thyroid problem and possibly a brain problem. I am positive because of handwriting analysis. I backed off for a while after her EKG was good because I was worrying her and my parents were both getting upset. She had mild and completely random - maybe once a week or once every two weeks - problems with her memory. She had random leg pain only in one leg and she didn’t know how to describe it. She had a minor and very little cough I think she has been hiding from me. In December, around Christmas, she was watching my baby and she said she reached for something behind the radio and pulled a muscle. I kept telling her to go make sure that was all it was and she just kept ignoring it. She had the pain to where at times I could tell it was bothering her and at times it hurt her to sit and feed my baby when she visited which really bugged me. This pain she had was in her upper left quadrant (near her ribs and she described it as basically from the front of the lower rib area to the back of the lower rib area). She never had it looked at! It hurt her for ATLEAST a month probably more like 2 months.  I have noticed her “tripping” or losing balance for the past 3-6 months but it is becoming more and more often. I said something to her almost every time I seen it happen and she brushes it off as if nothing happened. Well, it has got more and more frequent to the point I’m worried she will fall and really hurt herself or while holding my baby, fall and hurt my baby along with herself!! :(  Also, she told me just recently she has been having a lot more symptoms than I realized. I made her go to the ER last night with the following symptoms: -Coughed up blood clot 2 weeks ago -Fatigue -Anxiety and Stress (she attributes to being from her job and some of it probably is) -Feels like it’s hard to swallow -she is always clearing her throat -recently I see her grabbing her neck more and more (universal sign for choking) -lack of balance -dry cough -feels like she is congested -coughed up almost a 1 inch blood clot less than 2 weeks ago -Charlie horse pains often in her right foot and lower leg (sign of DVT) -she described to me she “felt like there was a blood clot in her neck”  -she physically looks drained -she seems to know something is wrong -she is forgetting things she never should forget (she bought my baby an elephant and it’s head and ears flap - she was SO happy to show my baby this toy and less than ONE or TWO months later, she asked me who got it for my daughter!! I almost cried because I know something is wrong. Her grandma had mini strokes often and her grandma and grandpa were both on blood thinners. Last night they gave her a contrast ct of her chest, blood work and d-dimer and told her she did not have a PE or lun cancer. They didn’t even check her right leg for a DVT!  She is also lightheaded and said she gets dizzy when she goes to lay straight back or when she touches or lays on a specific area on the back top of her head.  They didn’t even do an MRI!!!! They released her with a diagnosis of coughing up blood - they didn’t even do enough testing to find out wtf is going on!!!!! Please help. Before her contrast ct last night they gave her Ativan via her IV... she went to work after the hospital without sleeping even though she assured me she would sleep. Today, on the way home from work, she actually went off the road and could have Really got hurt. That was almost a full 10-12 HOURS after the Ativan. I realize lack of sleep could cause it but I know something is SERIOUSLY wrong. She has an apt. Monday at 8am. I am going to type a letter with all of her symptoms and demand they admit me her and find out what is causing all of these symptoms. I’m frustrated and disgusted with the care she is receiving. I also took her to the PCP on Monday last week who listened and said that it couldn’t be a PE because coughing blood isn’t a sign of a PE (MORON) and he ordered a CBC diff and lipid panel or whatever and a CT without contrast which he said needed a pre with from insurance.","Silent Stroke , Prevention , Caregiving , Symptoms , Treatment , Diagnosis , Blood Clot"
Brain & Nervous System Disorders,https://messageboards.webmd.com/health-conditions/f/brain-nervous-system-disorder/73377/uncertain-condition,Uncertain condition,"I've been having the following problems for the past year or more: - When speaking, I trip over my words - Sometimes I can't pronounce words even if I want to; I blurt out slurred speech because I can't translate quickly enough what I want to say; it's like my mind is way too far ahead of my speech. - I involuntarily and abruptly blurt out/briefly shock or spasm over syllables with my voice where I yell the first syllable (like Tourette syndrome). I don't want to yell and I don't want to spasm and look strange in front of people, but it seems I have no control over this. This happens more frequently than not and happens especially in stress situations when I have to make sudden decisions. - I get random involuntary shocks and muscle spasms/microsecond losses of conscience. One cause may be that I've stopped talking to people for a long time and I'm not used to talking anymore and another cause because during a martial arts training I was swiftly kicked to the back of my head, after which I saw white light flashing for a moment. I've never had this before. Is this some sort of a condition? My family doctors all tell me that I'm fine and that I'm healthy as a bird.",
Brain & Nervous System Disorders,https://messageboards.webmd.com/health-conditions/f/brain-nervous-system-disorder/76396/conversion-disorder-and-a-multitude-of-other-medical-conditions,Conversion Disorder and a multitude of other medical conditions,"I am a 40 year old female who has been an athlete most of my life. I have gotten the run around from various doctors regarding my illnesses. They kept telling me it was all in my head; however, I have had several or more concussions since '96 and never remembered until 20+ years later. I don't know who to believe or who to trust. I am literally sick and tired of being a lab rat or guinea pig for new medications. Will someone please tell me the truth and stop BS-ing around and insulting my intelligence?",
Brain & Nervous System Disorders,https://messageboards.webmd.com/health-conditions/f/brain-nervous-system-disorder/77391/experiencing-a-seizure,Experiencing a seizure,"Hi there. I was recently diagnosed with Epilepsy and was curious, when you experience a trigger or something you thought could be, would you experience the seizure right then and there? Or would it lay dormant for however long until it just comes up? I have experienced all of my seizures when I'm asleep. My doctor says I've experienced triggers sometime in the day and they all lay in my head until they come out and that's when I get my seizures. To me this seems all a bit hard to believe as I've read that people experience seizures from triggers right away or a couple minutes after. Thank you.",Epilepsy/Seizures
Brain & Nervous System Disorders,https://messageboards.webmd.com/health-conditions/f/brain-nervous-system-disorder/65696/health-downfall-need-help,Health downfall need help,"My head hurts everyday. I have constant fatigue. I wake up, eat, sleep, repeat. My muscles ache. I have heart palpations. The right side of my body is feeling numb. I’ve been diagnosed with chronic sinusitis, acid reflex, asthma, anxiety. I don’t think this is the whole picture. I have had ct scans on head, sinus, and abdomen. I’ve had chest x rays and camera down my throat because short of breath. I have a heart murmur as well. I'm not sure where to go from here pls help",
Brain & Nervous System Disorders,https://messageboards.webmd.com/health-conditions/f/brain-nervous-system-disorder/79570/belly-button-sensation,Belly Button Sensation,"Hello, I'm not sure if this is the right message board, as I'm not sure whether what I'm experiencing is nerve related, but for the past few days, I've been experiencing the sensation in my belly button area that feels as though someone is poking and twisting my belly button with a stick. It's a severely uncomfortable tingling sensation that's been going non stop. I've been examined by a physician at an urgent care and they were unable to diagnose it. It doesn't seem related to appendicitis for example. Urine testing also came back normal. They referred me to a GI which I've yet to see. It's not a painful feeling, but a highly uncomfortable feeling that I can't ignore or not notice. I'm even wondering if it's bacterial or parasitic at this point...Any thoughts on what this could be? If you think this would be more suited to another message board, please also let me know.",
Brain & Nervous System Disorders,https://messageboards.webmd.com/health-conditions/f/brain-nervous-system-disorder/80019/head-injury-spine-socket,Head injury spine socket,Has anyone been rear ended or suffered whiplash where the head feels off the socket slightly or the spine yanked from it. I was hit 40-50 at 0 stop. Suffered whiplash but 2 years later I occasionally get a headache and notice what feels to be the spine yanked slightly off the head socket. What type of hospital will bill you later with no insurance? Thanks,
Brain & Nervous System Disorders,https://messageboards.webmd.com/health-conditions/f/brain-nervous-system-disorder/75136/do-you-have-a-community-for-migraine-disease,Do you have a community for migraine disease?,I've been suffering fro migraine disease for over 50 years now. There are some (few) exciting new developments but I find the medical community as a whole is still vastly in the dark ages. Any current studies that would be helpful to help urge my neurologist into the enlightened ages?,
Stroke,https://messageboards.webmd.com/health-conditions/f/stroke/39034/very-worried-about-stroke-symptoms-please-help,"Very worried about stroke/symptoms, please help :(","So I had a short nap about an hour ago and then I was awake in bed for about 10 minutes and I was on my side and my cat was sleeping next to me so I had to lie in a funny position and I was kind of hunched up and my chin was near my chest so my neck was in a bit of a funny position, then when I got out of bed my neck hurt and I've started really worrying that I'm going to have a stroke and I don't know what to do, I felt a bit weird when I got out of bed but to be honest I always feel weird after a short nap, I'm having a few pains in my head as well but that's not unusual for me, please someone help :( thanks , Lydia",Symptoms
Brain & Nervous System Disorders,https://messageboards.webmd.com/health-conditions/f/brain-nervous-system-disorder/81177/brain-cyst---symptoms-and-correlation,Brain Cyst - Symptoms and correlation,"I am 20 years old in my first year of university. I have been visiting back and forth with the doctors for approximately 18 months, complaining of the same symptoms: Nausea, focused headaches, spells of dizziness, tremor in my neck and back with certain movements, anxious mood and fatigue which is very bad in the first few hours of the day. I was finally referred for a brain scan where the doctor told me they incidentally found a 4.5cm Cyst on my back right posterior. With a mass report of 'Mild' My GP admitted he was clueless as to what this meant to me and 6 weeks later i am still awaiting an appointment with a Neuro-specialist. I am in the dark completely as to whether this a likely cause of these symptoms, as its been a huge part of my life for almost 2 years, which isn't going away, and this is the only semi break through. Any thoughts on this would be greatly appreciated.",
Stroke,https://messageboards.webmd.com/health-conditions/f/stroke/28411/panic-confusion-unconsciousness,"panic,confusion & unconsciousness","The other day I was in a very busy store and was feeling uncomfortable (which I thought was the cause, too many people) so I left and went to my car and sat for a few minutes. I could't remember if I had eaten so I went to the gas station and bought a snickers and something to drink. I got really panicked and disoriented in the gas station and had trouble finding my way out. This is the last thing I remember before crashing my car. Apparently I drove about half a mile then off the road and into a parking garage and another vehicle. Even once the police were able to wake me or when I remember them I still wasn't sure what was going on and wasn't really sure where I was. My memories are spotty for I'm assuming what was the next hour. I only have a clear memory from the point of being downtown handcuffed in the back of a Police SUV. So with all of this I would really like to know what happened????????????? I'm facing DUI charges among things but really want to know what is wrong with my body. Thank you in advance for your help","Symptoms , Treatment , Diagnosis"
Stroke,https://messageboards.webmd.com/health-conditions/f/stroke/28803/pain-after-stroke,Pain after stroke,I am 32 years old and had a stroke last week. Wednesday to be exact. Today makes almost a week and the pain has become unbearable from my ribs to my hip on the left side I still have no feeling in the arm or the leg on that side and I have started to notice memory trouble is this normal a week after the stroke because I wasn't having much trouble with the memory until now the only part I couldn't remember was the time I was unconscious.,Symptoms
Stroke,https://messageboards.webmd.com/health-conditions/f/stroke/31212/dehydrated-stroke,Dehydrated/stroke,Can being dehydrated lead to stroke have very bad speech and loss eye sight weaking muscle strength very bad balance,"Symptoms , Diagnosis"
Stroke,https://messageboards.webmd.com/health-conditions/f/stroke/30282/question-on-vision,question on vision,"I had a brain stroke 9 years ago, I lost both peripheral vision sides, later the left side came back, however things are always moving, either slowly, or very fast, when things look like they are moving fast I don't see on the left side for hours to days,, then things will stop appearing like they move fast and I can see again, very blurry though. and sometimes things just disappear on that side all together, there one day and gone the next. is this normal and does it ever go away or clear up more? the right side is still gone. one eye doc said this can happen as its a trick your brain plays on you and another said this is not possible and looked at me like I was nuts.",
Stroke,https://messageboards.webmd.com/health-conditions/f/stroke/34935/has-anyone-else-experienced-just-theese-symptoms-before,has anyone else experienced just theese symptoms before?,yesterday when i was driving suddenly without warning i had strong tingling sensation all over my upper body and at the same time felt like i was going to faint i imeadiatly stopped my vehicle in the middle of the road and my arm movements became over exagerated when i tried to call 911 i grabbed my cell phone to call and my arms and hands kept moving farther than i would move them and really jerky by the time i finnally got my phone unlocked and starting to dial the symptoms went away i would say about one to two minutes had passed so instead I continue on my way home and felt like maybe i just dodged a bullet the only other symptom was a faint ring of flashiness in my peripheral vision in both eyes but that symptom diminished got less and less and completly went away in about a half hour what do you think happened to me to cause this and could this have been a TIA or Seziure of some kind? ive looked online and have not heard of anyone having just theese three symptoms suddenly all at the same time and then they are gone all the sudden,"Symptoms , Diagnosis"
Stroke,https://messageboards.webmd.com/health-conditions/f/stroke/11058/worried-about-another-stroke-22-year-old-female,Worried about another stroke 22 year old female,"Hello, I am a 22 year old female and I had a stroke on May 23 last year 2016. I do not have any visible signs of the stroke although my right side is a bit weaker than my left. I am healthy and the doctors do not know what caused the stroke. They said it was a blood clot in my leg and I also have a PFO (hole in my heart which many people have as well). Anyways my concern is this. It was my senior year of college after I had the stroke and I continued doing most of my unhealthy habits a few months following the stroke such as binge drinking on the weekends and smoking cigarettes socially when drunk ( probably around 1 cigarette per week or every 2 weeks) as well as smoking pot occasionally maybe once or twice a month. Now that I am graduated I have just quit smoking and drinking. I am 3 weeks free of drinking and smoking everything. I am so nervous though because I have read a lot online concerning cigarettes. I understand that smoking is bad but I cannot go back in time and unsmoke the cigarettes I have already. I understand I put myself at risk by smoking but does smoking the amount I did (significantly less than a pack a week) put me at a decreased risk of future stroke than those who smoke a lot more. I ask this question because I am so deathly horrified of having another stroke and am losing sleep over this anxiety and simply because I feel as though I have done some damage and was wondering if it is too late. Thanks.",Prevention
Stroke,https://messageboards.webmd.com/health-conditions/f/stroke/30874/plavix-plus-aspirin,Plavix plus aspirin,"Had minor stroke ( PCP says it was actually TIA ) 6 months ago. No residual effects. Have been taking Plavix with no issues, cardiologist has now prescribed 81mg aspirin. Will this provide additional protection from a second stroke or TIA?",Treatment
Brain & Nervous System Disorders,https://messageboards.webmd.com/health-conditions/f/brain-nervous-system-disorder/68597/serotonin-syndrome,Serotonin Syndrome,"Has anyone else experienced this ? It’s horrible. I had kidney problems, muscle cramping, tremors, seizures, decrease in ability to focus, altered mental status. I was on Cymbalta(at Double the normal dose) ,Wellbutrin, and Adderall. It began shortly after Wellbutrin started and it took 4 months for any doctor to figure it out. Actually THEY didn’t. I did ! They hospitalized me for kidney infection, fever, and rhablomylosis with Extrapyramidal side effects. Had to give me over 11 mg Ativan in less than 24 hours. But it didn’t help. They also loaded with with so much fluid that I gained 20 lbs in those 4 days. No joke. I stopped the Cymbalta after my like 10th seizure (they kept saying I was on drugs and alcohol, which I wasn’t) Symptoms went away and haven’t returned in last 2 months. So BE CAREFUL what your psyc doc prescribes you. If your on those meds and notice muscle pain and weird jerking (also dialated pupils at times), or seizure-like activity call your Dr ASAP!!!!!!!!",
Brain & Nervous System Disorders,https://messageboards.webmd.com/health-conditions/f/brain-nervous-system-disorder/69822/lizj75,lizj75,I had migraines since I was 5 years old. They stopped when I realized I was gluten allergic. You might have the same the problem since you have been battling migraines for ten years with little success. Just a thought. You might want to go off gluten for two weeks to see if your migraines stop. If they do you have your answer. Good luck.,
Brain & Nervous System Disorders,https://messageboards.webmd.com/health-conditions/f/brain-nervous-system-disorder/70830/eye-brow-mites,Eye brow mites?,"I have been having an issue that I feel like mites are jumping out of my eye brows around my face and body at times and some times feel a pinch on different parts of my body. I feel like they are on my face more at night too, what could this be? Is there a treatment?",
Brain & Nervous System Disorders,https://messageboards.webmd.com/health-conditions/f/brain-nervous-system-disorder/69539/epilepsy-seizures,Epilepsy seizures,"I have had epilepsy seizures for 18 years now and i have had over a hundred of them but my neurologist remend the vns and my medication along with it has given me my life back i had the vns put in on August 29,2o17 ever snice then i haven't had one seizure and i feel awesome and my husband is able to sleep better now i really remend the vns to anyone with seizures .thank you ann luzzi",Epilepsy/Seizures
Brain & Nervous System Disorders,https://messageboards.webmd.com/health-conditions/f/brain-nervous-system-disorder/65365/legs-did-not-work,Legs did not work,One of my closest friends noticed my legs were not working in tandem. Went to Hospital Dr’s could not figure out what it was until 3 am when the 5 of them agreed MS!,
Brain & Nervous System Disorders,https://messageboards.webmd.com/health-conditions/f/brain-nervous-system-disorder/53476/minor-tremors-and-ridgid-muscle-movements,Minor tremors and Ridgid muscle movements,"Hi there. I decided to post this to see if anyone has any experience with this odd medical situation I’ve been having for the last week.  Before I go into further detail I just want to preface by saying that I do have a doctors appointment set up next week because I know most of the responses below are probably going to consist of recommendations to make a doctors appointment to get a proper diagnosis, which is completely understandable.  So about a couple weekends ago a buddy of mine gave me a homemade cannabis edible. It was just a gross tasting little glob about the size of a tic tac. I’m not really into taking any sort of illegal drugs but didn’t see any harm in taking it at the time. Where I believe I may have gone wrong, or at least amplified the problem, was the fact that I had already had a few drinks that night. Anyway, to make a long story short, after about an hour or so of feeling some slight euphoria, things started to take a turn for the worse. I started feeling very weak and my motor movements seemed to really be affected. My movements all seemed to be very ridged and not smooth. I also started noticing that my muscles were shaking when I would engage them. For example, touching my thumb to my index finger would cause those fingers to shake noticeably. When laying down in bed and relaxing my muscles, they wouldn’t shake but after laying down for a minute I noticed my whole body start to have this rhythmic rocking to it. Like someone sitting in a rocking chair, just to a much lesser extent. I really just felt awful and I wish I had never taken that thing and couldn’t wait for it to all be over.  Anyway, fast forward to the next day and thankfully I don’t feel like death anymore but I notice that I still have these symptoms, just to a lesser degree. I still felt weak and just not quite like myself. I can still feel my muscles vibrate and shake when doing certain actions. I figured I probably need more time in order to recover from whatever it is that’s causing these symptoms.  Fast forward another couple weeks to today, and I still don’t feel back to normal. I still feel slightly week. And the muscle shaking, although much better than that night, is still there. When I touch my thumb to my index finger at certain times and positions, I can get them to still lightly shake. If I lift my leg up, it’s a smooth motion, when I lower it back down I can feel my core shake slightly. Same goes for lifting my arm and lowering my arm as well. I have noticed that drinking caffeine (which I have always done) does amplify the effects I just described. I have also noticed that adrenaline does amplify the effects as well, such as being in a confrontation.  I am a very active person. I weight train along with run 4-5 days a week. I’ve also noticed the more noticeable shaking while l weight train, and after a hard workout or a long run when I normally feel weak, the symptoms are worse then too. I’m racking my brain to try to think of things I might be doing currently that could either be contributing to this or possibly preventing me from fully recovering. Am I running too much? Am I not eating enough calories? Am I stressing too much? Should I change my diet? Should I stop my medication? (Zoloft). Am I vitamin deficient? I have no idea, especially since this all seemed to just appear out of nowhere after that incident I described. As I mentioned above, I have seen a number of posts from people that describe similar things to what I’m describing without really seeing what their outcome is. I remember back maybe 12 years ago, I had similar symptoms that seemed to come out of nowhere. I went to the doctors. They did blood tests. Numerological tests, ect. All came back normal and the doctors pretty much shrugged their shoulders and had no idea. And I believe the symptoms just completely disappeared maybe a few weeks later and have felt completely normal.  I appreciate the time to read over my post and if anyone has any sort of suggestions or questions about what might be going on if anyone has had similar symptoms and what they’ve done about it. I’m going to see my doctor this Saturday and I can provide an update once I do but I’m thinking it’s just going to be another waste of time and shoulder shrugging.  Thanks!!",
Brain & Nervous System Disorders,https://messageboards.webmd.com/health-conditions/f/brain-nervous-system-disorder/56608/epilepsy,Epilepsy,"I am a 27 year old female and I've had epilepsy since I was 10-11 years old.  I usually had it 2-3 times a year in a night when I was a child. Most seizures were 2-3 mins in duration.  I took Depakin for a few year. After remission, I stopped taking it.  I now suffer from epilepsy every few years. Specifically, age 17,20,23, and now this year at 27.  My questions:  1) I seem to get epilepsy when I'm stressed and tired. Is this a coincidence or not?  2) Can I live without taking Depakine?  3) Can I die if nobody is around me during a seizure? 4) Can I take Urbanyl when I feel tired or stressed or have a headache to stop any potential seizure?",Epilepsy/Seizures
Brain & Nervous System Disorders,https://messageboards.webmd.com/health-conditions/f/brain-nervous-system-disorder/71805/dystonia-and-deep-brain-stimulation,Dystonia and Deep Brain Stimulation,"I have been diagnosed as having dystonia and my doctor said he would try me on a med for it, called Ingrezza, and if that doesn't work then we could always try deep brain stimulation and I really, honestly know everything about it from my doctor and am okay with the idea of it. Has anyone else had experience with Ingrezza and/or deep brain stimulation? Let me know if you do and what you thought/think!",
Brain & Nervous System Disorders,https://messageboards.webmd.com/health-conditions/f/brain-nervous-system-disorder/10064/the-mind-diet-that-may-help-fight-alzheimer-s,The MIND Diet That May Help Fight Alzheimer's,Alzheimer's is the most common cause of dementia in older people. Click through to find out how the MIND diet may help prevent or delay symptoms:,"Alzheimer's Disease , Caregiving"
Brain & Nervous System Disorders,https://messageboards.webmd.com/health-conditions/f/brain-nervous-system-disorder/74990/head-aches-and-fevers,Head aches and fevers,"Ok, I've never posted on a site like this before but Wednesday night I fell out of bed and hit my head really hard. And since then I've had a constant fever with varying temps. I of course have a headache although it lessens with each day (it's day 3 now). But, the fever however won't let up. And today I can't seem to get rid of it with over the counter meds, and it's causing a cold sweat. My bf thinks I'm blowing this out of proportion, but after 3 days of meds and bed rest, the fever won't break. I'm thinking I need to see a dr but I hate Hospitals, any opinions? Or is this in my head like my bf says?",
Stroke,https://messageboards.webmd.com/health-conditions/f/stroke/38619/stroke-motor-brain-related-question,"Stroke, motor, brain-related question","Hi MD’s, I have wanted to ask this question for a long time. About 3 years ago, I snorted a small bump of cocaine. Around 20 seconds later, I became very dizzy, and nearly lost motor and bowel control for a duration of around 10 seconds. I have a history of generalized anxiety/OCD disorder and I assumed it was an anxiety attack (about taking the drug) that combined with the drug to give me that reaction, however I would like to hear a professional opinion on the symptoms.   Fast forward to the present. One thing I have noticed within this past year is that I have slightly less feeling on the left side of my body. I have had a CAT scan that has shown nothing. The only thing I could attribute this imbalance to was that one incident a long time ago. I have had no other issues other than a bout of vertigo last year, which was cured by an Ear, Nose, and Throat doctor and has not recurred. I would like some professional insight on all of this, what are your thoughts? Can a small dose of cocaine produce catastrophic long-term effects?","Living & Managing , Symptoms"
Brain & Nervous System Disorders,https://messageboards.webmd.com/health-conditions/f/brain-nervous-system-disorder/59119/seizures-while-sleeping,Seizures while sleeping...,"I do understand that seizures can occur while you are sleeping regardless of what type of seizure condition you have. I have grand mal epilepsy and my question is: with grand mal epilepsy, will you still convulse when having a seizure while sleeping? And another question to follow is: can one with grand mal epilepsy have another seizure disorder without really knowing?",Epilepsy/Seizures
Stroke,https://messageboards.webmd.com/health-conditions/f/stroke/50922/mild-stroke-after-using-sidenafil,mild stroke after using sidenafil,I developed mild expressive aphasia 2 hours after using 40 mg sildenafil & intercourse. I have hypertension &type 2 diabetes. Have used sildenafil for 10 years without problem. stroke was confirmed by ct scan. Now concerned about using the drug again.,
Stroke,https://messageboards.webmd.com/health-conditions/f/stroke/38680/my-grandfather-stopped-responding-a-few-days-after-his-stroke,My grandfather stopped responding a few days after his stroke,"So I’m thirteen, my whole family came from around the country to see my grandfather who just had a stroke. He is 74 and has a pacemaker, was a heavy smoker until about thirty years ago, that is why he had a heart attack from the smoking. He also has had bone marrow cancer for six years and we just figured out nothing was working to stop the cancer. He had a terrible pain in his foot before the stroke and has little movement on his left side. He responded to me up to three days after the stroke, waited a day and he hasn’t responded at all, for the thirteen years I have known him we were best friends, as a kid he would give me rides in his tractor and would always watch tv with me, it is hard to see him in this state and I know he doesn’t have much time left... the doctors six years ago said he had four years of life left in him after the cancer, in the end I wonder why he is not responding now, he twitches and grunts when I talk to him but does not open his eyes to see me like he did, any help and info even if It means something bad please help me I would like to know if he still understands me so I can still tell him I love him.",
Brain & Nervous System Disorders,https://messageboards.webmd.com/health-conditions/f/brain-nervous-system-disorder/79524/did-i-have-a-seizure,Did I have a seizure?,"Approximately a month ago I received surgery. While waiting they inserted the IV and started administering a painkiller before the operation. During this I blacked out and had strange flashbacks. I woke up still shaking a bit with my jaw clenched tight but had no idea where I was for about 10 seconds. I was stressed out and my blood pressure dropped to 40/80. My friend in the room told me it looked like a seizure. I didn’t think much of it until last night when I was playing games with friends and drinking. My eyesight blurred for a bit, I later get up and walk to the kitchen to grab another beer. I experience a huge head rush and I start blacking out. I drop the game controller out of my hand and start slowly falling to the ground, my arms and jaw convulsing. I hit my head softly on the counter and snap out of it. I’m curious to know if this is typical seizure stuff or if I should see a doctor.",Epilepsy/Seizures
Stroke,https://messageboards.webmd.com/health-conditions/f/stroke/52284/what-could-i-possibly-be-experiencing,What could I possibly be experiencing?,"Hello, Four days ago I had a microwave fall onto my head. It hurt a lot and I had a ringing in my head after that incident. I was alright nonetheless, just a little hurt from the microwave.  In under 28 hours, I had a long day and then I was going to bed (I have been crying the whole day so my heart was hurting). As I was laying down I weirdly had a huge pop in my left ear, extremely sharp pains on the back of my head, my left shoulder and left foot couldn’t move. I was then able to lay on my bed unstuck 30 seconds after. Nonetheless i had a very hard time rolling over it changing positions. The next morning, I felt like I was out of breathe, uncoordinated, and had extreme headaches to the point where I felt dizzy. I also felt as if I couldn’t really hear out of my left ear well enough. Right now I still feel tired. I still feel depressed so my heart is still hurting. I can move my body normally but I just feel the need to stay in bed because I am tired and depressed. I have a buzzing in my ear again, but my head is feeling okay pain wise. I don’t know what’s going on with me, is it something as severe as a stroke or am I going through extreme depression? I was at the doctor for something like a stroke incident, but it was more of an intense headache about 2 months ago My father recently had a stroke. Also I have been having anxiety attacks the past few months.",Diagnosis
