disease,postLink,postHeading,postContent
Costochondritis and Tietze's Syndrome,https://patient.info/forums/discuss/costo-pain-686686,Costo pain ,"does anyone else suffer with bad palpatations i have all the other symptoms  pain in chest ,shoulders ,ribcage,sternum middle of back but its the palpatations that get me the most have had xrays , ecg , so many   all ok this really is a horrible condition 0 likes, 11 replies "
Costochondritis and Tietze's Syndrome,https://patient.info/forums/discuss/costochondritis-spasms-nerves-rib-pain-any-sufferers-have-these--689084,"Costochondritis, spasms, nerves, rib pain...any sufferers have these?","Im a 58 yr old female whos been diagnosed with costo after experiencing rib pain on right in a couple places. Sometimes it just hurts and other times it feel like a nerve firing and the area gets warm afterwards at times. Get a crawling sensation in my ribs too. Also have pains at times  in my right shoulder and sometimes scapula. Had a Ct Scan, xray, mri, blood tests and all was clear. my doctor did say my ribs were winged from inflamation. The only place it hurts to push on is the end of the cartliage below the sternum. I experience pain from time to time on the left. Anyone equate? 0 likes, 1 reply "
Costochondritis and Tietze's Syndrome,https://patient.info/forums/discuss/costochondritis-pain-and-discomfort-216250,Costochondritis pain and discomfort,"I am a 39 yr old mother of a 5yr old daughter. I live in Newry, northern Ireland. I was diagnosed with costochondritis 2 years ago this month. Like everyone elses case I have read on here I was totally convinced there was something more serious wrong with me and argued with  my Doctor for a long time about it. It started when I got a flu while on holidays and the only thing that I can think may  have brought it on was the coughing.  It comes and goes every couple of months but there isn't a day that I don't get some kind of pain in my back or chest area.  Just  before Christmas last year while driving to work I took really sharp chest pain and  felt like my heart was jumping around in my chest. This panicked me as I thought I  was having a heart attack.  I pulled into the hard shoulder as I had my little girl in the car with me and I was finding it difficult to breath.  The panic stopped after a while and I went straight to A&E.  They did numerous tests, ECG, chest Xrays, blood tests, you name it and in the end they said they agreed with my GP that it was  costochondritis.  They put me in Diclofenic tabs, which are anti inflammatory.  They did help and the condition eased up after a few days but it wasn't long til it reared its ugly head again.  so for me its 2 weeks of severe pain and maybe 4-5 weeks of bearable pain then back to severe pain again.   I am down at minute but this time its really bad, it seems each time I get it It is more severe. I am now on naproxin which to be honest I find useless. Pain killers are not working and even the hot water bottle which I found great is no use this time. The majority of my pain in in my back between my shoulder blades and travels up into my neck and shoulders, sometimes down my arms. Although I have chest pain the worst is in my back, though if I were to press on my ribs at the front I could scream with pain.   I find this time with it being worse it is affecting my moods. I am snapping at my little girl all the time which I feel terrible about, and I just dont want to do anything. Work is just a nightmare recently. I am normally an upbeat person and very little gets me down, but it is really taking its toll. I have had this condition now for 2 years and it really in not understood.  Most people I talk to have never heard of it, so when I found this forum and so many people suffering like myself it was a God send.  So hopefully I can gain some knowledge from other people and anyone panicking about the pain they are feeling and thinking its something bad, can take some reassurance from my story. Does anyone feel the pain is in their back more then their chest area.  And if anyone has any advice or anything, please do share with me. Sinead 10 likes, 604 replies "
Costochondritis and Tietze's Syndrome,https://patient.info/forums/discuss/over-a-year-with-chest-tenderness-rib-popping-extremely-frustrated-534140,"Over a year with Chest tenderness, rib popping... extremely frustrated","A little over a year ago while performing dips at the gym I heard a pop in my chest but paid no mind due to not having any pain, however, a few days later while doing dips again I dipped down and could not push myself back up due to the intense pain and lack of chest strength that I gather came from the injury. For the last year I've seen numerous doctors in every discipline imaginable, attended physical therapy (stretches, icing, strengthening) with 3 different providers, attended a chiropractor in 2 different practices, I've had X-rays, MRI and CT scans performed,  and they still can't figure out what's wrong. One fo the doctors performed an ultrasound and thought my sternoclavicular joint was the issue but a MRI shut down that diagnosis. The closest diagnosis is Chostochondritis, however, the symptoms do not improve, I still have tenderness in my chest area, pec area and my back where the ribs connect, my ribs continue to pop every single day for no reason, when I stretch or when I sneeze. I'm extremely frustrated I can't get this issue cured and even more I haven't been able to identify what type of doctor can help me. I've done a lot of online research and I've seen others post comments with the same symptoms but not a cure or a type of doctor that can treat it. Any information is greatly appreciated, thank you in advance. 0 likes, 16 replies "
Costochondritis and Tietze's Syndrome,https://patient.info/forums/discuss/help-please-686959,Help please,"Hello!  I am new here.  My symptoms started at the end of October.  I have been on a roller coaster.  At first it was what felt like kidney pain (right side).  I was convinced I had a kidney infection.  When no infection was found, I was convinced it was a kidney stone.  No stones were found.  I've had an ultrasound of my kidney, an abdominal  , an ultrasound of my gall bladder, 7 urine tests (all clear), 4 cbcs and 1 thyroid test and a rib cage x ray.  All have come back fine. When getting the ultrasound of my gall bladder, I realized the pain was on TOP of my ribs instead of under.  AND it seemed to be where the cartilage was on images I pulled up online. These are my symptoms over the course of the month (some of them were only in the beginning and some of them come and go). heart pounding heart  weakness  (feeling drunk) no appetite urgency to pee waves of nausea blurred vision Heres my questions- My pain is on my right side just below the sternum where the ribs start to bend and at the very lowest rib on the same side (which is why i think I thought I was having kidney pain).  Has anyone else had pain that low? Also, I have started taking cbd oil for the inflammation/pain.  Has anyone else tried it and has it worked? And I guess last but not least, do these symptoms sound typical? Thanks in advance for your time! Nakai 0 likes, 9 replies "
Costochondritis and Tietze's Syndrome,https://patient.info/forums/discuss/what-kind-of-doctor-diagnoses-costo--695690,What kind of doctor diagnoses Costo? ,"Sorry for the ignorant question. I've been living with ti for almost a year now and I had a GP tell me it was Xyphoidynia sometime called Xyphoidalgia. But I think its Costo. I am not even sure what the differences are except with Costo there is shortness of breath. I want to take it to the next level with a doctor but I am unsure WHAT KIND of doctor I need to go to to get to the bottom of this.....Rheumatologist ? Anyone can help? Thanks. 0 likes, 6 replies "
Costochondritis and Tietze's Syndrome,https://patient.info/forums/discuss/rib-tenderness-694667,Rib tenderness ,"hello! so here are my story. since i was 10 years old i have felt a tenderness around my left 7 or 8th ribs.  I usually turn when someone is going to hug me to avoid discomfort and refuse to get my back cracked. It feels sore and tender when i touch it. almost like if there is something like scar tissue bugging me. anyone with similar signs? i am now 25 female 0 likes, 1 reply "
Costochondritis and Tietze's Syndrome,https://patient.info/forums/discuss/advice--694485,Advice. ,"hi, i suffer with what i think is  , it started around 4 years ago when my son was young he used to lift himself up and use my chest/sternum it caused it to be really sore and tender and never really improved as he always did it. his older now and obviously no longer does it however my full chest has been left sore to touch as well as aches all over and pain. even breathing in deeply is sore from both shoulders across my full chest! even my back gets sore and mainly my left shoulder...i experience what i think is rib popping and clicking sounds. all this also makes my   worse and i straight away think its my heart! i suffer heart   which doesnt help the matter. both my arms have become weak as in if i say fold washing or do dishes my arms ache really fast and it becomes difficult to finish. i experience a dull ache across my chest and sometimes back alot of the time which is similar to trapped wind. ive been to see my GP but all he said is it sounds like ive damaged my sternum but its all my chest thats sore to touch!! does this sound like costochondritis? im so scared its my heart. 0 likes, 6 replies "
Costochondritis and Tietze's Syndrome,https://patient.info/forums/discuss/don-t-be-depressed-696469,Don’t Be Depressed,"try not to be depressed when something like this happens. Do some research and understand how and why it happens. That should help you a lot .  I have had mine for 15 months some days are worse than others a heating pad hail to my chest usually helps and I rub Biofreeze on it. after reading about this and finding out more information it is more common than people realize. I keep wondering how I got it as I am a very healthy person generally. 1 like, 0 replies "
Costochondritis and Tietze's Syndrome,https://patient.info/forums/discuss/swollen-sticking-out-ribs--697408,Swollen / sticking out ribs?,"My costo is so different to other people's that i'm constantly convinced it isn't that and it's something more sinister. Mine is around my lower left ribs. For the last 18 months they have stuck out and feel like they are swollen. They would feel bruised if i pressed them quite hard. They ache around the bottom and around the side. The most swollen part is around the middle of the left lower ribs. Not around the middle of my chest, but the middle of the left ribs themselves, which is where i believe there is a costo joint. It gets more swollen as the day goes on so is much more prominent at the end of the day. And i feel the ribs on that side feel harder than the ones on the right. Thats a weird thing to say because it's bone but they do feel so hard when i press them. i have had ultrasounds, x rays, ct scans, and a nuclear   which showed inflammation in the area, so i know it wont be anything more worrying, but still i worry because the symptoms are not the same as everyone else's. i OBSESS over it. i check how it feels maybe 10/20 times a day. i convince myself it's something terminal. ARGH. 0 likes, 8 replies "
Costochondritis and Tietze's Syndrome,https://patient.info/forums/discuss/please-someone-help-horrible-rib-pain-for-months-with-no-solution--683537,"Please someone help, horrible rib pain for months with no solution!","hello, i am a 25 year old male and for almost a year i have been living with chronic pain and muscle tention all over my body. where is hurts the most is my rib cage, sometimes it hurts in my upper chest or at the base of my breastbone but mostly i hurts on my sides, like in the flank area. my doc said i have costocondritis but no pain meds have helped... all theyve done is give me bad stomach ulcers. could this be caused by something els? does anyone els have pain in the sides? what els can i do for pain? ice and heat only help a little... please help.... im actually feeling depressed like i cant go on living in this much pain. 0 likes, 5 replies "
Costochondritis and Tietze's Syndrome,https://patient.info/forums/discuss/can-costo-also-be-in-the-upper-back--696388,Can Costo also be in the upper back?,"My muscles have weakened due to  . I have had   for a long time but mainly in the chest area. Lately I have been having a lot of tightness across the upper back, so much so that it feels like a tight vice and I can't take in a deep breath. I have had EKG's and xrays in the past when I have had similar and nothing was found so I am assuming that nothing will be found again. My last EKG was around Christmas and it was fine. This does feel like strained muscles more so than anything else but the shortness of breath is really messing with my head and causing  . I check my blood pressure (a lot) and it's always fine. But still can't help being concerned. I even go into really worried thinking and wonder if it's  . This flare up has been going on for a couple of weeks now. The pain can radiate to the front but it's mainly in my upper back. Can anyone relate? Can this be considered Costo as well? 0 likes, 2 replies "
Costochondritis and Tietze's Syndrome,https://patient.info/forums/discuss/uncommon-costo-symptoms-599093,Uncommon costo symptoms,"Costochondritis is unfortunately, not widely known or discussed and I've got more information from here than my gp.  Although I'm lucky to say I'm 80-90% healed, I've reached a plateau.  I wanted to share some of the less common symptoms I've experienced in my healing process for those who may be scared/confused: Dizziness  Head pressure on the side of inflammation (possibly led to a slowing down of the movement in left eye, I now wear glasses to refocus, never had eye issues before) Headaches Swollen neck  Tightness in neck Swollen shoulder muscles Back pain in the middle of back Inability to eat Feeling physically full after half a meal but still hungry  Stomach pain  Burning sensation in muscles Tingling sensation in muscles Strange sinking feeling when breathing, comparable to the stomach drop you get in fear/on a rollercoaster or similar but it's more muscular/physical  Sensation of muscles suddenly ""deflating"" when falling asleep - possibly anxiety related as well Constant palpitations   Fatigue Tiredness Generally weak Arm pain on side of inflammation  Feeling like I can't breathe Difficulty walking at speed - who knew swaying arms could be so painful?! Feeling fine all day but swelling up when you lie down to sleep Sinus pressure BONUS: For those who have overcome the majority of the pain general discomfort/awareness/heaviness/tightness of the affected areas Feel free to share your uncommon/less discussed symptoms 5 likes, 142 replies "
Costochondritis and Tietze's Syndrome,https://patient.info/forums/discuss/costochondritis-weakness-697331,Costochondritis- weakness ,"I’ve been like this 2 weeks now. I feel caught in a cycle. 2 weeks ago, I was in a stressful situation - packed trains and crowds at rugby. I have situational   and those are the triggers. That was on the sat. From that Monday, it’s been a living nightmare. It started with chest discomfort, then that Wednesday, I felt unwell driving and stopped in middle of a roundabout. Guys in car behind were amazing and helped me to safety. Ended up in A&E for suspected heart issues - all tests chest X-ray, bloods, etc returned normal. They disgnosed costocondritus. Since then - it’s been just over a week, I’ve had debilitating symptoms which seem worse in evening. I have constant chest discomfort. If I walk round too much, my legs tremble and I end up in bed. My legs are so weak.I have  . The worst though are these waves of feeling the worst I’ve ever felt in my life - which leave me shaking. They last 15 mins maybe? I can’t explain how bad I feel other than begging my husband that I need an ambulance. Then at night, I can’t sleep and when I try to drop off I feel surges of adrenaline which terrifies me. I am at a loss as to what’s causing this. Can costocondritus truly make you feel this unwell? Never had anything like this before in my life and can’t return to work in this state. Each day, I hope symptoms subside but they come back. Any advice / thoughts would be really welcomed 0 likes, 7 replies "
Costochondritis and Tietze's Syndrome,https://patient.info/forums/discuss/palpitations-697342,Palpitations ,"CAN an COSTO really cause awful heart palpatations 0 likes, 10 replies "
Costochondritis and Tietze's Syndrome,https://patient.info/forums/discuss/pain-that-doesn-t-get-worse-at-the-touch-698151,Pain that doesn't get worse at the touch ,"Good morning everyone, First of all, thank you for this wonderful forum. I have   for one month and half now. What I want to know is if costochondritis can cause pain that does not increase when you touch. Can it just cause an discomfort to the chest that does not increase when one touches but that is continuous? Because I have a pain in all my chest area, that is everywhere but doesn't increase when I touch it. It only increases in the part next to the sternum. The other part are not are not sensitive to touch. Thank you in advance, Marie. 0 likes, 6 replies "
Contraception,https://patient.info/forums/discuss/mirena-coil-removal-683543,Mirena coil removal ,"So about 4 weeks ago I had the coil removed finally I bled lightly afterwards for a few weeks that stopped then a few days ago I started what I thought was a normel period and it's like the worst period I've ever experienced so heavy bleeding through clothes feel gushing a lot I woke up soaked through even to my mattress it's like hell I'm weak and drained feel sicky the cramps are awfull anyone else experienced this after mirena coil removed??? Can this be normel 0 likes, 1 reply "
Contraception,https://patient.info/forums/discuss/vaginal-thrush--676797,Vaginal thrush?,"Ok, so I have recently had my implant removed. And started to experience some really thick discharge with a slight itch and no odour. I have had std tests and do not have an std.  I’m thinking this is mild vaginal thrush.  So I looked up some natural remedies. And tried putting a few drops of tea tree oil in my bath. And then applying some organic coconut oil after  once dry...: having never had thrush. Is the redness caused by that? Or maybe a reaction to the tea tree oil?   I didn’t notice the redness yesterday. ( I’m referring to the patches at the entrance. Not the bumps. They’re just part of my anatomy.  the discharge has reduced in volume and so has the itching.  1 like, 2 replies "
Costochondritis and Tietze's Syndrome,https://patient.info/forums/discuss/costochondritis--685358,Costochondritis?,"Hello! I'm not sure if anyone is still on here but I'm desperately trying to find just one person who has had similar symptoms to me! At the end of 2017 I noticed my lower left ribs were swollen/sticking out. They didn't really hurt so i thought that's odd, I'll monitor it. Six months later, in the summer of 2018, i went to the doctor. He had a feel and said he thought it was my ribs protruding and sent me for tests to work out why. I had an x-ray, an ultrasound of my spleen and pancreas, both of which came back fine, so I was sent for a nuclear    which showed inflammation around the lower left ribs... a diagnosis of   was made. What worries me is my rubs have now been sticking out/swelling for a year. Its gradually getting more uncomfortable. I wouldn't say painful, but it feels tight and uncomfortable. If I  press on one of my lower ribs, around where the costo joint would be it can be sore. There is absolutely no pain around my sternum though, it's more in the middle of the ribs and round the outside. It's the swelling that concerns me more. Its quite widespread. I'm not very good at numbering my ribs but I'd guess its my numbers 7-10 ribs and the swelling is all the way to the outside. I've never read of anyone having this swelling and lack of any real pain. i don't know whether to ask for ANOTHER opinion! I've already spoken to two doctors. I was also referred for a   for a different issue, of my lower chest, abdomen and pelvis and that didn't show anything of any concern so I feel I've had every test going! i just wish there were people saying they had this swelling! its not a lump, its just like my ribs are sticking out and its definitely worse at the end of the day. Anyone? 0 likes, 23 replies "
Costochondritis and Tietze's Syndrome,https://patient.info/forums/discuss/recurring-chest-sternum-pain-for-11-months-697584,Recurring chest/sternum pain for 11 months,"Around a year ago I started feeling moderate sharp pain near my sternum/interior right chest, usually after lifting, exercising, or stretching/exerting a force on the area. If I rest for 3+ days, it subsides and I don't feel anything, but it re-aggravates easily, sometimes just by walking around, and stays for a few days. I've tried NSAIDS, seen 3 doctors and gotten an X-ray and MRI with no findings, avoided exercise for 2 months, applied heat and stretches (recently), but nothing seems to prevent it from coming back. I thought it was   (or a pec tear which I believe is ruled out by the MRI), but even with rest and time it always returns. Anyone have any suggestions or similar experience? Would be greatly appreciated. 0 likes, 2 replies "
Costochondritis and Tietze's Syndrome,https://patient.info/forums/discuss/sudden-left-shoulder-pain-and-arm-pain-613998,Sudden  Left Shoulder pain and arm pain ,"Hi, I've been having alot of symptoms recently   /electric feeling shooting chest pain, squeezing pain around upper left arm bicep tingly in left fingers all on and off and sore tender ribs around breast bone and tender ribs in back, I have been talking to people who suffer   and feel I have alot of the symptoms but Im also waiting to see a cardiologist in 2 weeks time as my doctor is thinking best to rule out   , last night I had pains in my left shoulder for a couple of minutes then a strange feeling  in my left arm which afterwards left my arm feeling like concrete, today my arm is still feeling quite strange, has anyone else experienced this before?, I'd be so grateful for replys, thank you  1 like, 16 replies "
Costochondritis and Tietze's Syndrome,https://patient.info/forums/discuss/weird-symptoms-697370,Weird symptoms ,"Hello everyone, Did people who had costochondritis or do people who have it feel like a discomfort in the left part of the chest till the back? Especially when you are/were walking??? Do/Did you guys feel pain in your left shoulder/arm too? Cause I have these symptoms since 3 days now and its so weird cause the pain seems to be really deep. But when I touch it, it doesn't hurt, it only hurts in the back. I did a electrocardiogram and everything is OK. Thank you in advance for your help, Marie. 0 likes, 8 replies "
Costochondritis and Tietze's Syndrome,https://patient.info/forums/discuss/healing-costochondritis-and-anxiety-403106,Healing Costochondritis and Anxiety,"Hi All, I have been dealing with   for nearly 5 months and like all of you, am at my wits end! It came about after I had experienced a very intense 3 month period of extreme   due to lots of little and big stress factors in my life. I had a lot of physical symptoms accompany my anxiety but after seeing a social worker and psychologist for a few months I am feeling much much better and happy : ) and can see why and how I ended up with anxiety. Basically, I didn't know anxiety could manifest physically and it got worse because I began to become more anxious. Thankfully that is under control and all my   and ultrasounds and bp/ heart rate are all normal and I feel more like a new and improved me. But about the time I got a grip on my anxiety the chest pains kicked in. I understand why and how and have been diagnosed with costo by 2 different doctors. I have tried Meloxicam which seemed to work for a week, but that is about it, apple cider vinegar, drinking ginger and chamomile tea, eating lots of vegetables and vitamins and trying not to life thing (which is very hard to avoid) and still I have costochondritis. I am even lathering myself with arnica gel everyday. I wanted to hear from anyone out there that has had costo arise from anxiety and also any tips for healing? I try to walk as much as I can and do soft exercise but am frightened I am aggravating it all. Thanks for any thoughts or advice   Kelly 6 likes, 204 replies "
Contraception,https://patient.info/forums/discuss/advice-on-the-contraceptive-patch-683857,Advice on the contraceptive patch,"On Saturday I started the contraceptive patch I'm not planning on having unprotected sex before the first 7 days. But are you allowed to have unprotected sex after 7 days and not get pregnant? Me and my partner have been together 2 years so I dont have anything to worry about like STDs 0 likes, 0 replies "
Contraception,https://patient.info/forums/discuss/missed-one-mini-pill-683864,Missed one mini pill ,"Hello I currently take norgeston and last night (sunday) I found out I had used up all the pills in the pack and had no more. The last time I had sex with my boyfriend was Friday night after I took a pill. We dont use condoms. I took a pill again on the Saturday night but we didnt have sex then Sunday as I said I didnt take the pill but no sex. I have now a prescription for the pill and will collect it later today so I plan on taking it as soon as I get it then again tonight at the normal time. My question is do I have to wait two days to have sex again or do I have to use emergency contraception as I had sex on the friday and as sperm can live for up to five days thus meaning i could conceive as a result of not taking the pill sunday? Hope that makes sense! 0 likes, 0 replies "
Contraception,https://patient.info/forums/discuss/sex-within-24-hours-of-iud-fitting-684124,Sex within 24 hours of IUD fitting,"hello. so yesterday i had an IUD fitting and it went well. so far not to much bleeding and cramps havent killed me although they definately hurt. My boyfriend came with me and we were told no sex for 24 hours and we were originally gonna keep by that but we hadnt seen each other in a while and we ended up doing the deed only about an hour or 2 after. i read the leaflet about the IUD the doctor gave me and it said it works immidiately after insertion, however because we got carried away in first 24 hours will anything happen? and why do people wait 24 hours in the first place? 0 likes, 0 replies "
Contraception,https://patient.info/forums/discuss/should-i-stop-the-pill-687776,Should I stop the pill,"I started the mini pill mid Sept, I then found out that it contained lactose so my doctor advised me to try the implant as it was still the same but with the lactose, I got it put in on the 1st Oct. I have now been on a period for just over 2 mths, my doctor put me back on the mini pill for 3 mths a couple of weeks which I also have to take meds to conteract the lactose, the trouble is, I feel it has made my period worse, it is heavier and I can no longer sleep overnight with protection, which I could do before, I know it takes a while for the body to adjust but I don't know if I should stop the pill and see how it goes or keep going with them. It is driving me nuts 0 likes, 2 replies "
Contraception,https://patient.info/forums/discuss/microgynon-pill-am-i-protected--686019,Microgynon pill - am I protected?,"Hello! I started taking the Microgynon pill last week for the first time ever. I took my first pill on the second day of my period (the Friday), but had unprotected sex with my boyfriend the following Friday in the evening. By this point I had taken 8 active pills, but I’m still not sure if I was completely protected? Please can someone help! 0 likes, 0 replies "
Contraception,https://patient.info/forums/discuss/side-effects-after-implant-removal-683448,Side effects after implant removal ,"ok. so i had the implant removed 24th august 2018.  after having it in for 21 months.  i bled heavily on it and the cramps were awful,  plus it affected my mood. .  i got my period 17th september (i was on before the week before the removal)  had 4 days of heavy to medium bleeding then 3 days of spotting. started my period 22nd october (which was a little longer than my normal cycle)  have been on for about 4 days. and it is seems to be quite light ands seems to almost be finished.. which im not sure is normal for me.   although almost 2 years of heavy bleeding its hard to remember the before.  i took a pregnancy test 24 august when having my implant removed which was negative.  and havent had sex since 29th june (which was protected). so im not pregnant.  so i guess my question is has anyone else experienced changes to their period / flow/ length since removal? 0 likes, 0 replies "
Contraception,https://patient.info/forums/discuss/mirena-coil-removal-683539,Mirena coil removal ,"So about 4 weeks ago I had the coil removed finally I bled lightly afterwards for a few weeks that stopped then a few days ago I started what I thought was a normel period and it's like the worst period I've ever experienced so heavy bleeding through clothes feel gushing a lot I woke up soaked through even to my mattress it's like hell I'm weak and drained feel sicky the cramps are awfull anyone else experienced this after mirena coil removed??? Can this be normel 0 likes, 2 replies "
Contraception,https://patient.info/forums/discuss/has-anyone-ever-had-anxiety-caused-by-birth-control-pills--683345,Has anyone ever had anxiety caused by birth control pills? ,"Hi all. I began taking birth control in june of 2013. I was always an anxious person with a history of panic attacks but I had them well controlled. In March of 2014 only 9 months after beginning the bc I went through some extreme stress and felt dizzy and anxious ever since. I was reading how bc can cause anxiety disorders in some. Also how would I talk to my bf about getting off bc and using only condoms? Are condoms safe as the only form of contraception? any one with similar experiences please help. 0 likes, 2 replies "
Contraception,https://patient.info/forums/discuss/antibiotics-and-birth-control-687567,Antibiotics and Birth Control,"Taking Junel Fe 1/20 as my method of birth control. In November I had a  bad sinus infection in which I was given a 3 days course of Arithromycin 500 mg which I finished on Nov 16. However, the antibiotic gave me diarrhea for the 3 days I took them which I know can affect the absorption of my birth control intake. I took my last active pill Nov 17. And during the week of my inactive pills, my period missed. I started a new pack of pills on Nov 25. I NEVER had unprotected sex with my husband during that time UNTIL Dec 2 after my 8th active pill from the new pack. Would I be protected against pregnancy? Or do I need Plan B? 0 likes, 0 replies "
Contraception,https://patient.info/forums/discuss/new-to-mini-pill-how-long-to-give-it--689055,New to mini pill... how long to give it?,"Hi there, I started taking desogestrel just over a month ago (mid cycle) and as expected, I got my next period as expected two weeks later. That went on for ten days (unusual for me) but lightened towards the end. Ive now just got my next period 22 days later and it is extremely painful and not being eased by ibuprofen. My question is, how long should I allow to see if this MP is going to ease my periods? That is the sole reason I went on it - to lighten blood loss and ease pain. Thanks in advance 😃 0 likes, 0 replies "
Contraception,https://patient.info/forums/discuss/i-started-the-pill-the-same-day-my-period-was-due-should-i-have-started-my-period--689194,"I started the pill the same day my period was due, should I have started my period?","I just started taking the pill on the 17th, but I started the same day my period was due. I meant to start it on a Sunday, however, but forgot, so I started by taking the first two pills. I was meant to start my period that same day but it's now the 21st and I still haven't. However, I did experience the usual PMS ( ,  , and fatigue) I almost always get about a week before my period starts around the 10th. I assumed my period would have started that same day (17th) anyway but it didn't, so by starting the pill when I did, when should I expect my period? And (dumb question), without getting into detail I'm not comfortable enough sharing, is it more likely that I'm pregnant from sort-of-but-not-really vaginal contact with pre-ejaculate, or that my period is simply late/impacted by starting the pill. 0 likes, 1 reply "
Contraception,https://patient.info/forums/discuss/severe-periods-on-nexplanon-please-help--689484,"Severe periods on Nexplanon, please help.","On June 22nd 2018, I got the arm implant (nexplanon) a couple weeks later, I got my period on July 7th and I bled for almost 5 months. My period then stopped for about 3 weeks and I started spotting on December 14th, but then my spotting progressively turned into heavy bleeding. My periods are so heavy now and I had severe cramps the other night. I don't know what to do to stop the bleeding. Do I wait in hopes of my period stopping soon? What if my waiting turns into another 5 months of aggravating non-stop bleeding? I feel stuck, I need some advice. 0 likes, 4 replies "
Contraception,https://patient.info/forums/discuss/kyleena-coil-side-effects-689594,Kyleena coil side effects,"Hi, just wondering if anyone has had similar side effects to me with the Kyleena coil. I had it put in about 6 weeks ago after coming off the pill as I wanted something with less amount of hormone. I've just had my first period with it in and WOW has it been an emotional rollercoaster. The pain has been awful and not seemed to subside at all, I've been having hot flushes, gotten spotty, feeling extremely bloated and super emotional with anxiety (lots of crying haha). Has anyone else experienced anything similar? I feel I should give it a little bit more time to settle but right now I just want this thing out! The only non-hormonal option is the copper coil which I've seen has many side effects too. To have no contraception would be a dream but I'm not ready for any babies yet! Does anyone have any advice on what my next move should be, do these kind of symptoms get better over time with the coil? 0 likes, 0 replies "
Contraception,https://patient.info/forums/discuss/mirena-coil-or-medical-issue-676526,Mirena Coil or Medical Issue,"I had the Mirena iud fitted around 9 months ago as GP advised it would help with symptoms of PCOS. The first couple of months weren’t great but all symptoms calmed down after around 6 months.  The last few weeks I’ve been experiencing pain, at first I thought it was a UTI but GP confirmed all was clear. Last week however I started getting the most unbearable pains in the pelvic region, so bad that I was at my desk doubled up in pain. Since then I’ve been having back aches, pains in my legs down to the knee and my breast are so tender (something I’ve never had before) my periods have totally stopped but I rarely got them before the IUD anyway.  I’ve been in a committed relationship for over 3 years so not worried about STI’s. Has anyone else had similar experiences and if so what causes it? 0 likes, 2 replies "
Contraception,https://patient.info/forums/discuss/mirena-pain-690543,Mirena Pain,"Hi, Has anyone had strong cramps with Mirena? I have been battling with acne and sharp pelvic pain that radiates to my cervix and legs since placing it in 2 1/2 years ago. Should these side effects have settled by now? I have booked an appointment with my gyn to have it removed as I can't take it anymore. 0 likes, 0 replies "
Contraception,https://patient.info/forums/discuss/took-the-take-action-morning-after-pill-symptoms-690778,Took the Take Action morning after pill - symptoms,"Hello ! We had sex and it was unprotected even though quick so I went to the store and bought the morning after pill the next day, maybe 10 hours later ? A few hours after taking it, I had abdominal discomfort here and there like upper abdominal bloating feeling and cramps here and there in my ovary area and pelvis. Today, I woke up feeling very weak and tired, no nausea though. Are these symptoms that could be attributed to the morning after pill or something else ? Thank you !!! 0 likes, 0 replies "
Contraception,https://patient.info/forums/discuss/older-woman-and-contraception-692010,Older woman and contraception,"I came off the mini-pill on Nov 2018.  The doc who I was seeing about something else said I should be off because I'll of gone through menopause at 55yrs. I'm 57yrs  He said, it must be a problem (the bleeding).. He sent me to the hospital, had an utrasound and everything fine, even the   have only grown slightly.  The doctor who was seeing to me at the hospital went to consult with another doctor and came back.  Guess what, I'm still in peri-menopause and as you have to wait a yr with no period whatsoever, that means I'm still at risk of pregnancy. Just wondering what other older women use for contraception. 0 likes, 2 replies "
Contraception,https://patient.info/forums/discuss/iud-non-hormonal-copper-coil-side-effects--216404,IUD Non-hormonal Copper Coil Side Effects?,"Hi everyone, I'm 34, no children, had a T-Safe copper coil fitted about 7 months ago after taking COC for almost 6 years (Dianette, Cerazette, Yasmin). I had no problem with the coil, just slight discomfort and spotting after insertion and heavier and longer periods which doesn't bother me, at least they are regular. What bothers me is how I feel 1-2 weeks before the period: uncontrollable mood swings,  , panic attacks, low sex drive, sleeplessness. I was told that having the non-hormonal coil means you have none of those symptoms but mine seem to get worse. I'm not sure if it's the coil or something else, but I'm not happy and not sure how to control the symptoms. GP has been unhelpful, I'm not sure who else ask for advice  Please help, any advice will be much appreciated. 1 like, 70 replies "
Contraception,https://patient.info/forums/discuss/merina-coil-nightmare-673242,Merina coil nightmare ,"So about six weeks ago I had the coil fitted recommend by my gp and I've had problems ever since bled heavy every day since making me feel. Light headed and dizzy at times got bad shooting pains In my down below on and off and in my hips  got nausea most days bad head aches I suffer with mirages made them worse also affected my mood just a nightmare I'm a mum to two as well I just want to feel healthy and well again I would recommend this to any women unless u want to suffer I'm asking for mine to be taken out and try something else just had anouth...  0 likes, 4 replies "
Contraception,https://patient.info/forums/discuss/my-periods-are-never-ending-im-on-more-than-off-what-is-going-on-694421,My periods are never ending. Im on more than off. What is going on,"I am 49 this year. I ve had a second Nexplanon implant put in in January.  Took Levonelle a week after because i have no idea what my cycle is because is all over the place. I am bleeding most of the time these days or spotting / bleeding heavy at tines and clotting etc. I am so confused is it my age ? or the implant ? Or both. I also have a lot of stress in my life and am now worried about losing my partner as we can very rarely have sex. I am starting to get depressed about this now. I do not want a mirena iud i just want this bleeding to stop. 0 likes, 1 reply "
