disease,postLink,postHeading,postContent
Hidradenitis Suppurativa,https://patient.info/forums/discuss/humira-697383,Humira,"So, I decided to try the Humira.  I am really tired today. I started getting tired around 3 hours after my loading dose. My next injection is in 2 weeks. We will see how it goes. 0 likes, 8 replies "
Hidradenitis Suppurativa,https://patient.info/forums/discuss/hs-from-the-philippines--549197,HS from the Philippines. ,"Hi im a filipina who also suffers from HS.  1 like, 12 replies "
Hidradenitis Suppurativa,https://patient.info/forums/discuss/food-allergy-test-697854,Food allergy test,"going to get a new food allery test i can do myself cut all food out and add in slowly until.a problem occurs 0 likes, 2 replies "
Hidradenitis Suppurativa,https://patient.info/forums/discuss/bandaids-677179,Bandaids ,"What type of bandaids is best for hs? I suffer from hs in the groin area where I sweat a lot so finding the right bandaids that will stick is difficult. Any suggestions? 0 likes, 4 replies "
Hidradenitis Suppurativa,https://patient.info/forums/discuss/figure-out-triggers-697461,Figure out triggers,"Hello. I am new to all of this. Suffered two years without knowing it was HS. It came out of no where went to primary doctor and gave me   and steriods over and over again. I dont know where to begin to figure out my triggers. I feel overwhelmed, sad and in so much pain. 0 likes, 8 replies "
Hidradenitis Suppurativa,https://patient.info/forums/discuss/having-wide-scale-excision-under-left-arm-soon-what-should-i-expect--670590,Having wide scale excision under left arm soon. . What should I expect?,"I have severe hs and in a month having wide scale excision under left arm as so bad. I’m in agony each day. What happens at hospital and recovering? Also can hardly move arm at all  with pain and smell is so bad I don’t know what to do to try be positive and not so snappy. 😞 1 like, 20 replies "
Hidradenitis Suppurativa,https://patient.info/forums/discuss/hs-stage-3-antiseptic-wash-scrub-for-abscesses-any-ideas--668720,Hs stage 3 antiseptic wash/scrub for abscesses any ideas?,"I have stage 3 hs and I am looking for an antiseptic wash that helps with flares and pus. 0 likes, 14 replies "
Hidradenitis Suppurativa,https://patient.info/forums/discuss/maxi-pads-697569,Maxi Pads,"Sorry for the odd question.  Anyone know of an all cotton maxi pad option? Based on the locations of my cysts, every month is a extra nightmare. Thank you 0 likes, 3 replies "
Hidradenitis Suppurativa,https://patient.info/forums/discuss/medication-697938,Medication,"HI THERE, HS patient 33 years, recently prescribed combination therapy of Rifampicin ,Clindomycin & Hibiscrub solution, had an allergic  reaction to the tablets which resulted in horrific  Diarrohea and a very nasty ongoing rash, Gp then prescibed 2 creams fusidic acid and Daktarin which are not working, seen G p twice in 7 weeks, not seeing consultant for another 3 weeks but am so unwell and in agony looking for some advice,i can not place any clothing on the lower part of my body, and have also had HS flare ups due to no meds  TIA 0 likes, 10 replies "
Hidradenitis Suppurativa,https://patient.info/forums/discuss/hidradenitis-suppurativa-you-can-have-your-life-back--38578,Hidradenitis Suppurativa: You Can Have your Life Back!,"Hi. My name is Catherine and I have been suffering with HS for over 23 years. They first started out as red bumps in the vaginal area. After repeated infections my doctor surgically removed the tissue. That didn't work. The lesions started appearing in the same location but on the opposite side. My physician didn't know what these bumps were and in 2009 he sent me to a dermatologist. She took one look and told me instantly that I had hidradenits suppurativa. I was in shock. I read up on everything I could find. I was put on doxycycline for the next 4 years and was miserable. The anti-biotic would cause me to have yeast problems and subsequently I was put on diflucan to deal with the yeast. It was a never ending problem. Now my red bumps were rupturing and weeping. This was new for me. I went online to read as much as I could about HS. I read medical information and blogs.  It was highly informative. There was a commonality of humiliation and pain, depression and the desire to feel normal. One entry caught my attention. It was about a woman who had suffered from HS and finally went to a Naturopath. He gave her two food sensitivity tests,an IgE and an IeE. She found out what foods she was allergic to and immediately removed them from her diet. She is now HS free. I couldn't afford to go see a Naturopath and so I decided to start on a diet of protein (chicken) and salad (basic lettuce,cucumbers with olive oil and vinegar), vegetables such as green beans, squash, carrots, english peas,broccoli, cauliflower. I removed eggs, dairy, gluten which is in bread and a myriad of foods which include flour. I also removed Nightshade veggies and fruits.  Once I was stable ...which took about a week, I added eggs. I had no flares. That food was safe. I then added dairy products, again no flares. I added beef and fish with no problems. I was anxious about adding flour/gluten back into my diet as I was sure that this was the food group that I was sensitive to. However, after introducing gluten back into my diet there were no flares. That left me with only one group to test and that was the Nightshade veggies and fruits. This group includes: white potatoes, tomatoes, peppers including paprika (not white or black pepper), gooseberries and goji berries. These foods have alkaloids in them to fight off bugs. Interesting? So, I added foods from this group into my diet and ....I FLARED!! I finally had the information that I needed. I immediately went through my pantry and removed any and everything with red pepper, tomatoes,and paprika. Paprika is everywhere. It is in hot dogs, mayonnaise, mustard and seasonings. If you eat processed foods...beware as it is in everything. I learned to read all the labels of everything at the grocery store and even double check it  once it was  in my pantry. I am in remission and I intend to stay there.My lesions are flat. All that exists are scars and I can live with that. I am certain that HS is the body's response to a food that the body is allergic to. It is not due to ""not being clean enough"" or due to being overweight. It will only respond to antibiotics for a short term and then those fail to work. Topicals don't work either. I do believe that once HS comes into your life, it takes over everything that you love. I was a victim to this disease for too many years. I have now, taken back my life.  You can change your diet and be free. I recommend that if you decide to find out what foods you may be allergic to in order to be free from this disease that you consider incorporating these supplements: turmeric (wonderful anti-inflammatory), zinc, vitamin c, a probiotic, and green tea for itching It is a natural anti-histamine. I hope you find this helpful. God Bless You 34 likes, 68 replies "
Hip Dysplasia and Disorders,https://patient.info/forums/discuss/pregnant-with-hip-dysplasia-hip-replacement-674299,Pregnant with hip dysplasia/hip replacement,"I am hoping to find other women who've walked through pregnancy with hip issues. I have a severe case of bilateral hip dysplasia and have had 15 surgeries including a total hip replacement. I experience some degree of chronic pain on a daily basis due to arthritis and the damage done from years past. I'm currently 32 weeks pregnant with my first child. Up until this point my body has done better than I expected it to. But, I am beginning to be in debilitating pain. According to the chiropractor I see weekly, I have a misaligned sacrum, my pubic bone is separating to make up for the fact that my hips cant, and I have a rib out as a result of my outrageous compensation. A csection is a guarantee for me. In the mean time, do any other women know coping strategies? Is it better to rest and stay off my hip and back or to keep staying active? Doctors are giving me mixed input. HELP!  0 likes, 1 reply "
Hip Dysplasia and Disorders,https://patient.info/forums/discuss/my-experience-with-hip-dysplasia-and-pao-surgeries-672603,My Experience With Hip Dysplasia and PAO Surgeries,"I wanted to share my experience with this, because of the little amount of knowledge and discussion on this topic when I was in need of research of it. I am a 17 year old male, living in North Carolina. In eighth grade I was diagnosed with Acetabular Hip Dysplasia. I was bullied constantly for the way I walk and run. One PE teacher went as far to make a video mocking me telling other students to ""Run like Colton"". After being diagnosed, I traveled to several hospitals and specialists across the state and finally settled with Dr. Virginia Casey at Carolina Orthopedic in Charlotte. She agreed to do my first PAO alongside Dr. Brighton. My first POA happened on May 31st of 2017. This was my first surgery ever and it was very stressful leading up to the surgery. I prayed about it and eventually came to peace with it. I was very unsure about anesthesia and so on, so I will give you some insight. As soon as I got to my room at Levene Children's Hospital in Charlotte, I changed into my gown and they started my IV. This was the worst part of the surgery. I have great veins but horrible luck so the IV was rough. I am however more scares of needles than most people. They sedated me through the IV which was incredibly effective. In three seconds of the sedation going into the IV, my eyes drooped and became very heavy. Suddenly the worry and anxiety of surgery was diminished and I no longer feared the risks of having surgery. I felt that dying would not really even matter at that point. That statement is rather alarming, yet my mind was extremely soothed at this thought. As my family said their final goodbyes, I saw the love in my grandfather's eyes that I had not seen in many many years, a special mix of concern, curiosity and comforting love. I watched as the hospital lights passed by my tired eyes. They rolled me into a room of what seemed like all metal. I was placed on a metal bed, with metal clanging and crashing behind me. I stared up at the lights surrounded by a metal ring. The metal exam light hung low above my head. I tried to count how many people were in that room but my mind was not in a place to count very well, making the nurses seem countless and identical. A focused, busy lady approached my right side. My eyes were now too heavy to look her in the eyes as she raised up a mask above my face, claiming ""this is going to be a little but of oxygen"". If only oxygen acted like that all of the time... I had planned to fight the anesthesia like a cowboy and see how much I could take, but just like a baby, I was asleep instantly. It did not hurt, it did not tingle, but it felt as if my eyes were being forced down by the strength of a thousand men. I woke up in an orange room. I was sure that something had gone wrong because it felt like I had instantly awoken from anesthesia and the surgery had never happened. Thankfully I was wrong. My mouth was eternally dry, and my pleas for water were ignored by the nurse in the room, rightfully so however. They brought my parents into the room which I instantly asked whether or not the nurse was hot. She was standing right next to me. I then began cussing repeatedly, and had to be reminded that I was in a children's hospital. So, I decided to sing. My song choice however was not appropriate in a hospital of potentially terminally ill children, so my cries of ""I'll fly away"" were not appreciated by the nurse or my mother. The estimsted hospital time for a PAO is 3-4 days. I left the next day. I slept horribly, and any time of rest that I did manage to achieve was interrupted by a nurse checking my vital signs or a faulty beeping heart moniter which seemed to assume my heart had stopped and a nuclear attack was imminent. I mentioned earlier that the worst part of the surgery was the IV. The only other comparable issue was when the IV had to be taken out. The tape on my skin was stronger than steel and seemed to be welded to my body. Things got immediately better when I got home. The ride home was tough because I was sensitive to bumps in the road, and I had an hour and a half to get home. After arriving home I sat down and started my recovery. I watched a ton of movies, rewatched the entire series of ""The Office"" again, and slept a lot. I do want to mention one pretty big problem I had. I lost a lot of blood in this surgery, that made me have some pretty bad swelling. I am a guy so it wasnt just my hips that swelled. My left testicle swelled to the size of an orange. It didnt cause much extra pain but it was hard to manuvere and move it out of the way sometimes. The swelling did quickly get better though, so do not be worried if it happens to you. It sucked but it was not the end of the world and I have been through worse in my life. You can do it and it will not be fun but it is absolutley doable and I am glad I did it. As soon as I recovered and finished physical therapy, I got back in the gym. People will tell you to ""take it easy on them hips"" or ""don't over-do it"" and some are totally fine with taking that advice, but I was not. I had not properly run since the fourth grade. I credit a lot of my ability to run to physical therapy. I love to run and during the year after my first surgery, I ran nearly every day. It hurt at first but I noticed that the longer I ran, the better it felt. I was building muscle to hold my hips together in the right place finally. I worked out hard and ran hard because it is what I wanted to do. I had a groui p of friends that would play football once a week and we played very hard. I loved it. The first surgery was for my left hip, but my right was still in need of surgery. So we scheduled my surgery for June 27th of 2018. Don't believe anyone that says ""your second surgery wont be as bad, because you know what to expect"". You do not know what to expect, but you probably will do better the second time. You can plan and try to repeat things the second time but it will be different in many ways. I find it quite irksome how many people offer advice to me or try to give me some sort of personal knowledge about hips, especially the people that have normal hips. People will relate your surgery to a total hip replacement every single day. This is nothing like a total hop replacement. A PAO is much more involved and requires much more recovery, but yes Sharon, that is quite wonderful that your cousin had a hip replacement 5 years ago. The biggest difference I noticed with this surgery is that I had much less swelling. The surgeon premedicated me to reduce blood loss and it worked wonderfully. Much less pain, much less swelling, and much better bodily functions. I forgot to mention how hard it was to pee in the hospital with the first surgery. They gave me a silly plastic jug for me to try to pee in while staying in bed. That is not how bladders work, so it did a horrible job. As soon as I got up and went to the toilet however, the floodgates were open. Don't even attempt to try to pee laying down or even sitting on the bedside. It will not work. Anyways, lets get into detail about the second surgery. People assumed I would not be as scared this time. They were incorrect. The fear consumed me, but I decided to have the second surgery. I slept the whole ride to the hospital. I did not want to deal with the emotional hurricane of being awake. I sat in the waiting room which was completely erased from my memory of the first surgery until that point. I saw the fear in a young boys eyes as he anticipated whatever he was about to face that day. His parents sat closeby. They were trying to hide the fear they were inevitably cursed with. They tried to hide the fact that they really had no idea what they were doing but they were trying their best, and that is what mattered. His fathers hands were rough and calloused from work. His mother held a folder of medical paperwork and xrays. You could barely see her hands shaking. I thought about life as I sat in that room, about the what-ifs and whether or not I would be able to have that same care and fear for my children some day. My thoughts were interrupted by a nurse in purple calling my name. She didnt know who I was, just another patient on her shift that day. It made me wonder if she treated all of her patients with the cardboard respect that I recieved. I was soon assigned a small room. I changed into my gown and my family and friends soon filled the room. I cried as I heard the prayer said for me that day. The solitude in his voice reassured me that he knew he wasn't just saying words, but he was talking to someone in control of what would happen to me that day. The nurses started my IV. They once again took multiple stabs to achieve this. They sedated me, yet this time I handled it much better. I wasnt nearly as tired as the first surgery's sedation. They stopped at the doorframe when my grandfather grabbed my hospital bed to say goodbye. He said ""I love you"" in a way I had heard only once before in my life, and that was before my first surgery. I called out to him saying ""after while crocodile"". He responded with ""see ya later alligator"" and that is when peace finally set in. They rolled be back to the operating room. It was just as metal as the last time. I remembered to count the people in the room. I counted five but more came in afterwards. I cracked many jokes with the surgeons because I was much more aware of my surroundings this time. As the nurse pressed the mask back onto my face, I interrupted her and said ""So, is this gonna be the 'oxygen'?"" as I raised my hands in quotations. The nurses and surgeons all joined in laughter. They knew they had been caught. I awoke again in the orange room. I was much more cooperative this time because my brain knew where I was. The hospital was full, so I waited 2 hours for my own room. I remember being rather sad at this point. Not enough to cry or complain but the weight had set on my chest that now my summer was officially done and I couldn't go back if I wanted. From then until I got home, all I could think about was snuggling into my bed at home and forgetting any of this happened. It was a very depressed feeling. I have never smoked or drank and neither has anyone in my family, but at that moment I needed a strong shot of whiskey and a cigarette to help me mope in my sorrow. I slept about 2 hours that night. My heart monitor was even more faulty than last time, alarming exactly every 5 minutes and even sooner if I breathed too hard. I eventually yanked it off my finger and told the nurse to cut it off and that I would let someone know if my heart stops. They put potassium in my IV which they did not do last time. Aparently ""some doctors want it and some doctors don't"". I didn't understand my mother's frustration with the nurse on this decision until I felt what potassium feels like being pushed against a valve through my garbage IV. This may have been the worst feeling of my life. You do not need potassium in your IV after this surgery. Feel free to dispute a nurse trying to administer potassium in your IV or you will regret it. The pain shot through my arm. I felt it course through my bloodstream with every beat of my heart. It felt like my veins were being cleaned out with steel wool. The next morning I awoke at 5 am and could not go back to sleep. My mother stayed in the room that night and she helped me change into real clothes that morning. The surgeon's resident came in at 8 and was shocked to see all of my bags packed and me fully dressed and ready to leave. There was one more horrible obstacle before I could depart. They needed to take a blood sample for the lab before I could leave. Unfortunately, the team of goober nurses had never drawn blood in a person as old as me. (I have a full beard in a children's hospital) After many failed attempts by many nurses, my mother, who is a day surgery nurse at a hospital gave them copious instructions on how to do it the right way, but they were clueless. The nurse agreed to let her try to draw the blood as long as she didn't say anything about it. My mother hit the vein perfectly on the first try. After the results came back clear, I was ready to go home. I started my recovery very fast and was anxious to be free again. I swam in the pool within the first week and continued pool excersise regularly. I am currently at the 6 week mark and went for a checkup two dsys ago. I am now walking with one crutch to reduce my limp but can walk without it. I will be driving by the end of the week. Feel free to message me with any questions. I did not think my second surgery would be worth it, but it was and I am happy I did it. I hated being away from friends but I am ready to live life again. THANK YOU DR. VIRGINIA CASEY! 3 likes, 1 reply "
Hip Dysplasia and Disorders,https://patient.info/forums/discuss/hip-replacement-at-the-age-of-21-673818,Hip Replacement at the Age of 21,"Hello,  I would like to know peoples stories about hip replacements. When I was 8 I had an operation on my right hip which failed causing the bone to crumble, I have now been told my only way for a better quality of life will be a hip replacement. I am very nervous as I have had a bad experience due to seeing the outcome and the problems my father has had with his hip replacement. Any advice would be great bearing in mind I’m terrified of needles. Thanks  0 likes, 2 replies "
Hip Dysplasia and Disorders,https://patient.info/forums/discuss/total-hip-surgery-cannot-rsise-my-right-leg-6-weeks-today-have-lost-all-muscle-in-my-leg--635064,Total hip surgery cannot rsise my right leg 6 weeks today have lost all muscle in my leg. ,"THR on 12.19.2017. Cannot rsise my right leg when laying on my back. Leg feels like its asleep and have a burning pain from quad to my ankle. Doc says 3 more weeks will do EMG. Am not happy and afraid this could be permanent.  0 likes, 2 replies "
Hip Dysplasia and Disorders,https://patient.info/forums/discuss/avoiding-surgery--644362,Avoiding surgery?," Hi everyone,I'm a 26yr old female and I was just diagnosed with hip dysplasia in my right hip.My surgeon has reccomended 1 year of physical therapy, some bracing, a little bit of weight loss (i'm a 'healthy' BMI, but he said 3-5kg may help) and low impact exercise (swimming).He said that if repeat imaging is still concerning, i'll need PAO surgery to prevent arthritis etc..The thing is:1: Is it even possible to fix hip dysplasia without surgery? 2. My hip only really hurts during flairs... like.. not a lot. Is it worth fixing?Thanks so much! 0 likes, 1 reply "
Hip Dysplasia and Disorders,https://patient.info/forums/discuss/any-one-else-here-with-a-child-with-hip-dysplasia--590277,Any one else here with a child with hip dysplasia..?,"My daughter has been attending the hip clinic every 6 months and had xrays but now we got an appointment for the elective clinic for September and I'm not sure what to expect. Google hasn't been much help and I'm wrecking my head trying to think what they will do.. anyone had the same?? 0 likes, 6 replies "
Hip Dysplasia and Disorders,https://patient.info/forums/discuss/cortisone-injection-in-hip-and-back-635352,Cortisone injection in hip and back,"My ortho doc has suggested I need a cortisone injection in my hip. Depending on the success of that I may need one in my back as well. Has anyone had a cortisone injection?  Was it painful and did it give relief? 0 likes, 5 replies "
Hip Dysplasia and Disorders,https://patient.info/forums/discuss/hip-arthorocipy-656544,hip arthorocipy,"Hi I'm due to have my third arthroscopy procedure next months after my slipped epiphysis on the right hip aged 12 in 1982 I'm now 48 and surgeon says by doing this will give the damaged joint another 5years  0 likes, 3 replies "
Hidradenitis Suppurativa,https://patient.info/forums/discuss/chinese-medicine-helped-me-597346,Chinese medicine helped me,"I was of the belief that HS is incurable also.  So here’s my story of how I managed to get rid of HS.   The reason I hadn’t posted this before is that I only stumbled upon this forum a day ago. When I contracted HS in 2007, my local doctor gave me medication which temporarily removed my symptoms - the boil-like outbreak, in my armpits. But they just seemed to pop up elsewhere.  He then suggested surgically removing a couple of them as the way to go.  I don't like surgery, no matter how small, so you will know how I felt when they recurred right next to the scar.  While I was working in Hong Kong later that year, some colleagues were adamant that Chinese medicine could cure this.  Those with HS will understand me when I say that I was willing to give anything a go.  So over a number of weeks I had to boil up a rather bizarre concoction, whilst directed to stop eating prawns and chilli.  But the HS persisted, with the hot and sweaty climate making the symptoms worse.  So I became resigned that there really wasn't a cure and I would have to live with this continual discomfort, though the perpetual lack of sleep was driving me around the bend. A year or so later after returning home, a work colleague referred me to a Chinese doctor, to which I replied that I had tried that without success.  However, she urged me to give this doctor a go as she had had great success with a different skin condition affecting her daughter.   So in the end I relented. I made weekly visits for acupuncture, and went away with small sachets of herbs.  I had to combine the contents of each herb sachet with a little hot water and drink when cooled, 3 times a day.  But most importantly, I had to eliminate quite a number of foods from my diet.  At first it was mango, pineapple, chilli & spicy foods, but was quickly extended to the following: all sea food/fish (fresh water fish was okay), all red meat (I could have pork provided it was female - to that point I didn't realise that there was a difference. If you can smell it while it is cooking then it is most likely male – I since found that many European butchers do in fact sell female pork), no BBQ or roasted meat, no deep fried foods, nor pepper, garlic, tomatoes, orange juice, beans, dried biscuits & pizza, alcohol or chocolate.  Quite a list.  I had to continue avoiding these foods until every last trace and blemish had disappeared.  It took 3 - 4 months in all, but it did disappear.  On my last visit she instructed me to permanently avoid mango and pineapple.  I was okay with the latter as it has never reacted well with me, unless picked very ripe, but mango was my favourite fruit!  Anyway I did try my hardest to avoid these two fruits, and did so until a couple of months ago. While travelling recently, I inadvertently had some mango juice, not realising until I had virtually finished the glass.  I thought that I had got away with it, and thought no more of it, but several weeks later, after returning home, I noticed that familiar dull pain in one of my armpits, and sure enough when I looked at my armpit I saw the reddish blemish indicating that HS was re-appearing. So, determined to nip this in the bud, I zipped off to see the Chinese doctor again, and recommenced her treatment of acupuncture, herbs and avoidance of the abovementioned foods.  A few days later I noticed the first signs of boils starting to develop in the other armpit.  Five weeks later after having again strictly avoided the abovementioned foods (and believe me it is sometimes hard when eating out to find something on a menu which is not fried and without tomatoes). I am happy to report that the HS has cleared up, and once again I can enjoy amongst other things, an occasional steak and glass of red! Going forward I will continue to avoid mangos and pineapples, and where possible keep chilli consumption to a minimum.  I am thus convinced that diet does play a big part in the HS outbreaks.  I have no idea whether the herbs and acupuncture are also integral to this treatment – I just went with the flow and it worked for me.  But more to the point, perhaps it may work for some of you.  My first foray with Chinese medicine didn’t help in the slightest, so I guess like any profession, there are some more skilled than others.   I would happily recommend this doctor, but that won't help for most of you - I am in Melbourne, Australia - perhaps the other side of the globe for the majority of this discussion group. However if even one person finds this useful, then posting my story will have been worthwhile. 4 likes, 10 replies "
Hip Dysplasia and Disorders,https://patient.info/forums/discuss/why-is-my-right-hip-hurting--676345,Why is my right hip hurting?,"I can feel pain in my right hip when I put my right foot on my left knee. It has been more than one week already. I sit in front of computer playing PC games almost every night for average 4 hours in my bedroom with air con and short pants. Is this one of the reason causing my right hip hurting? Should I see an orthopedist? Western or Chinese? 0 likes, 4 replies "
Hip Dysplasia and Disorders,https://patient.info/forums/discuss/have-to-put-my-hand-under-my-thigh-to-lift-leg-677059,have to put my hand under my thigh to lift leg,"I find increasingly  I have to put my hand under my thigh to help lift it  .  I have arthritic hips and sever back ache Any ideas 0 likes, 1 reply "
Hip Dysplasia and Disorders,https://patient.info/forums/discuss/sticky-outy-hip-679174,Sticky-outy hip,"Hello. Over the past few years I've become very aware that my hip on the right side sticks out in a point quite significantly (ie quite visibly when undressed). I'm not sure if it came on then or if it has always been like that, although I have taken some hard falls off my bike onto it a few years ago. That particular point doesn't really bother me and varies between no sensation at all and perhaps a very mild ache, but even that might be my imagination. However I have had quite a few running injuries over the past year on my right side, including ITBS, numerous turned ankles, and some kind of muscle strain on the hip and groin. At various times I've mentioned the protrusion and the GP has always said that it's hip bursitis and to take ibuprofen, however a) the ibuprofen hasn't made any difference and b) having had bursitis on my knee it seems very unlike that (ie little pain, no inflammation, pointy rather than generally swollen). My wife is worried that it's going to develop into something more serious as I age (I'm 38 now). Is it something I should be pressing the GP to investigate further or should I just ignore it? 0 likes, 3 replies "
Hip Dysplasia and Disorders,https://patient.info/forums/discuss/hip-dysplasia-with-a-cold-foot-679121,Hip dysplasia with a cold foot,"Hi I'm 31 and have hip dysplasia in both sides but the left is by far the more painful one. I have not had any surgery but have physiotherapy 1-2 hours a week privately. But my foot is really cold the last week or 2 is this normal or should I go back to my gp. 1 like, 1 reply "
Hip Dysplasia and Disorders,https://patient.info/forums/discuss/amber-macvicar-05-03-2018-22-02-20-669244,Amber  Macvicar  05-03-2018 22:02:20,"For the past 4 years I have dealt with really bad knee problems( swelling,pain,locking and discolouration) due to me being a very athletic person this began to affect my performance majorly, but everytime I went to the doctor I was told it was just growing pains but I always suspected different . Last year I seen another doctor and he explained to me that I had damaged the ligaments in my right knee. After being referred to both podiatry and physio for 9 months I was told there was no improvement and there was nothing they could do for me . Throughout the past year my hip pain has come one tremendously to the point where i can no longer walk without a limp and when doing any activity the pain intensifies no matter how simply it was . I went on to the orthopaedic department to go over my knee injury however there was no bone damage and went on to x-ray my hip and finally diagnose me with hip dysplasia. I have now been waiting for 8 months for an appointment with the orthopaedics again. This week I have been experiencing really intense sharp pains in my left hip( the one that doesn't have hip dysplasia) this happens when moving left to right or when moving or going to sit. This sharp pain causes me to stop myself as I feel as though if I carry on my leg will give way with the pain.. I am just wondering if anyone might know or have experienced this at all? 0 likes, 9 replies "
Hip Dysplasia and Disorders,https://patient.info/forums/discuss/greater-trochanteric-pain-syndrome-please-help--665959,GREATER TROCHANTERIC PAIN SYNDROME-PLEASE HELP.,"Hi all. I've had GTPS for about 3yrs-started getting pain all down my right side from hip outer thigh,knee, calf especially when resting. Had several blind steroid injections, helped a little. Had a guided ultrasound steroid injection at various points in right hip & lateral right knee where fluid was found on ultrasound got 100% relief for a couple of months but it took my local healthcare provider  3mths to organize physio by which time i was only able to attend 2 sessions as the pain had come back to a 9/10 level. it wakes me every night several times causing broken sleep & lots of tossing & turning to get away from the pain. Its like deep bone pain is how i would describe it. I had another guided ultrasound steroid injection 3wks ago, & was hoping for the same relief i got last year from the 1st time i had it done. i was injected at several points in the right hip again, but not the outer knee as the consultant said he could not see any fluid there this time.  The pain  relief has not been the same this time & again i am still tossing & turning being woken several times a night with the pain all down the right side. I am now also getting minor pain down the left side which the consultant said often happens in GTPS due to the body compensating for the bad side. Also since this injection, the pain in the right lateral knee is worse??? I had my first physio appt yesterday since this latest injection. He said the knee pain indicates inflammation with the ITB(iliotal band) & generally all the pain is related to the gluteus muscles & tendons. He has given me some exercises to do & i see him again in 4wks. He also said it can take upto 8wks for steroid injections to give relief/settle down, but as I got 100% relief straight away the 1st time last year, i feel disappointed & worried I will not get any relief this time.....He also said GTPS is often something that doesnt go away & is often dealt with by managing pain as surgical procedures do not give good outcomes mostly. I cannot take any anti inflammatory meds as i also have colitis so pain relief is limited for me. I've tried turmeric, but it gave me acid reflux!!! I would like to hear from anyone with similar experiences , any comments/advice greatly welcomed. Thankyou in advance. xx 0 likes, 10 replies "
Hip Dysplasia and Disorders,https://patient.info/forums/discuss/new-diagnosis-hip-dysplasia-in-20-s--685025,New diagnosis hip dysplasia (in 20's),"I recently was diagnosed with hip dysplasia and was hoping people in the know/with the condition can help. I'm in my 20's and it's moderate on my right hip and borderline on my left and I have very aspherical femoral heads. My left is causing me lots of symptoms - really severe, worsening pain, particularly bad if I sit for long periods + clicking (although my hips are really clicky anyway). My right is asympomatic at the moment (odd as the dysplasia is worse that side) I recently saw a consultant hip specialist who said that he thinks I have a labral tear (I also had one previously treated a few years back after being told I had impingement rather than dysplasia) and he is 'undecided' if I need a POA. I understand he is the expert but I am feeling very confused about the whole process - surely with a clicky hip with a recurrent labral tear and severe pain surgery is the best option!? It's affected my ability to work (and I love my job) so I don't want to be stuck with OA and a hip replacements in my 50's. Do I need a second opinion or does what he's saying make sense? I'm also a keen sportsperson and have been told I shouldn't be running at all - thoughts on this too? 0 likes, 3 replies "
Hip Dysplasia and Disorders,https://patient.info/forums/discuss/hysterectomy-connected-to-johnson-and-johnson-talcum-powder-502888,Hysterectomy connected to Johnson and Johnson talcum powder,"After the removal of a large polyps in my womb,I was advised to have a complete removal of the womb and both ovaries which thankfully was successfully removed. during this time I learned that a woman successfully sued Johnson and Johnson in America for not stating the dangers of their talcum powder causing  .  I wonder if this caused my problems for I have always used this talcum for personal hygiene. 0 likes, 5 replies "
Hip Dysplasia and Disorders,https://patient.info/forums/discuss/hip-labrum-tear-658450,hip labrum tear,"Hi-I have kaiser permanente and have had a hip mri.  It showed a labrum tear of 1.5 cm.  I will be going to an appt in several weeks to go over the mri with the dr.  I am over age 50 and every time I have an orthopedic issue, all I am told is ""it's arthritis"". My question-is a 1.5 cm tear small? medium? Kasier NEVER wants to do anything to help.  Just ""physical therapy.""  My symptoms started with not being able to lift leg when getting into car or standing up.  Over the course of two years, I have had more and more pain in the front hip area and clicking started about a year and a half ago.  thanks- Judie 0 likes, 1 reply "
