disease,postLink,postHeading,postContent
Social Anxiety Disorder,https://www.drugs.com/answers/zoloft-anxiety-3267118.html,Zoloft doesn't seem to help anxiety..not sure what to do?,"Hi, I have an anxiety disorder and it has pretty much controlled my life for over a decade. I have times where it's okay, but lately for some unknown reasons it gotten pretty bad, where I just don't wanna go out and I feel pretty spacey and out of it. I also have a fear of medication, or rather the side effects.  Well I finally decided to get medication because I was at a point where I felt I had nothing to lose. I have a history of epilepsy which went away when I was 18, I'm 32 now. Some Meds have warnings that say if you have a history of epilepsy, that I shouldn't take those meds. So this also contributes to my fears of meds. Regardless, My Dr prescribed me Zoloft and I decided to take it.  I was on 25 mg for 3 months, obvs didn't do anything for anxiety, i found I was tired more, mood swings kinda disappeared, and I felt a little lazy. But otherwise no side effects so I decided to go up to 50 mg, which I've been on for a month now. My anxiety has gotten worse, I could probably sleep all day if I let myself, I've been getting headaches, I just haven't been feeling like myself., and have been feeling pretty uncomfortable. I kind of just want to hide inside.  My question is, is it unreasonable to expect results after only a month on 50 mg? People who have been on Zoloft have said they just woke up one morning and their anxiety was gone, so every morning I wake up hoping that today is that day. Because of the side effects I've had on 50 mg, I'm afraid to increase my dose. I don't know what to do, I have an appt with my Dr coming up and I don't know whether to increase my dosage or stop taking it "
Social Anxiety Disorder,https://www.drugs.com/answers/anyone-ritalin-adderall-abilify-554582.html,Anyone use Ritalin or Adderall w Abilify?,I currently take 100mgs of Zoloft & 20mgs of Ritalin a day.   Does or has anyone have any input on my rx combinations along with considering adding Abilify?? 
Urinary Tract Infection,https://www.drugs.com/answers/levaquin-uti-antibiotics-2753190.html,Levaquin - Getting a UTI while on Antibiotics?,I am on day 6 of a 7 day Levaquin treatment and am getting the symptoms of a bad UTI. Can this happen? While i'm on a drug usually prescribed to TREAT UTI's? Doesn't make any sense to me! I usually take CIpro for my UTI's. Thoughts? 
Social Anxiety Disorder,https://www.drugs.com/answers/klonopin-klononpin-making-tired-away-528374.html,Klonopin - Klononpin is making me really tired will this go away?,I am on zoloft 50mg and klonopin 3times a day for 4 days now and today it hit me hard I slept the whole day and still feel tired  I take 1/2 of .5 in the morning and then again at 2 pm the dr also said to take a whole pill at night just wondering if my body is getting used to it or will it always be this way  However it is helping big time with the fear of everything thank goodness my mind is finally at piece 
Social Anxiety Disorder,https://www.drugs.com/answers/zoloft-is-it-right-for-me-483135.html,Zoloft - is it right for me?,"Ok so about 4 years ago I started to get Panic Attacks. At first I didn't know what they were so I just worked my way through them. I would go for months with no panic attacks and then I'd get sometimes 2-3 per day! I didn't know what was going on so I went to a doctor. He did all the tests and prescribed me with Xanax.  I read up on everything so while I did take 2 or 3 of these preferred not to because of the addictiveness of them. I found ""coping mechanisms"" to get me through the panic attacks - including jumping in a cold shower whether clothes were on or not! I went to doctors and cardio specialists to make sure it wasn't my heart - my heart is fine! So recently they started to get worse - and at no certain times. The only thing I could come up with that triggered them was the fear of having another one and the fact that I could always feel my heartbeat so when it sped up, I would freak out. I looked at my Xanax and they had expired so I went back to the doctor. He prescribed me Inderal 40. After the first few days it started to work great (couldn't feel my heartbeat all the time and felt more relaxed. I also felt that my memory was better) except that I started to have really vivid nightmares and when I woke up I could still feel them. So back to the doctor.  Now he's precribed me Zoloft. I just don't know if it's going to have a similar effect and so don't know if it's right or not. Any feedback would be great!  Cheers, Bernie "
Urinary Tract Infection,https://www.drugs.com/answers/mannose-contradict-methenamine-mandalate-time-2671471.html,Does D-Mannose contradict Methenamine Mandalate? Can I take both at the same time?,I have had three UTIs in a row and I don't want to make it my fourth. The medical field tells me to take Methenamine Mandalate and the Health Stores say to take D-Mannose. I have started both as of yesterday when I stopped the antibiotic. Don't want to cancel out effects for success! 
Social Anxiety Disorder,https://www.drugs.com/answers/quitting-effexor-xr-after-6-days-3484290.html,Quitting Effexor XR after 6 days?,"I’ve been taking 37.5mg for 6 days, but it feels as if my brain is stretching out and I’m having serious headaches, anxiety and fatigue. Is it OK for me just to stop taking it or should I taper? This is the first AD medicine I have ever taken and it was prescribed for GAD. I’m worried with all the horror stories about this drug. "
Social Anxiety Disorder,https://www.drugs.com/answers/anyone-stimulant-add-citalopram-few-months-ago-624311.html,Has anyone taken a stimulant for ADD and Citalopram? A few months ago I was placed back on ADD?,"... medication (Adderal) which significantly improved symptoms, and allowed me to live a bit more normally. I also suffer from general and social anxiety but for years I've just ""toughed it out"" and done my best to hide my attacks when around others. Last time I tried medication, I was on Paxil and it not only didn't change anything after a few months, the sexual side effects were too frustrating. My new doctor has convinced me to try Citalopram and I've been on it for a month now. I'm having the same sexual side effect issue as with the Paxil, but other than that the only thing I'm fairly certain about as a side effect is that it seems to be reducing the effectiveness of the Adderal. I'm having trouble concentrating, starting anything, finishing anything, etc. again. Some days I feel like I struggle even more than before either medication to convince myself to get anything done. I also seem to be tired a lot more.  So far I don't feel a reduction in anxiety though I was warned I might not for a while. I did have a panic attack during the day for no reason, which I normally only have while I'm asleep or in a social situation, and I couldn't ease myself through it like I could other times (if I'm awake). Also the last week I've had a scratchy throat, sneezing, and a runny nose, but I don't really feel sick. Is it remotely possible the Citalopram is causing that as well? "
Social Anxiety Disorder,https://www.drugs.com/answers/dose-increase-side-effects-3468566.html,Dose increase side effects?,I've recently been prescribed Paxil. Been on it for about 2 month and my dose was increased from 10mg to 20mg just last week. I'm experiencing some random cold sweats throughout the day and more anxiety that I'd like to be used to lol. Also my pupils are huge! I feel fine otherwise. Can anyone relate? Just looking for a light at the end of the tunnel I guess. Thanks in advance 
Social Anxiety Disorder,https://www.drugs.com/answers/25mg-50mg-zoloft-side-effects-3455858.html,25mg to 50mg Zoloft side effects?,I’ve been on 25mg of Zoloft for about 6 months now and my doctor is upping my dose to 50mg. I want to know if the side effects will come back when I take the 50mg? And will they be as extreme as they were when I started the pill? 
Acne,https://www.drugs.com/answers/what-is-a-good-face-lotion-i-can-use-with-210248.html,What is a good face lotion I can use with Differen Gel to help my dry flaking skin?,"My skin is peeling, I have been using it for about a week. Also I am breaking out in huge, painful pimples. "
Social Anxiety Disorder,https://www.drugs.com/answers/sertraline-zoloft-assistants-3437264.html,Sertraline/Zoloft assistance please?,"Hello, I started sertraline 4 1/2 weeks ago. When I started at 25 mg I fell asleep 3 hours after taking it, so I took it at 9 pm at night. A week later I’m at 50 mg. 4 weeks into it, I’m waking up 3 times a night... is this normal? What should I do? "
Social Anxiety Disorder,https://www.drugs.com/answers/stop-zoloft-wait-misery-few-weeks-started-50-3476051.html,Should I stop Zoloft of wait this misery out? I've been on it for a few weeks now.,"Started on 50 mg and had minimal side effects. Slept good, some diarrhea for about two days and better mood after a week but still some anxiety and agoraphobia. My doctor raised the dosage to 100 mg and that's what it all started. Severe insomnia and frequent diarrhea at least 3 times or more per day. Other than that my mood is even better and I definitely feel it working for anxiety but just wonder is I should stick it out with the diarrhea or go on something else? I've been on the 100 mg for about 17 days. Will the diarrhea go away? Please someone help. I'm getting ready to go back to work in a few days and can't be running back and forward to bathroom. Did anyone had a diarrhea for longer than 2 weeks or should I just give up on this medicine? "
Acne,https://www.drugs.com/answers/decadron-i-was-on-it-for-one-week-how-long-after-115753.html,Decadron - I was on it for one week. How long after stopping the steroid does the acne go away?,... painful acne 
Acne,https://www.drugs.com/answers/accutane-rewiring-brain-3472973.html,Accutane “rewiring” the brain?,"Hi everyone.  My son took accutane for about 6 months on and off, as I had him stop it a few times when I noticed he was pulling away from friendships and isolating himself. The derm assured me that wasn’t from the med and my son always said he was not depressed when we talked although I thought he wasn’t acting right.  Fast forward to the end of the 6 months and it’s like he suddenly became 100% OCD. He wanted things washed all the nqtime, was overly concerned about germs andg finally admitted he’d been very depressed didn’t tell us for fear we would stop the med again - and he was so afraid his pimples would return if he stopped the med, he just figured he’d stick it out.  The issue I’m writing about is that even after we stopped the med, my former outgoing and all around happy kid, has intrusive thoughts telling him he can’t do anything right, he is very depressed, and has bright red hands from over washing. He even asked me to wash a bar of soap that fell into the shower one day.  It’s gotten so bad that now he can’t focus - and at our doctors recommendation, we’ve had to pull him from school. He has not been to school since Xmas as his dr had tried to find meds to help him with the OCD, intrusive thoughts and lack of focus but none of the SSRIs, SNRIs, or mood stabilizing meds she’s prescribed have helped. He has been with this dr for several years knew him before he started with these issues. She agrees this change came at the exact same time as when he took the accutane.  I am just so worried that he will never return to his old self. He’s been out of school for over a month and has no desire to see friends or do anything. All the things that were so unique to his personality are just gone. And sadly he wasn’t even this bad when he was on the accutane. It seems like he’s gotten worse since he went off it. Any similsr experiences? And if so, how did u reverse the effects of this drug to bring yourself or someone else back from the damage it’s done?! Thanks ! "
Social Anxiety Disorder,https://www.drugs.com/answers/negative-effects-cymbalta-socially-3359580.html,What negative effects can Cymbalta have on one socially?,"As my kid has been taking Cymbalta to help with their depression I have noticed an lack of confidence or just overall social anxiety when that was never the case before. I try to understand as much as I can and when it is one on one they are okay with talking but they can not and will not interact with others normally anymore. Do you think this is more a deeper problem, or possibly a negative effect of the diagnosis. "
Acne,https://www.drugs.com/answers/epiduo-side-effects-first-time-mean-working-3489777.html,"Epiduo - I didn't have any side effects the first time I used it, does it mean it's still working...",... or not? 
Acne,https://www.drugs.com/answers/create-tolerance-isotretinoin-feel-deoressed-3471911.html,Will I create tolerance for isotretinoin so that I don't feel depressed?,I have acne problem and I have been taking isotretinoin for past 3 days. My dose is 20mg per day. But i am facing depression because of this. My question is will my depression ease off with time. That is with I can continue taking isotretinoin and also my depression will not be as bad as now because i may develop tolerance to drug? 
Acne,https://www.drugs.com/answers/aczone-work-bad-cystic-acne-3099941.html,Does Aczone work for really bad cystic acne?,"I've had really bad cystic acne for over 10 years now, I have tried everything from over the counter medication and prescription drugs. I can't seem to get rid of it. I eventually have to go get my cysts on my face lanced open. I don't know what to do anymore, but it's ruining my life. "
Acne,https://www.drugs.com/answers/found-single-reddish-bump-butt-odd-spot-kinda-big-3086632.html,I found a single reddish bump on my butt in an odd spot. It's kinda big but not bigger than a large?,... pimple. It's a bit irritating. I know it's not anything sexually transmitted because I have not done anything for 7 months. I do however share a bathroom/showers with 40 other females. I have never had acne in that area either. Should I be worried? 
Social Anxiety Disorder,https://www.drugs.com/answers/anyone-zoloft-stop-eating-3342013.html,Has anyone taken Zoloft and couldn’t stop eating?,"I started taking Zoloft last week for social anxiety, since then it seems like I can’t stop eating. Has anyone had this problem, and if so,did your appetite go back to normal ? "
Social Anxiety Disorder,https://www.drugs.com/answers/sertraline-managing-side-effects-3328022.html,Sertraline - Managing side effects?,"I have been on sertraline 50mg for just over a week now and I am currently experiencing a number of difficult side effects. Constantly having this ""sick"" feeling in my throat and stomach. The anxiety is there all the time even throughout the night. Another difficult to manage effect is insomnia. I haven't slept for weeks and finding it difficult to function. Does this pass soon or require medical aid? I.e sleeping tablets. "
Social Anxiety Disorder,https://www.drugs.com/answers/lyrica-panic-attacks-3150247.html,Can Lyrica cause panic attacks?,"Hello, i have seizures and really really bad social anxiety, had it all my life, and now seem to have really bad panic attacks that come out of nowhere and leave me scared and in bed just praying to go to sleep or for it to go away with nothing I can do to stop it... Nothing seems to work... I never had panic attacks until recently, just had the bad SAD. About 3-4 months back I did something I should have never done, ate 2 grams of psychedelic shrooms and ended up passing out and hit my head near the temple area... I don't feel my panic problems are from the shrooms, cuz I had no problems after that day, for a long while.. just the SAD... then all of a sudden about 1 1/2 months ago I started getting panic like attacks as stated before , seeming to come out of no where and I have no help on figuring out the possible cause... I'm on lyrica 75mg 2capsuls 2x a day and also am on Depakote ER, but just restarted the depakote after not taking it for about 3-4months to see if my confusion would subside, cuz I know of a link between lyrica and taking depakote together causeing confusion. The depakote seems to help a lil but with the anxiety/panic attacks but not enough. And as for the lyrica the only thing that seems to be helping is my RLS, and am not sure if lyrica could be the cause of my panic attacks  P.S. I might have pheochromocytoma which I got all the symptoms and rare symptoms of and a few of those are doom feeling/sensation throughout the body and bad anxiety, so if my problems with the panic attacks aren't from the lyrica then maybe the pheochromocytoma "
Social Anxiety Disorder,https://www.drugs.com/answers/you-delsym-you-zoloft-3141624.html,Can you take Delsym if you take Zoloft?,
Acne,https://www.drugs.com/answers/my-daughter-is-a-well-conditioned-distance-runner-400506.html,My daughter is a well conditioned distance runner and began taking Aldactone for acne about a month?,"... ago. She has begun to experience breathing difficulties and ""dead"" legs when racing which. Her blood pressure has dropped to low levels (at rest) for no apparent reason, then goes back up to normal. These symptoms are new to her and I'm wondering if the drug could have anything to do with it "
Social Anxiety Disorder,https://www.drugs.com/answers/first-day-effexor-sleep-3081716.html,First day on Effexor and I cant sleep?,"I am uni student who has mild ADD with social anxiety and sleep disorder. I've taken many ADD medications until I finally found Dexatrine which didnt have much side effects for me. Now its the summer and I've talked to a sleep specialist about my sleep (because of stress I have erratic sleep behaviour).  Well, I took my first pill today after breakfast and it seems my anxiett has gone down. However, I cant sleep and am having racing thoughts.  Is this normal? Anyways, thanks. "
Acne,https://www.drugs.com/answers/spironolactone-you-birth-control-2889338.html,Spironolactone - Do you have to be on birth control to take this ?,
Acne,https://www.drugs.com/answers/spironolactone-anyone-spiro-12-year-girl-2873858.html,Spironolactone - Has anyone used Spiro on a 12 year old girl?,"My daughter who is only 12 has been dealing with acne for about 18 months. She is under the care of a dermatologist and we have tried all kinds of topics along with trying doxycyline, minocycline, and bactrim. the most improvement came with bactrim but still not cleared. we are now starting Spiro, wondering if anyone has had positive results on a girl of this age, who has not yet started her period, but has begun puberty. "
Acne,https://www.drugs.com/answers/safe-long-term-augmentin-3484764.html,How safe is long term use of Augmentin?,How dangerous is long term bi-monthly use of Augmentin (for acne)?  Been taking amoxicillin for acne for 10+ years. In the last year I switched to Augmentin because it works way better. Wondering when this will catch up to me? 
Acne,https://www.drugs.com/answers/ideal-stop-restart-taking-doxycycline-2785155.html,Is it ideal to stop and restart taking doxycycline?,I'm meant to take doxycycline before taking Yaz 'the pill' which both help to clear blemishes. I'm worried about starting to take Yaz a week before my formal but the doxycycline is meant to help? Should I wait until my next menstrual cycle and retake the doxycycline before Yaz? Or risk bad break outs and flakey skin for my formal and keep going with the tablets? I've been looking at outcomes of Yaz but I'm not aware if they used the doxycycline before hand? 
Acne,https://www.drugs.com/answers/adapalene-sensitive-skin-2600333.html,Adapalene - Sensitive skin?,"I have been prescribed Adapalene 0.1%  I have really sensitive skin due to my acne & my eczema. Before i buy Adapalene because it is quite expensive, i just wanted to know if anyone with eczema has tried it and how they reacted to it before i go spending alot on something that isnt going to work.  I use to use another face cream that didnt work after 6 months of using it, all it did was dry out my skin and make me peel, i felt like a snake shedding its skin every morning.  So if anyone can help & answer my questions, please do. "
Acne,https://www.drugs.com/answers/taking-solodyn-antibiotic-acne-yeast-infection-2581416.html,Can taking Solodyn antibiotic for Acne cause a yeast infection in the anal area of a 21 yr old male?,
Acne,https://www.drugs.com/answers/recommended-benzoyl-peroxide-gel-erythromycin-2533774.html,Is it recommended to use benzoyl peroxide gel & erythromycin topical gel together?,"my doctor asked me to use erythromycin topical gel first,let it dry and then use benzoyl peroxide gel as an acne treatment?im confused of it as i feel like using the first gel in one day and then use the other in another day.please give me an answer with all the side effects. "
Acne,https://www.drugs.com/answers/clindamycin-cleocin-doxycycline-tretinoin-work-2358053.html,"Clindamycin - How well will cleocin,doxycycline,tretinoin work on acne?",I have cystic acne black heads and sborrhic dermatitis 
Acne,https://www.drugs.com/answers/nexplanon-3weeks-small-bump-scar-insertion-pimple-2342099.html,"Ive had Nexplanon 3weeks,small bump where the scar is from insertion pimple like bump should I worry",I have had nexplanon for about 3 weeks and just noticed a bump where the scar was from insertion is their anything I should be worried about? 
Acne,https://www.drugs.com/answers/tretinoin-scab-pimple-fall-red-mark-cream-2341879.html,Tretinoin - I had a scab from a pimple fall off. There is a red mark there. Can I use the cream on?,... this area or is it too sensitive still? 
Acne,https://www.drugs.com/answers/isotroin-20-medication-doc-prescribd-30-days-acne-2335322.html,Am on isotroin-20 medication my doc has prescribd it for 30 days but my acne is gettng worse?,My doc has prescribed isotrion-20 capsule for 30 days As its only been 11 days using isotroin-20 but my acne is gettng worsen day by day ..is this a side effct of medicine or it will show result aftar few more intake ? Should i continue using the medicine 
Urinary Tract Infection,https://www.drugs.com/answers/how-can-doxycycline-affect-implanon-110161.html,How can doxycycline affect implanon?,
Urinary Tract Infection,https://www.drugs.com/answers/i-was-diagnosed-with-uti-an-precribed-bactrim-i-397325.html,I was diagnosed with uti an precribed bactrim I took it for the first time an I had burning and?,... pressure when I urinate is that normal in the begining due to the severity of my uti plus I'm urinating more since I took the pill an sometimes I can't hold my urine 
Acne,https://www.drugs.com/answers/epiduo-skin-readjusted-stop-2790109.html,Epiduo - will my skin have to get readjusted if I stop using it for a while?,"I started using epiduo 2 years ago for the red acne spots on my forehead. For a few months, it made my acne a lot worse while my skin got adjusted to it and then it cleared up during the next year and half. About a month ago I stopped using it because it expired. Recently the acne on my forehead has started to reappear. I just got a new prescription and I will pick it up tomorrow. Will I have to go through the whole process again of getting adjusted to the medicine and having my acne get all worse again before it get better? Or will my skin already be mostly adjusted and it will start clearing up again right away? "
Urinary Tract Infection,https://www.drugs.com/answers/sore-muscles-2-weeks-after-cipro-338104.html,Sore muscles 2 weeks after cipro?,"What do I do about this? Dr.hasn't been able to help I am 71 and also take predinsone for arthritis, I had this cipro for 4 times for a uti as a result of a catheter and then had a turp done. "
Urinary Tract Infection,https://www.drugs.com/answers/is-minocycline-affective-on-urinary-tract-325013.html,Is minocycline effective treatment for urinary tract infections?,i have frequent urination i have current bottle of l00 mg minocycine now 
Urinary Tract Infection,https://www.drugs.com/answers/can-i-use-benzalkonium-chloride-for-cleansing-241809.html,Can I use benzalkonium Chloride for cleansing after urinating in order to prevent recurrent utis?,
Acne,https://www.drugs.com/answers/benzoyl-peroxide-clindamycin-started-breaking-2247412.html,"Benzoyl Peroxide/Clindamycin - I started breaking out this past week out of nowhere, and noticed my?",... prescription smelled 
Urinary Tract Infection,https://www.drugs.com/answers/can-dogs-use-cipro-for-urinary-tract-infections-444059.html,Can dogs use cipro for urinary tract infections?,
Acne,https://www.drugs.com/answers/prescribed-doxycycline-today-curious-1587847.html,I just got prescribed doxycycline today and am curious to know more about it?,"After the three months of being on doxycycline is up, then what? Is the key to make the acne never return again or is this just a temporary thing? Although my skin isn't as bad as I believe it to be I'm a bit of a stickler on having perfect skin and feeling comfortable without wearing makeup. I also am a huge health freak and am a little uncomfortable about the side effects. If this isn't permanent I don't understand the point in suffering with side effects just to see results only while on it. Please give me all the information you know !!! :) "
Urinary Tract Infection,https://www.drugs.com/answers/can-i-give-my-partner-a-yeast-infection-while-im-357011.html,Can I give my partner a yeast infection while Im on Augmentin?,I'm worred that I can give my girl a yeast infection while taking this med. can someone please help me. I know that you can get one by taking the med it self but i dont want to give one to her. 
Acne,https://www.drugs.com/answers/safe-tetralysal-300mg-day-taking-flucloxacill-1449274.html,Is it safe to take tetralysal 300mg once per day when taking flucloxacill 500mg 4 times daily?,Tetralysal has been prescribed for once daily acne treatment and the flucloxacillin has been prescribed for an acute infection of an insect bite for 7 days.Thank you. 
Acne,https://www.drugs.com/answers/doxycycline-reactions-doxycyline-1387651.html,Doxycycline - Reactions to Doxycyline?,"I take Doxycycline because I have a lump on my neck in my lymph nodes, my doctor thinks its the run off from acne, but I never had serve or even moderate acne, I'm a nursing student and currently undertaking my degree, I worked 2 years previous in an aged care and had no reactions to gloves or any sort, now since I've been taking this medication I've been having reactions to all sorts of gloves, latex with powder, non latex with powder, non latex powder free, latex powder free, now my University is going to bring in vinyl gloves for me to try, but just wondering if this has happened or anyone else has had an side effects like this? "
Acne,https://www.drugs.com/answers/pimple-problem-marks-left-face-remove-face-1252732.html,I have pimple problem and some marks if it left on face... how can I remove it from my face..?,
Acne,https://www.drugs.com/answers/soolantra-useful-rhinophyma-3114077.html,Soolantra - Will it also be useful for Rhinophyma?,Rhinophyma is acne Roseacea on the nose with a bulbous red nose and cysts 
Acne,https://www.drugs.com/answers/tetracycline-taking-tetracyclin-acne-treatment-1039321.html,Tetracycline - I am taking Tetracyclin as an acne treatment. Now my lymph nodes has swollen due to?,... this drug. Should i stop taking this? Or what can I do to ease the pain? 
Urinary Tract Infection,https://www.drugs.com/answers/can-this-medication-azo-phenazopyridine-cause-a-160958.html,"Can this medication (AZO, Phenazopyridine),cause a racing heart beat?","19 yr old female, has uti, slightly elevated temp of 100.5, this is the 1st day - 2nd dose of a 200mg 3X's/Day for two days. Other reactions/symptoms present: sob, numbness of lower extremities, dizzyness, lightheadedness, and the increased heart rate of 130bpm. "
Acne,https://www.drugs.com/answers/100mg-doxycycline-everyday-make-birth-control-984369.html,"If I take 100mg Doxycycline everyday, will it make my birth control (Sprintec) less effective?","100mg is not a full dose antibiotic (200mg is), so I was wondering if I could still get pregnant if I didn't seek over means for protection. "
Acne,https://www.drugs.com/answers/microgestin-fe-1-20-finished-first-month-943203.html,Microgestin Fe 1/20 - I just finished my first month of microgestin; is it worth taking?,"I just finished my first pack of Microgestin. I used to take Loestrin and was in love with it. I am getting pimples which I've never had to deal with before. Also, I have had some CRAZY Mood swings and some serious anxiety over silly things. I have cried 3 times since Saturday and my bf may break up with me for being this much of a psycho. Someone help and let me know what you think about this and if it goes away. I used to NEVER cry. Any thoughts or comments!? "
Acne,https://www.drugs.com/answers/cut-shaft-penis-3003174.html,Cut on shaft of penis?,"Awkward. So I had a pimple on the shaft of my penis (99% sure unrelated to std) popped it, now there is some swelling and redness around the cut. Could it be infected? If so what do I do? "
Acne,https://www.drugs.com/answers/doxycycline-yall-dairy-instructions-2142273.html,"Doxycycline - Were y'all given the ""no dairy"" instructions also?","Just curious if you all were given the ""no dairy one hour prior and two hours after taking this medication"" instructions? We have been faithful to stick to this for my daughter who's been on this medication for one week. Also faithful in giving her a pre/probiotic combo with. Thankful for your advice and encouraging words as she is plagued with acne and we are praying this works! "
Acne,https://www.drugs.com/answers/ortho-tri-cyclen-flow-cramps-903022.html,Ortho Tri-Cyclen - Will it help my flow and cramps?,I have such a bad flow and cramps!! My craps are so painful i throw up and sometimes faint from the pain. I was wonderinv if i go on this brith control will it hep with my perids? Plus i have bad acne ..wil this also help with my acne! 
Acne,https://www.drugs.com/answers/tretinoin-long-dose-give-good-results-813485.html,Tretinoin - How long does one dose last and is it enough to give good results?,I have a dermatologist appointment in about a month or so for my acne and extremely horrible scarring the acne has been leaving and I'm hoping if I'm prescribed tretinoin it works fast to fade out the scars... 
Acne,https://www.drugs.com/answers/tretinoin-started-tretnoin-skin-worse-796740.html,Tretinoin - I just started using tretnoin and my skin is worse than ever?,I just used tretinoin 3 nights ago and now my face is terrible? There are about 10 new pimples in places that I have never gotten pimples. Will it get better? should I stop using tretnoin or will it keep getting worse? 
Urinary Tract Infection,https://www.drugs.com/answers/feel-uti-3414727.html,When should I feel better for UTI?,"I was diagnosed with Uti, and given Cipro 250, 2x daily. 5 days later I was still hurting, so went to ER that Sunday.. I was told I still have the UTI, and given Bactrim DS, 2x daily... I had 1 pill that night, and 2 pills yesterday, as well as 1 today.. does it sound like this is helping, I'm getting scared It will turn into sepsis, please help!  "
Urinary Tract Infection,https://www.drugs.com/answers/monistat-7-work-3394266.html,How does monistat 7 work anyhow?,I just recently got a yeast infection due to a uti I had and I got monistat 7. Now this is my first time ever getting both of these and using the monistat so I’m not quite sure how it works. I used it one night and it was normal and the second night I used it and I woke up the next morning and peed and it’s like all the cream came out! Is that normal? Is that how it works?? Now I just used my last tube and the smell of the discharge and the discharge from the yeast infection is still there. Is my body still cleaning it out or do I need to get more monistat? 
Acne,https://www.drugs.com/answers/tactuo-epiduo-eventually-wear-1230244.html,Does Tactuo/Epiduo eventually wear off?,"I never really had bad acne until grade 12, which would be last year, I started getting small ones on my forehead, but really bad cystic like ones on my cheeks as well. My doctor gave me Tactuo. I've been on Tactuo for awhile now, more than 6 months I would say, and my skin really cleared up in the first few months. Now this month, I feel that it's coming back. That may just be because of my period? I'm not sure if that may have something to do with it. I just hope my skin hasn't become immune to Tactuo. I don't want to go back to having acne all over my cheeks and stuff. It's embarrassing :( "
Urinary Tract Infection,https://www.drugs.com/answers/urinary-tract-infection-you-ladies-ellura-utis-3342745.html,Urinary Tract Infection - Have any of you ladies taken Ellura for UTI's?,"It is proven to be a medical grade supplement that prevents UTI if taken everyday or two after intercourse if that's what causes your UTI , which that is the main cause of mine... I ordered some but I'm still waiting on it to get here. A lot of women say it works and I will do anything to prevent as many UTI as I can. So if any of you have experience with that or maybe something else that works better at prevention and/ or treatment at the first sign of UTI please let me know :) "
Urinary Tract Infection,https://www.drugs.com/answers/uti-16-weeks-pregnant-prescribed-cephalexin-500mg-3296748.html,I have UTI and I am 16 weeks pregnant. Was prescribed cephalexin 500mg x 3 times a day for 7 days?,I started taking it 3 days back and still have sometime to go before the medication ends. This morning I have got loose motions and already visited the loo thrice and my day has just begun. Can I reduce the medication from 3 times to 2 times due to this? My doc is not available today. Please help!! I really don't know what to do. To add to my miseries I also have a bad cold! Let me know if anyone has any information please. Thanks. 
Acne,https://www.drugs.com/answers/tri-sprintec-anyone-gain-5lbs-535585.html,Tri-Sprintec - Anyone else gain 5lbs from this?,"I am a model, 5""10' and took this birth control to help my acne! It did wonders!! I no longer have acne problems! But I then gained 5lbs, and I can't have an extra 5lbs while being a model! After all the exercising and dieting I still have not seen any result in weight loss. I want to know if anyone else has had this problem? "
Acne,https://www.drugs.com/answers/breaking-after-2-weeks-minocycline-917679.html,Breaking out after 2 weeks of Minocycline ?,"Hi, I'm 21 and have started Minocycline 2 weeks ago (50mg twice a day). I've noticed no side effects , except in the first week I noticed 1 or 2 pimples that comes to a white head, so that was no trouble. But right now, it's the end of my second week and I noticed a big cystic pimple right on the middle of my chin. In the past I've already had this type of pimple but this one is worrying me because I'm on the mino, and it's supposed to clear things up ??? Is that part of the initial breakout that some users are talking about ? I don't understand and don't know what to do. Have anyone had a similar experience ? "
Acne,https://www.drugs.com/answers/cetaphil-cleanser-good-adapalene-526294.html,Is cetaphil cleanser good to use with adapalene?,
Urinary Tract Infection,https://www.drugs.com/answers/taking-cipro-uti-switched-amoxicillin-symptoms-3413807.html,I was taking Cipro for a UTI then was switched to amoxicillin. Will my symptoms come back?,
Acne,https://www.drugs.com/answers/claravis-does-your-acne-really-get-worse-before-486425.html,Claravis - does your acne really get worse before getting better?,
Urinary Tract Infection,https://www.drugs.com/answers/dog-amoxicillin-trihydrate-clavulanate-safe-people-3354125.html,Is dog amoxicillin trihydrate and clavulanate safe for people?,My dog was prescribed it for a uti. Does it also work the same for people 
Acne,https://www.drugs.com/answers/in-addition-to-using-a-moisturizer-with-sunscreen-394832.html,Finacea - can I use face products as I have very dry skin?,"In addition to using a moisturizer with sunscreen, can I use other face products, such as Skinceuticals vitamin C&E ferulic serum and Vit B gel moisturizer, and Origins White Tea Skin Guardian moisturizer? My skin is very dry and I am using Finacea for very mild rosacea on the cheeks, but adult acne issues on the chin. I really need to replenish the moisture. "
Acne,https://www.drugs.com/answers/can-this-drug-be-perscribed-to-cases-that-are-377321.html,Can Amnesteen be prescribed for moderate acne?,"I have read up on the uses for Amnesteen and have only discovered that in most cases it should be used to treat cystic or severe acne. Well, how about the cases where the acne is moderate, yet hasn't responded to Clindamycin or Benzoyl peroxide topical gels, or oral medications like Minocycline and Sulfameth/Trimethoprim? I've struggled for 4 years to find a medication that works, and regardless of the side effects i am considering asking my dermatologist for this medication.. "
