disease,postLink,postHeading,postContent,postTags
Mental Health,https://messageboards.webmd.com/health-conditions/f/mental-health/77405/do-meds-work,Do meds work,I have been diagnosed with ADHD and clinical depression. My meds prescribed by psychiatrist dont work. He keeps increasing dosage. Months of this is frustrating and not helping.,Depression
Mental Health,https://messageboards.webmd.com/health-conditions/f/mental-health/47029/dr-says-we-have-genetic-depression-my-father-was-in-ww11-a-prisoner-of-war,Dr. says we have genetic depression My father was in ww11. a prisoner of war,Hello. Was wondering if others have been diagnoised as genetic depression.,
Mental Health,https://messageboards.webmd.com/health-conditions/f/mental-health/47314/other-ways-to-help-bipolar,Other ways to help Bipolar?,"I have Bipolar and I'm not a fan of taking the pills I know it helps but for some reason I just can't take them. Is there another way I can treat it, possibly a vaccine or something?","Depression , Bipolar Disorder"
Mental Health,https://messageboards.webmd.com/health-conditions/f/mental-health/47538/i-need-help-finding-out-what-is-going-on-with-my-best-friend,I need help finding out what is going on with my best friend,"Background: My best friend and I we used to talk for hours on the phone at night about random things, but we would always get way to deep into the topic. I always noticed that he would sound slightly depressed, but so was I and these talks would be our way of releasing that depression and stress. But something happened with his relationship an for a straight month we wouldn't talk much at all.  Today, I received a call from his girlfriend and his cousin telling me that he tried to jump off the balcony of his home. But yesterday he was taken to the hospital because the police found him wondering around the streets half clothed and shoe less. His girlfriend told me that he would change his personality at times to saying things like ""Im God"" or ""Your boyfriend is never coming back"". His parents signed him out of the hospital after this incident, which brings us back to today where he tried to jump of the balcony.  His cousin says that he has moments where he is himself, but it would only be temporary. In addition, once he stops being himself he gets very aggressive towards anyone near him. I'm really worried about my friend, so please anything you can think off would be of great help.","Depression , Self Harm , Personality Disorders"
Mental Health,https://messageboards.webmd.com/health-conditions/f/mental-health/46762/how-does-one-find-a-therapist-who-cares-about-legal-justice-too-l-a-ca,"How does one find a therapist who cares about legal justice too? L.A., CA","I have been physically and mentally abused (including a criminal gun threat) by my building’s manager caught on video. I was also assaulted by my neighbor. He was arrested but not charged. I reported to LAPD, city attorney’s office, and APS. Just like a metoo victim, no one takes me seriously. Being a man with a mental disability seems to result in me not being taken seriously.  When I go to my therapist, the “nonprofit” she works for does not care about legal justice. They won’t make calls to the city attorney’s office or the media or elected officials and help me advocate for changes to the law to prevent this from happening to others.  Abusing disabled tenants should be classified and charged as domestic violence for example.  I can’t heal without justice when there’s a chance to attain it especially when it’s not my word vs the abusers’ word - the abuse is caught on video.  Is it possible to find a therapist who cares about justice too? Where's the Jesse Jackson for disabled people?  - Note: NAMI: National Alliance on Mental Illness and Disability Rights California have given me no substantial help so please do not recommend them to me.","Abuse Victims , Depression"
Mental Health,https://messageboards.webmd.com/health-conditions/f/mental-health/43275/treating-eating-disorders-with-ibd,Treating eating disorders with IBD,My daughter and I have both had Anorexia and still have body image issues. We also have Crohns. We are curious about the treatment for people with eating disorders (which we have gone through) and the treatment for people who have both an eating disorder and an IBD.,Eating Disorders
Mental Health,https://messageboards.webmd.com/health-conditions/f/mental-health/47677/need-to-figure-out-answers-so-i-have-peace,Need to figure out answers so i have peace,"Hi there. I have some questions and was asking for some advice as well..first off, i know thaT i probably cant be given medical advice, but all i want is to have opinions from others, so i can get idea of these symptoms and chractersitics may be.  I have bi polar depression. That i can admit and i actualy embrace it. im always needing someone to talk to and for the most part, im very honest about myself. As for my brother, he has some issues i know hes always had and it seems to have gotten way worse. And making matters worse, i see alot of my moms personality issues in him as well. so anyways heres what is going on. was wondering opinions on possibility of what mental illness it could be. I NEED HELP! He is very manipulative, convinving, and plays the victim role well. hes has tricked me over many yrs of giving in. but, he has costed me alot of problems in my life and i keep forgiving and forgiving..and let him walk all over me. he walks all over my mom and she gives in. everytime i turn aROUND hes hitting people up for money. he plays three different women in one day, he has his wife who worls all day pregnant with two other kids at day care, while hes unemployed and hanging out with other women and friends. seems to me as if anytime he needs somethingh he comes around. there is always an ulterior motive. ive noticed it gets worse. he has stolen from family. hustled money out of my in laws. hustled his wife and rest of family. if he doesnt get mmoney if he asks for it, he mostly likely will steal it. if that doesnt happen he will fioguer out a way. growing up, he was spolied in a sense that he would throw so many tantrums my mom would give int my mom told me know but since he put up a fight, she gave in n i get to watch him eat a candy bar while i didnt get one because i kept quiet took no for an answer. then, theres a side of him, as an adult, if he doesnt get what he wants he targets ur weakmess and uses that with threats. if that doesnt work he will get closer to doing what he threatened. and when he gets what he wants five minutes later, he starts talking and joining a conversation as if nothing happenmed. then, he sees himself as a victim (especially when told no) and makes excuses and blames others for things that were clearly his stupidity. he is blind to his mistakes, but instead points out and twists it onto others. when he wants something he doesnt see anything on his path, doesnt care who hes hurting. hes even let huge mistakes be blamed on others. he dates different women in one day, depemding on what he needs at the time. if he needs money he will leave his wife and kids (of course lying 90% about what hes doing) and he will hang out with a woman til she isnt benefitting him anymore, he will initiate a fight, and move to the next for money or whatever it is hes after. Kee in mind hes also an addict. as i am too, but us being raised in same household one would believe thats not possible. But, also growing up, ive noticed my mom has same characteristics...and then my brother muvh worse. I know its something mental hea;th realated. I admit over ten yrs ago that i wasnt feeling normal mentally, and i sought help by professionals. as far as my mom and my brother, if u try telling them they should seek help, they both blow it off or get defensive and everyone else is the crazy one. What are these traits related too? i need help plz!",
Mental Health,https://messageboards.webmd.com/health-conditions/f/mental-health/43169/self-calming-techniques-without-substances,Self-calming techniques without substances,"When stress, anger and frustration build, instead of turning inward, turning to substances or taking it out on others, here are 5 simple things you can do to calm yourself down internally:   1. Take slow deep breathes - count as you inhale 1 to 5, then count as you exhale 1 to 5. If it helps think of a work or phrase like ""Peace"" or ""I am enough"" to think while breathing. Repeat 5 or more times. 2. Take a walk outside - a brisk 20 minute walk will give you as much of a serotonin boost as an anti-depressant. If you are not in a place you can walk flex your hands tight and release, then your hands and arms, and then your upper body. Flex tight, hold one second and release. 3. Take a mental vacation - carry a photo of your happy place beach, cabin, sunrise...take a minute sit down, look at the picture and send yourself there mentally noting sounds, smells and the feel of the air around you. With practice, you can do this effectively as needed. 4. Give yourself permission to disengage - know you always have the right to say ""no"", know you can always say, I need a moment"", always know you can disengage from stress and conflict and walk away from any situation without apology. 5. End each day by writing down 5 good things that happened that day. They can be small things but studies have shown that doing this for 3 weeks will change your attitude, improve your life and aid sleep.",
Mental Health,https://messageboards.webmd.com/health-conditions/f/mental-health/45757/how-to-help-12-year-old-daughter-with-depression,How to help 12 year old daughter with Depression,I’m not sure what to do we have brought by daughter to Therapy once weekly for 5 months and have seen a Dr. that put her on Zoloft 4 months now. We support and go to therapy with her but she keeps talking about depression to her few friends she has and they don’t seem to want to hear it! I just don’t know how to handle it as I tell my daughters to hang with positive people also???? A good friend told her they just don’t want to be around her as she’s always so down?? What to do??,"Anxiety & Panic Disorders , Depression"
Mental Health,https://messageboards.webmd.com/health-conditions/f/mental-health/47986/worried-dad,Worried dad,"My 31 year old daughter is showing signs of phychosis and schizophrenia , as best I can tell. I’m not sure how to get her to the right people for the help she needs. She doesn’t trust anyone and thinks that everyone is against her. I don’t know what to do. Please help me figure out how to help her some way.","Schizophrenia , Substance Abuse"
Multiple Sclerosis,https://messageboards.webmd.com/health-conditions/f/multiple-sclerosis/2078/interactions-between-remicade-and-cannabis,Interactions between Remicade and Cannabis,"Hello, my mother has a rare form of sarcoidosis in her spine. The virus has greatly weakened her ability to use her legs and get around, along with causing great pain. She is currently on a regimen of Remicade infusions, as well as taking Micophenilate. I am very interested in having her try a CBD dominant Cannabis tincture, as I have read that doctors are finding success using CBD to treat inflammation and nerve damage, which she has. I want to make sure that Cannabis won't negatively interact with the medications she's on. Does anyone have any experience with this?  Thank you so much.","Living & Managing , Treatment"
Multiple Sclerosis,https://messageboards.webmd.com/health-conditions/f/multiple-sclerosis/74371/numbness-muscle-twitching-and-no-diagnosis-read-this,"Numbness, muscle twitching, and no diagnosis?  Read this.","I felt compelled to write this a year and a half after first experiencing neurological issues because #1, it seems that a lot of folks who have similar undiagnosed conditions simply ""disappear"" online (hopefully that means they've gotten better), and #2, I am still alive after a year and a half, so my goal is to give hope to anyone who is experiencing similar symptoms and have not had any luck with a diagnosis.  First things first. If you have not seen any neurologists, stop reading now and don't do any more research until that appointment. Otherwise, you will go through torturous anxiety and sleepless nights as you try to self-diagnose and likely settle on the worst-case scenario. My post is for those who have had all of the tests done and seen multiple doctors and still have no diagnosis.  My two biggest, longest lasting symptoms were (and occasionally still are) numbness and muscle twitching. It started off as numbness in my left toe, slowly progressing to my left foot, left leg, left arm, left side of the face and even the entire head at times (rarely all at once though). I started getting it in the right side of my body occasionally, but there it typically stayed in my right fingertips. The twitching also appeared in various parts of the body, but really chose to settle in my right arm between my triceps and elbow. It twitched nearly nonstop, 24/7 for 4-5 months straight. While these were the longest lasting symptoms, I encountered a TON of other symptoms. While concerning, these didn’t last months like the numbness and twitching. I will include that list below my signature.  During about a year’s time, I had 2 MRIs on my brain and neck, two different EMGs on both sides of the body, strength tests, probably a dozen or so various blood tests, and an EKG. Everything came back clean. I saw 2 different neurologists and 2 different general doctors. None of them could piece anything together. One of my neurologists wouldn't even look at my twitching arm. “If you can do a push up, sit up, and squat, you don't have ALS,” he assured me. So while every doctor failed to come up with what was going on, none of them seemed overly concerned. In a way, it is a relief to know your doctors aren’t concerned. On the other hand, if they don’t know what it is, then how do they know it’s not fatal?! Before I move on to what finally “cured” me, I need to pause and say… trust your doctors, esp. if they are all saying the same thing. Spending a few hours or even a few days researching WebMD, message boards, etc., does not put us on the same standing as neurologists who have spent YEARS studying these conditions. You have to trust them and have a little faith, esp. if they are saying you are OK. I also know that none of what I’m saying is truly going to convince you that you might not have a terrible disease - I wasn't able to be convinced at first either. They only thing you can truly do is wait it out.  OK, the good stuff. By a fluke chance, I shared my issues and concerns with a co-worker, who suggested that I see a particular doctor in Houston who has a knack for diagnosing things that other doctors can’t. I didn’t get my hopes up but decided to go see him anyway. He took a look at all of my test results over the past year, sent me for a couple more random blood tests, which came back clean, and then told me that he has seen what I have before. It doesn’t even have a name yet! It is a virus and has a transient nature, which explains why the symptoms manifest in different ways and in different places. Furthermore, it is going to take a couple of more years to fully get it out of my system. Annoying? Yes! But at least he gave me hope, which is something I couldn’t get anywhere else. He told me that it’s hard to do, but if I could find a way to laugh with the twitching, to do so (I know, that is impossible), because while with some diseases, twitching is a bad thing, in this case, it is a good thing and is my body’s way of rewiring itself so to speak. So, I’m still not filling confident at this point, but he said he wants to start me on prescription grade magnesium (Mag Oxide, 400 mg), and that if that doesn’t help with the twitching, that he had a less conventional idea. Well, to my surprise, one or two days after taking the magnesium, the twitching stopped almost completely! Mind you, none of my previous tests showed any sort of magnesium deficiency. As a side note, I will still get random twitches every now and then, but they are usually short-lived and nothing more than just a few seconds. But the nonstop twitching has been gone for probably 8 months or so. (I still wonder what his other idea would have been if the magnesium wouldn’t have worked!) So anyway, if you are in the same boat as I am/was, not finding any results and all of your tests coming back clean, ask your doctor if he can try you on a high dosage of magnesium. You certainly don’t have anything to lose.  I want to end this with some self-reflection that has come out of this ordeal with me. This was an extremely scary season for me and forced me to ask some tough questions about life and what really matters. What I learned was whether I have a neurological disease now or not, the fact remains that at some point, I AM going to die. In the grand scheme of things, it doesn't really matter if that happens while I am young, middle-aged, or old... the same fate awaits us all. Depressing, yes, but true nonetheless. If you are battling an unknown condition and have extreme anxiety and fear, my advice is to take this time and current health scare to settle the score now. Are you religious? Find out what you truly believe and hopefully this strengthens your faith in the end. Religious or not, try to find beauty in the day to day and focus each day on what truly matters. If and when you come out of this ordeal, be it a year or longer, come back and share your story with others to give them hope. And please don't forget those who truly are suffering with serious diseases such as ALS. Pray for them, encourage them, donate to ALS research, volunteer your time, etc. All the vows you made and said you'd do if only you didn't have the fatal disease? Do them. With whatever time you have left, love God and love others and leave the world a better place. Good luck! DC Other symptoms besides numbness and muscle twitching: Long lasting: High blood pressure; rash in left armpit that lasted months but eventually went away; Left leg tingly, almost like an internal vibration; Psychological issues (Anxiety, Stress, Detached feeling, Overwhelmed, Fear)   Shorter lived: Sensation of lump in my throat, slow swallowing, sometimes with a dull pain that came and went; Muscle and joint pain (shoulders, calves, right arm, muscle near thumb on right hand, finger joints); Waking up with right little and ring fingers completely numb; Electric jolt-like feeling in right side of neck; Loss of appetite and weight loss; Insomnia; Fatigue; Palpitations; Light headed; Stammering for words; Neck pain; Chest pains","Symptoms , Diagnosis"
Mental Health,https://messageboards.webmd.com/health-conditions/f/mental-health/48116/chronic-fatigue-syndrome,Chronic Fatigue Syndrome,"My son (26) has suffered from severe fatigue issues for the past 4-5 years. He has a history of anorexia, depression, but currently is recovered from the anorexia. He is not taking any anti-depressants at present despite the advice of his psychiatrist. Lately he states that despite 8-10 hours of restful sleep he still feels exhausted, has difficulty concentrating, chest tightness and just overall feels horrible. He is at wits end and will say things like ""I just want to kill myself or I can't go on feeling this way"". He has had several trips to the ER over the past couple of years regarding the chest tightness and each time he is cleared after the typical EKG or stress tests performed. We are at a loss of how to get the right help for him. Does all of the above sound like Chronic Fatigue Syndrome? From what I have read there is no real treatment, just life changes and maybe anti-depressants, etc. He recently received several rounds of TMS treatment in hopes of helping his depression but thus far there has been no change in his symptoms in this regard. If anyone has advice regarding where we could seek help I would greatly appreciate it.",Depression
Multiple Sclerosis,https://messageboards.webmd.com/health-conditions/f/multiple-sclerosis/75138/chewing-on-tung,Chewing on tung,Was diagnosed with Ms in 2011 I hurt in leg back bad get the shakes on occasion but it seems I chew on my tung about all the time . Wondering if anyone else experienceing this,Symptoms
Multiple Sclerosis,https://messageboards.webmd.com/health-conditions/f/multiple-sclerosis/51007/teeth,Teeth,Hi I was wondering if anyone feels like their teeth are falling out but your teeth are fine not lose or anything just the feeling I told the dentist but said my teeth are fine just wondering if it's just one of those crazy feelings,
Mental Health,https://messageboards.webmd.com/health-conditions/f/mental-health/89515/i-was-beat-up-assaulted,I was beat up/assaulted,"I was attacked by a member of a band that was cheated by the man I was working for at the time. The band member grabbed my phone when I told him I didn't have the money that was in his either signed or unsigned contract, because we didn't make enough money at the door. He ran inside and threw my phoned as I was chasing him deciding whether I should hit him or grab him, knowing me, the none fighting type I would've grabbed him. But he swung at me as I tripped over a table, and he landed a punch on my left eye hitting my glasses into my eye socket, leaving me on my back on the floor. We knocked over a garbage can full of beer bottles and he was on top of me and I was afraid he was gonna pick up a beer bottle and smash my head with it. Well his friends grabbed him off of me. I called the police and they let him go, and I had to work at the same place the next night with a black and blue eye. The nightmares began that night, and I still have nightmares about it, and panic attacks about it till this day. I wish it would be resolved.","Anxiety & Panic Disorders , Depression , Eating Disorders , Schizophrenia , Self Harm , Substance Abuse , Bipolar Disorder , Personality Disorders"
Mental Health,https://messageboards.webmd.com/health-conditions/f/mental-health/89014/i-just-want-to-sleep-nothing-else,I just want to sleep nothing else,"Hi! I’m here because I don't have supportive people around me. Sorry for my bad English first. I’m 17(12th grade). My mental health is worse than ever and even everyday tasks are hard for me like taking a shower, cleaning my room and brushing my hair etc. My school grades keep getting worse too I don't want to study or go to school but I have to force myself though. I have really low self-esteem. My appetite increased and I hate myself every time I eat. Nothing can make me happy. At some point I think to end it all but I know it's wrong. I don't know what to do anymore. I don't want to tell my parents about it I don't want to be a burden. I’ll end up just feeling guilty.",Depression
Osteoporosis,https://messageboards.webmd.com/health-conditions/f/osteoporosis/75236/diagnosed-with-osteoporosis-at-40-now-46-scared-of-treatment,"Diagnosed with Osteoporosis at 40, now 46.  Scared of treatment.","Hi. I was diagnosed with Osteoporosis (DEXA) at 40. I'm now 46 and did not follow any treatment. Always scared of side-effects of medications and stuff I read on the Internet. Results were: Region, DMO (g/cm2), Adult-Young %, Adult-Young Z-Score L1-L4, 0.817, 67, -3.4 Left Femur, 0.686, 62, -2.9 Left Forearm, 0.868, 87, -1.3 That was 6 years ago. I have not repeated the DEXA exam. During the last 6 years, I started to take Vitamin D supplements, since blood tests showed that I had vitamin D deficiency. Also, sporadically I took Calcium-Mg-D supplements. Did not take any Osteoporosis medications (Fosamax, etc.) because I'm scared of side-effects, specially after reading of possible issues with heart valves and stuff like that. I never had a fracture in my life. I'm not very active. I found out that I had osteoporosis by coincidence, because I went to the doctor due to pain in my legs. It seems that I suffer from something called ""Restless Leg Syndrome"". Blood tests showed slightly elevated levels of Calcium. As a result, the doctor ordered the DEXA. The DEXA was repeated at a different hospital a few months after the first one, and it confirmed that the results were correct. I would love receiving feedback about my situation, DEXA results at my age, how bad is my situation, how much can I achieve via supplements, diet and exercise; and also feedback about medications. Which medication is the latest & greatest with least side-effects, ... Thanks a lot in advance.","Exercise , Bone Density , Diet , Living & Managing , Symptoms , Treatment , Diagnosis"
Mental Health,https://messageboards.webmd.com/health-conditions/f/mental-health/88836/depression-loss-of-spouse,Depression/Loss of Spouse,"Hi, my name is Kimberlee and I am suffering from major depression, borderline personality disorder and death of a second husband. I have been married almost all my adult life and find it hard to live alone. I’m looking for online support.","Abuse Victims , Depression , Personality Disorders"
Mental Health,https://messageboards.webmd.com/health-conditions/f/mental-health/42000/wellbutrin-bupropion-ghost-pills,Wellbutrin/Bupropion Ghost Pills,"Are Bupropion/Wellbutrin 300 mg XL extended release shells supposed to be empty when they are passed, or are they supposed to be full of a white powdery substance? I was taking Bupropion HCL XL 300mg and passing full tablets. I suffer from IBS-D and also take Nexium acid reducer, either of which might be causing the pills to pass before the medication is absorbed. My depression was not improving while taking this dosage for 5 months, but it had previously improved immediately when I initially began taking 150mg dosage (which do not have the same casing that the 300mg do). I recently switched back to 150mg, taking twice daily now, and my depression symptoms started improving again within 24 hours. I have researched this matter extensively but have not been able to get a definitive answer to this question.",Depression
Mental Health,https://messageboards.webmd.com/health-conditions/f/mental-health/45963/i-have-over-a-year-feeling-hopeless-worthless-but-it-has-gotten-worse,"I have over a year feeling hopeless, worthless but it has gotten worse..","Its been over a year that i started feeling bad.. sad, hopeless, underestimated by my professors eventually killed my self esteem.. My parents have high expectations for me and so far i've failed them.. so my self esteem has gotten really low.. I don't love myself.. i don't know how.. I pushed my friends away bcs of my insecurities. I thought they were pretty good without me and i was not necessary.. I have this friend.. she seems to be doing very well without me.. Why would she need me for anyway so i haven't spoken to her in weeks.. or months.. idk..  I don't want to wake up in the morning.. there were days i spent 16.. or even 20 hours in bed staring at nothing in the dark feeling empty.  I just graduated university and i am jobless.. I failed so many times, cried so many times, got angry at myself so many times.. I keep beating myself over everything.. my failures, my worthlessness, my hopelessness, my unwillingness...  I keep living bcs i don't want my mother to cry over me.. If it wasn't for her... I don't know what i would do.. It is so hard to find myself and love myself again amongst this darkness  I am sorry for.. this but i can't exactly say to my family and friends that i don't want to live or that i am having such a hard time.. Having anyone worry about me is even more painful for me",
Mental Health,https://messageboards.webmd.com/health-conditions/f/mental-health/46775/regaining-brain-power,regaining brain power,"when i was younger I was a genius, like the kind that could pick up languages in a matter of hours or learn complex subjects without a problem. one day i was out rock climbing and fell just a few feet from the ground at the angle i was at i landed head first on some rough rocks. My siblings were nearby and rushed me to the hospital. after many tests and scans they sent me home with a banged up head. i had hit a particularly sharp point in the rocks about a millimeter my right temple. from that day on i have been severely depressed, i get dizzy spells, and i am no longer a genius. i learn slightly slower than the normal learning pace and i have to work three times harder for everything because i was used to having it so easy. I is there any way that i can possibly get back the brain power that I had? If not is there anything that i can do to help myself learn better?",
Mental Health,https://messageboards.webmd.com/health-conditions/f/mental-health/45609/bipolar-equinox-warning-and-lithium,Bipolar Equinox Warning and Lithium,"As scientist learn more about bipolar, it is not so much an illness of mood swings between happy and sad as it is a energy swing from fast to slow. This is caused by a genetic sensitivity to natural changes that effect your internal circadian rhythms.  While people tend to link mood changes to external events, bipolar in fact it intrinsic and changes happen because of neuro-chemical changes within your body linked to the amount of light and dark that comes into your brain through your eyes. People born predisposed to this sensitivity find that the time two weeks on either side of the spring and fall equinox is when the greatest changes happen in nature. These times are historic highs for bipolar hospitalizations and suicides. Unlike clinical depression that peaks during the summer and winter solaces, Bipolar tend to effect mammals during the equinoxes. Lithium, which is not a drug but a natural base element found in the earth, is one of the few natural elements found to lengthen circadian rhythms thus calming the jarring changes that can throw both man and other mammals into periods of elevated energy and excitement during these periods often followed by periods of lowered activity and energy in both brain and body. between these times, those with bipolar enjoy periods of normalcy even with out medication. Lithium, however is the natural substance which elongates circadian rhythms muting the high and lows to levels that can be controlled. Those with bipolar, especially bipolar 1, be careful out there the next several weeks.",
Mental Health,https://messageboards.webmd.com/health-conditions/f/mental-health/44952/i-need-someone-who-understands,I need someone who understands,"Recently I found myself unable to do basic tasks anymore. I don’t want to clean, run errands, or even shower. It’s not that I don’t want to, it’s that I seriously can’t even get out of bed. I thought I was just lazy but this feels different. I used to be an early riser, I got all my things done for the day early, kept my appearance up, and kept my self busy constantly. I loved that about myself. I miss the old me and need someone who understands that I’m not just lazy and that this is a real problem. I need help and tips to Overcome this dark place.",Depression
Mental Health,https://messageboards.webmd.com/health-conditions/f/mental-health/46711/searching-for-advice-on-how-to-help-adult-son-suffering-from-depression,Searching  for advice on how to help adult son suffering from depression,"My son, 30years old suffers from depression. He was hospitalized six months ago for seven days. Returned home but remains depressed. He has two small boys (2,4) that he took total care of and did an exemplary job, but he refuses to have any contact with. Feels they are better off without him. He refuses counseling and any medicine. I don't know what to do. How far can I push him? He works part time for a friend, self medicates( pot) spends most of his time alone. HELP",Depression
Osteoporosis,https://messageboards.webmd.com/health-conditions/f/osteoporosis/80568/hip-surgery,Hip surgery,"In November (mid) I dislocated and fractured my left hip. I had a total replacement, and am wondering how long does the hip pain last? I can feel the cold in the replacement and over all I am doing well, as I can get around house with out cane, but do need it out side. It is just the pain I hate asking my doctor for pain pills, even though I do not take them all the time, I try to take Tylenol first, and some times it works. But other times I need the pain pill, does the pain ever go away??",
Mental Health,https://messageboards.webmd.com/health-conditions/f/mental-health/42879/might-i-have-depression,Might I have depression?,"I have been feeling really different and sad/dull recently I’m just gonna list a few symptoms that might be depression related  Also I am not here to get a profession diagnosis and I am not expecting that I just want an outside perspective  First the major ones • I have suicidal thoughts (not sure if I’d acualy do it •I kind of self harm.  By that I mean I have this wrist band on me and sometimes I pull it quite far and let go and it gives me alto of pain put I deserve it,  I also used to kind of cut (cut my arms with scissors violently until it started to bleed a little) for a short while but stopped because I don’t want anyone to see my scars [B]More symptoms  •for the past few weeks my concentration has been getting worse and I could barely focus at school today on some of the classes.  My friends also notice I tend to randomly stop listening and just enter my thought in the middle of conversations and I kind of hear them put I don’t really think to respond until they touch me or something •I often am anxious and restless and tend to be really fidgety sometimes •I never really have the motivation to do most things like clean, go out, meet up with friend and all kinds of stuff when I don’t need to •I sometimes feel hopeless  •I find it hard to fall asleep •I often have very negative or degrading thought about myself •I have been having problems remembering things. •I started to try to restrict what I eat to loose weight •I am not really sad all the time put I sometimes cry at night and sometimes am almost about to cry but stop it because I don’t want my friends to know I’m hurting, I mostly just feel numb/apathetic. My friend was more excited about my birthday then me (I am 13 so it’s not that I hate getting older or anything) I am also strangely not that excited for a trip to London I am going to with my mom on Easter. •I often feel guilt about feeling this way or guilty that I don’t do more productive stuff •I am really apologetic, I am always apologizing for everything. •I fake happiness when I really feel numb or sad. I pretend to be happy and cheerful and try to do it everyday because it really doesn’t matter. •I am often very tired or have low energy but can’t sleep and still feel it after a good rest I doubt that I have depression because I don’t feel sad too often, maybe like a short sad period every day or crying every other day.  Is it depression when sadness is fairly limited and it’s more like worthlessness or apathy?  Am I just being dramatic? I just don't know because I have most of the symptoms but I don't really feel any that sad and I don't really cry that often  Anyway I would appreciate it if you took the time to leave your opinion in the comments and sorry that this was so long ^~^","Anxiety & Panic Disorders , Depression , Self Harm"
Mental Health,https://messageboards.webmd.com/health-conditions/f/mental-health/44220/am-i-depressed-or-am-i-just-upset,Am I depressed? Or am I just upset?,"I’m 16, and I’ve had to leave my school due to financial reasons. I’m being homeschooled now. I have a boyfriend and I can’t meet him, neither do my parents know about him, I have a very conservative family. But other than that, they are very supportive. I’ve shifted countries a year and a half ago and I feel like my life was better off in my home country. I had a school, I had friends. I have nothing of that sort where I live now, no social life either. I can only text my boyfriend. I’ve often felt really empty and hopeless, my sleep schedule has been messed up (I’ve been sleeping more than I usually would), I’m tired very often. I’m not always upset though, this emptiness and all of these negative thoughts leave my mind sometimes, but at the end of the day, they’re always coming back. It’s been this way for about 2 months now. I’m not entirely convinced that I’m depressed, and I need to talk to someone about this, I need help. My parents would probably write this off and take it lightly, it’s been really affecting my ability to study and function as a person though. Is this depression? Or am I just being silly and over exaggerating my sad mood?",Depression
Mental Health,https://messageboards.webmd.com/health-conditions/f/mental-health/45465/was-i-drugged-really-confused,Was I drugged? really confused...,"Went out last night and I drink regularly so I'm used to it and I can certainly handle my drink. Before I went out had 3 vodkas and coke which is nothing to me really. anyway I got out and went to the bar and then I just couldn't remember anything. I was on the street vomiting, dilated pupils and low body temp I just remember being completely blacked out an waking up in hospital on a drip in the resuscitation ward. I barely drank anything....nothing that would of caused me to react like that...thing is I'm not surehow it could of happened a nobody had access to my drinks other than 2 female friends who really aren't the type to mess with my drink. I never get in such a state and I'm never sick or anything, there was nothing that I did prior that would make me react in such a way. they tested me at the hospital and it didn't show anything on the blood test but a couple vodkas would not of knocked me unconscious on the floor and make me sick (I haven't thrown up since I was 9). any help?",
Mental Health,https://messageboards.webmd.com/health-conditions/f/mental-health/44427/lost-job-and-depression,Lost Job and depression,"I recently lost my job because of the bad decisions that I made. I was there for 11 years and started get depressed just going in every day. I also started to abuse drugs just to cope. I know it wasn't the right thing to do. But I just got to a point where I didn't care anymore. I'm also in so much debt! At this point, I'm just trying to stay positive, pray and hope things will get better. Also...no more drugs for me!",
Osteoporosis,https://messageboards.webmd.com/health-conditions/f/osteoporosis/82813/nausea-with-osteoporosis,Nausea with Osteoporosis,I’m only taking paracetamol (acetaminophen) and 6 monthly injections of Denosumab But I am in more and more pain and now very susceptible to nausea.  Does anyone have nausea? Do you have any ideas of helping it? Many thanks,Symptoms
Osteoporosis,https://messageboards.webmd.com/health-conditions/f/osteoporosis/82827/declining-bone-density-while-on-reclast,Declining bone density while on Reclast,"Age 79 female of Norwegian descent. BMI 24.2. Mother with hip fracture in her 80s. DXA indicates osteoporosis is worsening despite treatment with Fosamax and then Reclast (2018, 2017, 2010, & 2009. I am scheduled for another infusion in March of this year. Report from DXA scan in September 2018 concludes my 10-year fracture risk is 51% for major osteoporotic fracture and 39% for hip fracture. The previous scan in 2016 was 48% and 36%. Daily intake: calcium citrate (1260 mg) and vitamin D 2000 IU (blood level in July 2018 was 54). I cut down from 20 mg to 10 mg of omeprazole daily a year before the 2018 DXA. In 2004-5, I took prednisone (starting at 80 mg) for 18 months for polymyalgia rheumatica. Also took prednisone for some time in the late 1980s for tendinitis. In addition, I was on a small dose of Accutane for at least a year during the 1990s for acne rosacea. I did not do any regular exercise/walking. Despite a torn meniscus, I have recently started walking 1 mile 4 times a week and have joined the YMCA where I am in PT for the knee and back pain (arthritis and stenosis), as well as balance and fall prevention including Silver Sneakers Tai Chi and Yoga. My rheumatologist wants me to have Reclast for 2 more years and then switch to something else (assume Prolia, though I don’t like the side effects I read about, especially increase in cholesterol since I already take a statin and have a lipoprotein-a score of 84). A 2009 article on webMD entitled “Do Bone Tests Help Monitor Ostoeporosis? Study Shows Bone Density Tests May Be Misleading for Patients Getting Bisphosphonates” by Salynn Boyles, states: “Even if the test were completely accurate, bone mineral density testing is not a particularly good measure of fracture risk, says Juliet Compston, MD, University of Oxford professor of bone medicine.” Another article reviewed in July 2018 on webMD entitled “Monitoring Osteoporosis Therapy: The controversy of bone density testing in patients already taking osteoporosis medication” makes me wonder if my worsening fracture scores are an accurate indication of fracture risk. At what point can a person stop treatment, and how concerned should I be? My primary care physician is very concerned. Thank you!",
Osteoporosis,https://messageboards.webmd.com/health-conditions/f/osteoporosis/83214/carolem,CaroleM,What is the safest medication for osteoporosis?,
