disease,postLink,postHeading,postContent
Ankylosing Spondylitis,https://patient.info/forums/discuss/new-dx-of-as-after-years-of-issues--687705,New DX of AS after years of issues...,"Hi All, I tested positive for HLA-B27 after an MRI showed inflammation in my SI joints. I'm 48 and have had recurring back pain for about 15 years. I've usually been able to improve my symptoms with yoga, ibuprofen and the occasional muscle relaxer. For the last 7-8 months the pain areas are mid back, hips, buttocks and legs. Ive had numbness and tingling in both feet off and on. My insurance company denied MRIs twice, even after 8-weeks of PT wasn't helpful. Finally had the MRI last month and that led to blood tests. So now I'm waiting for my appt with the rheumatologist. My eyes are affected - I had no idea the redness and irritation Ive had recently could be tied to my back and hip pain. Clearly my doctor didn't either because he's had me using drops for dry eyes. I see a GI for stomach issues too. All of these seemingly unconnected symptoms and no one put the pieces together until I finally got the MRI. My fear is I lost years of treatment time and treating this will be harder now. Any advice before my first appt? I'm finding it difficult to do the yoga that has been helpful before. Walking can be helpful on a good day, but sometimes makes the pain worse. The worst part for me is my 1.5 hour commute. Car time is not helpful, but a lot of walking to and from the train - especially in cold weather -  has been hard too. Sorry...venting! 0 likes, 7 replies "
Ankylosing Spondylitis,https://patient.info/forums/discuss/consentyx-is-better-than-enbrel-for-as-687259,CONSENTYX is better than Enbrel ? For AS,"does anyone know if consentyx  is better than enbrel for AS and spinal scoliosis plus infkamation thoracic middle fussion etc etc 0 likes, 3 replies "
Ankylosing Spondylitis,https://patient.info/forums/discuss/i-am-in-immense-pain-and-very-depressed-feel-like-there-s-no-where-to-turn-694734,I am in immense pain and very depressed feel like there’s no where to turn ,"i have had four operations on my spine one at the top and three lower i am so fed up my last op was in 2016 i had decompression and fusion and i have had so many ct scans yet two years later and it still has not fused yet dwp expect me to go back to work my medication is very high doses of morphine pregabslin oramorph omepreze paracetamol and duloxtin i hardly know what goes on each day im in immense pain and keep getting numbness and tingling and spasms and cramps in my legs really dont know what else to do totally feel at my wits end 0 likes, 2 replies "
Ankylosing Spondylitis,https://patient.info/forums/discuss/my-story-a-pain-in-the-ass-ankylosing-spondylitis-696319,My Story :  A pain in the Ass - Ankylosing Spondylitis,"Hi All, I am Amit from India It was winters of 1991,  I remember jumping from my school bus window (dont ask me why) and a day later  experiencing some pain in my right hip and lower back. I thought that the pain might be due to a muscle pull and ignored it as it went away in couple of days. I was back leading life like a normal 13 year old boy but for the pain to return in a fortnight and this time it was excrutiating and it seemed that my right hip joint was frozen as I couldnt put any weight on it while walking. We consulted an Orthopaedic doctor who though wasnt sure of the reason for pain but after looking at x-rays, put a traction on my leg. He wanted to pull out some fluid from my thigh/groin area (at my home only and not at a lab) for diagnosis but then we never heard back from him. As the pain subsided in weeks to come, i rejoined school and was doing normal chores. In the winters of 1992, i again felt that pain and this time visited a hospital. I was admitted there for good 15 days and after another set of x-rays and a Mantoux test, i was told that I might have Bone TB and was put on medication (some injections every 15 days for 2 months and NSAIDs). Over the next 7-8 years, i met 4-5 different doctors, was admitted to 2 different hospitals, had numerous x-rays, bone density, bone culture, bone marrow aspiration, Mantoux test, CT scans and an MRI done but nothing was conclusive to tell me the reason of my pain and loss of movement in right hip but all this while i was given medicines (NSAIDs) for Bone TB. I even tried Homeopathy, Ayurveda, Accupressure but nothing worked. The journey from puberty to adulthood was one i’d like to forget. For years I was in pain, moving inside house by holding walls or doors and would suddenly stop coz of excrutiating pain that ran down from my spine till my foot. Sitting in the balcony and watching my friends play, i wondered if i will ever experience that feeling again. By the time i turned 16-17, i had to give up playing cricket, football and cycling. Whenever my friends asked me to come play or hangout, i always made an excuse or other as it will take me minutes to walk out of home and climb down the stairs. I was confined to my home and gradually lost touch with most of my friends. Ankylosing Spondylitis not only impacted me physically but mentally and emotionally too. One thing I constantly heard from my Doctors and everyone who visited me was “You are too young for all this” but during all this while i wasnt feeling like a normal young lad but an old man. I was too frustrated with the constant pain, loneliness and being home. It was the turn of millenium and finally one Doctor asked me to go for HLA B27 test. I was finally diagnosed with Ankylosing Spondylitis. A disease that has no known causes and no cure too. It targets the sacroiliac joints in adolescence and spreads to spine, neck and chest. As the inflammation spreads, new bones forms as a way to repair the damage resulting in hip joints and spine to fuse together. I was happy that finally i knew what i was suffering from but sad that the diagnosis came a little late by 8-9 years. By now my right hip joint and spine were fused and I had a stooped posture known as Kyphosis. My Doctor suggested a hip replacement surgery as the only option. To go for a surgery or not was a big decision and I was hesitant. Me and my family met couple of more doctors who advised us against the surgery because of the risks involved as THRs werent popular and successful at that time in India. I went back to the Doctor who advised me of surgery in the first place and he categorically stated that due to mis-diagnosis and having NSAIDs and Bone TB medicines for almost 7-8 years, he cant put me on any medicine and surgery was the only option. I was informed that if I decide not to go for surgery than its possible that my left hip joint will also get fused as it was bearing most of my body’s weight. Come 2006-07, my right hip joint was totally fused however left still had some movement. By 2008, A lot of surgeons had started doing hip replacement surgeries in India. We did our research and landed at the clinic of one of India’s renowned hip replacement specialist. He assured us that its safe to go for a THR and even gave us references of work he had done. We spoke to couple of his patients and a month later, I had my right hip replacement surgery done which though got way complicated than a normal one but by God’s grace I was in good hands and surgery was successful. An year later i was operated on the left one. Both surgeries were followed with months of physiotherapy. Though these surgeries gave my life a new perspective and i was almost 90% mobile however a common drawback of these surgeries is shortening of leg. Due to extreme wear and tear in my right hip, Doctors had to put an extended hip implant and as a result my right leg was shorter than the left by an inch. I used padding inside my shoe to minimise that impact and did stuff that i never thought i will be able to do like walking long distance, driving, para-sailing, para-gliding, etc. By 2017 i was once again feeling dis-comfort in my right hip joint. I consulted a doctor near my place who advised me to visit India’s premier medical institution, AIIMS. I met a team of senior doctors and a medical enthusiast who after carefully examining my case, suggested that they can do a revision surgery and will make a 3D Titanium cage to compensate the loss of bones from previous surgery. It took them almost 9 months (multiple prints, prototypes, amendments and improvements) to make a replica of my pelvic bone in Titanium and there I was lying on the operating table again. It was India’s first 3D hip replacement surgery and i was both excited and nervous being a part of it. It was a team of 10-12 multi-disciplinary doctors who operated on me. After cutting me open, at first, they thought of not putting-in the new joint as the nerves and veins inside my thigh/hip  region were badly tangled and it was risky to cut any of them but then they had a resolute to give me a better life and they decided to go ahead with the surgery. For the next 12 hours doctors struggled but did an amazing job in not only keeping me alive but also decided against amputating my leg as my illiac vein got badly severed during surgery. After a marathon 9 hour surgery, they had almost stitched me back but had to cut open again due to thrombus (blood clots) in my leg and lack of blood flow, it took them another 3 hours to remove the blood clots and yet again save me from an amputation. * Life has been a roller coster since the surgery, at times I am myself amazed that I made through a 12 hour surgery, day and half of induced coma, ventilator, 12 units of blood (more than what an average human body has), 6 units of plazma, countless IV drips, injections, medicines, more than 50 stitches and 27 days in hospital. Its almost 11 months that i had my surgery, am still walking with a forearm crutch and have another thrombus (blood clot) in right leg for which i am on medication. Though i am single so dont have to worry about a girlfriend/spouse and/or kid(s) but who wouldnt want a family. Also my employers couldnt give me more leaves so i had no option but to leave my job and am currently unemployed. ना नौकरी ना छोकरी !!! Lol. My tough times have taught me that when you are successful, independent, have money, time - there are so many friends but when you lose a job, money and are dependent - everyone disappears emotionally and physically. While i was in hospital, I remember sending a text to almost everyone in my phone book a night before my surgery, probably half of them replied and wished me luck and prayed for my well being. The remaining ??? Everyone becomes so engrossed in their life (and possibly new friends) to even be bothered about you but then again, my friend circle has shrunk in size but has increased in value and i love them all. Life can continue throwing random stuff at me but i will live with my chin up and smile. Afterall I am too young to have Hip replacements or Die !!! 0 likes, 2 replies "
Ankylosing Spondylitis,https://patient.info/forums/discuss/does-cosentyx-work-experiences--688780,Does Cosentyx work? Experiences?,"I'm 20 and was diagnosed wirh   around 4 months ago after a year of confusion. H-LAB27 positive and I have sacroilitis which is why they have decided it is ankylosing spondylitis after three different diagnoses. I currently take prednisolone and methotrexate both 15mg and experience pain/stiffness in nearly all of my lower peripheral joints but this is now under control. I am going to start taking cosentyx (secukinimab) 150mg in the new year alongside methotrexate. Does anyone take it and have some wisdom to impart? Does it work and if so how long did you take it for? I used to be really into running and am hoping (perhaps naively) that I can start doing it again in 2019 after a year of hell. 0 likes, 6 replies "
Ankylosing Spondylitis,https://patient.info/forums/discuss/diagnosed-with-peripheral-spondyloarthritis-not-reactive-arthritis-methotrexate-biologics-673992,"Diagnosed with peripheral spondyloarthritis, not reactive arthritis, methotrexate, biologics ","My second post on here. Just wanted to share my  experience and try and get some answers. I am 20 years old and nearly a year ago to the day I was admitted to hospital with an inflamed left knee joint and diagnosed with reactive arthritis. After 3 steroid injections, 4 months of sulfasalazine and lots of ups and downs my condition has only worsened, with both my Achilles tendons becoming inflamed as well as my left hip and lower back. I today received results from a new MRI and the doctors have come to the conclusion I am suffering from peripheral spondyloarthritis. Prior to this I was very fit, playing rugby up to 5 times a week. I now struggle to get out of bed in the morning. I have been started on methotrexate which I am told is very effective, however my doctor also said I would receive biologics in 3 months time if the methotrexate is not working. On top of this I am taking naproxen twice daily. I wondered if anyone with the same diagnosis/medication could shed some light on how effective it was for them and would like to hear some recovery stories. The last 12 months have been immensely difficult for me and I am finding myself very depressed. Cheers M 0 likes, 10 replies "
Ankylosing Spondylitis,https://patient.info/forums/discuss/chirpracting--692938,Chirpracting ?,"my sister sits and pops my spine why do i feel heavy presure to pop my spine all the time she only does it once a month as she said shes not trained but when she doesnt do it / im in so much pain why i am getting the feeling it needs poping 23/7 0 likes, 3 replies "
Ankylosing Spondylitis,https://patient.info/forums/discuss/haven-t-gone-to-doctor-yet-but-think-i-have-this-693539,Haven't gone to doctor yet but think.i.have this,"I'm 46 fome tinow I have been experiencing back pain. Honestly scared. Hope I don't have something like bone cancer. I work for spine docs and will ask them to send me for testing Or go see a rheumatologist. At night my spine cracks and my heels burn when they are down on the bed. My hips are starting to feel uncomfortable My joints in shoulders crack too..I'm just so scared o also have interrupted sleep every night I don't know how bbn I function but I'm exhausted. When o carry things it feels like my back is bring crushed and I used to be very strong. Anyone tell me their first symptoms/experience I would appreciate it thank you 0 likes, 3 replies "
Ankylosing Spondylitis,https://patient.info/forums/discuss/question-for-seasoned-as-patients-683369,Question for Seasoned AS Patients,"I'm fairly new to AS, was diagnosed 6 months ago.  I'm wondering....My AS is being managed by my rheumatologist.  For each individual issue do you all see specialists for that problem?  IE...I'm having ear pain and saw an ENT and he said my ear is fine, did test, etc.  He has now referred me to a chiropractor for adjustments because the ENT feels the ear pain is from my AS. Thanks, Diana 0 likes, 5 replies "
Ankylosing Spondylitis,https://patient.info/forums/discuss/humira-for-as-advice--689883,Humira for AS  advice?,"I'm about to start Humira to treat AS and I'm probably reading too much about the ""Humira burn"" and pain after injection. Is it really that bad? How long does it last? Given how debilitating AS can be I'd be surprised if the treatment made me feel worse! 0 likes, 13 replies "
Ankylosing Spondylitis,https://patient.info/forums/discuss/humira-less-effective-696888,Humira less effective,"Ive been on Humira for about 3 years. For the last year it hasn't had the same effect as when I started. A year ago they tested antibodies but it was fine so they wanted me to stay in Humira. Now for the last couple of months it's been getting worse and worse. I take Humira every second week and now it have effect for less than one week. I have an appointment with my rheumatologist this Friday, they might change treatment now. Today I also have pain in my eye in which I had several   before the Humira treatment, hopefully it's not a uveitis again. I've also had menorrhagia (period for 2.5 weeks and counting). Anyone else who have lost effect of Humira and changed treatment? Anyone had menorrhagia as a side effect of Humira? 0 likes, 3 replies "
Ankylosing Spondylitis,https://patient.info/forums/discuss/epidural-with-as-696074,Epidural with AS,"I have to have   surgery in a few months and the surgeon is leaning towards a general anesthetic rather than a spinal block due to my AS. But I have breathing issues too, so I'm reluctant to go with a general anesthetic. I've also read about something called a caudal block, but the surgeon did not mention this option. I will ask the Rheum for his opinion, but I'm wondering if anyone has experience with an epidural and AS? Thanks 0 likes, 2 replies "
Ankylosing Spondylitis,https://patient.info/forums/discuss/repeat-mri-really-worried-698277,Repeat mri really worried ,"I have the gene for spondilitis my dad has it too and i have been having bad back tailbone and pelvic pain. I had an mri last thursday on my back and pelvic area today i recieved a call from mri saying they need to do another mri on my pelvic area..im really worrying ive already had this done one im worried they may have seen something like a tumour. They requested me to come back next tuesday to have it done again im thinking if they thought it was a tumour they would get me in straight away for another mri. Am i overthinking things 0 likes, 6 replies "
Ankylosing Spondylitis,https://patient.info/forums/discuss/i-took-etoricoxib-once-it-worked-does-this-help-with-diagnosis--695274,I took Etoricoxib once - it worked. Does this help with diagnosis?,"Background: My MRI scans, X-Ray were clear. I'm HLA-B27 negative. Have very mild scoliosis. I suspected AS due to chest and back pain each morning for about two years. Rheumy very sceptical due to scans. At first appt with rheum consultant she prescribed Etorioxib for short time, to see how I responded. GP wasn't so sure as ""this is a very strong drug.""  In the middle of a flare following a long bike ride (not good for the back!) last night I tried it for first time. I woke up feeling great.  It felt like the drug had really helped. Do people think this brings me closer to a diagnosis of any sort? Does it  point definitively to my pain being inflammatory and in the spondylitis family? Thanks in advance for your help 1 like, 5 replies "
Angina,https://patient.info/forums/discuss/angina-or-not-angina-655667,Angina or not Angina,"Is there not a definite way to no whether you have Angina or not. I have had a terrible 2017 in pain and after months of been told it was my RA my consultant sent me to see heart man who said it was Angina then nov 17 and using spray under tongue 11months he said I didnt have Angina. Now last week ended up in A+E chest pains now told it is mini heart attack or Angina. Then sent me for camera in stomach today and found nothing.now i have been given Angina spray for under tongue but dont feel to confident anyone knows what is wrong with me ???help  0 likes, 20 replies "
Angina,https://patient.info/forums/discuss/i-am-47-and-very-active-i-go-to-the-gym-4-or5-days-a-week-and-play-hockey-twice-a-week-but-lately-659961,I am 47 and very active    I go to the gym 4 or5 days a week and play hockey twice a week but lately,"I get a unsettling feeling in my chest     It’s not painful but it’s off and on and it gets me very anxious.   I also get a little bit cold.   0 likes, 6 replies "
Angina,https://patient.info/forums/discuss/uncomfortable-pressure-and-ticklish-feeling-in-my-chest-is-it-dangerous--660198,"Uncomfortable Pressure and Ticklish Feeling in my Chest, is it Dangerous?","I'm a 12 year old boy. So lately, I've had some strange chest discomfort or pain. When it first started, I really didn't worry, since I've always had some chest discomfort after a SVT procedure. But it's getting worse. So here is the best explanation I can give you: My chest has a funny feeling, like a pressure but not really at the same time. Feels uncomfortable and has a ticklish-like feeling, like a tiny bit. The pressure or discomfort with the kinda-ticklish-feeling wants to make me cough. This type of discomfort in the chest is similar to the discomfort you feel with palpitations. This discomfort usually happens at night, but also at day. It's hard for me to sleep and keeps me a little worried. I'm just wondering if this is angina. I also think I've found the culprit to this discomfort. I sit on my chair playing games and watching stuff for hours. I've recently found out that doing that can 'cause serious heart diseases. I've been doing that for about an year or so. Maybe that can be the reason, or maybe not. This discomfort is unbearable, it's just so annoying and uncomfortable. If this is perhaps dangerous, please let me know. I've went to my cardiac doctors, and they say my heart is fine, but that was about 4-5 months ago.  Just please, I'm worried. My mom says that worrying and anxiety might be the cause, but I really don't have anxiety much. Almost none. Just for a reminder, my heart feels uncomfortably funny. Ticklish feeling, dull, depressing feeling in my chest. Please help  1 like, 3 replies "
Angina,https://patient.info/forums/discuss/discomfort-in-my-upper-body-chest-and-back-but-no-pain-660698,discomfort  in my upper body chest and back but no pain,"i get discomfort in my chest as i touch it .   i also feel stiffness in my back.  however i have started swimming again this past week and the only other thing i have changed is taken some b12 supplements which i have now been off of for two days.   The uncomfortable feeling is definitely better but still there to the touch.   I have done blood work which came back very good.   I have just completed a stress and fitness test and am waiting those answers.   Blood pressure is normal and there is no history in my family of hear issues   0 likes, 5 replies "
Ankylosing Spondylitis,https://patient.info/forums/discuss/heart-palpitations-on-humira--696991,Heart palpitations on Humira?,"Has anyone ever experienced chronic heart   on Humira? I started Humira in early Jan and took 4 doses until chronic tonsillitis called for me to stop. I get palps occasionally, but they're happening constantly for the last month. I had an   and wore a holter monitor last week. No results yet. Just considering possible causes. 0 likes, 0 replies "
Ankylosing Spondylitis,https://patient.info/forums/discuss/chiropracting-spine-697086,chiropracting spine,"my sister not trained slip disc L4 she sits on me an put pressure and my top half  pops alot but my lower back refuses why im in so much pain 0 likes, 3 replies "
Angina,https://patient.info/forums/discuss/chest-pain-663552,Chest pain,"Hello I’m in remission from breast cancer for the last 8 years I’m on various medications for the last year iv suffered from painful chest pain going from my front to my back and down my left arm to my elbow this can happen when I’m our car or bus I’m not running or doing anything to cause my heart to increase but for the last 12 months iv gone through very stressful stuff in work which hasn’t helped I’m started to get worried as my dad has angina heart attacks and had a pacemaker fitted is this related will I end up the same way as my dad  0 likes, 1 reply "
Ankylosing Spondylitis,https://patient.info/forums/discuss/as-and-dementia--698452,AS and Dementia?,"Has anyone heard of a connection between AS and dementia? 0 likes, 2 replies "
Angina,https://patient.info/forums/discuss/16-yr-old-having-chest-pains-and-heart-attack-symtoms-553216,16 yr old having chest pains and heart attack symtoms,"I am 16yrs old and for about 6 months I have had   with other heart attack symtomes including sore left arm, and shortness of breath. I comes and goes and even went away for about a month. I seems to happen more when I am stresses. Im having finals week right now and my symtomes are way worse. I feel short of breath and randomly have shap pain in chest on either side (never in the middle, mostly left side). I also once had a sore jaw that went away in a minnute. Last night I was falling asleep when I felt like somthing was squeeezing my heart. It went away in less then 5 secounds but i was having trouble breathing afterward. I was wondering if im having heart issues or anxiety 0 likes, 20 replies "
Angina,https://patient.info/forums/discuss/angina-or-something-else--664123,Angina or something else?,"Hi, I have started going to a gym to train and get my stamina since i was feeling that when climbing up the stairs fast my heart was racing a lot. The thing is that today after some training i started to have jaw pain and yesterday felt some hand pain as well. I'm scared that all of this may be angina. Yesterday i went to the gp and i told him that i have chest pain and hand pain (since that was what i was feeling) and he said that the chest pain is coming from the ribs because when he pressed at the area it hurt. The jaw pain continued for a couple of minutes after training and even while i was driving then after eating it stopped. I'm really scared it may be a heart related problem and since i had chest xray, multiple ecgs, echo cardiogram and blodo work about 3 months ago, I don't know what i should do at this point. Thanks 0 likes, 4 replies "
Angina,https://patient.info/forums/discuss/angina-670116,Angina,"Hi I have been having pain in my chest for several weeks and now on slight walking . I have a job with a lot of pressure while attending GP he feels I have angina -and has provided GTN . The pain is not terribly sore but it's there  0 likes, 5 replies "
Angina,https://patient.info/forums/discuss/-spasm-angina-why-saying-angina-confuses--639481,"""spasm angina why saying angina confuses?...""","So often when we talk to doctors friends and family, they hear the word angina and switch off from our symptoms our actual physiology of disease our actual illness and treat us as though we have stable angina. Here will be a posting of things we know about Prinzmetal and microvascular spasms treatments, interesting notes and so on. 1 like, 11 replies "
Angina,https://patient.info/forums/discuss/heart-attack-treatment-india-663467,Heart attack treatment India,"You need to think about exercise, yoga .....It helps you to stay healthy... 0 likes, 1 reply "
Angina,https://patient.info/forums/discuss/please-help-me-22-and-scared-631577,Please help me 22 and scared ,"Hey all I am 22 years old and have been suffering from extreme anxiety and fear that something is wrong with my heart. I have been to Er 6 times have had 6 ekg 6 blood test 2 chest X-rays stomach ct scan ultra sound on liver and gallbladder and nothing wrong has been found. I think I was dumb and looked up my symptoms and freaked me out thinking was something wrong with my heart. All the doctors say is chest wall pain and anxiety . My symptoms are  Chest pain that’s sharp and goes away heart burn usually after I eat food. Jaw pain comes and goes upper back pain like I’m exhausted finger tips burn stomach pain and upper abdomen pain some times my left side of back and aide were real tight feeling and hurt to move and my chest started to hurt with it. My blood pressure is always good usually 130ish and over 80 I’m just scared can y’all please tell me it’s just anxiety I am freaked out right now and young and dumb and do not understand this stuff please help.  0 likes, 11 replies "
Angina,https://patient.info/forums/discuss/nightmares-causing-chest-pain-612094,Nightmares causing chest pain,"I have prinzmetal's angina and lately I have been getting chest pains at night after a long spell of not having them at night. I would have blood pressure spikes but not chest pains. when I have a very intense dream or nightmare I wake up with a chest pain and it seems like it's been getting more often.  does anybody else have this? it's really upsetting me as I need to get dental procedures done and my stress level is Sky High because of the pains at night happening more often. 0 likes, 1 reply "
Angina,https://patient.info/forums/discuss/has-anyone-suffered-side-effects-coming-off-capitopril-621871,Has anyone suffered side effects coming off Capitopril,"I've stopped taking Capitopril because doc.says not working 0 likes, 1 reply "
Angina,https://patient.info/forums/discuss/help-not-coping-well-with-my-pain-from-osteoporosis-stress-causing-angina-pains-also-ckd-672311,Help not coping well with my pain from osteoporosis /stress / causing. Angina pains also CKD ,"im 80 years of age ,and it’s all getting to much for me <& would appreciate any advice offered .   0 likes, 1 reply "
Angina,https://patient.info/forums/discuss/other-than-symptoms-how-do-angina-attacks-make-you-feel--335814,"Other than symptoms, how do angina attacks make you feel?","I have had 2 yrs of issues with   which earlier this year was labelled as Prinzmetal angina.  I go through period - often months with nothing but then it starts up again. I still have no idea what sets it off.  My question is; other than the actual symptoms during the attacks, how do you feel following them.  In my case, I am totally weak & zapped of energy and just feel totally rubbish which can last through the next day too.  I'm just curious to hear other peoples experiences I guess.  1 like, 20 replies "
Angina,https://patient.info/forums/discuss/crypts-on-almonds-672647,crypts on almonds,"crypts on almonds. There are holes on my almonds. ""crypts"" that sometimes fill ""stones"" with food. I remove them regularly by hand, but is it safe? should I remove almonds? it happened so after angina  0 likes, 2 replies "
Angina,https://patient.info/forums/discuss/only-1-episode-of-chest-pain-yet-told-he-has-angina-now-going-for-angiogram-and-possible-stents-651386,Only 1 episode of chest pain yet told he has angina. Now going for angiogram and possible stents,"My husband had an episode of severe chest pain when working abroad. He had been swimming 'hard' for 30 minutes or more and giving all he had. A friend took him to hospital where they decided he had angina. From that day he has been taking meds but has had no pain (despite ignoring the Dr and going back to swimming - just not quite as hard as he had been). On return to UK our GP reduced the number of tablets he was on and he was still fine. Tomorrow he is having an angiogram and if necessary stents. I am finding it really hard to accept he needs this intervention as he has had absolutely no problems before or after that one episode. It scared him enough to make lifestyle changes and he has already lost over half a stone. Personally I feel it is an overreaction (because he is being seen privately) but everyone else tells me I am wrong. He is a 'big bloke' and I know people look and think 'high cholesterol' (his is in fact low). He has had a thyroid problem which is also being checked out and I wonder if the recent raised reading is a result of some of the medication he was taking. He is absolutely fine at the moment. I guess I don't see there will be a benefit to this intrusive action tomorrow..............Sorry I know I go on and on ...just having a problem accepting there is anything wrong I guess 0 likes, 13 replies "
Angina,https://patient.info/forums/discuss/viagra-for-angina-676347,Viagra for Angina,"I was diagnose with clogged arteries over a year ago.  I even had a stent put in because one of my arteries was ecluded.  I still had stable angina every time I did some for of cardio activity or is I ate something with sodium.  I started using Nitroglycerin patches and even have the pills just in case my angina episode occurs.   I had a date and I read online that you can't take viagra and any nitrates cause it can drop your blood pressure really low.  So I stopped using my nitroglycerin for about 48 hours so I can take the Viagra.  I noticed that I wasn't having chest pains a few hours after I took the viagra.  Then I didn't have angina for over a day.  Once I felt a little  , I took another viagra and no angina.  I've been taken viagra for over 2 weeks and no angina.  I even have been doing cardio with no chest pain whatsoever.  I told my cardiologist this, but she says that it was not good and I should stop immediately and start using the nitrates again.  But she didn't give me a good reason to stop.  I have no angina whatsoever.  I was wondering has anyone else tried this?  If so, have you found any pros or cons?  I can't find anything and I've read that viagra was originally to prevent angina.  I want to keep taking the viagra but I don't want to damage the heart either,  Help please.  Thanks 0 likes, 5 replies "
Angina,https://patient.info/forums/discuss/do-you-know-australian-regulators-plan-improved-patient-access-for-prosthetic-medical-devices-675878,Do you know Australian Regulators Plan Improved Patient Access for Prosthetic Medical Devices,"The Australian healthcare system is compounded with a blend of public and private sector health service providers with a scope of financing and regulatory components including three levels of government; the Australian, State/Territory, and Local. 0 likes, 2 replies "
Angina,https://patient.info/forums/discuss/angina-and-depression--677003,Angina and Depression?,"my 94 year old grandfather has had angina since age 55.  His mood is low.  He seems to want to die.   Do GP's have a duty to assess sufferers for  ?  Is there guidance on this? The 2 conditions seem to go hand in hand so I am wondering what the duties of medics are in assessing depression. The poor old gent also has been suffering for many years with bronchitis (probably as a result of pipe smoking). I am grateful for any info.   0 likes, 1 reply "
Angina,https://patient.info/forums/discuss/hi-there--680105,Hi there :) ,"Ive been having chest pains on and off for 2 years now - some days im fine and others not so fine. Recently in the last month its become a lot worse as ive visited A&E twice with an awful racing heart beat and terrible chest pains - to the point where ive felt like i was going to pass out. The Drs did all the tests on me and could find nothing wrong with my heart or blood pressure. Ive been referred to the Heart clinic at the Hospital where ive been before -  as had an Echo Heart test and 24 hour tape which both came back perfectly normal last year. I think ive got Angina as i do have all the symptons but the medical profession are dubious to say that is the problem - i know i need medication but finding it hard to get diagnosed. Has anyone else had this problem as im worried if it does get worse i'l be having a heart attack when i could have had medication to help. Thank you for any comments.  0 likes, 2 replies "
Angina,https://patient.info/forums/discuss/fell-shoulder-xrayed-pain-under-breast-now-think-it-could-be-angina--677472,"fell, shoulder xrayed, pain under breast now think it could be angina.","Fell, left shoulder xrayed at hospital, pain from arthritis in shoulder, but on leaving hospital had chest pain around heart, thought it might be a fractured rib. Am due to see a orthopaedist in a few weeks, probably for cortisone injection to shoulder and knee, but after coming here am beginning to think angina. Will make a appointment tomorrow with my internist. Taking a adult aspirin immediately and one every day until I see him Tried to avoid all pain meds except on skin.. Now I realize the shoulder pain could be part and parcel of the angina as well as the chest pain. Considered going to the ER again this a.m. but held off thinking I'll call the internist tomorrow first thing. My knees went a while back so I have been unable to do any real exercising for 2 months, which is pool just as well. Only doing water walking and hot and cold pool at the YMCA no bycling or walking except to stretch the injured knees. I was aware of the shoulder and chest issue but was ignoring it before the fall. You don't always take pain seriously at my age which is 82. People say I look 20 years younger, so I pooh, pooh my condition to myself, figuring its better to be positive than whiney.  Now while I'm not afraid of death, I figure I best take better care of myself. People where I live are dropping like flies, though it is supposed to be active adults over 62. Family tend to die in their 80's, mother at 89.  Everyone buys the farm sooner or later. Prefer it to be a bit later. Brother died of strokes in mid 80's. Am glad I checked in here, haven't for a few years. I appreciate this site. 0 likes, 2 replies "
Angina,https://patient.info/forums/discuss/prinzmetals-angina-13044,prinzmetals angina,"I have had prinzmetal's   for over 7 years. Information about prinzmetal's says that pain occurs at night while in bed. Well not in my case. I get angina pain in the day time as well at night. Does anyone out there get pain in the day as I do ? I get pain at anytime, when it is cold or when I feel  stressed and sometimes activity brings it on. I am taking a lot of medication for it , can't be without the nitro spray. Am having a lot of bad days lately hope to have a few good days soon. Because prinzmetals is rare I feel a bit lonely having it , even though there are people who have the usual angina. It would be good to talk to somebody who prinzmetals. 13 likes, 692 replies "
Angina,https://patient.info/forums/discuss/chest-pain-and-fatigue-angina-or-something-else--679288,Chest Pain and Fatigue: Angina or something else?,"Hello, I've come here because recently I've had no one to turn to about this. For around a month I've been experiencing sharp, sudden chest pains or discomfort in the center or left side of my chest. It will sometimes come from physical activity or when I'm at rest. I have  , which has one of the main causes of death in patients as a type of cardiac issue. However I have no family history of any heart disease. The pain has also come shooting down my left arm and hand, and sometimes I get sudden pain in my ankles. A few nights ago, I woke up from a deep sleep to my heart beat racing and pounding in my ears and chest. With the exception of that event, my usual blood pressure is normal or just above average, but not exceeding any higher whatsoever.  I am not quite sure how to deal with this currently, so I'd like to know if there are some things we couldn't rule out or pay more attention to. Thank you. 0 likes, 2 replies "
