disease,postLink,postHeading,postContent,postTags
Sexual Health & STDs,https://messageboards.webmd.com/health-conditions/f/sexual-health-stds/1681/super-high-sex-drive,Super High Sex Drive,"Hello, What kind of doctor should I see to LOWER my sex drive? I'm currently in a 4.5 year relationship and my high sex drive is putting a strain on our health, especially when having more sex just isn't plausible. I am eager to see a doctor who could help treat this (it's much more debilitating than you may think) but I am unsure about who to see. I thought about a urologist or perhaps an endocrinologist, but I am not entirely sure. I am a 20 year old male. Thanks for the help.",Men's Issues
Sexual Health & STDs,https://messageboards.webmd.com/health-conditions/f/sexual-health-stds/1666/should-i-still-go-see-my-primary-doctor-or-cancel,Should I Still Go See my Primary Doctor or Cancel?,"Should I still get it checked out even if I don't pain at this moment? Side of my clitoris was in pain before. No idea why!! I felt it before recently (but pain went down). Especially few weeks ago was like the worst and I felt ever HUGE sudden stinging pain. Would it be better to go still? Even though it's the side of clitoris, is it ok if I could tell the primary doctor that I felt it on the ""genital"" instead of saying the word clitoris? I am nervous and feel uncomfortable telling the doctor. Should I also explain i felt this after oral sex? And tell her I don't want to do Pap smear because I never did inter course?","Women's Issues , HPV/Genital Warts , Genital Herpes"
Sexual Health & STDs,https://messageboards.webmd.com/health-conditions/f/sexual-health-stds/756/hsv2,HSV2,"I am a 28 year old woman and am HSV2 negative. I have several auto-immune disorders including HS and psoriasis. I currently take Humira injections to help control my skin conditions which in turn weakens my immune system.  My boyfriend is 30 years old and is HSV2 positive. He has had HSV2 for over 10 years, he has about three break-outs a year. He does not take antiviral drugs but he does wear a condom when we have vaginal intercourse. I have read the whole book ""The Good News About the Bad News"" by Terri Warren, and work in a diagnostic laboratory. I am fairly confident I understand the virus.  This guy is the man of my dreams. We plan on getting married and having children. My question is this- should I go ahead and let myself get infected now? I know that it would be easier to contract the virus now and have it in my system for awhile to build up antibodies before we start trying to get pregnant and have children. I understand the implications of contracting HSV2 and I am more than willing to do this so my boyfriend and I can finally quit worrying about me contracting the virus. What are your thoughts?","Women's Issues , Men's Issues , Genital Herpes"
Digestive Health,https://messageboards.webmd.com/health-conditions/f/digestive-health/1182/reflux-for-14-years,Reflux for 14 years,"Looking for insight... I have been struggling with acid reflux/GERD since I was 18 years old. Over the years I tried every drug available with my doctors help and was never able to get anything to work. I was taking upwards of 5 Prilosec a day at one point trying to get relief. Finally, I came across Dexilant which she gave me samples of that seemed to cure my Reflux instantly. I have taken it now for probably the past five years or so, 60mg a day. This year however I had to switch insurance carriers and my new insurance refuses to cover this drug. I came off of it back in June and have been having serious problems ever since. My reflux is out of control and seems to be getting worse. Five to six prilosec a day won't even touch it. Nexium only made it worse. I met with my doctor who sent me for tests and referred me to a Gastroenterologist. I am a singer, it's my love and passion and this is destroying my ability to do that. I am trying to strictly control my diet, but the reflux is constant and I get no relief regardless what I eat. What can I do other than avoid spicy/greasy foods while I am waiting to get answers?",GERD and Heartburn
Digestive Health,https://messageboards.webmd.com/health-conditions/f/digestive-health/1356/have-crohn-s-14-tips-to-help-you-live-better,Have Crohn's? 14 Tips to Help You Live Better,"From fighting belly cramps to getting ahead of your flares, here are some tips to help you live better with Crohn's:    What tips would you add? Sign in (or sign up to become a WebMD member -- see link in the upper right corner of this page) and share your thoughts.",Crohn's Disease
Digestive Health,https://messageboards.webmd.com/health-conditions/f/digestive-health/1391/gerd-for-years-come-and-go-now-has-esopageal-lesion-gastritis-haitus-hernia-on-my-endocospy,"Gerd for years.. come and go.. now has esopageal lesion, gastritis, haitus hernia, on my endocospy.",Doc sampled some sample on the lesion for histology. Im 54 yo and got gerd come and go for at least 8 years now. They will be months it will gone and weeks at max with it. Whats the probability that that it will be benign ? Nothing was seen on my 2014 endocspy except for mild gastrtis. Now i ma having sleepless night..,"GERD and Heartburn , Bloating"
Digestive Health,https://messageboards.webmd.com/health-conditions/f/digestive-health/1460/stomach-problems,Stomach problems,"Hello, I am having many different symptoms and I would like to find some answers before going to the doctor. I have shooting pain in my abdomen that comes and goes. It isn't just in one side. There was dark red blood in my stool today. It seemed like a lot too. I have an increased amount of gas. I also get heartburn, but I don't know if that means anything. I always get nauseous, but don't vomit. Any ideas as to what is going on? Thanks!",
Digestive Health,https://messageboards.webmd.com/health-conditions/f/digestive-health/1270/bloated,Bloated!!,"I am a 36 year old female and 2 years ago had to have a complete hysterectomy due to some underlying medical conditions. Last year had to have surgery to remove a mass that covered my stomach and also removed my gallbladder. Since my surgery which was a year ago I have gained a lot of weight and decided I should start taking better care of myself. I have been eating great, getting exorcise, going to bed on time etc. No matter what I do I am having a severe problem with bloating and swollen stomach. It's miserable!! My lower back has sharp pains and I am getting horrible headaches. I have been doing everything right and feel worse than ever! Any suggestions?","Crohn's Disease , Irritable Bowel Syndrome , Bloating"
Digestive Health,https://messageboards.webmd.com/health-conditions/f/digestive-health/1433/leg-cramps-and-bowel-movements-connection,Leg cramps and bowel movements... connection?,"I have always suffered from leg cramps but for the last few years they have been very frequent. I started to notice acouple of years ago that everytime i wake up with leg/foot cramps i have to have a bowel movement 99.9% of the time and this relieves the cramps, whats the connection?","GERD and Heartburn , Ulcers , Bloating"
Sexual Health & STDs,https://messageboards.webmd.com/health-conditions/f/sexual-health-stds/890/sore-penis-after-sex,Sore penis after sex,"My boyfriend's penis is sore after sex. Not the skin from friction, but more inside towards the base of the shaft and sometimes the middle. He's pretty big and and long and when we have sex I can feel him going as far as he can possibly go. This only happens when I'm on top. I use more of a rocking motion as opposed to thrusting, so I wonder if it's just sore from me pressing on him. Any suggestions?  We've both been single for some time after divorce so the sex is more than we're both used to. Any advice?",
Sexual Health & STDs,https://messageboards.webmd.com/health-conditions/f/sexual-health-stds/1551/consumer-guide-comparing-viagra-cialis-and-levitra,"Consumer Guide: Comparing Viagra, Cialis, and Levitra","Viagra works for numerous men, giving them an erection in less than an hour. However, it may not work for everyone.  Therefore, they might opt for Cialis or Levitra. This gives millions of men of all ages even more of a chance to experience a more satisfied-and confident-sex life.  To be fair, these are not the only solutions available. There are also plenty of herbal supplements dedicated to helping a man achieve an erection and gain energy and stamina.  However, some of them (although maybe are safe) are not approved by the FDA. There also is another issue in that some fraudulent drug companies sell what they claim is “herbal Viagra” of which there is no such thing.  Again, this is not to discount the validity of certain herbal solutions. However, part of the huge Viagra scam circulating the Internet involves claiming that herbal solutions are an exact replica of Sildenafil Citrate. Some of the herbal scams have caused men to gravitate to solutions they know they can count on. For them, it may not necessarily be Viagra though. Instead, it might be another such as two other top drugs, such as Cialis and Levitra.",Men's Issues
Sexual Health & STDs,https://messageboards.webmd.com/health-conditions/f/sexual-health-stds/1552/yeast-infection-or-herpes,Yeast infection or herpes,Before my period I had slight symptoms of yeast infection itching. When I inserted my finger to test the discharge was questionable. After my period I had itching again. Waited 3 days. Inserted finger in my vagina & was VERY clumpy very cottage cheese like. By now it was very itchy & uncomfortably. Took one day monistat and put cream on vagina area and wiped and cleaned area as medicine and discharge kept coming out... Very uncomfortable and painful. I never noticed any sores. Very irritated by next day to point could not bear. Called & got appt for next day. Day of apt used a wipe at dr office before giving urine sample. Burned terribly. Vagina very swollen & raw at this point. When dr examined me she said I had sores & wanted to test for herpes as precaution because she did not know for sure. Sores not concentrated in one area like herpes & sent me on way with rx for flucanazola & acyclovir. That was Thursday. Today is Saturday morning. I am so grossly swollen & in pain with no relief. Nothing is working to relieve this & now am so scared to find out if I have herpes. I really believe this was for sure a really bad yeast infection although never had this so bad. The two times I have had sex were with condoms. I did have oral sex with someone new twice within the 7-20 time period they say herpes can occurr. This Why I am so scared. I know have to wait for blood result but in mean time I'm very scared & am in so much pain I want to go to er. Any chance this is bad case of yeast infection?,"Chlamydia , Women's Issues , Genital Herpes"
Sexual Health & STDs,https://messageboards.webmd.com/health-conditions/f/sexual-health-stds/1599/what-do-high-numbers-for-hsv-1-mean,What do high numbers for HSV-1 Mean,I tested positive for HSV-1. My number was high 54.10.  Can someone explan to me what the higher number mean? Positive was indicated as being 1.09 I had the HSV 1/2 IgG test. Thank you,Genital Herpes
Sexual Health & STDs,https://messageboards.webmd.com/health-conditions/f/sexual-health-stds/1592/did-i-give-my-gf-chlamydia-or-did-she-give-it-to-me,Did I give my GF chlamydia or did she give it to me?,"How long can you have Chlamydia without it showing a positive in a test? I was separated from my girlfriend for 1 month and in that time I had unprotected sex. When I got back with my girlfriend we both got tested. This was about 2 weeks after having unprotected sex. We both had negative test results which was great. The problem is now another 2 weeks along I am showing symptoms of Chlamydia. Is it possible I had Chlamydia when I was tested earlier, or is it more likely that Chlamydia has been introduced onto our relationship in the last 2 weeks?",Chlamydia
Sexual Health & STDs,https://messageboards.webmd.com/health-conditions/f/sexual-health-stds/1576/is-anybody-else-getting-bugs-when-on-here-its-sending-my-avg-goes-wild-going-on-a-post-doing-an-answer-coming-off-hay-message-board-how-your-seeing-this-you-have-a-virus-in-your-site-good-luck-folks-computer-virus,"Is anybody else getting bugs when on here its sending my AVG goes wild, going on a post, doing an answer coming off.
Hay message board how your seeing this, you have a virus in your site.
Good luck folks.
Computer Virus","Is anybody else getting bugs when on here its sending my AVG goes wild, going on a post, doing an answer coming off. Hay message board how your seeing this, you have a virus in your site. Good luck folks. NOWHARD",
Sexual Health & STDs,https://messageboards.webmd.com/health-conditions/f/sexual-health-stds/1617/scared-to-death,Scared to death,I had a partner I new and mess with well it's been around 8 to 10 days well she told me she had herpes. There wasn't a flare up and also it was about 5 min of sexual intercourse as well I wore protection what is my chances I have it also not showing any signs right now. I'm scared to death help me,Genital Herpes
Sexual Health & STDs,https://messageboards.webmd.com/health-conditions/f/sexual-health-stds/1650/pore-like-opening-on-underside-of-penis-right-where-a-vein-meets-the-peehole,pore like opening  on underside of penis. right where a vein meets the peehole,"puss clumps and a little one. I have a pore like opening right on the skin layer that connects the foreskin to the vein/muscle/tissue that leads to the shaft of the penis from underside of the penis. I had noticed a black spot there a couple of days and initially thought it was plain dirt. But later I realized it was more than just dirt accumulated there. When I squeezed it out a mucus(grayish dark) colored thick block of substance came out. The substance was more like a heavily used cotton ball. When I tried to stretch it, it broke just like cotton ( with small strings) . It did not smell at all neither did it pain altogether when I pushed it out. There is no pus or infection either. Now I see an orifice/hole/pore with bright white edgeus. Can you please share what it could be? It's just one opening. I am sexually inactive with partners but do masturbate which can be seen as excessive.",Men's Issues
Sexual Health & STDs,https://messageboards.webmd.com/health-conditions/f/sexual-health-stds/1529/side-of-my-clitoris-hurts-please-help,Side of my Clitoris Hurts please help,"It's on the side of it..few weeks ago it was a lot worse but I still feel a little pain on there so I think it makes it for me to orgasm. I think this happened after someone gave me oral. I felt pain inside the skin it felt like. It's like a sudden pain. But if the gynecologist is a man, what should I exactly say? I'm nervous because I don't know what to say and embarrassed",
Digestive Health,https://messageboards.webmd.com/health-conditions/f/digestive-health/1588/thigh-pain-from-back-of-knee-up-thigh,Thigh pain from back of knee up thigh,"Hi,  I tore my ACL about 4 months back. I underwent physio to regain my range of motion and can do most activities fine (apart from pivoting movements). I am now experiencing occasional pains in the back of my injured knee that shoots up the back of my thigh.  I want to know if this is a normal occurrence with an ACL that would get fixed after my surgery.  Much appreciated",
Sexual Health & STDs,https://messageboards.webmd.com/health-conditions/f/sexual-health-stds/1611/side-of-my-clit-still-hurts-please-help,Side of my Clit Still Hurts please help,What could it be? Genital herpes or warts or what can this be? I'm planning to go see my primary doctor but I need to know what could it be. Anyone might know? I'm worried what if the pain NEVER goes away?? I never had inter course just received oral sex and this happened after.,"Women's Issues , HPV/Genital Warts , Genital Herpes"
Sexual Health & STDs,https://messageboards.webmd.com/health-conditions/f/sexual-health-stds/1918/chlamydia,Chlamydia?,"Hello. About a week ago, I had unprotected sex with a girl. Everything was fine at first, however, a few days later (approximately 3 days after), I noticed a discomfort/mild pain developed in my right testicle. I really notice it when sitting in certain positions or sometimes when I am moving around. The pain is localized mostly at the top of the right testicle, slightly posterior and slightly to the right. Upon self-examination, I noticed that no swelling was present in my testicle or epididymis, but I did find it to be tender and painful in what felt like the tube connecting to the right testicle at the top. The pain is more prevalent on some days as compared to others, so sometimes it feels normal and other times it feels more tender and slightly more painful. A week ago, when I first started noticing this, I went to see a doctor and he examined my scrotum/testicles and did not feel anything wrong as well. He took a urine sample, which I have not yet been contacted about in terms of results, and it has been a week already. The clinic I went to says if they do not call you, then that means nothing is wrong with the urine sample. This slight pain/discomfort has been present for about a week now. It does not hurt to ejaculate or pee, and my semen looks quite normal in terms of colour. I have had chlamydia before where my testicle swelled up and I had epididymitis (which I have been treated for already) but this does not seem to be the case here nor the same kind of pain/discomfort. What could this be? I need to figure it out soon so that I could get the proper treatment (if necessary) so if anyone could possibly help me in any way, that would be greatly appreciated. Thank you.","Chlamydia , Men's Issues"
Sexual Health & STDs,https://messageboards.webmd.com/health-conditions/f/sexual-health-stds/2085/not-sure-what-this-pimple-is,Not sure what this pimple is?,So I've had this pimple on my foreskin since June of this year. It has just now recently began to swell and it became white and red around and it hurts when I touch it. I test frequently for STDs and HIV every 3 months and around July I went on PrEP and got tested as well and everything has come back negative. I even went last week and all my results came back negative again. It wasn't until yesterday that it grew and now it looks like a pimple. It used to be like a bump with the same color as my skin. What could it be when all my results say I don't have and STD?,
Digestive Health,https://messageboards.webmd.com/health-conditions/f/digestive-health/2446/indigestion-after-gallbladder-removal,Indigestion after gallbladder removal,"I'm a 29 yr old healthy female, never had indigestion until 2 weeks before gallbladder surgery when they removed a diseased gallbladder with no stones! The chest burning was so intense before it was constant pain with no relief from meds. Now after I have had it removed 4 weeks I still have the burning in my stomach when I wake and about an hour after I eat food no matter what it is at times. Then I will have days where I don't have it at all. Does this go away? I'm supposed to try dexilant tomorrow.",GERD and Heartburn
Digestive Health,https://messageboards.webmd.com/health-conditions/f/digestive-health/2453/do-you-have-an-ibs-survival-kit,Do You Have An IBS Survival Kit?,"Being out and about when you have IBS brings bigger challenges. But if you think ahead and keep some emergency supplies handy, you can better handle your symptoms. Here's what you need to make sure you're prepared:    Would you add anything else?",Irritable Bowel Syndrome
Digestive Health,https://messageboards.webmd.com/health-conditions/f/digestive-health/565/can-t-sh1t,CAN'T SH1T,got out of hospital 3 1/2 weeks ago only had 1 sh1t wat wron,"IBD , Crohn's Disease , Irritable Bowel Syndrome , Bloating , Ulcerative Colitis , Constipation"
Digestive Health,https://messageboards.webmd.com/health-conditions/f/digestive-health/613/help,HELP!,"Hello im a 20 year old female suffering from esophagus incompetent junction and acid reflux. about 7 months ago i started getting sudden fevers and I'm always nauseous after eating anything or vomiting it out straight away. i suffer from sever constipation and no medication ever helps. i was first diagnosed with irritable bowel syndrome then i got an endoscopy done which showed the esophagus incompetent junction. i was prescribed olfen, dormicum and xylocaine for about 4 days now. I'm still getting sudden fevers and sharp upper middle abdominal pain thats connected to back as well. my condition is getting worse and whenever i go to the dr they give me iv pain killers. WHAT CAN POSSIBLY BE WRONG WITH ME? i searched up my symptoms and i think its pancreatitis. i got a stomach ultrasound but everything was normal. WHAT DO I DOOOO??","Irritable Bowel Syndrome , Bloating , Constipation"
Digestive Health,https://messageboards.webmd.com/health-conditions/f/digestive-health/416/blood-and-mucus-in-stool,Blood and Mucus in Stool,"These last two or three days I have experienced pain and frequent urges to defecate. When I do, it is usually a varied amount of blood and mucus. I'm only assuming this from the color and comparing what comes out to what I've researched. I believe it's an anal fissure, however I'm not entirely positive. I have engaged in anal sex almost a full week prior to noticing the pain, so I don't believe that could have been the cause of a tear. It is possible that it was caused by large feces. Nevertheless, I am in pain and I feel the immediate urge to get to a toilet after I've been standing for an amount of time. What can I do to help this? I take men's one a day vitamins and fish oil pills every day and try to eat at least two big meals a day. I need help and I'm kind of scared.","Ulcers , Ulcerative Colitis"
Digestive Health,https://messageboards.webmd.com/health-conditions/f/digestive-health/269/severe-bloating-stomach-pain-and-weight-gain,"Severe Bloating, stomach pain, and weight gain","Hi. I started with these symptoms about 2 years ago, and I have found no answers to my questions. So, I am here asking for help & support. I suffer with painful bloating from my first bite of my first meal until bedtime. By the end of the day, my stomach is so distended that I look pregnant. I also have been gaining a few pounds a week despite not eating much. My doctor has tried Augmentin for bacteria in my stomach. That failed, so I am on Xifaxan for bacteria in my stomach. This has all been trial and error by my md to help figure out what will work. I had a gastric emptying test done, and the results showed that my food leaves my stomach and travels through properly. Why am I feeling so bloated? I am also gaining weight and I barely eat anything all day because I am so bloated. I am staying away from breads, fatty food, and processed foods. But still no relief. I am on the fence for getting a colonoscopy because I just don't think it will show anything. I am so frustrating and gaining weight as we speak. I lived with the bloating & pain, but I cannot live with the weight gain. Any ideas anyone?",Bloating
Digestive Health,https://messageboards.webmd.com/health-conditions/f/digestive-health/860/is-this-gastroenteritis-can-someone-please-help-me,Is This Gastroenteritis? Can Someone Please Help Me?,"Hello; I will attempt to make this brief. I do not have an exact diagnosis to what my issue is; just constant nausea and heart burn--my doctor said it was almost like an ""upper IBS"". Well, today in my algebra class, I had a very strange feeling in my stomach region, up until the last few minutes of the period in which I felt my it drop and asked the teacher immediately to go to the nurse's office. While this happened, I attempted to swallow and my tongue would not cooperate, and hence ALMOST began dry heave. This has happened about three times since I was picked up from school, and I assume(d) that I was going to vomit, as I had all the symptoms: thick, salty saliva; stomach cramping; a strange feeling of nausea; sweating and a hot feeling; etc. I should mention that I albeit I do not think that I have emetophobia, I am still terrified of vomiting most of the time. Since then, the nausea has subsided a bit and I have been able to eat a soft ginger candy; I have taken two Zophrans and drank a bit of tea; I do not know if it is gastroenteritis, food poisoning, or just my condition. Would someone care to answer? It is uncomfortable as I still have some of the symptoms and I do not want to be surprised by vomiting later tonight. Thank you.",Irritable Bowel Syndrome
Digestive Health,https://messageboards.webmd.com/health-conditions/f/digestive-health/867/what-your-poop-may-be-trying-to-tell-you,What Your Poop May Be Trying to Tell You,"When it comes to #2, it can be hard to describe what you are experiencing to your doctor. Here's a little guide to help determine what your poop's shape and color may mean:",
Sexual Health & STDs,https://messageboards.webmd.com/health-conditions/f/sexual-health-stds/1486/french-kissing-and-nipple-kissing-and-sucking,French kissing and nipple kissing and sucking,"The other day I was with a woman, we ended up lots of french kissing in the back seat of the car. I ended up licking and sucking on her nipple. The texture of the nipple was smooth nothing leaking out ( no breastmilk at all)  What am I at risk for here in regards to STI's",
Digestive Health,https://messageboards.webmd.com/health-conditions/f/digestive-health/778/my-ibs-problems,My IBS problems,It has been almost 25 years since I had been experiencing IBS problems. I tried all possible diet controls but nothing worked. One fine day my doctor suggested to try Yoga and I joined an institute. There they analyzed my problems and assigned an instructed who taught me some relaxation techniques using Yoga therapy. I do that every day for about 30 mins (both morning and evening) in empty stomach. In addition I also reduce my food intake per sitting. Feeling a lot better now. The incomplete finish feeling during bowel movements also improved with the above actions.,Irritable Bowel Syndrome
Sexual Health & STDs,https://messageboards.webmd.com/health-conditions/f/sexual-health-stds/1504/should-i-tell-my-bf,Should i tell my bf,I am 29 and in a loving stable relationship with an amazing guy. Ive never been able to orgasm (in neither of my previous relationships). My best friend bought me a vibrator and told me to experiment and learn how my body works as I never really masturbated (which might be part of the problem). It worked well although i still havent orgasmed. I love it when my bf touches me and started wondering if I should tell him about the vibrator so that we could use it-I think it might do the trick. But I am so scared that he will feel offended or feel that he is not good enough. On the other hand I feel like I now am hiding something from him if I dont tell. Bit of a catch 22. What should I do?,Women's Issues
Sexual Health & STDs,https://messageboards.webmd.com/health-conditions/f/sexual-health-stds/1469/late-period-by-a-lot,Late Period by a lot?,"So I haven't had my period since May. It's been 147 days, according to Eve. I had my blood drawn and nothing odd came up. When I was having my period it was irregular but I still had it most likely once a month, so what could this be? Stress? Because I don't believe in any more stressed- could my ovaries (I know this sounds dumb but) just like ""stop working"" and decide they don't want kids so no more periods?",Women's Issues
Sexual Health & STDs,https://messageboards.webmd.com/health-conditions/f/sexual-health-stds/1269/news-flash-shots-may-help-prevent-genital-herpes-transmission,News Flash: Shots May Help Prevent Genital Herpes Transmission,"Three injections of a therapeutic vaccine may control genital herpes as effectively as daily pills for at least a year, a new study suggests. You can learn more about what this could mean for you here:    What do you think about this news? Would you rather get the shots or continue using antiviral pills? Sign in (or sign up to become a WebMD member -- see link in the upper right corner of this page) and share your thoughts.",Genital Herpes
Sexual Health & STDs,https://messageboards.webmd.com/health-conditions/f/sexual-health-stds/1407/penis-pop-while-masturbating,Penis pop while masturbating,"No easy way to say this, but as I was about to ejaculate I pointed my penis down and I heard a pop towards the base and now atleast 24 hours later i'm having a little pain. There is no bruising at all, but i'm obviously scared of a penile fracture. Also, I have urinated several times and have had no blood. Should I be worried? If so what is the best way to find a doctor for this sort of thing and what's the fastest way to get in to see a doctor for it on the weekend.",Men's Issues
Sexual Health & STDs,https://messageboards.webmd.com/health-conditions/f/sexual-health-stds/1409/what-are-these,What are these?,I have had hard white bumps on my testicle skin for years. For whatever reason I played no mind to it then recently some more showed up and I don't get why. When they first appeared it could kinda pop them like a pimple but the but doesn't go away. They don't hurt but I don't understand. I have pictures but don't know how to upload.,Men's Issues
Sexual Health & STDs,https://messageboards.webmd.com/health-conditions/f/sexual-health-stds/1384/want-to-know,Want to know.,I recently had a genital herpe outbreak. I'm coving up the sore with triple antibiotic ointment. What will this do?,Genital Herpes
Sexual Health & STDs,https://messageboards.webmd.com/health-conditions/f/sexual-health-stds/1335/ride-side-of-my-clit-hurts-please-help,Ride Side of my Clit Hurts please help,I had oral a week ago and someone went down on me and now right side of my clit hurts. Is this a sign of STD?,Women's Issues
Sexual Health & STDs,https://messageboards.webmd.com/health-conditions/f/sexual-health-stds/1339/right-side-of-my-vagina-hurts-please-help,Right Side of my Vagina hurts please help,Someone was fingering me and then put his finger on his tongue then touched my vagina with that same finger afterwards and I started feeling electric bolt kind of pain that comes suddenly since then. Fingering has nothing to do with it but could it be STD? Can you get STD from that? I'm sooo scared and I don't want to do Pap smear because of this because I never had inter course.,"Chlamydia , Women's Issues , HPV/Genital Warts , Gonorrhea , Genital Herpes"
Sexual Health & STDs,https://messageboards.webmd.com/health-conditions/f/sexual-health-stds/1404/vaginal-pimple-or-something-more,Vaginal Pimple???  Or something  more,I found a bump on the inside of my vagina. It's hard and is just one. I am feeling out and can't go to the doctors next week can someone please tell me if they have experienced pimples down there or if I should be worried about an STD?,"Women's Issues , HPV/Genital Warts , Genital Herpes"
Digestive Health,https://messageboards.webmd.com/health-conditions/f/digestive-health/920/undiagnosed-celiac-disease-one-woman-s-close-call,Undiagnosed Celiac Disease: One Woman's Close Call,Here's a really interesting post about one woman's journey to a celiac disease diagnosis:    What are your thoughts? Where are you in your journey with digestive health? Sign in (or sign up to become a WebMD member -- see link in the upper right corner of this page) and share your thoughts.,
Digestive Health,https://messageboards.webmd.com/health-conditions/f/digestive-health/386/can-acupunture-ease-severe-constipation,Can acupunture ease severe constipation?,"New research suggests that people with severe chronic constipation may get relief from a more modern type of acupuncture -- something called electroacupuncture. It uses thin needles inserted beneath the skin that are attached to a device that sends electric pulses into the body. You can read more about what researchers found, why they think it may have been successful, and the possible drawbacks here:    Do you have severe constipation? Would you consider trying this?",Constipation
Digestive Health,https://messageboards.webmd.com/health-conditions/f/digestive-health/310/something-stuck-in-my-throat,Something Stuck in My Throat?,"I was eating dinner the other night (chicken) and I also had a few slices of sharp cheese. I was actually eating the cheese when it suddenly felt like it was stuck in my throat (like when you swallow a pill without water). It's near the base of my throat. It does not impact my breathing and I can still eat and drink without issue. As a matter of fact, swallowing food or liquid makes it feel better for just a few moments. As the night progressed, I had an extended case of the hiccups. But it did not help. I have now had this feeling of something stuck in my throat for three days. It's accompanied by constant burping (small burps). I have tried warm and cold water - no success I have tried Rolaids and Tums - didn't do anything to help I have tried forcing myself to vomit - which brought up food I had recently eaten - but did not help the feeling go away. It does not hurt but it can be annoying and uncomfortable.  I recently started taking Lamisil pill orally for Toe Nail Fungus. I know that can have strange side effect - but I have not read anything about this as possible side effect. Any ideas if this sounds like GERD or heartburn? And what I can do to make this feeling go away?",GERD and Heartburn
Heart Health,https://messageboards.webmd.com/health-conditions/f/heart-health/4901/abnormal-ecg-results,Abnormal ECG results?,Hoping someone can interpret this for me. Recently saw a doctor..I have a resting heart rate in the 70's when sitting but jumps to 120-130 when I stand. Doing dishes gets me to 160's. I tend to black out when I stand up for a few seconds.  The doctor performed an electrocardiogram and my follow up isn't for a few weeks. The notes on the ECG read: Sinus tachycardia Right atrial overload P > 0.25 mV in ll aVF P = 93 ms Vertical axis Probable lateral infarct R,Heart Disease
Digestive Health,https://messageboards.webmd.com/health-conditions/f/digestive-health/139/ibs,IBS,having a really hard time with ibs almost no quality of life are there any new advances in medicine to control the outbreaks.,Irritable Bowel Syndrome
Digestive Health,https://messageboards.webmd.com/health-conditions/f/digestive-health/287/gut-bacteria,Gut bacteria,Interesting: Gut bacteria affect your metabolism?,"IBD , Irritable Bowel Syndrome , Bloating , Ulcerative Colitis , Constipation"
Digestive Health,https://messageboards.webmd.com/health-conditions/f/digestive-health/358/frustrating,Frustrating,"Hello! I am 24 years old and was told I have GERD by a doctor a little over a month ago after experiencing a week + of constant and extreme burning sensations in my stomach/chest, an awful taste in my mouth and morning breath, an increase in burping, a huge increase in saliva production (which I used to associate with the feeling of vomiting) and not being able to stand up straight without feeling worse. My doctor immediately came to the conclusion that I had GERD and prescribed a PPI - 20mg of omeprazole to take once daily, in the morning 30 mins before eating. I have been taking the pills religiously and have made a complete lifestyle change; cut out all food/liquids that I read can irritate my stomach, eating smaller meals more frequently and slowly, been careful to not lay down until at least 2 hours after eating, completely stopped drinking alcohol and all caffeine (except the occasional herbal green tea that is caffeinated). In other words, I feel I have made all the right steps and should be feeling much better... And I was until about 1 week ago... I started to get a tickle in my throat and a runny nose, which at first I just attributed to a regular old common cold. However this cold is different than any other I've experienced; a constant cough and mucus, wheezing in my chest before/during/and after coughing, constant extremely runny nose, the burning pain I experienced before my lifestyle changes & meds in my stomach when coughing, the weird taste in my mouth after coughing/sniffling mucus, occasional but extreme dizziness, and occasional but extreme shortness of breath while talking even at a very low decibel.  Sorry I know this is such a long post but I am desperate to see if anyone else has experienced anything like this. I originally thought it was an unrelated sickness but now I feel that my GERD and this freak cold may be linked somehow. I am very frustrated because I have completely committed to trying to fix the issue to no avail. I am a waitress and I am completely embarrassed having these issues while taking care of people & their food and cannot afford to take anymore time off work. I plan on heading back to the doctor as soon as I can make time, but since my insurance is pretty awful to non existent I was hoping someone may have some advice. Thanks for taking the time to read this!",GERD and Heartburn
Digestive Health,https://messageboards.webmd.com/health-conditions/f/digestive-health/99/welcome-to-the-digestive-health-message-board,Welcome to the Digestive Health Message Board,"We are so excited to finally be able to share our new boards with you!  Just a few housekeeping things to go over before you get started:  - Bookmark this page so you can easily find us any time  - Make sure you check back frequently as conversations are always being added and expanded  - Head on over to your Message Board profile (just click on your account avatar in the top right corner of the page) to update your personal story and add your photo  - Don’t see what you’re looking for? Look through the tags at the top of the page to customize your view to only see posts that interest you  - When creating a post, choose a tag to add that most clicks with you. (Using tags is encouraged but not required.)  - Like what you see? Or need help? Send us an email at CommunityManagement@webmd.net","GERD and Heartburn , IBD , Crohn's Disease , Ulcers , Irritable Bowel Syndrome , Bloating , Ulcerative Colitis , Constipation"
Digestive Health,https://messageboards.webmd.com/health-conditions/f/digestive-health/400/leaky-gut-or-candida-infection,Leaky Gut or Candida infection????,"Rash/skin condition around eyes. Swollen, itchy and painful. I have seen 4 doctors, including a dermatologist and no one can help me. They just keep putting me on steroids and suppressing the condition but as soon as I am off it comes right back. Please HELP ME.... I have had this for going on my 4th month and I cannot take it anymore. It is starting to affect my mental state. I have photos at",
