disease,postLink,postHeading,postContent,postTags
Sleep,https://messageboards.webmd.com/health-conditions/f/sleep/1355/not-an-early-riser-how-to-make-waking-up-in-the-morning-easier,Not an Early Riser? How to Make Waking Up in the Morning Easier,Any other night owls out there (or those who hit the snooze button one too many times and generally don't bound out of bed when the sun comes up)? Good news: You can learn to love your mornings.  Here are some little tweaks you can make to boost your mood and energy and start your mornings off right:    What's your morning routine?  Sign in (or sign up to become a WebMD member -- see link in the upper right corner of this page) and share your thoughts.,
Mental Health,https://messageboards.webmd.com/health-conditions/f/mental-health/26061/bipolar-but-also-on-medication,Bipolar but also on medication,"At work - I find that because they know about my sickness (bipolar but also on medication)- im a typical walk over - I can get scared to air my opinion or if I don't like something in fear of hurting the other persons feelings and I sometimes wish I had that tenacity like other people do and that I wasn't such a wimp. Days are different, but if I speak up for myself I tend to come out as harsh and find that im am always misunderstood, I feel emotionally week, I feel inferior sometimes like im not strong enough or stable enough like other people. I get angry at this and want to be by myself. Socially - I don't trust anyone, I let people tell me their problems but when I have a dilemma I would rather speak to my boyfriend (of five years - the longest relationship ive ever had), or I call a national help line of counselors - I find that im lonely most of the time and have no way of changing and trusting people - id rather do house chores - take care of my son or my family or watch tv or even read a book, go for a drive, travel longer distance, that soothes me but I miss friends and having someone to talk to that I can fully trust - because I hide my emotions friends I make tend to think I never have problems or that I am really strong so I cannot find anyone to give me the attention I need when it comes to friends - except my partner of course, so I sometimes feel for him and wonder if he is coping you know, with me and my mood swings, isolation...bla bla bla....when im in a happy mood and feeling calm everyone at home is happy, when im quiet and reserved, everyone walks on egg shells around - that makes me feel really bad about myself so I would understand why some people feel suicidal - imagine people who love you, fear you at the same time, that hurts really bad, way deep and today im not having such a good day.","Depression , Bipolar Disorder"
Sleep,https://messageboards.webmd.com/health-conditions/f/sleep/1382/news-flash-smartphones-may-hinder-a-good-night-s-sleep,News Flash: Smartphones May Hinder a Good Night's Sleep,"You've probably heard this news before, but it's an important message to know: The light from your smartphone, especially before bedtime, may affect how long and how well you sleep. You can read more about what this means for your health here:    Do you find yourself on your phone right before bed? I know I do and I'm trying to break the habit. Any suggestions on how to do so are welcome :) Sign in or sign up to share your thoughts.",
Mental Health,https://messageboards.webmd.com/health-conditions/f/mental-health/20908/bipolar-disorder,BiPolar Disorder,Is it possible that a professional mental health doctor visually diagnose bipolar disorder in someone?,Bipolar Disorder
Mental Health,https://messageboards.webmd.com/health-conditions/f/mental-health/23595/high-functioning-depression,High-functioning depression,"I'm a 39-yr old professional woman who is married with two young children. Two years ago, I started having panic attacks. I started therapy to help manage them, but also recognized I needed to address the big issue in my life, that I'm unhappy in my marriage. I have been for a while (for different reasons), but was always too afraid to say anything and hurt my husband. But, two years ago, I told him I want a divorce, but haven't left (we've done counseling twice). Each time I try, he tells me how selfish and evil I am, I'm a bad mother, I never loved him, he accuses my friends of influencing me (even though they have no idea what's going on). Lots of emotional blackmail that paralyzes me with guilt. Increasingly, I feel trapped. I avoid social activities, I don't engage as much with my kids to not be around him, I've become less caring towards him, which makes me feel worse. I'm always on edge. But, I push myself to do everything that needs to get done at work and home, with a painted on smile and an ""I'm fine"" attitude. The more I learn about high-functioning depression, the more I see myself. And, it's scary, because I feel myself sinking more, and I don't know how to shake it. I feel like, yes, if I found the courage to move forward with my divorce, I'd have the emotional strength for everything else. But, as long as I care more about his feelings than mine, I'll be stuck here. So, how so I shake the growing depression?",Depression
Mental Health,https://messageboards.webmd.com/health-conditions/f/mental-health/24875/depression,Depression,"My boyfriend has server depression and is on medication he also has to go to the bathroom 2-3 times and is afraid he goes on himself  I love him and I want to help him  I do positive reinforcement ( tell him he will get better, he can do it and i believe in him ) it work but now I see he need more than that . Where can he go for therapy  And what is therapy","Anxiety & Panic Disorders , Depression"
Mental Health,https://messageboards.webmd.com/health-conditions/f/mental-health/24330/paranoia-help-please,Paranoia? Help please.,"I'm a 21 year old female. I've had various mental and physical health issues that are getting rapidly worse. I believe that I have Paranoia, and that it's been developing for many, many years now. It's gotten to the point that it's taking over my life. I have good days and bad days. I have been diagnosed with Generalized Mood Disorder, which includes anxiety and I believe 3 different types of depression, I've had A.D.D. since I was 6, anorexia when I was 17 which is starting to come back, I have a severe fear of snakes, which plays a MAJOR part in the Paranoia.  My therapist/ psychiatrist have not diagnosed me with Paranoia, but I have signs of it. I don't know what to do. It effects every aspect of my life, but when I'm at work, I don't have it as bad as I do at home. I'm on multiple medications now 3 of which are for my ADD, but also combine in the use for sleep and for my mood. I just don't know what to do anymore. It's to the point that I can't be alone without thinking a snake is going to attack me, which I know it won't happen, but I can't control it.. anyone know of any meds that can help?","Anxiety & Panic Disorders , Depression , Eating Disorders , Schizophrenia , Bipolar Disorder , Personality Disorders"
Pain Management,https://messageboards.webmd.com/health-conditions/f/pain-management/61432/so-embarrassed-pain-center-said-i-failed-tramadol-test,So embarrassed; Pain Center said I failed Tramadol test,"I don't know what to do, I have been going to a pain center for shots to help my back. The last shot I received finally did it. It worked. The Assistant said the doctor would like to stop taking Tramadol, I said ok. Well I received a phone call stating I was released because I failed the Tramadol test. I had not received nothing prior. I don't care about pills, drugs, all I need s my shot. What do I do to get back to the pain center???? please Help.","Knee Pain , Hip Pain , Back Pain"
Mental Health,https://messageboards.webmd.com/health-conditions/f/mental-health/24726/cannabis-and-paroxetine,Cannabis and Paroxetine,"Hello, I was recently prescribed Paroxetine and I am an avid marijuana smoker. I was wondering if there are any side effects I should worry about when mixing the two? I started smoking to help with my anxiety and depression, which is why I was prescribed the medication. Is it ok to take the medication and still smoke pot?","Anxiety & Panic Disorders , Depression"
Pain Management,https://messageboards.webmd.com/health-conditions/f/pain-management/55761/migraines-after-rear-end-collision,Migraines after rear-end collision,"14 months ago I was rear-ended. At the time of and shortly after the collision I felt OK. About 90 minutes after the accident, however, I began to experience a headache the likes of which I'd never even imagined. I'm 56 years old and have never had headaches with any regularity. Sinus headaches occasionally but other than those, none. With this headache, my entire skull throbbed painfully and I experienced constant nausea and felt lightheaded upon standing. Because of NY state's no-fault laws it took two months to finally locate a physician who would take my case. During that time the headache was relentless.  After a diagnosis of migraine secondary to a whiplash injury, I began a regimen of trigger point and nerve block injections. After a few treatments, I began to experience a few pain-free days and the headaches that did occur were mostly mitigated with Sumatriptan tablets in between injections. A few months ago I had to change doctors. The new doctor seems to think that my headaches are coincidental despite my never having had more than one or two per year prior to the collision. I have had multiple CT scans which show herniation of C2-3. C4-5 are fused from another accident which occurred in 1980. The repair was completed using wire and I've had issues with MRI attempts in that region.  My question is, could my headaches simply be coincidental despite the cervical herniation? As stated earlier, I have no history of severe headaches, nor do any of my family members.  Thanks","Chronic Pain , Headaches , Migraines"
Mental Health,https://messageboards.webmd.com/health-conditions/f/mental-health/23736/briefly-off-meds-going-back-on,"Briefly off meds, going back on",I was on 100mg of lamotrigine and 300mg of bupropion. I didn't take the meds for 2 weeks and my depression is coming back. Can I start back on the same dose?,"Anxiety & Panic Disorders , Depression , Bipolar Disorder"
Pain Management,https://messageboards.webmd.com/health-conditions/f/pain-management/6056/lumbar-spondylosis,Lumbar spondylosis,"I have had lower [lumbar] back pain for a great deal of my adult life. A chiropractor once said it could have even gone back to an injury in childhood. My orthopedic surgeon determined I have lumbar spondylosis (via hip x-rays when I had a right total hip arthroplasty) about a year ago. I was taking meloxicam (Mobic) for various arthritis pain (including hip and left knee replacements) but had to stop abruptly more than 2 weeks ago as it was eating my gut. My PCP says absolutely NO NSAIDS, not even aspirin, and my osteo says just Tylenol. Right now I am wearing a TENS unit set to the highest {burst} setting which makes it bearable but the minute it shuts off I am in pain again. This is beginning to affect my daily activities, my work and my life. Anyone have any suggestions? No one will prescribe any narcotics and Tramadol is about as useful as a Tic Tac.","Chronic Pain , Back Pain"
Pain Management,https://messageboards.webmd.com/health-conditions/f/pain-management/49364/help-what-s-wrong-with-me,"Help, what's wrong with me?","I've been dealing with chronic pain for as long as I can remember but it got extremely worse after I took thyroid medication that would hopefully help my hyperthyroidism. I went off it after I noticed an arthritic response and ever since, my pain has been excruciating and developed into a chronic pain issue that is not only related to joints. I've been to a rheumatologist, I've been to a doctor at a pain clinic, I've done PT for 5+ years, ice, heat, over the counter pain relief, prescription pain relief. Nothing helps even the slightest and no doctors know what's wrong with me. I'm struggling and I wanna know what's wrong so I can get treatment that works.","Knee Pain , Chronic Pain , Headaches , Neck Pain , Physical Therapy , Hip Pain , Medication , Back Pain"
Pain Management,https://messageboards.webmd.com/health-conditions/f/pain-management/58539/chronic-back-pain,Chronic back pain,"I am a 58 year old female that has had two back surgeries. The first was in 2004 with a ruptured L3 - L4 disc. The second surgery was in 2016 and they fused L3 - L4 - L5 due to disc herniation. I have been in constant pain since the fall of 2003. Nothing I have tried has helped. I've been on most of the pain pills and they didn't do anything to relieve the pain, just made me not care as much. I'm really tired of being in pain all the time and not able to do what I want because of the pain. I've been to PT several times and have tried injections which didn't do much for me. Does anyone have any suggestions that have helped them that I may not have tried yet?","Chronic Pain , Back Pain"
Pain Management,https://messageboards.webmd.com/health-conditions/f/pain-management/51463/torn-shoulder-labrum,Torn Shoulder Labrum,"I have a torn labrum, my question is will it heal on its own with PT after a couple of weeks? It is a small tear, but I have extreme shoulder pain that is hardly manageable.",Physical Therapy
Pain Management,https://messageboards.webmd.com/health-conditions/f/pain-management/43152/high-sprain,High sprain,"Someone please tell me if what I'm experiencing is normal before I lose my mind.  Almost 6 weeks ago, I fell on a patch of ice outside my work and sprained my ankle. I went to a doctor and got X rays done. The doctor called me the next morning and essentially just told me it wasn't a break. I spent 2.5 weeks resting, icing, elevating, wrapping. It was getting better, but I scheduled with an orthopedic specialist to see when she thought I could return to cardio - I work out regularly and running or at least doing the elliptical have always been part of the routine, it's been years since I've gone more than like 4 days without cardio. I took the results of my x ray, but didn't have the actual disc of the x ray. The specialist examined and diagnosed a high sprain, which is apparently worse than a regular sprain, and put me in an Aircast boot for 4 weeks. She said I could try the stationary bike or even the elliptical in the brace and I was excited. Well, 20 min on the bike had me in pain. I tried it again the next week, still pain. I tried it for 5 min the next week, pain. It's been 3 weeks in the brace, 6 weeks since the sprain, and I'm still in pain even though I'm resting all the time, icing 3 times a day, elevating when I can, taking anti inflammatories, wrapping in an ACE bandage, and wearing the brace most of the time I'm walking. Honestly, it feels like the pain has gotten worse. The pain I experienced after going without the brace for a while Monday was much worse than what I experienced after 20 min on the bike when I first got the brace. My muscles are tight and swollen and I'm experiencing shooting pains and sometimes burning. I can bear weight and walk fine, but I'm still just in pain. And my knees are hurting now too. I'm seeing the specialist Tuesday but I'm just reaching out to see if anyone else has experienced a high sprain and can tell me if it's normal to still have so much pain even after resting and taking care of it. My body image and mental health issues are awful right now, and I've been having panic attacks because I feel like something is permanently damaged and I'll never run again and I just can't imagine a life like that. If anyone can tell me whether this sounds normal or not, I would appreciate it.",Physical Therapy
Mental Health,https://messageboards.webmd.com/health-conditions/f/mental-health/23758/ptsd,PTSD,"I know a lady that said she as this and she said she cant love that's y she wont say it to me but yet she as kids she loves and even told me she has love for an old guy that she knew way back that she never dated. I'm trying to understand what this is and if there is part where u can love some people but not others even if u do care for them, or maybe she wont it to me because I told her I love her and this other guy she never had feelings like that for him. She was a bad alcoholic but shes been sober for couple years",
Pain Management,https://messageboards.webmd.com/health-conditions/f/pain-management/707/pain-in-lower-leg-triggered-by-running,Pain in lower leg triggered by running,"About 6 months ago I started getting pain in my lower leg that I thought were shin splints. I always run on a treadmill at a 5.5-6.5 range and a 1.0 incline. I changed my shoes out. I did RICE. I stopped running for a while and when I started back up, the pain reappeared.  I get really intense pain usually during the first 5 minutes of a run on the outside of my leg near the shin bone down to my ankle. The muscles feel like they seize up and I lose the ability to move my foot heel to toe and instead it sort of smacks down on the ground. When I stop running, the mobility comes back really quickly and my leg is usually sore for a couple of days. My doctor does not believe it is shin splints and we have already x-rayed for fractures or any other bone issues. The pain and lack of mobility do not always occur. I have successfully ran two days straight without any pain, however, it has happened before then it randomly starts back up. I'm not sure what I'm dealing with!",
Pain Management,https://messageboards.webmd.com/health-conditions/f/pain-management/59581/plantar-fasciitis-compression-socks,Plantar Fasciitis compression socks,I recently developed plantar fasciitis in both feet. I am on my feet a lot during my work day. I bought compression socks that come to the ankle and have open toes. My question is should I wear them during the day at work and take them off at night. Or vice-versa?,Chronic Pain
Pain Management,https://messageboards.webmd.com/health-conditions/f/pain-management/59521/refused-spinal-injections-for-pain-mgmt-of-degenerative-disk-disease,refused spinal injections for pain mgmt of degenerative disk disease,"I've been on Tramadol since Oct 2017 - 50 MG tabs twice/day then increased in Feb 2018 to 3 times/day. 3 months back my pain mgmt DR scheduled me for series of spinal injections which, IF successful would eliminate the need for taking Tramadol. I told DR I was not able to do this procedure due to extreme fear I have of ANY medical procedures done like this where there would likely be some pain involved, due to event that occurred as teenager with family dentist. He told me just to tell those doing the injections to numb me (back area) prior to giving me injections, insisting they would do this, so I agreed. When I went in to have spinal injection done & asked them to numb area that would be injected, they said they could not/would not do that. I started crying & shaking & told them I was scared of pain & could not do this, & then told my DR at my next appt when asked why I'd not kept that injection appt what had happened, to which he clearly was not ok with me not doing, & every month since, being told I needed to go back & have it done, & me telling him I could not, & why. Last month, he ended this conversation by telling me I had to have procedure done as he was supposed to be trying alternative ways to manage my back pain im attempt to get me off the Tramadol, & would he would not be increasing current dosage of Tramadol, or giving me anything any stronger if my pain was worse because I would not do the injections, to which I replied that I was not asking him to do that. Then yesterday my PCP DR told me if I did not have injections done, the pain mgmt DR would then be required by law to stop prescribing me the Tramadol. I'm on Medi-Cal/MediCaid, & want to know if anyone knows if this is true, or not.  My reasons for refusing the procedure stem from event that I still remember like it was yesterday - I was taken in by my mom for my regular check-up & had to go back to have 3 cavities filled. After 3 injections given to me in gums to deaden nerves & waiting 5-10 min to work, dentist began drilling. I screamed out immediately in pain, & told him I could still feel him drilling, which he didn't believe, however he administered a few more injections & waited another 5 min, he started drilling again, & again I screamed out in pain refusing to allow him to continue because I told him I could still feel him drilling as if I'd been given no novacaine at all. He called my mother in the room, telling her I wasn't cooperating & claimed I could feel the drilling, but he insisted there was no way I could feel anything due to the amount of novacaine he'd given me. So, my mom was on one side of me, & a nurse on the other, and they held me down so he could continue. I have never forgot that pain; & it has haunted me throughout my adult life - once I was out on my own I stopped going to dentists & doctors - until at 51 1/2 of my teeth had rotted out & had several abscesses from years of neglect, & had to have the 10-14 still left surgically removed while put to sleep. Started having very bad back pain a year later, & as my dad has serious back problems (he's had back surgery twice with each leaving him worse then he was before each. He's had pain pump put in under skin which is filled with morphine every few months to help with pain & is only mildly effective at doing this. He had to quit working abt 30 yrs back due to his back) & I take after him in nearly everything - including these back problems, which his dad also had. My PCP referred me to pain mgmt immediately after his initial script for tramadol & said I would have to get that script from them from then on, which I have done.  Is it true that my doctor will have to stop giving me the Tramadol because I do not want to have the spinal injections done, & leave me in excruciating pain for the numerous back problems I have which have been diagnosed thru X-rays, & MRI's?","Chronic Pain , Medication , Back Pain"
Mental Health,https://messageboards.webmd.com/health-conditions/f/mental-health/22730/continuous-sipping-of-alcoholic-drinks,Continuous sipping of alcoholic drinks,"Recently I spent a long weekend with members of my family. One couple drank alcoholic beverages continuously from noon until their bedtime. They would sip beers throughout the day even bringing a bottle of beer into the water with them when they took a dip. In addition, they would have at least one beer or one glass of wine at dinner and take a glass of wine into their bedroom as a nightcap before sleeping. They never acted drunk, hold responsible jobs, and have children who are happy. Although the woman's total consumption for the day exceeded the NIH low-risk level in ""Rethinking Your Drinking"" at   , would the fact that she drank slowly and took alcohol with food keep this level of consumption within the low-risk range?  I care about this person, have helped her throughout her life, and would like to know if this drinking behavior indicates that there is a problem.",Substance Abuse
Mental Health,https://messageboards.webmd.com/health-conditions/f/mental-health/23703/high-functioning-depression-2,High Functioning Depression 2,"I am feeling very overwhelmed. I was doing well handling my symptoms: exercising, connecting with other's, etc. But there was a nagging in the back of my mind. I couldn't shake it. Then my boss and I had 2 disagreements within a week. My mother decided to have knee replacement surgery later this year (I've been after her for 2 years to get this done), and I think I'm becoming menopausal. While I have been rolling with the punches, I feel depressed. I find myself using all of my coping techniques more and more. Things I should be able to shake off and I can't. To make matters worse, I had my first panic attack in years. Im wondering if I need yo see my doctor about my hormones or my therapist. Does any one have any suggestions? Thanks so much.","Anxiety & Panic Disorders , Depression"
Mental Health,https://messageboards.webmd.com/health-conditions/f/mental-health/23047/recognize-the-warning-signs-of-suicide,Recognize the Warning Signs of Suicide,The best way to minimize the risk of suicide is to know the risk factors and to recognize the warning signs of suicide.  Know the warning signs and how to respond to them:  Anybody who expresses suicidal thoughts or intentions should be taken very seriously. Do not hesitate to call your local suicide hotline immediately. Call 800-SUICIDE (800-784-2433) or 800-273-TALK (800-273-8255) or the deaf hotline at 800-799-4889.,"Depression , Self Harm"
Mental Health,https://messageboards.webmd.com/health-conditions/f/mental-health/22292/used-to-eat-questionable-non-food-items-can-anybody-else-relate,Used to eat questionable non food items. Can anybody else relate?,"So since I was young, I've eaten sponges, string off towels, nail files, sand, my finger and toenails, the tiny white rocks in dirt, glass, pumice stones, and even the green part off dish sponges. I stopped for a while because I was getting in trouble for it. I ate all the sponge off an iron board and a car seat, my friends chalk eraser made out of sponge. I don't really know why but I enjoyed it and it tasted good. I don't really eat any of that stuff anymore but the green parts of the sponge. First time I really told anyone. I just wanted to know if there's anybody else that's done this?",Eating Disorders
Mental Health,https://messageboards.webmd.com/health-conditions/f/mental-health/23897/teen-suicide-the-time-for-secrecy-is-over,Teen Suicide: “The Time for Secrecy Is Over”,"As growing numbers of young people take their lives, public officials and mental health experts say teachers and parents need to talk about suicide to help with prevention. Read more here:","Abuse Victims , Depression , Eating Disorders , Schizophrenia , Self Harm , Substance Abuse , Bipolar Disorder , Personality Disorders"
Mental Health,https://messageboards.webmd.com/health-conditions/f/mental-health/23318/chronic-loneliness,Chronic Loneliness,I am facing a condition which is not identified in medical terms.Loneliness is underestimated in our age.I suffer from the ache in my heart that comes every while.It is very tiring and makes me cry very hard.It is not that I am a lonely person but I do isolate myself from people due to so many reasons.I don't think that people should know me because I have zero self confidence.I only have few friends which I make so many problems with and they are so tired from my actions.I am not ever satisfied by any relationship and I always go away and isolate myself.Still on the other hand I have this chronic loneliness.I wish there is a therapy for what I am facing.,"Depression , Personality Disorders"
Mental Health,https://messageboards.webmd.com/health-conditions/f/mental-health/23896/severe-headaches,Severe  HEADACHES,"HI, I have been getting headaches for as long as I can remember. Doctors have said Migraine , tension stress and or every other headache under the sun. Now I was diagnosed, with a large rare brain aneurysm, which was coiled 6 years ago. When finding out that I have a brain aneurysm they found out I have Pseudo Papalidemia(fluid in the brain, pressure in my eyes and such). Headaches for sure when the pressure is high. I usually need a spinal tap. (ouch) I was recently checked for the pressure and it shows normal. I have also TMJ severe, I have a specialty Doctor working on that as well. I have tried pain killers of all kinds. Tramadol , and many others that I cannot recall right now. Sinus issues pressure, I have high blood pressure, I am a mess.. I have tried everything to rid these hideous headaches.. ANY suggestions that would help this girl out? Natural would be swell. Thanks. Oh there is more to the headaches stress, and so on. I appreciate you letting me vent. thanks  Missy20171969 (a.k.a Milyssa)",
Mental Health,https://messageboards.webmd.com/health-conditions/f/mental-health/22995/reintroduced-to-meds-for-my-mental-functionality,Reintroduced to meds for my mental functionality,"I have recently been put back on Prozac after many years of being off it. ( it had cause some very serious side effects in my high school years) I've been on it Now in my 30's for about just over a month. My depression has lessoned to some degree but, I still feel agitated and, still have severe waves of anxiety... anyway. I wondered if tiny little blisters on my hands , fingers and other joints might possibly be a side effect as this is adding to my anxiety. There are no bites from spiders or bugs nor a site on my skin where it seems to originate from in general and I have never before had symptoms like this until recently starting this Drug again. I would be grateful to get some assistance,or confirmation that this IS a side effect and that maybe there is an antihistamine or something that can get rid of this? I have sent a message to my primary NP but it's good to have a little extra advice.  Note: attached are the most visible photos, they itch there is no puss or redness (despite what the photo may look like) just little watery blisters! It's the most irritating on my hands but it shows up around my clavicle, elbows, knees, and wrists.","Anxiety & Panic Disorders , Depression , Bipolar Disorder"
Pain Management,https://messageboards.webmd.com/health-conditions/f/pain-management/2154/chronic-headaches,Chronic headaches,"So for the past 3+ years, I've been living with massive headaches. I wake up with a headache, go to bed with one. The headaches are worse some days than others but they are always there. I don't have health insurance but I have still tried to go to the doctor to figure what was causing them and still nothing. I'm at the point where I feel I would just be throwing my money away trying to figure this out without health insurance. So, I'm seeking opinions of others around the web to see what might be the cause. I just turned 29 and feel like I can't reach my full potential until I figure this out because of how bad the headaches have become. It's hard to read, concentrate and remember things and that really hinders my ability to work. Any opinions on the cause would be greatly appreciated!","Chronic Pain , Headaches , Migraines"
Pain Management,https://messageboards.webmd.com/health-conditions/f/pain-management/32461/breastbone-pain-caused-by-toddler-kicking-it,breastbone pain caused by toddler kicking it,"I am male and 39 years old. I am about 30 pounds overweight 	Early September this year my toddler daughter kicked me in the chest 2-3 times at the store when I was holding her. She kicked me around the middle and the middle sides of my chest. Also I think she kicked me in the upper middle and upper middle sides of my chest too. After a week My chest pain died down. After a a couple weeks my chest pain was gone.  I went to urgent care one week after I was kicked in the chest. My chest was not hurting that much when I went in, but my head and neck was. The doctor diagnoses was: Strain of Muscle, fascia and tendon at neck level, initial encounter. The Doctor told me my lymph nodes were causing pain on the right side of my face and head. My chin, right cheek, and right forehead (felt a little tingly and a little numb). Pain went a away after a few days when I was taking my medication and did what she told me to do (mentioned below in this paragraph). I can't breath out of my nose that well, so I breath out my mouth. A ENT doctor told me before I would need a operation to breath out my nose better. The urgent care doctor told me to put a pillow under my back up to my neck when I sleep. I did this and after a few days the major pain went a away. The pillow worked.   	The doctor gave me a low dose muscle relaxer and a high dosage of Ibuprofen (800 mg every 8 hours). After the first day of taking Ibuprofen I had some tinnitus and some hearing problems (like my ear felt blocked for a few hours). After the second day of taking Ibuprofen I had non stop tinnitus for 6 days straight. I had a month and a half of blocked hearing and ear fullness/pressure in my left ear. A ENT doctor told me to have no extra salt, no soy and no msg in my diet. This diet did not help. When I started doing neck exercises (stretching) my ear went back to normal after 2 days and a lot of my head pain decreased. Note: I stopped taking the Ibuprofen after the second day. I guess I can't take ototoxic drugs. 	For about 6 weeks I did not have chest pain at all. About two weeks ago my chest pain started again. I think it might have been caused by holding my toddler daughter. She weights 40 pounds. The seat belt pressing against my chest causes my chest bone to hurt a little. Carrying bottled water aggravates my chest bone pain. My jacket sometimes aggravates my chest bone pain. Below are my current symptoms My current symptoms are: 1. Chest pain in the middle of my chest on the right middle side (mainly), middle middle of chest (sometimes), and (once in a while) pain on the right middle of my chest. Feels like bone pain. Pain will last usually from 30seconds to several minutes, then it goes a way or pain does not feel too bad after several minutes. Carrying anything over 20 pounds causes it to hurt a little to hurt some. 2. Chest pain in the upper middle right (of breastbone, pain mainly here), upper middle middle (sometimes), and pain on the upper left (once in a while). Feels like bone pain. Pain will last usually from 30seconds to several minutes, then it goes a way or pain does not feel to bad after several minutes. Carrying anything over 20 pounds causes it to hurt a little to hurt some. 3. On the inside on my chest (a couple inches or so inside of chest) on the middle sides (of chest) around the bottom of the lungs or top of liver I get some aching (sometimes its aching and thumping) pain. I am not sure if its muscle pain or what. This pain could last anywhere from a 30 seconds to several minutes to a half hour. Sometimes I get this pain when I sleep on my side. 4. On occasion if feels I might have some calcification on one of my bones--in this area (mentioned above in number 3.) it feels like the bone calcified a little and is poking my muscle and causing a little pain. This happens on occasion and does not last long. 5. A little pain on the front sides of my neck. Usually a 1-2 in pain, sometimes a 3 in pain. The pain usually stays with me most of the day. 6. I get pain once in a while in other parts of my chest. Sometimes about couple inches inside right behind my right pectoral muscle. This pain can last a few minutes to several minutes and then goes away. 7. Once in a while a little pain about a inch below the clavicle bone (by shoulder). It feels like a nerve or muscle pain. This pain could last from a few minutes to several minutes. Note: My LUNGS DO NOT hurt or bother me when I breath. I have GERD (acid reflux). I had doctors and a physical therapist tell me that I have tight tendons/muscles throughout my body. When I touch my chest I DO NOT FEEL TENDERNESS IN THE CHEST AREA. 1. What do you think I have (your diagnosis)? Do you think what I have could become serious or is not that serious? 2. Is there any treatments (and home treatments) I could do? How long should I have this pain (How long before it goes away)? 3. What do you recommend me to do?",
Pain Management,https://messageboards.webmd.com/health-conditions/f/pain-management/53652/severe-lower-back-pain,Severe lower back pain,"I have been diagnosed with later onset of scoliosis with severe degenerate disk disease. 7 weeks ago I was admitted to the for a 5 day stay because I had bad leg and groin pain. They said I had a pelvic fracture along with what they called sciatica nerve damage in the lower lumbar area. 8 weeks later I still can hardly walk with a cane or walker. I can't get any help for pain outside the hospital. I am supposed to start more physical therapy again and I am in extreme pain in my last back and leg and groin areas. All the doctors are not wanting to use opiates because of all the addiction issues they are finding out that people are using them and overdosing. I understand they have to be careful but if you have severe chronic back pain with a fractured pelvic bone that would be different. I do and have tried the epidural shots, but they just don't work that great. I force myself to move through the pain but it starting to wear my resistance down. I have been told I'm not a candidate for surgery because the scoliosis is not damaged but structural and it would take a year to recuperate and then he said I might be worse off than I am now. I can get short periods of meds but nothing long term? Yet my pain is long term and I have no quality of life so I don't care if I get physically additicted because I'm exhausted. Anybody with successful surgeries with extreme spine deformity, nerve damage? I would love to hear something positive.","Chronic Pain , Hip Pain , Medication , Back Pain"
