disease,postLink,postHeading,postContent
Hyperhidrosis,https://www.drugs.com/answers/drysol-super-sweaty-hands-531162.html,Drysol - I have super sweaty hands?,"It sucks because whenever someone touches my hands that point out how wet they are, it makes me so self conscious.. I'm afraid to touch some people.. I'm only 16. Will Drysol help me? If not is there anything else I can try? "
Hyperhidrosis,https://www.drugs.com/answers/what-are-the-effects-if-i-suddenly-stop-taking-464430.html,What are the effects if I suddenly stop taking Estrace 1mg tablets?,"Besides more night sweats, how harmful or not would this be to me? "
Hyperhidrosis,https://www.drugs.com/answers/i-stopped-pristiq-3-days-ago-what-should-i-expect-417021.html,I stopped Pristiq 3 days ago what should I expect?,"I was on Pristiq for 30 days and quit 3 days ago. Instead I am taking B6 and B12. But I have have weird side effects. Can someone help me understand them. Sweats, confusion, etc. "
Hyperhidrosis,https://www.drugs.com/answers/did-any-you-have-triglycerides-or-choloresterol-412786.html,Sertraline -Did any of you have triglycerides or cholesterol became higher on sertraline?,I am taking sertraline for 13years and it really does help exept for sweating problems and breathing probelms when making efforts 
Infections,https://www.drugs.com/answers/harmful-stop-taking-antibiotic-after-dose-2846100.html,How harmful is it if I stop taking an antibiotic after one dose?,"I have a stye that has been getting worse; my eyelid is very swollen. Went to a clinic today and was told I had an infection. The doctor prescribed me some antibiotic eye drops as well as Clindamycin to be taken orally 3 times a day. Before I left he gave me an injection ""to get things started"". Now after reading of the potential side effects of Clindamycin, I'm afraid to take a pill. I know all antibiotics come with side effects, but Clindamycin appears to have serious ones that aren't uncommon. If I hadn't had the injection, I'd just not take them and not worry. Since I did have it, how likely am I to develop an antibiotic resistant infection if I never take a pill? "
Hyperhidrosis,https://www.drugs.com/answers/started-taking-pot-chlor-er-tab-10-eq-what-are-406624.html,Potassium chloride - what are the side effects?,Started taking POT CHLOR ER TAB 10 EQ... WHAT ARE THE SIDE EFFECTS AM SWEATING ALOT and having a feeling of having to eat almost right after I have eaten a sort of empty feeling in my stomach... Potassium level was 4. 2mmol/l 
Hyperhidrosis,https://www.drugs.com/answers/crohns-disease-i-was-diagnosed-with-crohns-in-jan-386611.html,Does anyone know if Humira can cause excessive sweating?,Crohn's Disease - I was diagnosed with Crohn's in Jan 2010 and I also have chronic Hepatitis B. I am taking Humaria injections every 2 weeks and I also take Baraclude. 
Hyperhidrosis,https://www.drugs.com/answers/i-have-adhd-im-taking-adderall-30mg-xr-wondering-160799.html,"I have ADHD Im taking Adderall 30mg XR wondering since its ""speed"" if it caused perfuse sweating?",
Hyperhidrosis,https://www.drugs.com/answers/drysol-sweaty-hands-3492600.html,Drysol - Needs help on sweaty hands?,My hands are really sweaty all the time and I have started using it. I've used it for a week every night. I put it on and let it air dry. It hasn't done anything. What should I do? 
Hyperhidrosis,https://www.drugs.com/answers/drysol-you-sweat-exercise-leave-you-completely-dry-3035392.html,"When using drysol, do you still sweat during exercise or does it leave you completely dry?","I am a competetive rock climber and I was wondering if my hands will still be able to sweat at all. This is important for me to know because when it comes to climbing, dry hands are worse than sweaty hands due to the chalk that just slips right off dry hands. "
Hyperhidrosis,https://www.drugs.com/answers/oxybutynin-tolerance-865528.html,Oxybutynin - What about tolerance?,I have been taking oxybutynin for about six months. 5mg 2x daily. It has been working great at treating my over sweating but I have noticed that this past week or so the bad sweating is coming back. Has anyone else experienced this problem? 
Hyperhidrosis,https://www.drugs.com/answers/high-strength-vitamin-folic-acid-excessive-764578.html,Can high strength vitamin b and/or folic acid cause excessive sweating?,
Hyperhidrosis,https://www.drugs.com/answers/itchy-uncomfortable-hives-stomach-after-showering-759661.html,"Itchy, uncomfortable hives on my stomach after showering, sweating, and swimming?","Here's my situation. I get hives on my stomach AFTER showering and getting sweaty, but the thing is when I shower, I don't get them in the shower, but only after it. I get them only on my stomach, and I also get them while I'm cutting the grass, since I get sweaty, and while swimming. I went to the doctor, and he said that it's probably from my body temperature rapidly changing, but I'm not 100% sure. He said not to worry about it, however it looks really bad, and now I have to swim in a water shirt. Plus, school starts in a month and we have swimming this year, and you're only required to wear trunks, so I don't want people to see all of the hives on my stomach and make fun of me. I was recently on a trip to the beach, and when I first got in and out of the ocean everyday, I got them, but after getting in and out multiple times over the course of a day, they went away. And the hives are really itchy and uncomfortable. I really don't think this is a water allergy, but I'm not 100% sure. But please, can someone help me, and tell me what I can do to stop this. I want these gone by when school starts. Thank you very much! "
Hot Flashes,https://www.drugs.com/answers/chest-infection-side-effects-progesterone-intake-3449685.html,Is chest infection a side effects of progesterone intake? I have tried all sorts from patches to...,... gel and pills and all of them give me chest infection. what to do to stop hot flashes? Please help me - losing my will to live here. 
Hyperhidrosis,https://www.drugs.com/answers/adderall-xr-31yrs-female-question-hot-night-682809.html,Adderall XR - I'm a 31yrs old female and my question is can getting hot at night and sweating be a?,... side effect 
Hyperhidrosis,https://www.drugs.com/answers/atarax-make-you-sweat-649402.html,Does Atarax make you sweat?,"I brake out into real bad sweating episodes, Im not sure why? If its the medicine or if it's a withdarw to Diazepam ?? Does anyone know?? "
Hyperhidrosis,https://www.drugs.com/answers/severe-sweating-problem-leflunomide-600426.html,Is severe sweating a problem with leflunomide?,"i started taking leflunomide about two months ago and i not sure if thats when it started for sure but it is so bad that my arms,neck,face head sweat really badly and this is all the time and i have to stay in front of a fan. "
Hyperhidrosis,https://www.drugs.com/answers/finasteride-night-sweats-570918.html,Can Finasteride cause night sweats?,
Hyperhidrosis,https://www.drugs.com/answers/fetzima-month-sweating-continued-quality-life-3418431.html,I have been off of Fetzima for a month and the sweating has continued. I have no quality of life?,I discontinued Fetzima a month ago because the sweating was so extreme. Nothing has changed. The extreme sweating has continued. What did this drug do to my system? 
Hyperhidrosis,https://www.drugs.com/answers/lot-sweating-normal-puberty-3016623.html,Is a lot of sweating normal during puberty?,"My daughter has a problem about sweating, I'm letting her type: I sweat a lot everyday. I'm basically always sweating, no exaggeration there. Its gotten me a bit depressed (people saying that it stank and smelt like sh#t did not help) and I feel awkward every minute since my pits are soaking wet. I'm still in the age range of puberty, and no one else at school has this problem. I'm worried it's hyperhidrosis (permanent) since hyperhidrosis starts during puberty. My doctor said my thyroid glands were working fine and stuff. Not on any medication. This started when I was 11 about the time when I got my period. This just a normal thing during puberty? Need solutions for it as well, antiperspirant (even clinical strength) and deodorant doesn't help. Just SO FRUSTRATED. I don't want to put up with this for the rest of my life. "
Hyperhidrosis,https://www.drugs.com/answers/daughter-cold-chills-night-sweats-day-fever-2423546.html,"My daughter is getting cold chills at night and sweats during the day, NO FEVER?",What could be the cause. It has been since Christmas day. No change of any medication. 
Infections,https://www.drugs.com/answers/over-counter-oral-antibiotics-tooth-infections-3220221.html,Are there any over the counter oral antibiotics for tooth infections available?,
Infections,https://www.drugs.com/answers/after-taking-terconazole-0-8-day-treatment-3050979.html,After taking Terconazole 0.8% three day treatment is there suppose to be a vaginal odor?,"I was prescribed Fluconazole 1st for my Yeast infection ( It didn't work) so my doctor switch me to Terconazole 0.8% a 3 day Treatment. After my first night treatment, the next morning I woke out with a VERY bad vaginal odor that I didn't have before. Is this a part of the treatment or should I schedule another appointment ASAP??? #HELP "
Hyperhidrosis,https://www.drugs.com/answers/drysol-stain-clothing-bed-sheets-3087471.html,Does Drysol stain clothing and bed sheets?,I just started using it for hyperhidrosis in my hands and I wasn't sure if it would stain my sheets. In the YouTube video I watched on how to apply it they put plastic wrap on after applying it. Thanx! 
Infections,https://www.drugs.com/answers/add-medications-adderall-exacerbate-fungal-2675541.html,Can ADD medications like Adderall exacerbate fungal infections?,"i started taking Adderall for AADD nine months ago. I broke out in lesions on my scrotum and arms. My right arm swelled and my shoulder became very painful. I went to my Doctor who said it wasn't a drug allergy and She didn't know what it was. Several months latter I went to see he again, extremely ill. I was debilitated, having severe muscle spasms in my hands, feet and legs. I had severe kidney impairment and my right eye was nearly swollen shut. She now told me that this was caused by my diabetes, which has always been under control and my A1C is always normal or close to it. Next. I developed a very thick gluey Coat on my tongue. Finally, I realized that these were symptoms of fungal infection. I went to see her with this idea. She told me that my tongue looked normal to her but she gave me a 7 day course of fluconazole. Thing began to improve immediately but not completely. I returned just before the Fluconazole ran out and told her what was happening. I thought it obvious that all of this was caused by fungal infection. After explaining to her my theory she once again told me that my tongue looked fine but gave my more Fluconazole and referred me, at my request to an infectious disease specialist. That day I went to my ADD prescriber and told her my theory. She thought we should change medications so I started on Vyanase. The infection which was almost gone came back with a vengeance. Fortunately, I had the new Fluconazole prescription, and things are steadily improving after I switched back to Adderall. I do realize that these medications do not cause the fungal infection but rather seem to change the body's PH and delicate flora balance. This is why I'm following up with the Infectious Disease Specialist. I haven't been well for years with a variety of symptom. I have read studies which indicate Amphetamines cause fungal infections in rats and yeast infections in Women. Has anyone else has a similar experience or know anything that could shed light on this process? "
Infections,https://www.drugs.com/answers/triple-antibiotic-you-bladder-infection-you-1214999.html,Triple Antibiotic - If you have a bladder infection can you use antibiotic cream? On your vagina?,... when it starts to burn or itch Because I had sex yesterday and after I had sex I peed and it burn a little 
Infections,https://www.drugs.com/answers/cephalexin-500-mg-treat-yeast-infection-947407.html,Can cephalexin 500 mg be used to treat a yeast infection?,
Infections,https://www.drugs.com/answers/you-flagyl-ear-infection-626930.html,Can you use flagyl for an ear infection?,
Hyperhidrosis,https://www.drugs.com/answers/warfarin-anyone-problem-cold-sweats-warfrain-899986.html,Warfarin - Has anyone ever had a problem with cold sweats while on warfrain?,
Hyperhidrosis,https://www.drugs.com/answers/ortho-evra-working-heavy-sweating-patch-725117.html,Ortho Evra - Does working out (Heavy sweating) cause the patch to come off?,I work out 5 days a week and I'm worried about the movement or the sweat causing the patch to fall off. How flexible is it? How easily does it reattach if it does come off? 
Hyperhidrosis,https://www.drugs.com/answers/prevastatin-very-bad-sweating-713014.html,Can prevastatin cause very bad sweating?,"i have been taking pravastatin for about 6 weeks, 10 mgs. Dr recently upped dosage to 20 mgs. once daily. I have been getting terrible outbreaks ofsweating, sometimes followed by chills. am going to call DR. tomorrow.Decided to look up side effects and hoped I could get some answers here also. thank you "
Hyperhidrosis,https://www.drugs.com/answers/serious-sweats-fetzima-cymbalta-effexor-works-2434415.html,I AM having serious sweats on Fetzima (as I did on Cymbalta and Effexor). It works great for my?,"... depression, however! Does anybody know if there is something to do for the sweats - other than hormone replacement? I've already gone that route and it did not help at all. Just shopping at the grocery store makes me look like I just stepped out of the shower! "
Hyperhidrosis,https://www.drugs.com/answers/taking-melatonin-experience-severe-headache-night-602277.html,"When taking melatonin I experience severe headache and night sweats while feeling chilled, I tried?",... taking melatonin due to 
Hyperhidrosis,https://www.drugs.com/answers/question-about-excessive-sweating-at-night-and-436215.html,Question about excessive sweating at night and possible connection to pill?,lately i have been having trouble health wise  with sweating bad at night time  dizzyness when i lay down  and stomach cramps and having to stick near the toliet most of the day  and short term memory issues more or less than normal  i currently only take triazolam for sleeping witch works great  any ideas if this pill is the cuase of those syptoms or some  i no dizzyness is and slug like movements 
Hyperhidrosis,https://www.drugs.com/answers/i-have-been-taking-coversyl-and-have-been-307371.html,I have been taking Coversyl and have been sweating heavily since I started it. What causes this?,What causes the hyperhidrosis? 
Hyperhidrosis,https://www.drugs.com/answers/what-can-be-done-to-reduce-increased-sweating-302381.html,What can be done to reduce increased sweating from Prozac?,
Hyperhidrosis,https://www.drugs.com/answers/does-anyone-have-experience-with-drysol-on-the-287250.html,Does anyone have experience with Drysol on the scalp?,"All the reviews I have read do not talk about using Drysol on the scalp. It seems like a very effective drug for other parts of the body, but my problem is only on my scalp--to the point that my hair is often dripping wet after only minor exertion (shopping in an air-conditioned store!). I'm concerned about the side effects when using it on my head however. "
Hyperhidrosis,https://www.drugs.com/answers/interaction-cymbalta-lexapril-894156.html,Is there a interaction with Cymbalta and Lexapril?,I have been taking Cymbalta for a year for fibermyalgia. 2 months ago my dr. gave me Lexapro for the sweats. For the past month I have been feeling bad body aches and tired all the time. I just don't feel good. Got a blood test and it shows no infection. Could there be an interaction with my meds? Should I just stop taking the Lexapro? Not sure what to do. Thank you. 
Hyperhidrosis,https://www.drugs.com/answers/nexplanon-constantly-swollen-lymph-glands-2775694.html,"Can Nexplanon cause constantly swollen lymph glands, tiredness and generally ill feeling?","I had the Nexplanon implant inserted in February and ever since I have been experiencing very swollen lymph nodes in my neck and feeling symptoms such as tiredness, excessive sweating, general feelings of illness, sore throats, severe bouts of tonsillitis (so severe i was hospitalised). It has just twigged that maybe it is being caused by this Nexplanon implant? Many Thanks "
Hyperhidrosis,https://www.drugs.com/answers/anyone-sweats-chills-coming-effexor-3160142.html,Didn't anyone else have sweats and chills coming off of Effexor?,
Hyperhidrosis,https://www.drugs.com/answers/anyone-sweat-after-walking-climbing-stairs-effect-3082402.html,Does anyone sweat too much after just walking or climbing stairs on effect?,"I was out shopping with my mom today. She was fine, but I was soaked around my neck and forehead. Embarrassing! "
Hyperhidrosis,https://www.drugs.com/answers/night-sweats-lovinox-metiform-glipizide-make-stop-3039973.html,"Night sweats, will lovinox or metiform or glipizide cause this? How to make it stop?","Night sweats so bad changing up to 4 times per night... no fever, just a lot of sweat. Taking lovinox, metiform and glipizide along with hydroc/soap "
Hyperhidrosis,https://www.drugs.com/answers/taking-escitalopram-morning-after-drinking-2886609.html,Can taking escitalopram the morning after drinking alcohol have a reaction ?,I waited till next morning to take but after drinking alcohol night before I thought I would be ok to take ... couple hours after I took it I was shaking terribly sweating profusely blurred vision vomiting and diarrhea. So now I'm afraid to take them again don't know if it was pill alone or still alcohol in my system. 
Hyperhidrosis,https://www.drugs.com/answers/xanax-month-2322293.html,Been on Xanax for a month and need help?,I have taken this damn of a drug Xanax for a month and went off last week. The week was terrible weight loss sleepless nights or nightmares paranoid all the time and the night sweats are so bad. How long is this going to last I was taking like at most 6mg a day for a month. What should I do and how long are these effects going to last I'm about to go crazy I can't focus at work I told myself I'll never do this drug again 
Hyperhidrosis,https://www.drugs.com/answers/underwear-wet-1669220.html,Why are my underwear wet??,"So lately (today and yesterday mainly) my underwear has been wet... like sweating. I'm not too sure how to describe it..it's not like mucus. Just wet patches i guess. I was wondering what that could be? I've been on birth control for nearly 2 months now and ive never missed a pill and my fiance and i have (recently) started having unprotected sex (not technically because i'm on birth control, but you get the picture), so could that be why? I've read here and there that's what happens when someone is pregnant, but I hardly believe that. I would just rather get the correct answer instead of reading ""Mommy to be"" pages every time i google it, not that google is help either. So, please, helP/ "
Hyperhidrosis,https://www.drugs.com/answers/can-labetolol-cause-excessive-sweating-283462.html,Can labetolol cause excessive sweating?,
Hyperhidrosis,https://www.drugs.com/answers/adderall-sweat-smells-beer-1625660.html,Adderall -sweat smells like beer?,I don't drink. I didn't know how to describe the smell better than flat out disgusting. Especially for a cute 23 year old healthy. I take med exactly as specified in treatment but maybe I'm crazy but I have to constantly wash blankets and change clothes. I shower twice daily. Any advice? Has this ever happened?! It's embarrassing :( 
Hyperhidrosis,https://www.drugs.com/answers/propranolol-make-you-hot-sweat-3227558.html,Does propranolol make you hot/sweat ?,"A couple of times I have taken this medication before talking in public etc, and have just felt a little bit hot and sweaty on face a little bit after. Or is it a coincidence ? "
Hyperhidrosis,https://www.drugs.com/answers/can-synthroid-cause-small-ulcers-in-your-mouth-266655.html,Can synthroid cause small ulcers in your mouth?,"Since starting synthroid my mouth is dry and I'm noticing small ulcers along the side of my tongue. Also, I am sweating profusely. Are these side effects of synthroid? Could it be a side effect of synthroid combined with an antidepressant? "
Hyperhidrosis,https://www.drugs.com/medical-answers/you-qbrexza-cloth-3436186/,,
Hyperhidrosis,https://www.drugs.com/answers/diagnosis-pressure-behind-eyes-neck-top-head-body-3268272.html,What could be the diagnosis of pressure behind eyes neck top of head body aches an slight fever an?,Always sweating in cold or hot. 
Hyperhidrosis,https://www.drugs.com/answers/my-seven-year-old-daughter-was-given-a-77758.html,My seven year old daughter was given a prescription for Drysol for excessive sweating she is?,"... experiencing. I mainly notice this area to be around her head, face, neck/chest and back area. How should I apply this solution and what is the recommended usage period for someone this age without taking away her natural ablity to sweat normally? "
Hyperhidrosis,https://www.drugs.com/answers/stopping-effexor-after-2-weeks-due-sweating-3460281.html,Stopping Effexor after 2 weeks due to sweating?,I’ve been on 37.5 mg of Effexor for anxiety for approx two weeks. I really like the way it makes me feel but the night sweats are unbearable. I only sleep about 2 hours before I’m up wiping the sweat off my body & trying to fall back to sleep. Literally every two hours! I didn’t take my pill yesterday & I’m debating whether or not to take it today and just going cold turkey. My thought was to take it every other day for about a month & then every 3 days for a month to taper down but i can’t deal without sleep. Any advice? I felt fine yesterday without the pill. No withdrawal symptoms  Thanks 
Infections,https://www.drugs.com/answers/prevention-bladder-infection-drugs-zithromax-641143.html,Prevention of Bladder infection - Can we use drugs Zithromax 250mg for the treatment of Bladder?,If we had the bladder infection can we use this drug Zithromax for treatment? Not prevention ! 
Hyperhidrosis,https://www.drugs.com/answers/clonazepam-sweats-2623919.html,Clonazepam - What about sweats?,Cold sweats and occasionally chills 
Infections,https://www.drugs.com/answers/pinworm-infection-enterobius-vermicularis-scared-635607.html,"Pinworm Infection (Enterobius vermicularis) - Im scared to poop, because I dont want to feel them?","... goin out. After taking medicine, will they come out with regular poop or is it more like diarhea? How can you tell if your highly infested? "
Infections,https://www.drugs.com/answers/amoxicillin-clavulanate-i-have-a-tooth-infection-420988.html,Amoxicillin/Clavulanate - I have a tooth infection I have amox 875-125 mg left over from when I had?,... a bronchitis can i take it for the infection or should i cut it in half 
Infections,https://www.drugs.com/answers/4-year-old-andbleeding-ear-411194.html,4 year old and bleeding ear - could my daughter lose her hearing?,"My four year old daughter was seen Monday and was said to have a mild ear infection and was put on liquid antibiotics. And now on wendsday after her bath my husband saw blood coming out of her ear and there was blood all over her pillow from her nap. Her normal doc is out of town, she saw a new doc on Monday and I talked to yet a different doc wendsday who said to have her lie wit her head on a towel covered heating pad and let drain and check her often for fever as that would be a sign of infection. I read online that a perforated ear drum opens you up to infection..so since the antibiotic she was on obviously didnt prevent the infection from getting more severe shouldnt he put her on a different one? Why wait for fever why no preventative measures? Friends have said that she could lose her hearing if it got bad enough and that I should take her to the ER. Does anyone know about this? Should I be in the ER with her? "
Infections,https://www.drugs.com/answers/how-long-do-i-need-waiting-after-take-382768.html,How long do I need waiting after take ciprofloxacin to have alcohol (beer)? I am taking because I?,"... have infection my liver. First I took metronidazole for 21 day and, when finish after 5 days I start ciprofloxacin for ten days, two drugs a day, total of drug 20 tablets. Is that correct method? Thank you, I look forward the hearing from you soon. How long I have to waiting for dring alcool after taking "
Infections,https://www.drugs.com/answers/what-is-the-danger-in-crushing-a-mucinex-pill-and-326944.html,What is the danger in crushing a mucinex pill and drinking it with juice? it is the only way I can?,... take it as it is too large for me to swallow... I am also on Amoxicillian for a upper respiratory infection and same thing - I have to crush up both pills and take with juice or yogurt 
Infections,https://www.drugs.com/answers/does-the-antibiotic-macrobid-cause-yeast-198876.html,Does the antibiotic Macrobid cause yeast infections?,
Infections,https://www.drugs.com/answers/im-taking-metronidazole-flagyl-for-a-vaginal-44523.html,I'm taking metronidazole (Flagyl) for a vaginal bacterial infection but I started my period?,Can I take ibuprofen and how much can I take at a time and how often? 
Infections,https://www.drugs.com/answers/husband-tooth-infection-bactrim-azithromycin-3378502.html,My husband has a tooth infection. I have Bactrim and azithromycin antibiotics. Would either work ?,He has an appointment scheduled March 1st for the dentist and on Monday is going to call to try to be seen sooner. In the meantime though I feel bad he is suffering. I have two antibiotics here that were never used. I wonder if either would work for a tooth infection ? His filling has broken away in places. His gum is swollen and red. He's just in a lot of pain and trying to suffer through with ibuprofen. Any advice? 
Infections,https://www.drugs.com/answers/will-flagyl-cure-a-bladder-infection-337830.html,Will flagyl cure a bladder infection?,
Hyperhidrosis,https://www.drugs.com/answers/tacrolimus-night-sweats-soak-bed-prograf-3354336.html,Tacrolimus - I get off and on night sweats where I soak the bed. Is this from the Prograf?,"I had a kidney transplant on November 11, 2017. I am taking 10 Prograf a day now. I am still having blood test twice a week. I get off and om night sweats where I am soaking wet. Should I be concerned? is this from the medication. No fever. BP ok. Been having muscle cramps but have upped my mmag Oxide. Head pain. Trying to watch diet. Do not want to become diabetic. "
Hyperhidrosis,https://www.drugs.com/answers/my-husband-is-on-flomax-and-is-having-a-problem-413489.html,My husband is on flomax and is having a problem with excessive sweating?,"... Is this a possible side effect of Flomax? He has to change his PJ's half way through the night because they are soaked with sweat. He is having a lot the side effects that are mentioned, should he try talking to the doctor to possibly changing his medication? "
Infections,https://www.drugs.com/answers/bactrim-ds-how-often-should-it-be-taken-for-a-60579.html,Bactrim DS - how often should it be taken for a bladder infection & can you have alcohol while?,... taking it? 
Infections,https://www.drugs.com/answers/penicillin-treat-bladder-infection-3233114.html,Can I use penicillin to treat my bladder infection?,
Infections,https://www.drugs.com/answers/mupirocin-ointment-2973195.html,What is mupirocin ointment used for?,Does mupirocin ointment help skin staff infection skin fungal infection 
Infections,https://www.drugs.com/answers/azithromycin-long-medicine-work-infection-2954002.html,"Azithromycin - How long does it take for the medicine to work? When will the,infection be gone?",It's for chlamydia and i had to take 4 today in one dose i don't need anymore refills as the nurse told me and in 3 weeks is my next Dr appointment. How long does it take to work? When will the infection be gone?? 
Infections,https://www.drugs.com/answers/pack-work-kidney-infection-prescribed-bronchitis-1747039.html,Will a z-pack work for kidney infection. Was prescribed for my bronchitis. Have kidney infection 2?,"So, I had a urinalysis done 2 weeks ago . I just got the results back. It showed possible kidney infection. The Z-pack is for my bronchitis. Will it help with both? Thanks "
Infections,https://www.drugs.com/answers/amoxicillin-amox-500mg-tooth-infection-stopped-811059.html,Amoxicillin - I was on amox. 500mg. for a tooth infection. Now that I have stopped I have had?,"..stopped the medication I have had diahrea for two weeks. Not so much cramping but watery stools.Not black, tar like or bloody. Do you think it is from the antibiotics? "
Infections,https://www.drugs.com/answers/diflucan-you-second-fluconazole-tablet-you-yeast-543032.html,Diflucan - Can you take a second Fluconazole tablet if you still have yeast infection symptons?,It has been three days and I still have symptons? Can I take a second tablet? 
Infections,https://www.drugs.com/answers/bacterial-infection-can-i-use-augmentin-to-treat-412334.html,Bacterial Infection - Can I use augmentin to treat yeast infection?,
Infections,https://www.drugs.com/answers/cefuroxime-tooth-infection-3363736.html,Cefuroxime - Can you take this for tooth infection?,I have a tooth that is broken all the way to the nerve and is infected. Can I take it for tooth infection? 
Infections,https://www.drugs.com/answers/diflucan-taking-fluconazole-150mg-single-dose-3021065.html,Diflucan - Will taking Fluconazole 150mg single dose cause a yeast infection if you didn't already?,... have one? I thought a had a yeast infection due to the discomfort I was having and a tiny bit of discharge. I have had one in the past and it felt the same way. 
Infections,https://www.drugs.com/answers/helicobacter-pylori-infection-son-diagnosed-2455033.html,Helicobacter Pylori Infection - My son was diagnosed with H. Pylori in August. We think he's had it?,"... for a lot longer, it just took that long to figure it out. He completed his treatment and then tested negative on the breath test over a month after completing the medication. However, he still have symptoms and they have never really gone away, they are just not as bad a before. Has anyone else continued to experience symptoms after treatment? He can hardly eat and is still very thin. When he does eat, his stomach acts up and often times he gets sick. He says smoking marijuana helps. As his mother, I find this hard to believe because I think the smoke must make it difficult for his stomach to heal. Two questions: Has anyone else experienced symptoms after a negative breath test? And have other people experienced relief of symptoms by smoking marijuana? Any other information anyone can offer is great. I just want him to feel better. He's 22 years old, has a medical marijuana license so he's legal and lives in California. I live on the other side of the country and trying to help. Thank you in advance for your help. "
Infections,https://www.drugs.com/answers/augmentin-875-raise-blood-sugar-diabetics-1226201.html,Is Augmentin 875 known to raise Blood sugar in diabetics??,My blood sugar soared to 300 about 3hrs after takinbg the first does for an ear infection. Is this a known problem for this drug? 
Infections,https://www.drugs.com/answers/doctor-swollen-face-gums-possible-tooth-infection-993745.html,"Saw doctor for swollen face, gums, possible tooth infection, L-Cheek is swollen twice its side?","Took one Levofolxacin 500 mg., face is still swelling and eye area is now swelling. it looks like I have fluid sac filling under it. Should I be worried "
Infections,https://www.drugs.com/answers/doxycycline-treat-abcess-infection-mouth-690649.html,Can doxycycline be used to treat an abcess infection in the mouth?,
Infections,https://www.drugs.com/answers/i-have-just-been-diagnosed-with-burning-mouth-187968.html,I have just been diagnosed with burning mouth syndrome after root canal and crown on two teeth where,"... the dentist punctured my maxillary sinus, exposed the bone and I fought a two month infection with many antibiotics and steroids. All of a sudden after infection healed, my tongue and roof of mouth burn so badly I am currenly on pain pills short term with the most devastating pain I have ever had. I can't even stand to get out of bed except to eat (cold) food. Anyone have any tried and true cures? Obviously I can't stay on vicodin. Thank you "
Infections,https://www.drugs.com/answers/my-doctor-prescribed-metronidazole-for-an-71733.html,My doctor prescribed Metronidazole for an infection has anyone taken 4-500mg tablets at once?,
Infections,https://www.drugs.com/answers/is-bactrim-good-for-a-tooth-infection-128147.html,Is bactrim good for a TOOTH INFECTION?,I have a tooth ache and was going to take bactrim ds. will it work for this type of infection? 
Infections,https://www.drugs.com/answers/yeast-infection-after-taking-plan-3328800.html,Yeast infection after taking a Plan B?,"So I took the pill after a little over 24hrs after my ""oops"" and woke up this morning with pretty bad cramps and a terrible yeast infection. Could this mean that it may not have worked or am I over thinking it? Had anyone else experienced this? "
Infections,https://www.drugs.com/answers/smz-tmp-ds-treat-tooth-infection-3276409.html,SMZ-TMP DS - can this be used to treat a tooth infection?,my left side of my face is swollen due to an infection from a tooth and was wondering if this will help?? 
Infections,https://www.drugs.com/answers/azithromycin-can-it-clear-up-a-vaginal-bacterial-60337.html,Azithromycin - can it clear up a vaginal bacterial infection?,
Infections,https://www.drugs.com/answers/doxycycline-will-amoxicillin-treat-a-yeast-56078.html,Will doxycycline or amoxicillin treat a yeast infection?,
Hyperhidrosis,https://www.drugs.com/answers/working-outside-vyvanse-3121986.html,Working outside and Vyvanse?,I'm trying to figure out if sweating a lot throughout the day will decrease the length Vyvanse is in my system. I am a commercial roofer and I'm constantly outside in the sun and sweat a ton every day. Thanks! 
Infections,https://www.drugs.com/answers/make-cheek-swelling-down-gum-mouth-infection-3037307.html,How to make my cheek swelling go down from gum / mouth infection?,My tooth infection is making my cheek reall swell n I need to get rid of it I already missed work a couple days. Should I still go to work 
Infections,https://www.drugs.com/answers/chlamydia-infection-long-clymidia-lay-doorment-you-1154527.html,Chlamydia Infection - How long can clymidia lay doorment in you?,
Infections,https://www.drugs.com/answers/keflex-250mgs-4-times-day-kill-tooth-infection-803486.html,Will keflex 250mg's 4 times per day kill a tooth infection?,"I have a tooth that broke and the nerve is exposed and havnt been able to get fixed yet,now its starting to cause alot of painand i have this keflex antibiotic at home and have been taking it "
Infections,https://www.drugs.com/answers/doxycycline-hyclate-100mg-infection-caused-bad-548358.html,Can I take doxycycline hyclate 100mg for an infection caused by a bad tooth?,My gum is swollen pretty bad too. 
Infections,https://www.drugs.com/answers/is-keflex-a-good-antibiotic-to-treat-staph-118773.html,Is Keflex a good antibiotic to treat staph infection?,
Infections,https://www.drugs.com/answers/effective-clindamycin-foot-infections-613584.html,How effective is Clindamycin on foot infections?,"I have a serious foot infection on my right foot underneath my toes. I just started taking the medicine yesterday. How long does it take before i will see any results of the medication starting to take effect on my infection? Thank you, John "
Infections,https://www.drugs.com/answers/doses-fluconazole-3days-apart-3238926.html,Took two doses of fluconazole 3 days apart?,Took two doses 3 days apart for yeast infection today makes the seventh say since the last pill. Infection getting better but not completely gone could it take a couple more days or should I go back to the doctor? 
Hyperhidrosis,https://www.drugs.com/answers/legs-feet-extremely-swollen-1438093.html,Why are my legs and feet extremely swollen?,"A few days ago I started walking after dinner nothing strenuous didnt even break a sweat. My calves to my toes are swollen like i have been bitten by a snake or spider, no puncture wounds or redness just a description of how it looks and feels. I do have high blood pressure and take meds but this has never happened to me what should I do or take to bring swelling down? "
