disease,postLink,postHeading,postContent,postTags
Sexual Health & STDs,https://messageboards.webmd.com/health-conditions/f/sexual-health-stds/61809/chances-of-penile-discharge-not-being-an-std,Chances of penile discharge not being an STD?,"So last week I had felt some irritation when I urinated and one at least two of the days I noticed what looked like white discharge on the tip of my penis. I've been in a relationship for two years so this was most definitely an unpleasant surprise. So I went to the doctor, they checked everything out, took blood and urine samples, gave me some strong antibiotic that sounds like zoo something that you take four of in one go just in case and I waited. Nothing came up in the results, and because I was extremely paranoid nothing came up in a second blood test I took just in case. They tested Chlamydia, gonorrhoea, HIV etc etc. They examined for HPV and herpes and saw nothing (in my country they don't bother with the herpes blood test for some reason), and felt there was no reason to think I had either. But this makes no sense- what else could discharge be? My doctor is away on holiday so I have to wait but I'm finding myself still worried and anxious and wondering if I should even have sex at all yet until this is sorted out",
Sexual Health & STDs,https://messageboards.webmd.com/health-conditions/f/sexual-health-stds/62520/herpes-as-a-virgin,Herpes as a virgin.,"Hi all, I'm an 18 yo male who has cold sores in his mouth. I honestly did the stupidest *** thing possible and started beating off, even though I have cold sores. So anyway, I'm just wondering if my chances are high for getting genital herpes now. I realized my mistake as soon as I started and washed my genitals thoroughly with soap. Any help would be greatly appreciated! Thanks!",Genital Herpes
Sexual Health & STDs,https://messageboards.webmd.com/health-conditions/f/sexual-health-stds/56751/anal-skin-discoloration,Anal skin discoloration,I am just curious why as we age does the skin around our anus darken?,"Women's Issues , Men's Issues"
Arthritis,https://messageboards.webmd.com/health-conditions/f/arthritis/9569/having-fibromyalgia-and-arthritis,Having fibromyalgia and arthritis,"I have fibromyalgia and arthritis. My family doesn't believe that stress, being aggravated, being tense, fighting, arguing or yelling makes everything worse for me. I will wake up the next day feeling like I was just totally ran over by a truck; they just don't understand the magnitude of it.",Osteoarthritis
Sexual Health & STDs,https://messageboards.webmd.com/health-conditions/f/sexual-health-stds/61985/possible-pregnancy,Possible pregnancy,Ok so I had sex today for the first time. He wore a condom he came in the condom while he was inside me.. Could I possibly be pregnant?,
Arthritis,https://messageboards.webmd.com/health-conditions/f/arthritis/12036/cracking-popping-in-chest,Cracking / Popping in chest,"On the right side of my sternum when I stretch my shoulders back and chest out my chest will crack usually bringing relief, If I don't crack it, I feel a lot of pressure building up right in that area  I've looked all over the internet but I can't find a solution to stop it from happening, is there a surgical procedure ?","Symptoms , Treatment"
Arthritis,https://messageboards.webmd.com/health-conditions/f/arthritis/12229/successful-ankle-replacement,Successful ankle replacement,"I have had osteo arthritis in my ankle for years. It finally became unbearable and I pursued ankle replacement. My surgery was done right after Christmas of 2016. Now seven months later I have no pain, just some tightness that goes away with stretching. I know it's not for everyone but I am so glad I did it.",Osteoarthritis
Arthritis,https://messageboards.webmd.com/health-conditions/f/arthritis/12228/successful-ankle-replacement,Successful ankle replacement,"I have had osteo arthritis in my ankle for years. It finally became unbearable and I pursued ankle replacement. My surgery was done right after Christmas of 2016. Now seven months later I have no pain, just some tightness that goes away with stretching. I'm still doing my physical therapy daily. I have completely normal range of motion, though My ankle doesn't rotate as well as the other. It's an ordeal but doable. Surgery pain was easily controlled by meds. It's not for everyone but I'm sure glad I did it.",Osteoarthritis
Arthritis,https://messageboards.webmd.com/health-conditions/f/arthritis/10678/doctor-will-not-do-a-tkr-due-to-my-weight,Doctor will not do a TKR due to my weight,"I have needed aTKR now for years, and put it off. Now I am having trouble with the right knee. I wanted to get this left knee done before the right one gets worse. I saw the doctor, and he said due to my body mass index that I have to lose weight before he will consider doing a TKR. I want to know if there is anyone on the message board who has had TKR successfully even being overweight. I am thinking of getting the Lap Band Surgery first. I also have a lot of other healh problems too. Would appreciate some feedback. Thanks",Hip Replacement
Arthritis,https://messageboards.webmd.com/health-conditions/f/arthritis/13877/growth-pains-from-a-17-male-slightly-overweight,Growth Pains from a 17 male slightly overweight,"I am 5'7, and previously when I grew 6 inches when I was in 4th grade, I never had this pain in my knees. If it was in my left knee, I would attribute it to arthitis because I had surgery done there, but both my knees are hurting, and aforementioned, I never had growth pains before.",Symptoms
Arthritis,https://messageboards.webmd.com/health-conditions/f/arthritis/11260/osteoarthritis-treatments,Osteoarthritis treatments,Can anyone please tell me of a treatment for osteoarthritis in the ankles. If anyone has had success with a treatment conventional or otherwise I would appreciate very much hearing from you. Thank you in advance for your help.,"Osteoarthritis , Treatment"
Arthritis,https://messageboards.webmd.com/health-conditions/f/arthritis/14200/foot-stiffness-and-pain-most-noticeable-at-night-sporadic-pain-in-leg,"Foot stiffness and pain, most noticeable at night.  Sporadic pain in leg","I am a 25 year old male, quite healthy, maybe a little unfit, but no smoking or drinking. A month ago I began to feel a light, hardly noticeable tension just above my calf behind the knee. Symptoms during the day are hardly noticeable and I can exercise without any discomfort, but at night my foot and leg feel inflamed and overall just uncomfortable to the point I started taking a few ibuprofen at night. There is a sporadic sharp pain around the center of my extensor digitorum longus and a less common, but similar pain around my sartorius muscle just above the knee. During the onset of these symptoms my foot had no issues, it was just in the leg. I went in for an ultrasound to rule out blood clots, as I do sit down for many hours a day to work at my computer. But now it seems my foot is causing all the problems. I rolled my ankle really bad 3 to 4 years ago. The attached image is the area of interest, I felt a pop and it swelled up like a bubble there. My foot healed within a month or so and I haven't had any notable injuries in the area since, and there was never discomfort up until recently. On my healthy foot, if I flex and touch that area I can feel the padding of tissue (muscle?), but on my injured foot it seems the tissue is missing and I can only feel bone, this leads me to think that the tissue is torn. It has always been that way since the injury, however the doctor at the ER said nothing about it and told me my foot will heal. Is it possible my foot finally decided to give in and I'm just now beginning to feel the long-term symptoms of that injury?",Symptoms
Arthritis,https://messageboards.webmd.com/health-conditions/f/arthritis/6600/ra-and-itch-attacks-possible-relief,RA and Itch attacks..Possible relief..,"Been diagnosed ,with mild to moderate RA,since last year,currently on Methotrexate, however itch attacks began much sooner than metho.Treatment..recently ...I remember it did hapoen to me ocassionally as a child so back then I used oat based soaps, and ate oatmeal almost everyday..Now After almost a year of progressive in frequency and intensity of such attacks, I include oatmeal in my breakfasts everyday, and have noticed a significant drop in these attatcks and their intensity,obviously not a cure, but helps in my particular case a great deal..They were becoming a real living hellish nightmare..Hope someone benefits from this post..","Living & Managing , Osteoarthritis , RA"
Arthritis,https://messageboards.webmd.com/health-conditions/f/arthritis/19171/cervical-spine-issues,Cervical Spine Issues,"Last year I had a Cervical Discectomy and Fusion with plate at C5-C7. Had a recent MRI and the following were the findings. I also just had a Myelogram. I have significant pain in the neck. Weakness, numbness, loss of sensation in right hand. What is the neurosurgeon most likely going to do? FINDINGS: There are postoperative changes of previous ACDF with hardware bridging C5-C7. This does cause mild metallic artifact but the exam remains diagnostic. Alignment: Maintained. Curvature: Maintained. Vertebral body heights: Preserved. Intervertebral disk heights: Nonoperated disc heights are maintained. Bone marrow:Unremarkable. The cervical cord exhibits normal signal.. C2-C3: No evidence of disk herniation, canal stenosis or neural foraminal encroachment are seen. C3-C4: The disc is normal. The canal is patent. There is no right and moderate left neural foraminal narrowing. C4-C5: Postoperative changes are seen. The canal and neural foramina are widely patent. C5-C6: Postoperative changes are seen. The canal is patent. There is moderate bilateral neural foraminal narrowing C6-C7: Postoperative changes are seen. The canal is widely patent. There is severe bilateral neural foraminal narrowing C7-T1: No evidence of disk herniation, canal stenosis or neural foraminal encroachment are seen IMPRESSION: 1. Interval postoperative changes as described above.. 2. Neural foraminal narrowing C3-4 moderate left, C5-6 moderate bilateral neural foraminal narrowing C6-7 severe bilateral. Thanks for any advice.",Treatment
Arthritis,https://messageboards.webmd.com/health-conditions/f/arthritis/19234/bone-growth-after-double-total-knee-replacement,Bone Growth after Double Total Knee Replacement,I am four years post surgery for total knee replacement and had bone growth in both knees. I have always experienced severe pain. The surgeon tried surgery on left knee and removed some bone and pain is still severe. I have been told there are no options. I cant stand for more than a couple minutes and walking hurts badly.  I am only 54 and can't imagine that there are no options. I would like to talk to anyone else who is experiencing this situation or a similiar one. Thank you.,"Living & Managing , Symptoms , Knee Replacement"
Sexual Health & STDs,https://messageboards.webmd.com/health-conditions/f/sexual-health-stds/60451/premature-ejaculation,Premature ejaculation,I think i have a problem of premature ejaculation problem. My average bed time during sex is only 2 minutes. After 2 minutes of sex cum ejaculate. I have read a great post about benefits of ashwaghandha here   . What can i do for longer sex. Please help.,Men's Issues
Sexual Health & STDs,https://messageboards.webmd.com/health-conditions/f/sexual-health-stds/60425/hpv-18,HPV-18?,"Hi, I recently did one of those at home STD kits where you swab yourself, send it back and then get the results. I wanted to be thorough and did the ""anal"" kit and it tested positive for HPV-18. I was negative for HPV-16 and ""Other High-Risk HPV"" - only positive for HPV-18. I'm very confused by what my results mean - the only definitive information I seem to find is that it ""may cause cancer and genital warts"". I've also read that ""there is no test to find out a person’s 'HPV status.'"" - so I'm confused as to how this could even be offered by an at-home kit. Tons of information exists about getting the vaccine - but I can't seem to find anything about what to do if you have it - other than use protection. I guess that's really all you can do - but I feel like I need a bit more. Any help is appreciated!  Interesting note - I was negative for all other STIs - Chlamydia, Gonorrhea, Herpes Virus I and II and I regularly get tested for HIV by my normal physician. I know they're all unrelated - I just think it's interesting. Thanks, AM","HPV/Genital Warts , Men's Issues"
Sexual Health & STDs,https://messageboards.webmd.com/health-conditions/f/sexual-health-stds/60705/trichomonas,TRICHOMONAS,"I was just diagnosed with Trichomonas. I have been with my boyfriend for almost 8 months but we have not had actual sex yet. Lots of oral sex though. Before him, I was alone since my husband died 3 years before. Is it possible to get this from oral sex?",Women's Issues
Sexual Health & STDs,https://messageboards.webmd.com/health-conditions/f/sexual-health-stds/58932/genital-warts,Genital warts??,"Could this be genital warts? Located around opening of vagina. No itching, no pain. Didn’t notice til doing self exam.","Chlamydia , Women's Issues , HPV/Genital Warts , Gonorrhea , Genital Herpes"
Sexual Health & STDs,https://messageboards.webmd.com/health-conditions/f/sexual-health-stds/60228/found-boyfriends-results,Found boyfriends results,"My boyfriend and I have been together for six months (beginning of march), tonight I found while going through our filing cabinet something I've never seen. I found STD test results from beginning of february.. Something startled me.. HERPES SIMPLEX V. I and II, IgG: Positive.. both one and two. We have had unprotected sex all but the first few times. I have never seen anything on him. I've read so many things about how it can spread without being seen, is that true? I also read females generally don't show any symptoms; so I can only assume after six months of unprotected sex that I have now contracted herpes. Any advice, any light in this situation, ANY or all information, please help. I have not discussed with him (I will in a few days) that I found out yet.. I don't know what to do.",Genital Herpes
Sexual Health & STDs,https://messageboards.webmd.com/health-conditions/f/sexual-health-stds/60897/herpes,Herpes,Will I be marked forlife with the stigma of she is the infected one because I have herpes,Genital Herpes
Arthritis,https://messageboards.webmd.com/health-conditions/f/arthritis/10561/oa-vs-ra-what-s-the-difference,OA Vs RA: What's the Difference?,"Osteoarthritis and rheumatoid arthritis can both make your joints painful, swollen, or stiff. But there are some big differences between the two diseases.  Here's exactly what sets them apart:","Osteoarthritis , RA"
Sexual Health & STDs,https://messageboards.webmd.com/health-conditions/f/sexual-health-stds/59363/terrified-can-t-sleep,Terrified & Can't Sleep,Hello everyone I'm new here but I just wanna ask I had recently went to the bathroom and I noticed I have a blister like sore at the top of my vagina and I had recently just went again and I noticed 2 more but one that looked like a pimple then the other was blister like too. I had unprotected sex with a guy who I knew got around (I'm married by the way) about 1-2 months ago (can't remember when) and we didn't speak the day after that and haven't spoken since but he went and had sex with another girl 2 days later and she found out she has herpes I'm so terrified tonight and have been crying non stop so it's 5:32am and im still awake I also have a 2.5 year old daughter who I kiss constantly on the mouth and her face and her tummy and I kiss my husband on the forehead the mouth and his neck a couple weeks after my mistake my husband gets this mysterious rash on his inner thighs by his penis and testicals and it usually shows up when he sweats down there but about 3-4 days later my vagina began to itch so of course I scratched it (didn't think anything of it) because I have been getting mosquito bites so I figured it was another mosquito bite and now I have these blisters I'm so scared and I'm still crying I don't know what to do!!,"Women's Issues , HPV/Genital Warts , Men's Issues , Genital Herpes"
Arthritis,https://messageboards.webmd.com/health-conditions/f/arthritis/10890/i-am-21-years-old-i-have-got-a-femur-fracture-7-years-ago,I am 21 years old . I have got a femur fracture 7 years ago?,I am 21 years old . I have got a femur fracture 7 years ago? ...but now I feel pain at the site of injury not superficial but deep in the muscles and around the femur .that pain is increased during doing physical exercises in the gym and during playing football. the pain usually exists during rest for no obvious reason. so what is this and what I can do ?,
Arthritis,https://messageboards.webmd.com/health-conditions/f/arthritis/10380/spironolactone,Spironolactone,"I've been taking this medicine for about two years. In that time I have developed a cold sweat every night when I am sleeping, will wake up in cold sweat and need to pee right away, but I never really urinate. I will break out in a rash in any extensive out door activity, working in garden etc., also scodom sweats constantly. I've told my doctor about this several times but to a no avail. Learned from prostrate doctor this sounded like a hormone problem, could this be so, and do I convince my doctor to this fact.  Thanking You Inadvance R.H. Miller",
Arthritis,https://messageboards.webmd.com/health-conditions/f/arthritis/10428/please-help,Please help!,"I have recently got off my period 2 days ago and for the past week or so I've been constipated but have diarrhea, nausea but hardly anything coming up, along with exhaustion, I have been bit by two different spiders one small and a medium size one just by the looks of the bites but no rash, fever, chills, or dizziness, some have told me I might be pregnant (I misccaried my first child 3 months ago at 5-6 weeks) sometimes during the day i get pains in my diaphram, but I don't know I don't want to have to make a Dr visit if it's not something that can be handled at home.",
Arthritis,https://messageboards.webmd.com/health-conditions/f/arthritis/10910/scapholunate-ligament-injury---mri,Scapholunate ligament injury - MRI,"Hi, I had a scapholunate ligament injury a few years ago while hitting a punching bag. My hand can grip properly, and I can lift weights, yet when I am using the computer or use my hand too much, it gets very tired. I had an MRI, and the doctor said I have an elongated scapholunate ligament and sent me to therapy for a month, yet I haven't seen much change. Sometimes I feel better when using a glucosamine supplement. I am wondering if anyone has had this injury before, and how they have dealt with it to find a solution. What do you guys see from the MRI? Thanks.","Living & Managing , Treatment"
Arthritis,https://messageboards.webmd.com/health-conditions/f/arthritis/10618/new-and-need-help-please,new and need help please,"here's my sorry list of diag. sleep apnea, fibromyalgia, osteoarthritis lower back, chronic fatigue syndrome, arterial sclerosis, hypothyroidism and fatty liver. This is not a pity party but I am in such severe pain that I'm losing my ability to leave my place or do chores that need doing. I've been considering suicide lately as it will only become worse. Be honest, how many of you would consider it a blessing. I would.",Osteoarthritis
Arthritis,https://messageboards.webmd.com/health-conditions/f/arthritis/11742/osteoarthritis-pain-caused-by-new-cooling-mattress,Osteoarthritis pain caused by new cooling mattress,"I have Osteoarthritis and since I purchase a well know mattress that ""cools"" the body I am having bad pain in my right hip and hands and wrists. Can this constant cooling provided by this mattress be causing the pain. I goes away when I sleep on the couch with blankets even though it is summer.",
Arthritis,https://messageboards.webmd.com/health-conditions/f/arthritis/11743/osteoarthritis,Osteoarthritis,"I recently purchased a TempurPedic Supreme Breeze mattress. It has a cooling feature to keep the mattress cool. Since I have started using it my right hip and hands are both stiff and painful. I find if I wrap up in a blanket and put socks on and lay on the couch it helps. I think the coolness the mattress gives of, which you can feel is aggravating my Osteoarthritis in my hip and hands.",
Arthritis,https://messageboards.webmd.com/health-conditions/f/arthritis/10288/can-certain-medications-cause-people-to-develop-allergic-reactions-to-substances-not-previously-allergic-to,Can certain medications cause people to develop allergic reactions to substances not previously allergic to?,"Since April I have been suffering from contact dermatitis on my hands; it appears to be caused by the blue gloves I wear at work. I had worked the same job and worn these gloves for over 2 1/2 years with no problems. Just yesterday, I tried a Blistex flavor and my lips swelled and broke out. Never in my life have I had allergic reactions to any skin products. The only change I had in my life, just prior to the first breakout on my hands, was a change in one of my medications. Nothing I read about this medication gives me the answer I'm looking for. I'm tired of my hands itching and hurting and am now afraid of what other allergic reactions I might develop.",
Arthritis,https://messageboards.webmd.com/health-conditions/f/arthritis/12077/arthritis-fatigue,Arthritis Fatigue,"I have found that exercise makes a positive impact on my energy level and an amazing difference with arthritis pain. I go to a fitness center 2-3 times a week and walk some daily too. Being prone to side effects keeps me from taking most prescription medications and concern about liver or kidney damage keep me from using acetaminophen or NSAIDs unless absolutely necessary. I do take one 325mg aspirin in the morning and use a multi-vitamin, ginger, cinnamon and omega-3. Staying active seems to have the most noticeable results for me. When things hurt most, I rest, when pain recedes, I work everything as much as I can, within safe parameters. Muscular strength really seems to make a difference for my joints, even my fingers. Nothing makes me a ball of energy, but the difference with activity is significant and worth the effort and push I have to put into it. ( I am 70 and plan to keep on moving!)",Osteoarthritis
Sexual Health & STDs,https://messageboards.webmd.com/health-conditions/f/sexual-health-stds/61282/bumps-between-but-and-end-of-vaginia,Bumps between but and end of vaginia,Hello so I have many bumps and dry skin between my legs where my vaginia and kinda where my but is and also I have a discharge that is brown and it leaks a lot where my panties be soaked everyday and it has a terrible smell to it what could all this be? Please can a doctor real doctor contact me I can show how it look if there is need a pictures (312) 967-7405,
Sexual Health & STDs,https://messageboards.webmd.com/health-conditions/f/sexual-health-stds/61297/unable-to-respond-to-sexual-stimuli,Unable to respond to sexual stimuli,"As a young woman trying to explore her body and intimate relationships, I was excited to start having sex— unfortunately I found that not only do I not enjoy penetration, but any attempt at stimulation to my vagina from another person feels altogether uncomfortable. Penetration usually hurts, and even when it doesn’t it begins to feel raw after a while, and I usually can’t tolerate it for very long before I have to stop. Any attempt to touch/lick the clitoris results in an uncomfortable, overstimulated feeling, and even rubbing and touching my breasts and nipples doesn’t elicit any arousal. This is very concerning and frustrating to me, especially considering that I’m an extremely horny person. I want to enjoy sex, and masterbation just isn’t enough anymore, to the point that I sometimes have to relieve myself 4 or 5 times a day. Even masterbating just consists of grinding up against my hand- no actual penetration. What should I do? Is there something wrong with my body? Is there any way I can fix it?",Women's Issues
Sexual Health & STDs,https://messageboards.webmd.com/health-conditions/f/sexual-health-stds/66538/am-i-in-trouble,Am I in trouble,I just want to know that I had an oral sex with the different people on June at the very like middle of June lake till June 18 and after that one of my friend she told me that I might can catch any bad disease so I stop doing that now it's been three months I have no symptoms no discharge no sores itching is nothing else do you think so I'm in trouble or what's going on by the way I am is 36 and I just want to know that it do I have to go to get tested I have no symptoms at all please help me thank you,
Sexual Health & STDs,https://messageboards.webmd.com/health-conditions/f/sexual-health-stds/61258/frequent-urination-and-vaginal-burning,frequent urination and vaginal burning,"I am not a medic or medicine student, I don't know if I got good here, but I don't know where I should ask some help.  My mother has a problem that she can not get not over it. For three years she has been experiencing frequent urination problems (10 to 10 minutes often) and a terrible painful pain in the genital area. I've been to 3 gynecologists and 2 urologists, and nobody gives it to them. Uroculture it's ok, negative, has taken antibiotic for a long time believing that it is a cystitis, gynecologist blade, nothing, good papaya test, good intravaginal ultrasound, uterus is not down, took some egg from steaks for storms and nothing works . She has pain all the time, not just when she urinates. He has crash crises when she's sitting, she does not make any of the pains of pain. Make a summary of the urine, the pH is good, 5, 5. It made bathing sinks with bicarbonate water, with chamomile tea, nimik. Can anyone help me with an idea? I do not know what to do anymore, doctors are shrugging off at this crap, I do not know what to give them to calm down. Thank you very much!",
Sexual Health & STDs,https://messageboards.webmd.com/health-conditions/f/sexual-health-stds/66524/lecithen,Lecithen,I hace went and bought lecithen from holland and barret the ultra rapid release pills do these really wrk make you cum like a fountain ? Do i take 3 a day or more ?,Men's Issues
Sexual Health & STDs,https://messageboards.webmd.com/health-conditions/f/sexual-health-stds/59569/sti-symptoms,STI Symptoms,"Hello! I’m curious if STIs such as Chlamydia and Gonorrhea manifest the same way each time in a person if they contact them more than once. I’ve had the misfortune to contract chlamydia 3 times and each time, the burning started within 1.5-2 days after exposure, with a minor discharge accompanying it. Many of the FAQs state symptoms appear within 1 to 3 weeks, but that hasn’t been my case. Im curious to know if, since so far it has always been 1.5-2 days for me, will that be how my body always reacts, or could I now have a case that takes 3 weeks to manifest?","Chlamydia , Men's Issues , Gonorrhea"
Sexual Health & STDs,https://messageboards.webmd.com/health-conditions/f/sexual-health-stds/59394/itching-and-burning,Itching and burning,This is the second time I’ve had yellow/cream discharge with itching and pain. The first time they thought it could be BV and gave me an antibiotic which made it go away. It’s been able two months and it’s back. They took tests and said it came back negative for yeast or bacteria. Is there a chance of it being and STD?,Women's Issues
Sexual Health & STDs,https://messageboards.webmd.com/health-conditions/f/sexual-health-stds/67730/help-brown-discharge-after-losing-virginity,help! brown discharge after losing virginity?,"hello,  i lost my virginity 6 days ago, i am not on birth control but we used a condom and he pulled out before he finished. 2 days after we had sex, i started experiencing a light brown, spotting discharge. last night it was rather heavy for around 2 hours before it went back to light spotting. could this be implantation bleeding or a sign of pregnancy? i am quite worried.  thank you",Women's Issues
Sexual Health & STDs,https://messageboards.webmd.com/health-conditions/f/sexual-health-stds/59513/is-it-possible-for-a-small-drop-of-semen-to-come-out-uninitiated,Is it possible for a small drop of semen to come out uninitiated?,"Twice now I've had some pus come out of my urethra, not much but enough to notice slight stains in white underwear and right before first piss in the morning. Gone to the doctor, they do a urine test for gonorrhea and chlamydia and same day give a shot in the ass and two 500mg of Azithromycin pills to be taken all at once. The gonorrhea and chlamydia tests come back negative and two days later, same symptom. It'll let up after a couple days later but I would think sooner if attributable to the medications. Since it's white, I'm wondering if this is semen? I remember both times what preceded this is that I jacked off pretty hard. I'm able to summon a small drop in the morning but not really afterwards during the day but there's continued leakage as evidenced by the underpants.","Chlamydia , Men's Issues , Gonorrhea , Genital Herpes"
Sexual Health & STDs,https://messageboards.webmd.com/health-conditions/f/sexual-health-stds/59574/urgent-question,Urgent Question!,"I know it sounds weird..  I had anal sex using (chicken) egg, and I think it went to sigmoid colon. Will the normal bowel movement be able to get it out?  The egg is hard boiled with shell intact..  And if I have to go to the hospital, what would be the cost for treatment?",
Arthritis,https://messageboards.webmd.com/health-conditions/f/arthritis/9754/knee-replacements,Knee Replacements,Aug 2014 on a Fri. I had my right knee replaced when I woke up my leg from my hip to my foot was swallowen On Sun I was moved to a second nursing home for rehab after 28 days they released me. My surgeon said in a year it would get better. After 6 mo. I saw another surgeon he said he put the wrong knee in after three revisions and four mep. In June 2015I had the left knee replaced. My legs from my knees down swell really bad. I use wraps to help the lower part of my legs and a dompression device to help relieve pressure. The surgeon left the state and the new one said there is nothing he can do. Is it normal after over a year both of my knees are more painful and has much less movement They stay so swollen and painful that I can't sleep at night pleas help,Knee Replacement
Sexual Health & STDs,https://messageboards.webmd.com/health-conditions/f/sexual-health-stds/59279/freaking-out-lessions-on-the-head-of-my-penis-papulelooking-lessions-painful-foreskin-and-itching,Freaking out! Lessions on the head of my penis. papulelooking lessions. painful foreskin and itching!,So ive been in a monogamous relationship for 6 months and i havent had sex with anyone else. Recently after rough unprotected sex I woke up with a very itchy penis and pain when pulling my foreskin back and i chocked it up to bending my penis and hurting the foreskin during sex. later that night however my penis started to show signs of very small bumps all over the head similar to the small papules under the head of my penis that have always been there. if i can post a picture i will. the bumps are all over but less visible when erect and i dont know if they are herpes which is being diagnosed online. ive never had any stds to my knowledge and my gf has been tested and was negative before we started dating. i simply am stressed. im not able to see a doctor for awhile so any advice is welcomed,"HPV/Genital Warts , Men's Issues , Genital Herpes"
Sexual Health & STDs,https://messageboards.webmd.com/health-conditions/f/sexual-health-stds/59154/please-help-any-suggestions,Please help any suggestions,Hi I had sex recently with protection once without but it wasn't long now I have a unusual odor and bumps inside the vaginal area it did irritate for a while now it stop but I'm scared,"Chlamydia , Women's Issues , HPV/Genital Warts , Genital Herpes"
Arthritis,https://messageboards.webmd.com/health-conditions/f/arthritis/9669/can-yoga-help-ease-joint-pain,Can Yoga Help Ease Joint Pain?,"Exercising when you have arthritis can be tough. These yoga poses can help build strength, stamina, and balance:    Have you tried yoga to help ease joint pain? Did it work?","Living & Managing , Osteoarthritis"
Arthritis,https://messageboards.webmd.com/health-conditions/f/arthritis/9490/oxycodone,Oxycodone,"Hello maybe somebody can help me for 10 yrs I was taking ultram for arthritis pain had one knee replaced 15 yrs ago in coarse of time I have developed arthritis in left knee , both shoulders both thumbs ,hips and spine . Four years ago my G/P started me on oxycodone 5 mg and ultram after a couple months he went to 10 mg than 15 up to 30 mg QR . The last 3 1/2 years I was taking 30 mg 5 times a day . In January 2017 I called for refill and I was told the practice couldn't write any scripts for controlled substance, later I found out the federal crack down on these drugs were the reason that he wasn't following proper guidelines and was suspended. So I went to a G/P I used before my insurance changed and couldn't go to him and he refused to prescribe the oxycodone at all he said I needed to go to pain management which I did , I told her the whole story and she would only offer 5 mg 4 time a day which was a waste since I was taking 30 mg 5 times a day and it helped about 75 % of the pain . I took the offer for now but right now I'm in extreme pain especially in my left shoulder , I'm due for a another knee replacement 7/11 but I won't be able to have shoulder surgery for some time after . I have xray's to show severity of joint damage and I have copy of all meds I received since 2012 that proves qty and medication I was taking . Why should I have such a problem getting the medication I need to be able to somewhat function , I only ran short once in 4 yrs and that was my last refill for 135 instead of the 150 I was getting , my fault as I would monitor the counts once a week . I understand about the abuse and this is what's causing the problem but I don't think it fair to me and people like me , is their anything I can do or anybody I can present this issue to. I'm going for knee replacement soon and I asked the Dr to please put me back up to 30 mg and she looked at me in a strange way , I have a low tolerance to pain and I know how painful this surgery going to be , thank you in advance for your helpful comments","Osteoarthritis , Hip Replacement , Knee Replacement"
Arthritis,https://messageboards.webmd.com/health-conditions/f/arthritis/9678/ra-and-tmd,RA and TMD,Anyone have issues with TMD?,RA
Arthritis,https://messageboards.webmd.com/health-conditions/f/arthritis/9718/chaga-and-methotrexate,Chaga and Methotrexate,"I am considering using a natural Chaga tea, but I am concerned about interaction with my prescribed Methotrexate. Does anyone have any knowledge or experience with Chaga?","Living & Managing , RA"
Arthritis,https://messageboards.webmd.com/health-conditions/f/arthritis/9277/infections,Infections,Can Methotrexate cause various infections.,RA
Arthritis,https://messageboards.webmd.com/health-conditions/f/arthritis/9086/osteoarthritis,osteoarthritis,"Hi there my name is Robyn,im 21 years old this is all new to me and im really not sure what im doing so please bare with me. I was diagnosed with osteoarthritis in my spine in march after months of pain,discomfort and physiotherapy. the doctors have said each day i can walk is a blessing as i could end up paralysed at any time so physiotherapy has now stopped due to the dangers and as you can imagine its tough not knowing if when i wake up i will be able to do my usual routine with my 2 year old step son. on top of all that i now cant work so lost my job i cant do very much for myself like getting bathed and dressed etc my partner has to help me i also cant walk very far etc. im just wondering if there is anyone on the same boat that could maybe share how they cope ? im finding it very hard as i have no life outside my little family as i cant go out without my partner due to balance issues so as you can imagine my social life has slowly disappeared because im not your average 21 year old and have very little independence","Living & Managing , Osteoarthritis"
Arthritis,https://messageboards.webmd.com/health-conditions/f/arthritis/10148/could-i-have-arthritis,Could I have Arthritis?,"Okay, so I'm only 16 but I've broken bones in both ankles several times in the past as well as various other bones close to joints. I've been getting severe joint pain with no injury to the area. It's worse when it's cold outside and I was wondering if I could possibly have arthritis already as my doctors warned me I will most likely have it later on in life due to the damage around my joints. I would love some feedback weather you this this is or isn't possible.",
Arthritis,https://messageboards.webmd.com/health-conditions/f/arthritis/10337/could-eating-fish-ease-ra-pain,Could Eating Fish Ease RA Pain?,Some good news -- A new study has found that eating fish at least twice a week could significantly reduce the pain and swelling from RA. Find out more here:    Is fish a regular part of your diet?,"Living & Managing , RA"
Arthritis,https://messageboards.webmd.com/health-conditions/f/arthritis/10376/osteoporosis-drugs,osteoporosis drugs,I'm on a drug holiday from Forteo after 2 years on. Prolia is advertised as  bone builder but is $$$. Are there other comparable drugs?,
