disease,postLink,postHeading,postContent
Reflux Oesophagitis,https://patient.info/forums/discuss/please-help-697876,Please  help,"Hi all I've posted a few times before and had some really nice kind replies, Just wondering does anyone get really fast heart  , stomach ache and back ache after eating, can reflux really be this painful 0 likes, 8 replies "
Reflux Oesophagitis,https://patient.info/forums/discuss/burping-and-feelings-of-reflux-started-1-month-ago-698398,Burping and feelings of reflux started 1 month ago,"I think I am going crazy.  One month ago my mother was dx with  .  The day before her surgery i was VERY VERY stressed and started to feel like something was stuck in my throat.  Eating and drinking made it ""feel"" better.  I then started getting reflux symptoms (acid taste, burping).  My doctor prescribed protonix 20mg a day.  I have been on for a little less than a week. Some days I have few symptoms and other days i feel like the symptoms r back.  I feel better lying down (less burping).  I definitely feel a gas pressure in chest. I have a heital  . Have had a pain on right side under breastbone for 3 years. Convinced I have pancreatic cancer too!!!! HELP 0 likes, 4 replies "
Reflux Oesophagitis,https://patient.info/forums/discuss/its-my-request-plz-suggested-me-697344,Its my request plz suggested me,"Hi all. I hv heart condition from 5 year. My latest echo is 60%. CT angio result is ,"" unabstructive arteries study"" cardiologist suggested i have  . But now at this time i have extream heart burning. This burning come in chest little in stomach. No gasses feeling. I m writting with very difficultly. Please tell me is gasses or burning creates heart problem. Or its due to anxiety. I did simple lunch. No spicy food. But it captchering my heart.  Dr give me citaprolam,  betaloc zol, protherdian, lexurtlin and tri cardian. Please tell me. What i do. 0 likes, 7 replies "
Reflux Oesophagitis,https://patient.info/forums/discuss/yellowish-light-brown-stool-i-m-still-confused-and-concern-please-help--691037,"Yellowish light brown Stool, I'm still confused and concern. Please Help!","Male 37 years old I had an endoscopy about two and a half week ago I was diagnosed with GERD , a little Heital  , Duodenitis without bleeding and a Decreased Peristalsis in the Stomach suggestive of Gastroparesis. They also took me some biopsies but now I'm wating for the results in 2 week. The Dr. put me on Nexium 40mg and a diet with out triggers (spicy, graesy food etc) I quit the Nexium 2 weeks ago as I started to have ""yellowish light brown stools"" Mustardy colored Stools and I got very scared. A couple of Days ago I was having my stools more darker colour, ""almost normal"" more brownish but after 3 days It came back to the Yellowish colour. This past tuesday I had like 7 bowel movements with yellowish colour and I went to the ER I had a Blood Test including a Amylase and Lipase Test and a Fecal Leukocyte test and occult blood in stool test. All the test came back normal. Dr. says I'm ok. On late November I had a CBC Blood work too that include Bilirubin ALT and AST and came back normal. But I still don't know why I'm having this light colored on my stools NOT white or gray just Mustardy Light Brown colored. I'm very scared . Afraid that this could be something worse like  . I don't have other symptoms no pain, no yellow skin, no yellow eyes, no  . I have lost about 5 pounds on the last weeks but I wanted to think is because I quit junk food since I'm trying to be on a clean diet (Fish, Chicken a Veggies) cause my GERD dx and I'm I lot of   and I read that you can loose weight when your have Anxiety. The only thing I have is stress and anxiety. I read that anxiety can cause yellow stools too. BUT Dr Google don't help that much. 0 likes, 2 replies "
Reflux Oesophagitis,https://patient.info/forums/discuss/bad-reflux-when-does-it-go-away--698217,Bad reflux when does it go away?,"Hi guys I've been having bad acid reflux and heartburn coming up my windpipe which as many of you will know is worse at night when laying down. My diet hasn't been great lately at all...I've been eating a lot of butter, cheese, red meats over the past couple of weeks. I've not had any of that food today but I'm still getting the acid coming up and I know it's going to be a pain tonight unless I take a Rennie tablet. Is it normal for someone to still get the acid 24 hours after stopping eating fatty foods? I've not had any high fat foods today but the acid is still there, does it take a bit of time for the stomach to fully recover after an onslaught of high fat foods? Thanks. 0 likes, 5 replies "
Reflux Oesophagitis,https://patient.info/forums/discuss/how-to-stop-ppi-without-rebound-symptoms--697371,how to stop ppi without rebound symptoms?,"HAS ANYONE STOP PPI WITHOUT REBOUND SYMPTOMS? i am currently taking nexium 20mg a day but want to stop taking it since is not doing anything for me. i am scare to stop and get the symptoms worse. anyone who have stop using it, how to wean off and do you use any supplements? thanks! 0 likes, 24 replies "
Reflux Oesophagitis,https://patient.info/forums/discuss/is-stomatch-issue-links-with-heart-697506,Is stomatch issue links with heart,"I hv heart condition from 5 year. My latest echo is 60%. CT angio result is ,"" unabstructive arteries study"" cardiologist suggested i have  . Now in morning i took breakfast. Its passed 7 hours. Now my heart is sinking bafly. I feel if i eat any thing my heart can not bear it. It will be arrest. Any body can tell me may heart problem links with stomatch. I m going from 5 year to heart doctors. They runs many tests. They said heart is ok but i still not believe. Still i m hungry . vannot eat any thing. Just sitting on bed. But now at this time i have extream heart burning. This burning come in chest little in stomach. No gasses feeling. I m writting with very difficultly. Please tell me is gasses or burning creates heart problem. Or its due to anxiety. I did simple lunch. No spicy food. But it captchering my heart. Dr give me citaprolam, betaloc zol, protherdian, lexurtlin and tri cardian. Please tell me. What i do. Some of here a kind friend told me may i have GERD. I M now football between doctors. Dont know where i go. Please help me. 0 likes, 15 replies "
Reflux Oesophagitis,https://patient.info/forums/discuss/esophageal-dilutation-effective--698328,esophageal dilutation effective?,"i had an upper endoscopy today and doctor said everything looks normal but she said they dilated my esopahagus. have any had it done, is it effected? do you have to do it again? i been h ing  , heartburn and stomach discomfort. doctor said everything looks normal. so no sure why i got a dilation, i didn't ask the doctor because i was comming off anestisia. can any one tell me how they feel after the dilutation? 0 likes, 3 replies "
Reflux Oesophagitis,https://patient.info/forums/discuss/any-advice-please-upper-abdominal-pain-chest-and-back-pain--698121,"any advice please? upper abdominal pain, chest and back pain.","Hi, I'm basically in pain everyday. I burp a lot  and get pain in my upper abdomen, down my flanks and upper back mostly.  Although some times I get pain in the left hand side of my chest. I had endoscope last august and which showed I had  . The gastroenterologist put me on upped my dosage of ppi to 40mg Esomeprazole (up from 20mg) but since then i have had no improvement in fact it got a lot worse over the winter. Worse pain of my life.  I have since started eating every hour and mainly eat plain rice for dinner which is helping me managed it but its still always there. i get heartburn drinking water sometimes. It seems to get worse as the day goes on. Does anyone have any advice? Living me this everyday is very hard. I'm not sure if the 40mg is helping. I never had heartburn before in my life before last year . Thanks 0 likes, 11 replies "
Reflux Oesophagitis,https://patient.info/forums/discuss/feels-like-i-need-to-cough-698603,Feels like I need to cough ,"So a new symptom has kind of appeared for me, im not on any medication for heartburn or indigestion, but as of recently it feels like there's something making me need to kind of  . Its hard to describe, but its almost like the feeling of something stuck at the top of my lungs. I have seen a few posts on here similar to this, but im not sure if its the same or not. I do on a regular-ish basis feel an acidic stomach, but not super bad. I guess my question is if you all think this is heartburn/indigestion related and whether I should bring it up to my doctor or not! Thank you for any responses! 0 likes, 9 replies "
Respiratory Symptoms and Disorders,https://patient.info/forums/discuss/cant-get-a-full-breath-in-without-pain-from-chin-to-chest-691046,Cant get a full breath in without pain from chin to chest,"So when my friend takes a deep breath, its hard for her to get a full breath in. She feels a weird pain in her lower gums, chin, neck down to her chest. Does anyone by chance know what this could be? 0 likes, 1 reply "
Reflux Oesophagitis,https://patient.info/forums/discuss/waking-up-vomiting-acidic-698679,Waking up vomiting acidic,"so last night around 2am i awoke with what felt like acidic vomit coming up my throat and out my nose and i was choking almost it was so horrible has anyone had this before ?? i ate 2 sanwhiches before bed and then like i said this happened it was so acidic and i had the most horrible taste in my mouth is this gerd ?? please help 0 likes, 2 replies "
Reflux Oesophagitis,https://patient.info/forums/discuss/prilosec-caused-severe-anxiety-which-lead-to-major-depression-symptoms-similar-to-ptsd--698561,Prilosec caused severe anxiety which lead to major depression. Symptoms similar to ptsd.,"Hello, I was prescribed prilosec approximately 3 years ago for the symptoms of gerd. Since then, I've noticed a gradual deterioration in my health. The symptoms I've been having include, but are not limited to severe   and irritability, major  , feeling of fear and dread, visual/eye focus issues, extreme sensitivity to light, and a complete inability to relax, similar to ptsd symptoms. (Among others). I've searched the Internet and have gone through rigorous testing to figure out what could have brought all of this on as I have always had slight anxiety, but nothing compared to what I've gone through over the past 3 years. I could go on and on, but to make a long story short, I did a thorough check of all medications that I was taking (4). I further narrowed it down to prilosec, and began researching for myself. After noticing that there are so many others that have the exact same side effects did I realize that prilosec must be the culprit, especially since that seems to be the exact amount of time that I have been going through what has been a complete nightmare. I immediately stopped taking prilosec cold turkey and went to my gp for a full blood count and had all vitamin levels checked. The results showed that I am now deficient in vitamins d and b12. I I have been off of prilosec for three weeks and taking supplements and have been feeling better, although not nearly 100% at this point. Has anybody had similar adverse reactions to prilosec or ppi's and if so, how long did you take it and how long did it take for you to feel ""back to normal""? Any information on this would be greatly appreciated as I am astounded that this drug could be the cause of so much horror! 0 likes, 3 replies "
Reflux Oesophagitis,https://patient.info/forums/discuss/pain-on-one-side-of-throat-lpr-post-nasal-drip-698294,pain on one side of throat lpr/post nasal drip,"Hi.  About 1 1/2 years ago I had very similar symptoms.  pain when I swallowed on the left side which involved the ear too.  I could drink and Icy type treat drink and it would feel better.  My GP treated me for ear infections 3 times antibiotics and said I had wax and flushed my ear.  None of that helped.  The throat thing continued so I went to an ENT and had the scope thing through my nose.  He said everything looked fine just that side was a little bit irritated.  He told me to take omeprazole for about 3 months and try not to think about it too much and come back if it wasnt better.  Well I only took the medicine for a couple of weeks and decided to cut the acidic foods out instead.  It did get better.  It is back.  Mostly just my left side throat whenever I swallow.  Sometimes it feels like a strained muscular like pain.  Sometimes it is higher or lower in my throat. I was going through a lot of stress last week before it started.  I dont know if that is related or not.  If I put a little pressure on that side of my neck when I swallow it wont hurt.  It does not hurt to push on it.  I know that my neck and shoulders are pretty tense probably from worrying that its something bad.  Anybody else notice this with the reflux?  I do sleep on my left side.  should I be considering post nasal drip? 0 likes, 15 replies "
Reflux Oesophagitis,https://patient.info/forums/discuss/gerd-to-cancer-is-it-that-simple--698622,"GERD to Cancer,  is it that simple?","Hi, I’m a 36 year old white male, and average build at 6’5’, 215 lbs. I was diagnosed with GERD about 1 month ago after my ENT Doc put a tube camera down my nose, but I now realize GERD is a condition I’ve had since my early 20’s. In October of 2018, I had my right lower wisdom tooth and back molar removed, and that caused major complications with my health, leading me to hospital for sickness 12/18/18 and 12/26/18, X-ray, thoracic CT scan performed as doctors thought I may have had some type of lung cancer. Fast forward to today, I’m still “feeling off”, have developed anxiety (which I’ve never known) and am convinced that my current symptoms (daily pain in my throat/chest/esophagus/trachea, hoarse voice at social events, daily GERD, and feeling “off”) can be nothing but “esophageal cancer”... and I’m totally freaking myself out... I have an endoscopy with GI Doc scheduled for 5/9/19. (I also have a tumor (lipoma), diagnosed 2/18/19, being removed next week. And I’m scheduled for dental implants to replace the tooth in May as well, after endoscopy)(My career is hi stress/pressure too, as I’m sure all people are)..... Any insight here is appreciated. Thanks! 0 likes, 3 replies "
Respiratory Symptoms and Disorders,https://patient.info/forums/discuss/i-feel-like-i-can-t-take-a-deep-breath-624625,I feel like I can't take a deep breath,"I have been trying to figure this issue out for 3 years. It feels like I physically can't take a deep breath, all the time - 24/7, no matter what I am doing. This issue started when I turned 19, my sophomore year in college. I have had a chest x-ray, an EKG, an ECHO. I have had my hormones and thyroid levels checked. I have gone to an asthma-allergy doctor. I have seen a psychiatrist and tried 9 different medications for anxiety. I have seen a counselor for a year and a half and have not found anything that helps or any answers. I do not identify with Generalized anxiety due to the simple fact that this issue persists all of the time, even when I am (or should be) at my most relaxed. I have been told that it seems like my brain has been re-wired and almost stuck in ""fight mode"" (fight-or-flight) which I could see as a possibility. I am currently trying biofeedback/ neurofeedback, which I am optimistic about.  I just want to see if anyone has had a similar issue or has any suggestions.  3 likes, 93 replies "
Respiratory Symptoms and Disorders,https://patient.info/forums/discuss/chest-pain-and-trouble-breathing-after-running-693201,Chest pain and trouble breathing after running ,"Hello, I am a 26 year old male and tonight i was playing floor hockey- something i do twice a week. the only difference tonight was we played a double header which means i was running twice as long as usual. anyways, about 15 minuets after the game i started having trouble breathing and had tightness in my chest. im pretty confident its not my heart because i had an Echo 6 months ago and they said it was really good. anyways its been about 5 hours now and im still having these symptoms and have also developed a raspy cough... im almost afraid to go to bed.. does anyone know what this could be? my mother has really bad astma but ive never had it and not coughing as much as she does. please help. 0 likes, 0 replies "
Respiratory Symptoms and Disorders,https://patient.info/forums/discuss/what-can-i-do-muscular-dystrophy-breathing-difficulties-691936,"What can I do, muscular dystrophy & breathing difficulties","Hello everyone, I registered on these forums in an effort to find out any answers and advise how I can get the right help. Background information. Since an early age, before 5-years old I have been in/out of hospitals with various health issues, most not serious enough to hamper my quality of life. But a few years back (4-5 years) I started to feel weak in the muscles and this soon progressed to unable to walk which put me in a wheelchair since then, and progressively my body and muscle became weaker, with in-ability to walk because had no strength in the legs was also followed by my arms not been able to lift them or used them. My finger movements have remained somewhat, but now getting to stage with limited mobility soon affecting them. Doctors have performed countless tests including, blood, mucus, gene testing among others, but have not been able to diagnose my disease, both my parents are not showing any gene defects. Doctors have said: A   can be done to determine any changes in my condition and see muscle cell structure. i.e. cells with little dots can indicate a certain type of disease that is seen, but this is unlikely to yield results as my muscles have deteriorate to a stage that catching the type of disease early enough is long gone. There are thousands of patients throughout the world with similar symptoms, they tell me, which gives me no comfort at all, nor does it provide any answers. They says, Laboratories across the world have conducted tests/analysis on these patients, but cant determine what type of disease it is. It is not an ""inflammatory type disease"" as the outcome to the patients health will be a faster rate of decline to their health, which leads to the ""pulmonary specialists"" to lean towards a genetics disease, even though my parents don’t currently show any type of genetic defects. This is not to say that medical improvements in the future will be able to detect a gene defect. So looking else where for any specialists and medical experts/medical advise that I can reach out through social media or web forums like yours else for answers. I know its a long-shot, but I have nothing to lose by trying. I hope someone has info on possible ways to diagnose what my disease is and not tell me its an ""unknown disease"", when we are nearly in the 2020's and you hope medical sciences and studies can be done on patients to get somewhere. Kr. J. 0 likes, 1 reply "
Reflux Oesophagitis,https://patient.info/forums/discuss/how-to-get-gaviscon-advance-aniseed-in-the-us--698874,How to get Gaviscon Advance Aniseed in the US?,"Does anyone have a good source?  I ordered some from Amazon but it's a couple weeks out.  Please let me know if you have a reliable place to purchase. Thank you 0 likes, 0 replies "
Respiratory Symptoms and Disorders,https://patient.info/forums/discuss/the-solution-excessive-yawning-and-constant-need-to-breathe-deep--603214,The SOLUTION: Excessive Yawning and Constant Need to Breathe Deep!,"All, Flutterbypie started this thread and there have been hundreds of responses:  I needed a way to get my message out to everyone and thus wanted to start a new post. Many people suffer from this ailment which causes people to contantly (usually in 4-7 minute intervals) to take a deep breath in order to just ""trigger"" that satisfying feeling in their upper lungs. But it's not that simple, because sometimes that feeling doesn't come. And we keep forcing that deep breath, trying to get the satisfaction - a forced yawn, contortion of the body, whatever it will take. It always comes eventually, but the cycle starts over. We all say it's worse when we eat. We all say it's not a problem while sleeping. We all say it goes away at times when we are heavily focused on something.  Trust me, I HAD it for almost 2 years, and it wasn't just once in a while. I literally had this thing NON STOP EVERY DAY until a few weeks ago. One caveat before I say what I did - I've talked to many people with this condition, and it's true it's not a one size fits all solution - some have hiatial hernias, others have GERD, and I'm sure others have other conditions that cause it. But if you have any inkling of a thought that it could be anxiety, keep reading. The reason why you will never hear someone say ""here's the cure for it"" is because it's not that simple. But I'll just throw it out there right now. YES IT'S A COMBINATION OF ANXIETY AND LIFESTYLE. STOP seeing doctors (again, caveat - unless you think it might not be anxiety per the above), STOP reading on the internet about what people do to fix it (pepto bismal, breathing exercises, just STOP). It's ANXIETY AND LIFESTYLE. And I didn't believe it either because, sure I was anxious about a few things every now and then (who isn't?), but this thing lurks around all day even though you don't think you are particularly anxious. But I guarantee there are things you are anxious about. For me, and I bet for many of you, I was anxious about my overall health. Why wouldn't I be? I was grasping for a satisfying breath every few minutes thinking this must be the end, so it makes sense. But I did something drastic, and I admit that I am a little bit in shock that it ACTUALLY worked! I completely turned my lifestyle upside down. I am not suggesting all of you are fast food junkies, but I was. I wasn't obese (196 weight 5'10 male) but I could stand to lose 20-25 pounds. I was drinking coffee, diet coke, some water here and there - but burgers, fried foods, some good foods here and there - ZERO exercise. My waist was 38 and I remember it being a 36 for years, so this was a relatively sudden expansion.  For the past three weeks (which isn't long), I've 100% cut out: 1) Caffeine and carbonated drinks 2) Soda 3) Fast food 4) Fried foods And added: 1) Vegetables and fruits to diet 2) Exercised vigorously on an eliptycal for 20 min a day As time went on and my weight dropped (now at 190.3), the need to deep breath almost exponentially vanished. I still breath deep every now and then mind you, but you have to remember, everyone breathes deep every now and then. I talked to a doctor who said people breath deep once every 20 minutes. But we are hyper focused on it, so we will think ""Oh geez, it's back"". It's not. I never in a million years thought I would beat this thing, especially as quickly as I did, and a couple people I know did a massive lifestyle change and they said things look better. I wish this worked for everyone, and I'm sure there will be someone who says ""but I am super fit and already eat well"". You might have a different issue, OR, it is still anxiety but as I said - I was nervous about my health - now that my blood pressure has visibly dropped and I'm sure my cholesterol levels have too - I am NOT SO NERVOUS ABOUT IT and that's why my deep breathing went away. So you need to find out what you worried about and address it. I hope this helps folks, and it can't hurt to try this if you think you might be worried about your health. I also feel there's a component of your stomach expanding (from food, extra fat around waist, etc.) that changes your breathing patterns - I don't know if it's more that or anxiety, but I don't really care as this works. Please do try it for a couple of weeks and let me know how it goes! Again as a final disclaimer: I am not a doctor so if your deep breathing is totally unrelated to anxiety or diet/lifestyle, then you should definitely get it checked out. I can speak for myself, and many others, we've had our fair share of doctors and there's nothing they can give you to fix it. You need to fix it yourself and I am living proof that I was able to beat it! Good luck! 7 likes, 91 replies "
Respiratory Symptoms and Disorders,https://patient.info/forums/discuss/wheezing-chest-pain-fatigue-694830,"Wheezing, chest pain, fatigue","Hello. For the past two months i’ve had numerous symptoms in my body but absolutelly no blood test or x ray came back wrong. I have trouble breathing, especially in the morning, but my chest x ray is fine. I have rashes on my body that feel very itchy and that come and go, but my   are fine. I have chest, joint and muscle pains but my heart works perfectly fine. I feel fatigued even after I sleep. I am out of ideas and I feel very down because of it. Do you have any suggestions ? 0 likes, 1 reply "
Respiratory Symptoms and Disorders,https://patient.info/forums/discuss/bronchoscopy-results-693591,Bronchoscopy results,"I had a   yesterday after several chest infections and being hospitalised twice with  . I'm 27  non-smoker, otherwise healthy except being overweight. I'm a stay-at-home-mother of two. Please see my discharge letter attached. I know I'll have a follow up and find out more then, but I'd be grateful if anyone could interpret what is says. Is it simply that I've got narrow airway tubes making me more susceptible to infections? 0 likes, 0 replies "
Respiratory Symptoms and Disorders,https://patient.info/forums/discuss/shortness-of-breath-mystery-693718,Shortness of breath mystery,"so for the last year ive had severe shortness of breath so severe im unable to function in life.. i have to gasp for a deep satisfying breath once every 30-60 with no breaks at all throughout the day i can't work exercise walk around stores barely can take care of myself.. ive been to a pulmonologist 3 times ive had 3 spirometry test in 2018 and 1 pulmonary function test, ive been to the emergency room 10-15 times due to it because i feel like im dying ive had 3 ct scans of the chest and about 10+ chest xrays, ive had 10+ ekg, 10+ blood test, ive had advanced blood testing, urinalysis, ive been to a ent and had a mild endoscopy down the nose to view the throat all these test have came back negative the doctors cannot find out what is wrong with me they are finding nothing.. throughout the last ten years of my life ive had severe constipation and bloating it gets so bad i lose my appetite and sometimes itll go away a few days and ill use the bathroom multiple times a day also every time i eat the shortness of breath gets worse so needless to say im afraid something is badly wrong... but anyways i recently seen a gastroenterologist regarding the stomach issues and he scheduled a colonoscopy and a endoscopy but i am absolutely terrified of being put to sleep while ive got this severe shortness of breath what do yall think? 0 likes, 0 replies "
Respiratory Symptoms and Disorders,https://patient.info/forums/discuss/breathing-problems-only-better-when-lying-down--284603,Breathing problems only better when lying down! ,"I have suffered with   for decades and from infancy - before the invention of Ventolin!  My asthma is accompanied by noisy wheezing and only alleviated by using medicines and sitting backwards on an upright dining chair and leaning over the back of it.  My asthma has historically never lasted more than 2-3 days and has become much better after being prescribed Symbicort inhalers a couple of years ago. Recently however, I have been getting symptoms of breathlessness and coughing, with NO wheezing.  This only gets better when I lie down flat!  My asthma medication does not help, nor a course of   in case it was a  .  My doctor keeps saying it is probably my asthma but I have never experienced this before. It is lasting for weeks at a time and I am worn out!  Help 1 like, 40 replies "
Respiratory Symptoms and Disorders,https://patient.info/forums/discuss/persistent-cough-20-years-getting-worse--685271,"Persistent cough - 20+ years, getting worse.","My mother has had a persistent cough over the last 20+ years which seems to be getting worse. She has seen all sorts of people (including a cough specialist)and every test under the sun but nothing has come up. She can be fine for hours and then start a coughing fit to the point now where she is retching. She has played around with diet, been out of the country (we live in London, UK) but the cough is always there. When she gets a cold she is alot worse. The cold always attacks her windpipe. There is a thought she may be asthmatic but she has good lung function and doesn't respond well to ventolins (blue and brown I believe). The only thing she has responded well to is   but she is understandably not keen to be on them. She is on blood pressure tablets, but has swapped once or twice onto different makes and not seen a difference. Candisartin and endapamide is what she is currently on. We would really appreciate some advice as she is getting desperate. 0 likes, 2 replies "
Respiratory Symptoms and Disorders,https://patient.info/forums/discuss/chronic-persistent-cough-since-radiotherapy-38431,Chronic persistent cough since radiotherapy,"Shortly after radiotherapy treatment in 2010 I developed a dry persistent cough along with hoarseness in the throat.  Last year the cough was so severe I fractured two ribs.  Chest x-rays are clear, lung function test normal, no symptoms of reflux, asthma or shortness of breath.  Cough is worse when sitting or lying on my side. Has anyone else experienced this and if so were they able to find a cause and/or a remedy? 0 likes, 30 replies "
Respiratory Symptoms and Disorders,https://patient.info/forums/discuss/wrongly-diagnosed-with-asthma--694661,Wrongly diagnosed with asthma?,"I  am currently going through a dose of    which ive had about 8 times  in my life  this time  the doctor told me I have   in addition to pneumonia i was startled since  i have never had any doctor claim i have this   i believe it is an incorrect diagnoses since  I  am an otherwise very active 60  year old   I walk  sometimes 5 or 10 miles a day  and have hiked at 10000 ft elevations and absolutely never in my life have I or do i experience any kind of shortness of breath or breathing discomfort under exertive conditions  . what do others think? Is it just perhaps the doctor is mistaken? 0 likes, 1 reply "
Respiratory Symptoms and Disorders,https://patient.info/forums/discuss/heart-constantly-skips-beat-18-year-old-688789,Heart Constantly Skips Beat - 18 year old,"im a 18 year old male who has been expeirencing my heart skipping a beat quite frequently. its like when i think of it, it happens. around two months ago i went to a and e for shortness if breath which i realised now was panic from my heart skipping a beat. i didnt realise it then. I did all the common test, ekg, blood test and x ray which came back fine but when they done the ekg i didnt experience the heart skipping a beat which may have provided a false answer. THEY then reffered me to a cardiologist who said it was acid reflux. Now here i am currently scared of going sleep because my heart keeps skipping a beat. PLEASE HELP URGENTLY! 0 likes, 1 reply "
Respiratory Symptoms and Disorders,https://patient.info/forums/discuss/air-hunger-all-the-time--653020,Air hunger all the time!,"Im going to try to make this short, august 2017 I had my first panic attack and everything went downhill from that point on. My   has gotten much better but since that episode I have been left with this air hunger feeling that happens all day every minute of everyday. The only time I dont feel it is when im busy doing something and dont have my mind stuck on it. The air hunger feeling feels heavy in my chest up until i have to force a deep breath otherwise I will yawn in order to get that satisfying breath. Most of the time I feel like ive been holding my breath and have to breath deep to feel a bit better before I need to take another deep breath within a few seconds/minutes. I take sertraline 50mg, also started to take a few natural pills from an holistic doctor which has been helping a little bit but still having this problem. Just purchased Chrysanthemum Floral Tea which I heard is good for this air hunger and hope to get some relief  but any advise would be greatly appreciated. Thank you! 1 like, 19 replies "
Respiratory Symptoms and Disorders,https://patient.info/forums/discuss/persistent-cough-695461,Persistent cough,"I had pneumonia when I was a child and ever since, every time I catch a cold I can't stop coughing.  Doctors have called it asthmatic bronchitis. I got sick again two weeks ago and the cough is rampant. It gets violent and it makes me feel like I am about to vomit. I wake up coughing violently. I feel like there is mucus coming both from the upper respiratory system and the lower. My head suddenly hurts a lot above my left eyebrow,  even the eyebrow was hurting, all the way round to the back of my head. Those are the same two points that my head's being pierced when I cough (especially in the back, but only on one side). I am in antibiotics for sinusitis. I was in so much pain from it and it has relieved me of that, but the cough is still there.  I just can't deal with it anymore, because my head's pierced every time I cough. Thank you for taking the time to read this. 0 likes, 1 reply "
Respiratory Symptoms and Disorders,https://patient.info/forums/discuss/i-ve-got-very-sharp-lung-sharp-pain-after-recovering-from-an-infection-694925,I've got very sharp lung sharp pain after recovering from an infection,"Hi there, About 1 month ago I had the flu, one of the worst I every had, and I developed a very bad  , pnuemonia I believe,  treated with   and codeine.  During this infection I was never aware of any sharp lung pain or  . After feeling better for 3 weeks I went for a light jog but had to stop almost immediately. I started to get a very sharp pain in my right lung  on every big intake. This pain has not gone away after it appeared, its been a week. I have no other symptons. Any thoughts? 0 likes, 3 replies "
Respiratory Symptoms and Disorders,https://patient.info/forums/discuss/persistent-day-time-cough-no-cough-while-sleeping-695517,"Persistent Day Time Cough , No cough while sleeping ","My son is 11 years old .Since three  months he is coughing persistently  ONLY in day time and during night while sleeping he doesnot   . I took him to  the regular doctor ( Pulmonologist) who treated my son for allergy and childhood   since 2009.The doctor took an X Ray  of Chest PA view .He said the X Ray was clear .As usual   prescribed Predmet ( Methyl Prednisolone ) for 5 days , Budecort and Levolin Rotocaps  and Montek LC kid .The cough didnt go and after a  week ,revisited the doctor . He gave a dose of Azithromycin for 5 days . Even later to it it didnot go . .Currently my son is consuming Budecort , Levolin and Montek LC kid and the cough doesnot go . There is no cough while he sleeps . Any advise please ? 0 likes, 0 replies "
Respiratory Symptoms and Disorders,https://patient.info/forums/discuss/difficulty-breathing-unknown--694310,"Difficulty breathing , “unknown”","hello everyone, need some help... so for about 6 months i have been going through the most  uncomfortable debilitating symptoms iv ever gone through in my life .  for whatever reason i feel as if i cant breath in a satisfying manor . i feel as if there is a pressure in my upper chest lower throat making it feel as if i need to keep taking deep breaths . this has left me constantly monitoring my breathing most likely not making it any better... but i just can not get to the bottom of the underlying cause of this  ""feeling"" i obviously was checked out by the pulmonologist and he claims there is absolutely nothing wrong with my respiratory functions except some ""mild ""   that showed up on a PFT witch ive never suffered from asthma before until i was aware of these findings after the pft results. ive gotten blood work done and my heart was checked and both were okay . just a constant pressure in upper chest just making it such a pain to breath normally and comfortably makes no sense.  many say its anxiety but ive been down that road with the benzos and antideprsents and they dont help . inhalers dont do much this symptom is just constant and i cant much appreciatedfind anything to relive it . its been so long now and im getting  pretty scared that this will never go away .  doctors are of no help they are like deer in the headlights when i explain this to them . the only lead i have is maybe this is GERD so im currently on meds to treat that of it is.... for about 2 weeks now.  also i forgot to mention that i saw an ENT and that checked out okay aswell . please if anyone has any information on this it would be much appreciated its an absolute mystery. thank you 0 likes, 6 replies "
