disease,postLink,postHeading,postContent
Pain,https://www.drugs.com/answers/recovery-recent-sepsis-septicaemia-3343571.html,Recovery from recent sepsis/septicaemia?,"I was admitted into ER with abscesses in my abdomen which were infected. She. They operated to drain abdomen an ovary burst and I went into septic shock, a coma for 12 days and put on life support in ICU. Stayed in hospital for one month and a half. Serious cognitive difficulties and no memory of the experience. Intobated, and put on a pic line for IV. Just discharged. I'm exhausted. Although my breathing is less shallow , it improving, however my body aches everywhere and my toes are numb. Everything aches. I was thinking of getting ptsd help, but would love forums feedback on pain, numbness and strategies of how to better recover. Thanks so much! "
Pain,https://www.drugs.com/answers/tramadol-causing-kidney-infections-3331979.html,Is my tramadol causing my kidney infections?,"i am 18 and have been on tramadol for 3 + months now and i have had 2 kidney infection's, could the tramadol be the cause of this although i take 1 tablet max and don't take them frequently? "
Pain,https://www.drugs.com/answers/so-my-pharmacy-is-switching-me-from-watson-brand-497019.html,So my pharmacy is switching me from watson brand lortab to mallinckrot.Is it the same drug?,Ok so I usually get my lortab from walgreens but walgreens is no longer accepting my insurance (Express Scripts)which many other people not only me are experiencing right now.Basically anyone who has anthem can not go to walgreens anymore.That is at least what walgreens and my insurance company have said.Something do to a DEAL not being STRUCK.Back to the main question though.I have always taken the watson brand of lortab now the other pharmacy i transferred to is giving me the mallinckrot brand of lortab.So just wondering if some people have had a less effect than the watson brand and vice versa and I know this sounds insane but should be a very intuitive topic for people who are having the same experience as me or are presently taking the same medication as I am currently on.Thanks any respone would be appreciated. 
Pain,https://www.drugs.com/answers/trazadone-abdominal-swelling-weight-loss-3321868.html,Can trazadone cause abdominal swelling with weight loss?,have swelling in abdomen and pain under rib cage. No tests have turned anything. THis started months after I started taking trazadone 
Pain,https://www.drugs.com/answers/feel-sharp-pain-right-ear-few-seconds-dissipates-3192639.html,"I feel sharp pain in my right ear, it last a few seconds and dissipates. minut?","I just recovered from a sore throat, but could this have a effect as to the constant pain I'm feeling in my right ear... when it comes it very sharp and disappears immediately only to reoccur after a few minutes. "
Pain,https://www.drugs.com/answers/refilling-hydrocodone-early-questions-3313510.html,Refilling hydrocodone early questions!?,"I have had a bout of kidney stones. I have been in pain medicines for a few weeks, my doctor is prescribing a week at a time, so I have to call and ask to refill every week.  My prescription runs out tomorrow, I will be going out of town for 2 days for family emergency.  Can I call my doctor Office and ask for a refill today?  And what issues would I run into with that, and the pharmacy?  I really do not want to leave and not have pain medication. Getting it 1 day early at day 6, and not on day 7 (1week), can't be bad right?  I just need some insight and advice on how to go about this. I do not want to seem like a drug seeker, or that I'm refilling early.  I have no issue divulging my family emergency and that I will be leaving to my PCP. "
Pain,https://www.drugs.com/answers/hydrocodone-for-chronic-severe-pain-435156.html,Hydrocodone for chronic severe pain?,"I am disabled from a High Grade Triple Scoliosis, with herniated disc, DDD, Facet Joint Arthritis throught entire spine. I also need both knees replaced, have Fibromyalgia, TMJ, severe arthritis in cervical neck. Due to the state of my spine from the scoliosis surgery is not an option for my spine. So I see a pain management Dr. I have been on the same dose of medicine for pain for 3 1/2 years, Fentanyl Patch 25mcg every 72 hours, Hydorcodone 10/325 mg 3 times a day, Tinazadine 2 times a day. I have never had sufficient relief from my pain and now it has gotten worse, I have a lot of nerve pain, plus severe restless leg syndrome throughout my entire body. I take Requip 2mg 4 times a day for that just to keep it under control. My Dr. hasn't suggested changing my doses or medicines every visit when I tell him this, I am only sleeping 2 to 4 hours at night for the past 4 months due to my pain. I am miserable. Is is unreasonable to think that maybe I could try something different at this point? "
Pain,https://www.drugs.com/answers/clopidogrel-feeling-3431119.html,I take clopidogrel and I have not been feeling myself?,"I had a heart attack in November last year I been on this medicine and 3 others since then last 2 weeks I've been feelin A little pain in my chest and tightness of the chest dump into the hospital in a specialist and a can't seem to find anything I'm just wondering if its the medicine itself ? I TAKE CLOPIDOGREL 75MG AND LISINOPRIL 2.5MG , metoprolol 25MGAND AT bedtime ATORVASTATIN 80mg and one Bayer 81mg aspirin aday "
Pain,https://www.drugs.com/answers/cymbalta-first-time-nervous-3429260.html,Trying Cymbalta for the first time and nervous?,"I suffer with terrible anxiety and I also have fibromyalgia, spinal stenosis and a host of other pain related issues. My doctor has prescribed Cymbalta and I now have anxiety about taking this medication. I understand that some people have had difficulties, however, I am hoping to hear some positive experiences. I am literally making my anxiety worse worrying about this, so please, positive reviews please. Thank you so much. "
Pain,https://www.drugs.com/answers/quickly-meloxicam-relieve-pain-3428082.html,How quickly does meloxicam relieve pain?,I have aches and pains all over body from chronic Lyme and need relief without narcotics. Does it help quickly or does it take awhile? 
Pain,https://www.drugs.com/answers/taking-tramadol-hcl-50-mg-tablets-prescribed-3314696.html,I am taking tramadol hcl 50 mg tablets. This was prescribed to me for severe back pain?,"The pain pretty much renders me useless so I am taking the maximum dosage which is two pills at a time. I have begun to notice faint images or hallucinations in my peripheral vision. When I try to look directly at the images they disappear. At this time the images only exist in my peripheral vision. I am not emotionally disturbed or upset by the hallucinations because I know they are not real and all they seem to be are flickers of unidentifiable images. It is not as if I have ghosts riding shotgun on my shoulders. Oh, I have noticed that when I am staring at something like my textured drywall or textured bath countertops in very poor lighting the images seem to start moving & evolving and then they reset before starting to move & evolve all over again. I am asking all of these questions because I wonder if the hallucinations I am seeing are more likely to be caused by the tramadol or more likely to be caused by my very painful infection, or more likely to be caused by a combination of the drugs and the pain so I will never really know the true answer. Either way, Thank God for tramadol because if I didn't have that drug I do not know how I could possibly handle the pain. Thanks in advance for any thoughts, ideas or opinions you can share with me. Best regards to everyone "
Pain,https://www.drugs.com/answers/spinal-tap-headaches-heal-after-procedure-done-3411404.html,Spinal tap headaches and when do they usually heal after the procedure is done?,"So, I got it done Sunday and well, the pain sucked until wed when I went back in to get a blood patch, it stopped and a little over 30 hours the headache came back but it was bearable unlike the first time I mean I couldn’t stand without vomiting. This time it hurts but I can stand and not puke. My question is, how long is it usually until a Spinal Tap heals? I’m about to leave on vacation next Sunday June 2nd to Florida and I have a 17 hour drive. I do not want to have this horrible pain and not enjoy the anyting there. Should I be good by than? I have a 0 history of headaches. I’m a 24 old male. Should’ve never had a spinal tap done "
Pain,https://www.drugs.com/answers/difference-between-norco-10-325-endocet-10-325-1079442.html,What is the difference between Norco 10/325 and Endocet 10/325?,
Pain,https://www.drugs.com/answers/walking-aseptic-necrosis-left-hip-3397437.html,Walking and aseptic necrosis of my left hip?,I'm an ER nurse. Will be getting MRI this week. Probable aseptic necrosis of my left hip. I work 12 hour shifts and am in agony by the end of my shifts. The pain is 24/7 now. Am I making the necrosis worse with all the walking I have to do? 
Pain,https://www.drugs.com/answers/extreme-constipation-3386540.html,What to take for extreme constipation?,"All of this pain has started around 3 months ago. The doctors and myself couldn’t figure out what it could’ve been from. I’m a 25 year old female so at first we thought it was from my IUD shifting around so they did an X-ray and ultrasound of my abdomen just to make sure it hasn’t and thank goodness it didn’t. Then They’ve done more X-rays, a numerous amount of different blood work and other lab tests, then they finally did a cat scan; and was able to determine that it’s been from constipation. So now my doctor has me taking everyday before bed (1) Prilosec pill for heart burns, then (1) Exlax pill, then she told me to drink all 10 capfuls of Miralax mixed into a 50 ounce bottle of Gatorade everyday with in a 2-4 hours time frame (which has me worried because that’s a lot of Miralax in one day!!) but this is my 4th day on all of this and nothing has happened yet! "
Pain,https://www.drugs.com/answers/45mg-meloxicam-look-3427383.html,I took 45mg. of meloxicam so what do I need to know and look out for?,I had not looked up the regular dosage. 15mg nevet worked for pain in the past. I wanted some sleep so took stronger dose. I am a bit tired now. 
Pain,https://www.drugs.com/answers/pain-side-ovary-removed-period-3176060.html,Pain on side where my ovary has been removed during period?,"hi im new to this site and have a question hopefully someone can help. i had my left ovary removed in august then had both tubes removed also in nov, now have multiple cysts on the other good ovary, my question is why am i having severe pain on the side where i have no ovary on my period. "
Pain,https://www.drugs.com/answers/servere-neck-pain-headaches-5-weeks-feel-crap-3384016.html,Servere neck pain and headaches for 5 weeks now. I feel like crap. My neck pain hurt more at times?,"But my headaches are more often.. Thought it was my eyes but had everything checked out, they are fine.my doctor wants an x-ray but don't think that will show anything. Getting worried and think I should go to the hospital some time next week. My son just had surgery so it's hard for me to get a chance ago "
Rheumatoid Arthritis,https://www.drugs.com/answers/how-long-does-it-take-for-celebrex-to-work-on-335540.html,How long does it take for Celebrex to work on arthritis in the knees?,
Rheumatoid Arthritis,https://www.drugs.com/answers/mobic-meloxicam-296752.html,Mobic (meloxicam) not working anymore. What else can I take?,"I've used this medication successfully for a number of years. But now it is no longer working for me. I'm on the highest allowed dosage (15mg) so cannot increase dosage. Has anyone else found they need something stronger - and if so, what did you take please? "
Pain,https://www.drugs.com/answers/viibryd-adderall-3406693.html,Viibryd + Adderall (Help)?,"I’m having major heart palpitations and sweating, chest pain but burping too? Can these two together cause Serotonin Syndrome? "
Rheumatoid Arthritis,https://www.drugs.com/answers/tylenol-arthritis-flexeril-3386453.html,Is it OK to take Tylenol Arthritis with Flexeril?,
Insomnia,https://www.drugs.com/answers/side-effects-trazodone-1006354.html,What are the side effects of Trazodone?,"I have trouble falling asleep at night, let alone staying asleep once I do doze off. I was recently prescribed trazodone for anxiety and the insomnia. While I do sleep well (which could be the understatement of the millenium), I have noticed that the ""sleepy"" effect carries over into the day. Also, I do not seem to remember much shortly after taking the pill at bed time and have been told of things I've done or conversations I've had that I do not recall. I am wondering if these are typical side effects of Trazodone or is the 50mg dose I take too much? "
Insomnia,https://www.drugs.com/answers/taking-100-mg-trazodone-night-798390.html,I am currently taking 100 mg of trazodone at night?,"... along with 15 mg of mirtazapine & 20 mg of paroxetine, to help with depression, anxiety and insomnia. My problem is that these medications are making me continually tired and extremely sleepy during the day. Is it possible that I just need to get used to these medications for the extreme fatigue to go away? I've been taking them for almost 2 months now. Any help you can offer is greatly appreciated. :) "
Pain,https://www.drugs.com/answers/oxycodone-hcl-10-mg-cut-half-3291740.html,I have oxycodone hcl 10 mg. Can I cut them in half?,Oxycodone hcl 10 mg. To be taken 1 tablet every 4-6 hours. Is it safe to cut these pills in half? 
Pain,https://www.drugs.com/answers/you-successfully-manage-tinnitus-ringing-ears-557565.html,"How do you successfully manage tinnitus, or ringing of the ears?","I have both cervical spinal stenosis (growths on C3-C7 vertebra) and fibromyalgia. I am addressing the pain and insomnia/fatigue merry-go-round, but I have tinnitus that is driving me NUTS! Any suggestions, homeopathic or drugs, that will help reduce it? I don't watch TV or music, so most evenings is spent in silence reading or working on the computer. The tinnitus is ever present but is very maddening when there is no noise around. Thank you! "
Pain,https://www.drugs.com/answers/feel-normal-after-cymbalta-3385740.html,Will I ever feel normal after getting off Cymbalta?,"I am new to this sort of thing but I am so tired of my 'head pain' Was prescribed Cymbalta 60mg several years ago by my Pain Management Dr (not my GP) for fibromyalgia and depression. Cymbalta was to also be used as a top up to help with my chronic back pain due to degenerative disc disease, fibromyalgia and depression. I have been on Targin and Oxynorm for the past 18 years. Two titanium disc replacement in 1999. I have been on many different drugs to help with my nerve pain, restless legs etc. have gone on and come off the drugs without too many hassles BUT Cymbalta is one 'bitch' of a drug!!! to get off. I have read other people's descriptions of their 'brain zaps'. Yes I have had the same electrical party in my head along with the headaches, nausea,mood swings etc.  why did I come off Cymbalta?? Well it had been difficult to get 60 mg tablet. It seemed like every pharmacy in Melbourne had run out or they couldn't get it in. So I bought the 30mg and took two tablets a day. As I take too many tablets I decided to cut down on some of my drugs. I cut down from two Cymbalta daily to one daily for three weeks then one every second day then one every third day. I ran out of tablets and decided to stop altogether as I was feeling OK and thought I had come to a point of no return. All good? NOT!! How stupid of me!!! Electrical parties and nausea was horrible. I really thought I was going nuts!!! My poor husband wanted to take me to the hospital but I thought I was suffering from sinuses and I got prescribed antibiotics from my GP. I like my GP but he really has no clue about medication. I know that sounds stupid but GP's know how to prescribe medication but knowing the ins and out of medication. Forget about it!! You have to do your research. Then tell them.  But I was determined not to take Cymbalta again. It has been almost 6 weeks since I have come off the tablets. I pray I am over the worse of the withdrawal symptoms. I do have headaches still but my head isn't zapping as much now and my nausea is minimal. I just want to feel 'normal' again. Will I ever?? Who knows?? I have had over 20 operations in my life and I have suffered from many other types of physical problems and I am a positive person and have come out the other end of my surgeries very well. However , withdrawal symptoms of Cymbalta has taken a piece of my soul away!!! It has been the most horrific thing I have had to go through. The last words from me is Don't take Cymbalta. There are other drugs to help. "
Insomnia,https://www.drugs.com/answers/do-lexapro-side-effects-wear-off-eventually-i-e-384399.html,"Do lexapro side effects wear off eventually? I.E Heart racing, insomnia?","Hello all. I am a happily married 29 year old female with generalized anxiety disorder. I have taken meds in the past (Paxil CR) that really helped but made getting off them a real night mare. I recently started taking Lexapro 5mg in the day time. Now, its working all the way up until about 10 pm and thats when the racing heart and thoughts start happening thus leading to me taking Ativan to sleep. Can someone please tell me some good news about these side effects ceasing after a few weeks? I don't want to be bounced from drug to drug. The drug does its job and then just stops. I talked to my doc and she told me to take the full 10 mg dose in the morning, which I did yesterday... same thing BAM!) 10 pm rolled around and it felt like I just got done running. Help me please! Give me some hope that this will stop shortly!!! thank you "
Pain,https://www.drugs.com/answers/has-anyone-out-there-had-sacroiliac-joint-steroid-355790.html,Has anyone out there had sacroiliac joint steroid injections?,"I have had epidurals, facet joint injections, nerve blocks and RFA's but have never had the sacroiliac joint injections. I have a lot of low back pain due to degeneration of L5-S1, I have arthritis in the facet joints as well and a bulge in L3-L4. None of these procedures have given much relief so I was wondering about the sacroiliac joints. My pain tends to be mostly localized in the lower back and upper buttock area. I do have some pain down both legs and in the left heel and right top of my foot but mostly it is there in that low back/buttock area. Anybody have these sacroiliac joint injections and had good relief? Thanks! "
Rheumatoid Arthritis,https://www.drugs.com/answers/methylprednisolone-usp-4mg-week-ago-wjen-3393555.html,I took methylprednisolone USP 4mg a week ago. When can I take more?,I have 7 herniated discs from a car accident as well as arthritis and degenerative disc disease in my back I pinched a nerve or hurt my back at the park playing with my son who is 2 and 1/2 years old. I was given the methylprednisolone 4mg 6 day dose pack. I was feeling much better after taking that and it's been about 5 weeks I had to run after my son the other day and now my back is in just as much pain as it was before I can barely function it hurts every time I take a step I have another dose pack that I had gotten a year ago that I never took is it too soon to take it again? I have an appointment to see my doctor but it's still 3 weeks before I can see him again I also have an prescription for MRI but it's two weeks before I can get my MRI and my normal the pain management doctor cannot see me for 3 weeks was wondering if I can take this again being that it's only been 5 weeks since I took a dose pack? 
Insomnia,https://www.drugs.com/answers/trazodone-work-ambien-sleep-796143.html,Does Trazodone work as well as Ambien for sleep?,
Rheumatoid Arthritis,https://www.drugs.com/answers/naproxen-swelling-sprained-ankle-along-arhtritis-3355644.html,Is naproxen ok to take for swelling from a sprained ankle along with my arhtritis?,"I am on 500mg for my arthritis twice a day. Will the naproxen help for the swelling in the ankle as well? Rolled my ankle at work and is swollen, quite sore but not broken. "
Rheumatoid Arthritis,https://www.drugs.com/answers/tylenol-arthritis-caplet-does-tylenol-arthritis-365877.html,Tylenol Arthritis Caplet - Does Tylenol Arthritis have any aspirin in it?,This is important as I am allergic to Aspirin 
Panic Disorder,https://www.drugs.com/answers/prescribed-seroquel-anxiety-panic-attacks-2690074.html,Just prescribed Seroquel for anxiety and panic attacks?,"My doctor just prescribed me Seroquel to supplement my Paxil that I take for depression. I have depression and anxiety as well as PTSD, but I am not bipolar. I used to take xanex for my panic attacks, but he said this would be better. Does it work for anxiety and panic attacks? Also, I have already gained 80 lbs from emotional eating. Will I gain even more with this? Thanks. "
Pain,https://www.drugs.com/answers/sharp-needle-pain-elbow-3338162.html,Why do I have a sharp needle like pain in my elbow?,"Everytime I put my elbow down/ lean on it, sometimes I feel a needle like feeling stabbing it. What could this be? When I work out it doesn’t bother me or hurt. "
Post Traumatic Stress Disorder,https://www.drugs.com/answers/anyone-assistance-mortgage-rent-ptsd-agoraphobic-603645.html,Does anyone know of any assistance to mortgage or rent for a PTSD & agoraphobic sufferer ?,"Does any know where i can turn to regarding financial assistance with housing for a PTSD & agoraphobic sufferer ?? It seems that there is a great deal of help to the veteran who sufferers from PTSD while those of us who are suvivors of childhood trauma, are not as heroic in popular view. I found one member in this forum, posted increase intolerance to noise. I have been having similar problems, only i live with my 2 younger children (21 & 17) and my ex-husband who was an alcoholic & physically & verbally abusive to me since I married him when I was 21. I actually live in a room of my own & I am expected to pay for the room & board. I find myself unable to pay for the rent of a place of my own with my pension & therefore, I am forced to live in these conditions where I feel completely UNSAFE and the slightest noise of aggression, whether real or not, leads me into panic & anxiety attacks that drain my energy to the point of depression again. I take enough meds to sedate a horse, and yet, when these type of things, (such as banging dishes, cubbords, drawers) are done with a intimidating sense towards me, it matters little how many meds i have in my system, I go into panic, hypervigilance, anxiety & ultimately depression. I also suffer from osteoarthritis with bulging disks in my neck which obviosly hikes the pain up to the point of my total loss of control. I know that these circumstances are taking a heavy toll on my physical health, but I find no way out. Can someone please give any suggestions as to how to survive this ?? Thank you. "
Post Traumatic Stress Disorder,https://www.drugs.com/answers/how-will-energy-drinks-or-relaxation-drinks-464228.html,How will Energy Drinks or Relaxation Drinks interact with my prescribed Meds?,"MY MEDS~ ~10 MG Lexapro- taken in a.m. *For Depression & Anxiety, possible PTSD ~25 MG Lamotrigine (Lamictal)- taken at night (just started the Lamotrigine regimen on Oct.4, 2011. After 2 wks on one tablet per night, dosage will be upped to two tablets per night. I suspect the next time I see my Psychiatric Nurse she will be upping the dosage, slowly, if everything is going o.k. on this med.) *For Mood Disorder/ Mood Stabilization ~1 MG Alprazolam (Xanax)- only taken as needed, on occasion. *For Panic Disorder ~I also, admittedly, do smoke marijuana. Usually whenever i can get my hands on it! (Please- DO NOT POST ANNOYING, ""PREACHY"", MISINFORMED COMMENTS!!! about what a ""Tragedy"" it is that i enjoy smoking Herb!! Heard it all before! Don't need to hear it again, Please!! NO, it doesn't cause me any anxiety or depression or make me ""Paranoid"". NO, I don't have a Problem with it. I've quit/ stopped for many days/weeks, many times. It is something I happen to Enjoy partaking in. Some people enjoy liquor. I enjoy Pot. No One has EVER died from safely sitting in their living room, taking a few tokes off the piece and chilling with some good Reality TV. Please don't WASTE your or my time!) ~Thank You!, Come Again! ;-)  DRINKS I DRINK (PRETTY REGULARLY)~ ~Starbucks Dbl. Shot Energy+Coffee-  Contains per can : Maltodextrin 2000 MG, Taurine 1800 MG, L-Carnitine 450 MG, Inositol 180 MG, Panax Ginseng 325 MG, Guarana 90 MG, as well as, 200% Daily Values of Riboflavin, Niacin & Vitamin B6, and 100% Vit. B12 (I normally will drink 1 of these ^^^ about 3-4 days out of the week. Some days I have consumed two cans, but hours apart.) ~Marley's Mellow Mood- peach raspberry passion fruit black (decaf) iced tea- (which, by the way, is DELISH!) Contains per bottle : 82 MG ""Relaxation Blend"" of : Valerian Root Extract, Lemon Balm Extract (Leaves), Chamomile Flower Extract, Hops Extract (Rhizome), Passion Flower Extract, Melatonin  (I normally will drink 1 of these ^^^ about 2-3 times a week, usually around or before bedtime.) ONCE IN A WHILE~ ~~Celestial Seasonings Sleepytime Herbal Tea- (Maybe 3 or 4 times per month, if that) I will swap out hot tea for the Marley's cold tea.  Contains : unspecified amounts of Chamomile, Spearmint, West Indian Lemongrass, Tilia Flowers,Blackberry Leaves, Orange Blossoms, Hawthorn & Rosebuds (Don't think any of these products are of real concern at all??) ~Celestial Seasonings Sleepytime Extra, Wellness Tea-  (have an unopened box, haven't yet used this product, but will be trying some time in the near future, I believe) Contains per 1 tea bag : Chamomile (Flowers) 600 MG, Tilia estrella (Flowers) 160 MG, Valerian (Root) 25 MG + Spearmint, West Indian Lemongrass, Hawthorn and Orange Blossoms "
Post Traumatic Stress Disorder,https://www.drugs.com/answers/does-remeron-help-at-all-with-anxiety-depression-355801.html,Does Remeron help at all with anxiety/depression?,"I ask a question about Elavil awhile back and if I should try it. I talk to my Dr. about it and he put me on Remeron which is in the same family as Elavil. Ive not taken it yet out of fear of reactions Ive had from the other 7 AD's Ive been on. Has anyone taken Remeron for anxiety disorders/panic attacks/depression??? Im at my wits end with trying all this meds, and suffering through this for going on 2 yrs now!! HELP!!! 2009-2010 were very hard for me, and now so far, 2011 isnt looking much better!!! Im tired of being tired, Im tired of being anxious, scared out of my mind, tired of waking up each day and my thoughts going directly straight to death, either of someone close to me or myself. Wondering ""Will I die today?"" I really cant just do this anymore. Im not suicidal at all, just the opposite. I WANT to live, but I feel like Im not until all this craziness gets under control. Im too scared to try to live. "
Insomnia,https://www.drugs.com/answers/lexapro-5mg-week-suppose-10mg-after-night-ins-3224390.html,I'm on Lexapro 5mg for a week and I'm suppose to go to 10mg after. I take it at night ....,... but I have insomnia and haven't slept well all week. Should I try taking the Lexapro in the morning before going on to 10 mg? I'm afraid side effects might get worse. The nausea is gone but insomnia gets worse. 
Insomnia,https://www.drugs.com/medical-answers/long-9mg-melatonin-stay-system-3016483/,,
Insomnia,https://www.drugs.com/answers/prozac-weekly-prozac-motivation-1494547.html,Prozac Weekly - Prozac and motivation?,"I have been on Prozac 20 mgs. daily for 3 months. It has helped with insomnia and excessive worrying. However, I have not had improved motivation. If anything, decreased motivation. Could anyone tell me their experience with prozac and motivation? Pros and Cons. Thank You. "
Insomnia,https://www.drugs.com/answers/melatonin-stopped-working-after-awhile-1053817.html,Does melatonin stopped working after awhile?,"I was taking melatonin for several months and it worked great. Then, it stopped working and I began having insomnia. Im also on Impramine, an antidepressant. Can melatonin interact with tricyclic antidepressants? How long does it take to get the melatonin out of your system completely? "
Post Traumatic Stress Disorder,https://www.drugs.com/answers/antidepressant-make-you-feel-motivated-live-life-774778.html,Can an antidepressant really make you feel motivated to live life agAin?,Please respond suffering from extreme anxiety depression feAr and medical PTSD will the right med make me feel like life is worth living again 
Pain,https://www.drugs.com/answers/pain-bearable-times-taking-rramadol-hcl-xr-3369619.html,"If pain gets unbearable at times while taking tramadol hcl XR, could l take a tramadol 50mg?","l started taking 100mg tramadol hcl XR, could l take a tramadol 50mg in between if back pain gets unbearable? "
Insomnia,https://www.drugs.com/answers/side-effects-of-prozac-vs-zoloft-are-they-worth-469067.html,Side effects of Prozac vs. Zoloft. Are they worth it? Which is most effective?,"I have had chronic on and off depression for much of my adult life. I have been taking Zoloft for years which seemed pretty effective. Problem is I have also had chronic insomnia for as many years.A few months ago I stopped taking the Zoloft and my depression worsened but... I was finally free of the insomnia!!! For this reason I have been reluctant to restart it.The problem is that my depression seems to be worsening again and I have been prescribed Prozac... (it was a life changer for a sibling of mine,very effect with his antisocial and anger issues)so my prescriber thought it might be effective for me as well.  Problem is that I have heard it can cause insomnia and weight gain. All my life I have struggled with a weight issue that I finally seem to have gained some control over.I am finding my appetite increasing since I started taking Prozac several days ago.So far I am sleeping ok, but I am taking a 10mg tab and pouring 1/3 of it out before taking it... I am really afraid of weight gain and insomnia returning if I increase the dose.  I would appreciate any feedback on effects of Prozac from long term users.  Thanks "
Insomnia,https://www.drugs.com/answers/hi-ive-been-takin-advil-pm-for-about-a-year-n-3-303864.html,"Hi,ive been takin Advil pm for about a year n 3 mths everynight as a sleeping aid?",Im now having problems with my stomach n ive been lossing weight can this be contributed to my use of Advil pm?? 
Pain,https://www.drugs.com/answers/what-are-the-side-effects-of-aflapin-60-tablets-509308.html,What are the side effects of Aflapin (60 tablets)?,"I was given Aflapin, 60 tablets, and Plaquenil (Hydroycholoquine) 200mg plus injection on my heels for heel pain and some finger joints pain. Few hours after taking both medications I experienced numbness on both arms and feet. I suspect these are side effects of Aflapin, since I did not have any numbness taking Plaquenil few months ago.  I like to know the side effects of Aflapin as I could not find more information about it online. Thanks. "
Post Traumatic Stress Disorder,https://www.drugs.com/answers/lithium-sevre-depression-ptsd-feel-hollow-521729.html,"How does lithium help with sevre depression and ptsd, I feel hollow no emotions.doc wants me on it?","I have been on a lot of depression meds and nothing has made me feel better. I just want to feel again and honestly be able to cry. I make it thru the day and no one would know because i put on a happy face. I am sure many can identify with that. Its just i never have a manic episode so i am concerned how it will work with my problems. Is any one on it for these problems and how has it helped you? thank you So much, Sheree "
Insomnia,https://www.drugs.com/answers/is-25-mg-of-elavil-the-usual-dosage-for-insomnia-399207.html,"Is 25 mg of Elavil the usual dosage for Insomnia, and combination of Anxiety?","I was recently prescribed 25 mg of Elavil for Insomnia, and combination of Anxiety. I have only taken the medication for a week, and it does not seem to help with the insomnia. However, is this medication something that has to ""get into your system"" before it works? I know that is relevant for anxiety, but for insomnia, too? Reading others' reviews, I noticed 25 mg seems to be a small dosage for my condition. I will speak to my Doctor about this (if needed), but I am just wondering if anyone has any information or experiences that pertains to my question. Please, any info. will be greatly appreciated? "
Panic Disorder,https://www.drugs.com/answers/taking-klonopin-xanax-2803221.html,Taking klonopin can I take Xanax as well?,I'm taking 1mg klonopin 4 times daily for acute anxiety and PTSD. I'm having anxiety attacks (bad ones in between dosages of klonopin). Can Xanax be taken (prescribed for attacks that happen in between the klonopin?). I'm desperate and have been on antidepreaends and busbar which did NOTHING. I can't handle these attacks in between. Please help!!! 
Pain,https://www.drugs.com/answers/wean-gabapentin-300-mg-3-times-day-3458853.html,I want to wean off gabapentin 300 mg 3 times a day and want to know how?,I have been on gabapentin 300mg 3 times a day for 4 years. I no longer have my physical job and would like to get off the drug. I just need to know how 
Pain,https://www.drugs.com/answers/you-stop-taking-tramadol-3456345.html,How do you stop taking tramadol?,My husband has been taking tramadol for about 5 months. The pain has now gone away. He quit taking the tramadol but now he has started getting symptoms of drug withdrawal. What is the best way to withdraw from it? 
Pain,https://www.drugs.com/answers/pain-radiating-down-leg-into-hip-3377630.html,Pain radiating down leg into hip?,I have been having pain radiating down my leg into my foot that has steadily gotten worse and whenever I get up out of bed or even from sitting in a chair my leg will feel like it is about to break the pain is so intense. Please if any one can help please reply. Thank you. 
Post Traumatic Stress Disorder,https://www.drugs.com/answers/depression-serious-mellow-antidepressant-793136.html,Depression - I need a serious mellow antidepressant medication?,I need a serious mellow antidepressant medication. We have tried everything and the side affects are worst then helping. What is the weakest medication out there for Depression & PTSD? Does anyone have any advise?  I will be right back to reply. One moment. Thank you ahead of time for your response! 
Pain,https://www.drugs.com/answers/pain-meds-plavix-3446444.html,What pain meds can I take on Plavix?,
Pain,https://www.drugs.com/answers/walgreens-longer-holds-watson-brand-pain-3444560.html,"Walgreens no longer holds Watson brand pain prescriptions, what pharmacy in St. Louis does?",What pharmacy in St. Louis Missouri carried Watson brand pain prescription hydrocodone 10 mg white oval pain pills? 
Pain,https://www.drugs.com/answers/long-alka-seltzer-consistently-3440626.html,How long can Alka Seltzer be taken consistently?,I have chronic pain due to multiple back surgeries and the other issues. I have found that Alka Seltzer lowers my pain level most of the time to a tolerable level. I'm concerned with the possible effects of taking it 3 times a day everyday. Any ideas? 
Post Traumatic Stress Disorder,https://www.drugs.com/answers/alprazolam-25mg-4-times-daily-mental-disorders-524715.html,"I take alprazolam .25mg 4 times daily for various mental disorders , is this okay?","I have generalized anxiety disorder, major depressive disorder, depersonalization disorder, attention deficit disorder, and post traumatic stress disorder. I am perscribed to and take .25 mg of alprazolam 4 times daily to feel ""normal"" it has been about a month now and everything seems a lot better. However before this I was self medicating with alcohol for about 5 years everyday. Not drinking anymore and taking my medication I feel normal again. Does anyone think this could have bad long term effects or this is abnormal? "
Pain,https://www.drugs.com/answers/taking-40-mg-prednisone-day-5-days-ifeel-high-3453858.html,I have been taking 40 mg of prednisone twice a day for 5 days.,I feel like this is a high-dose. Is this normal? It is for my lower back pain. It is giving me the worst headache. 
