disease,postLink,postHeading,postContent
Polycystic Ovary Syndrome,https://patient.info/forums/discuss/i-am-confused-whether-i-m-pregnant-or-not--675253,I am confused whether I'm pregnant or not.,"I have missed a period, me and my bf has been intimate three to four days a week after my period ended, I am not aware of when I ovulated but I'm sure I did, I am 5 days late, on Monday I went toilet, when I wiped I saw blood on the tissue but after that time, nothing, I thought I would have started due to sore breast and feeling emotional but nothing, I have peed a lot more than often, feeling extra tired and a little sick, but I'm worried I'm getting excited for no reason due to me having pcos and have gained weight since my last period. 0 likes, 2 replies "
Polycystic Ovary Syndrome,https://patient.info/forums/discuss/tiredness-and-mood-swings-673827,Tiredness and mood swings,"I was told i had polycystic ovaries a month ago and it has explained why I’m always tired and often experiencd mood swings! Being only 19 it’s difficult constantly being tired and I don’t know what i can do to help it - I started taking Berocca last month and I’m not feeling any change yet. I want to go back to my doctor, but wonder what they could actually do to help me further as it’s not curable and a lifelong health issue 0 likes, 6 replies "
Polycystic Ovary Syndrome,https://patient.info/forums/discuss/pcos-674045,Pcos,"Hi,  Like most of you, I’ve developed PCOS after getting it Bc for about a year and some change . Before bc I had a consistent period no issues, after bc which I got off last September I thought i was pregnant because I didn’t have an period until January but blood test and etc showed I wasn’t . Feburary of 2018, I got my period until March which made me happy because I thought with working out and getting everything together I finally got it back. After my period in March, I didn’t get a period . Recently August 3rd I began spotting and I’ve been on and off spotting for the last 10 days some days I wouldn’t bleed at all or I’ll bleed very lightly for only a couple of hrs then back to spotting. It’s very frustrating and my OBGYN suggest I get back on birth control . Have any of you experience anything like this ?? 0 likes, 0 replies "
Polycystic Ovary Syndrome,https://patient.info/forums/discuss/are-these-pcos-symptoms-kind-of-graphic--673965,Are these PCOS symptoms? *KIND OF GRAPHIC*,"So my periods have never really been on time but they’ve always lasted around 5 days from being heavy then gradually lighter. In the last year they have been all over the place, missing them, really light then really heavy, spotting etc.. Then it came to a point where i didnt have a period for 3 months! So May was my last period then i had nothing! I also did a pregnancy test and it was negative. 2 weeks ago i went to the doctors because at this point im really worrying. She thinks i might have PCOS so she booked me in for an ultrasound (which i havent heard anything from) and to see a gynaecologist (which isnt until October!!!) Anyway, 3 days a go i was sat watching tv when i felt blood coming out (sorry for too much info) so i went to the toilet to sort myself out. As i was sat on the toilet having a wee i felt this what i thought was a blood clot come out of me which plopped in the water. It did startle me but i assumed it was just a bigger blood clot but I looked at it slightly and it was probably about an inch long!!! Ive had blood clots before that are smaller than a 5 pence piece but never this big! I had another a few hours later but it wasnt as big! So today ive been on this period for a week and im still heavy! Theres not much blood on ny sanitary towel but lots when i wipe.. Im now getting really panicy constantly googling my symptoms   just wondering if anyone who has PCOS has missed periods then really crazy ones or ones that last ages or even big blood clots? Hope someone can shed some light on this! Thank you! 1 like, 6 replies "
Polycystic Ovary Syndrome,https://patient.info/forums/discuss/do-these-sound-like-typical-pcos-symptoms--677390,Do these sound like typical PCOS symptoms?,"Hey everyone! I haven't been diagnosed with PCOS but have wondered if some 'symptoms' I have would be worth going to the doctors to enquire about and if they are typical signs of having PCOS. Firstly, I have tuberous breasts which I've read is sometimes linked to PCOS. Further to this, over the last couple of years (Im 22 now) I have been suffering with bad skin, mostly perioral dermatitis, despite always having flawless skin before this. I also get very dark thick hairs on my chin, not so many that i resort to shaving, but enough that I pluck them out every few days or so. There's also more general things like I seem to gain weight VERY easily, especially compared to friends and have been exhibiting mood swings which are much worse over the last couple of years. Obviously I'm not asking for a diagnosis, just some opinions from people who suffer from PCOS. Thanks! 1 like, 1 reply "
Polycystic Ovary Syndrome,https://patient.info/forums/discuss/help-chronic-period-pains-taking-over-my-life-674917,Help!? Chronic period pains taking over my life,"The past 5 months I have had chronic pains in my pelvis in the first two days of my period . The agony brings  on fainting, vomiting, diohorea, sweating and periods of unconsciousness (sometimes concussion from fainting). These spells lasting from 1-5 hours at a time.This is something that happened   at age 16_17 but then followed by two years of constant period every day then 3 years of no period. My doctor is now telling me I have had pcos all along but I am yet to hear of anyone with these  symptoms and im.worried its misdiagnosis as my last doctor who gave me a.scan said I.did.not have this condition. I  have been put on proestrogen pill for over one month.which has stopped the pain but given me many.other side effects. Is there any other solutions out there to stop this pain that don't make me bleed everyday, get sick and develope deppression????? Are these symptoms normal of pcos or could it be something else? 0 likes, 0 replies "
Polycystic Ovary Syndrome,https://patient.info/forums/discuss/day-5-of-period-getting-heavier-with-clots-674894,Day 5 of period getting heavier with clots,"Hey guys! I'm new to this. I'm 28 and I was diagnosed with pcos when I was 20. I've been taking metformin for about 5 years. My periods have been regular for the past 6 years. This menstrual cycle has been off. I started my period 5 days ago and it's heavier now and I'm passing big clots. Cramps are minimal, and I'm having chills here and there. Wondering if its just part of the pcos or something more serious.  0 likes, 2 replies "
Polycystic Ovary Syndrome,https://patient.info/forums/discuss/dermoid-cyst-abnormal-bleeding-675212,"Dermoid cyst,  abnormal bleeding ","Hi all, I’m 36 and I was diagnosed with PCOS after a cyst the size of grape fruit side rupture when I was 18. I had surgery to drain it.  I’m on the pill. I have been in and out of hospital for the last few years with other issues so I’ve become very weak and muscle wasted.  In Feb 2018 I was diagnosed with small dermoid cyst. I was having a tiny bit of abnormal bleeding so had an ultrasound.  I was off the pill from March until last week as I have been very sick and literally forgot.  I had a spinal MRI a couple of days ago and there is a large white blob at the uterus level. No comment on the report but it’s big and obvious. Not my bladder lol! It’s round and very clearly just in front of my sacral spine. I’ve been back on pill for week.  Today, I’ve started bleeding and I’m on the pill!! I was quite nauseous last night. It’s so odd. Does anyone have any idea what this mean. Dermoid cyst, bleeding on the pill.  Thanks  Best Wishes  Melissa  0 likes, 1 reply "
Polycystic Ovary Syndrome,https://patient.info/forums/discuss/diagnosed-but-struggling-675159,Diagnosed but struggling,"I've managed with help of my gp to get the periods under control. I was having to have iron tablets during that time of the month and literally my life would stop. But now that's controlled the hair growth EVERYWHERE is really difficult... does anyone have any advice on the best hair removal? Maybe something at a salon? I'm ending up with awful skin due to the constant plucking and shaving! 0 likes, 2 replies "
Polycystic Ovary Syndrome,https://patient.info/forums/discuss/abnormal-vaginal-bleeding-pain-during-sex-stomach-pain-and-no-periods-for-3-years--681465,"Abnormal vaginal bleeding, pain during sex, stomach pain and no periods for 3-years.","Please, please could someone give me any advice. I am desperate. I haven't had a period for 3-years. The doctors have put me on a pill to try to prompt them. However, this has not worked. I have been diagnosed with PCOS but I have no symptoms of this, and tests come back normal except ultrasound. I get pain when I have sex, not all the time, but sometimes, and it is enough to make me yelp. Every single time I have sex (only during sex), I bleed so much that the first time it happened, my partner and I was fearing one of us had seriously injured ourselves. The bleeding is not accommodated with any pain or discomfort. Whenever I bleed, I get dizzy and then I have level 6-7 stomach pain for a few days with nausea. No doctors will take me seriously because I am so young but I don't know how else to get advise when nobody will take me seriously. 20-years old. Thank you to all who reply. 0 likes, 2 replies "
Polycystic Ovary Syndrome,https://patient.info/forums/discuss/hysterectomy-or-ovary-removal-for-help-with-pcos--681493,Hysterectomy or ovary removal for help with pcos ?,"I am a 29 year old woman with no kids. I have been dealing with very bad symptoms from pcos for a long time now. I have very heavy bleeding and clots, cramps, depression, and used to have periods very spaced a part, but now I seem to have a never ending one that has been going on for about 2 months now... I have talk to my doctor and just got told that is normal for my condition. I am looking for any relief from the constant problems of pcos. I am considering  removal of my ovaries and hysterectomy. I would love to have kids of my own someday but this condition may never allow that. I am okay with adoption. I just want to be happy and healthy and I am wondering if a hysterectomy and ovary removal might make that possible. Here are my questions. for anyone who has had or knows someone that has had a hysterectomy or their ovaries removed what if any relief from pcos symptoms did they have? 0 likes, 4 replies "
Polycystic Ovary Syndrome,https://patient.info/forums/discuss/pcos-symptoms-help-advice-674841,Pcos symptoms help & advice,"I was diagnosed in 2015...fast forward to now I'm experiencing a new form of facial acne that is REALLY bad and unattractive. They're more like large cysts than your average white/blackheads...which i have those too. I have noticed the fluid is green/yellow in color and they're super itchy (kinda like a mosquito bite???) I've tried multiple cleansers and medicines but I'm assuming these won't help... I believe it's something inside of my gastro system causing the break outs maybe. I've not been drinking any caffeine for two going on three months now. Just water and sometimes Sprite. I've also noticed that ice cream makes it so much worse so I quit eating the occasional milkshakes too. This all started about 3 weeks ago. It's really painful for me physically and emotionally.  Also, I have asked my doctor about a full hysterectomy. She very quickly said no ""because i may change my mind later."" Granted, I am still young (23) but I do know for a fact I don't want to have kids of my own vaginally. With other health conditions i have, I would have to be carefully monitored; I am now also high risk for an ectopic due to having a previous one   do fertility treatment to even become pregnant (words from previous OBGYN)... I don't want any of that. I want to feel better asap without having to take all of these medications. I have TRICARE Prime for insurance and in the policy it states a hysterectomy is allowed if deemed medically necessary (which I believe it is. The pain I have and symptoms make it hard for me to even keep a steady job). I don't see how one's opinion that I may change my mind later in life overrules my health and well-being.  *sorry if this post is long and jumbled   0 likes, 4 replies "
Polycystic Ovary Syndrome,https://patient.info/forums/discuss/abnormal-vaginal-bleeding-and-stomach-pain-679470,Abnormal vaginal bleeding and stomach pain,"Please, please could someone give me any advice. I am desperate. I haven't had a period for 3-years. The doctors have put me on a pill to try to prompt them. However, this has not worked. I have been diagnosed with PCOS but I have no symptoms of this, and tests come back normal except ultrasound. I get pain when I have sex, not all the time, but sometimes, and it is enough to make me yelp. Every single time I have sex (only during sex), I bleed so much that the first time it happened, my partner and I was fearing one of us had seriously injured ourselves. The bleeding is not accommodated with any pain or discomfort. Whenever I bleed, I get dizzy and then I have level 6-7 stomach pain for a few days with nausea. No doctors will take me seriously because I am so young but I don't know how else to get advise when nobody will take me seriously. 20-years old. Thank you to all who reply. 0 likes, 1 reply "
Polycystic Ovary Syndrome,https://patient.info/forums/discuss/hormone-level-bloods--677292,Hormone level bloods!,"Hi guys, I'm new here! So I was diagnosed with PCOS in June last year, confirmed by high levels of testosterone and androgen and also ultrasound scan. Me and my partner have been trying to conceive since January but no luck yet so I am now under gynaecology.  To cut a long story short, they wanted me to have a day 2 and day 21 progesterone done but there's one problem, I don't have natural periods!! So I've taken norethisterone to induce a bleed and had my day 2 bloods done the other day. The results have come back showing normal levels apart from my oestrodial which said it was low at 89.... Does anybody know what this might mean? Have tried googling but it's not really helping!  Any help or advice is welcome thanks girls! 0 likes, 2 replies "
Polycystic Ovary Syndrome,https://patient.info/forums/discuss/recently-diagnosed-lifestyle-change-advice--673554,Recently diagnosed. Lifestyle change advice?,"Hello, I'm hoping for a little advice. I'm 28 and have just been diagnosed with PCOS. My doctor said it's likely it developed when I was in my late teens early 20s but as I've been on the pill for about 10 years I hadn't noticed the symptoms.  Last year I came off the pill with the hope of starting a family but my periods were getting further and further apart. My last period was about 26 weeks ago.  After having tests the doctor confirmed that I have PCOS. I'm not overweight (I'm only 8stone 8 pounds - 5ft. Although I have put on a little weight around the stomach since coming off the pill) and my doctor suggested we try to conceive naturally for a year then come back next year to try other methods. I wasn't given much advice for what I could do to help apart from healthy diet and exercise. I don't want to just leave it and hope for the best but I'm not really sure where to start, especially with changing the foods I eat. Any healthy changes I can make to my lifestyle to help my chances of improving my PCOS I am willing to take! So I'm wondering where to start? What foods are best to be avoided and are there any diets that you would recommend? I've seen that some people take vitamin supplements. Is there any I should be considering? I have starting exercising more with a light workout in my morning and my exercise bike in the evening. Although I am going to start trying to walk more as well. 0 likes, 3 replies "
Polycystic Ovary Syndrome,https://patient.info/forums/discuss/does-this-sound-like-a-case-of-pcos--681158,Does this sound like a case of PCOS?,"Hi there! I do have a doctors appointment booked for next week, but I wanted to get everyone’s take on whether this sounds like PCOS or not. In the past 2-3 months I got all of these symptoms relatively suddenly. It started out with a 1 day period in August, a week of nothing, and then one more day of bleeding. Then, my normal period start range came and went this month with no period, so I haven’t had a normal period since July. I have 2 very dark and long hairs on my chest that appeared around mid-August. I have also suddenly started to break out pretty significantly (I always got a pimple here and there but it’s more widespread now). I also have a lot of pelvic pain. It is toward the front, and it will wake me up in the middle of the night with a painful, dull ache, and sometimes when I walk. Finally, the most frustrating to me, is weight fluctuation. My weight had actually always been about the same, but this summer, I got into really good shape (I work out about 6 times a week and eat very healthy) and over the past 2 months it seems like all of the fitness progress I made reverted back appearance-wise despite increased workouts (I even ran a half marathon). Does this sound like PCOS? Thanks in advance! 0 likes, 1 reply "
Polycystic Ovary Syndrome,https://patient.info/forums/discuss/pcos-help-that-works-681164,PCOS help that works ,"Hi,  Just wanted to share my success with PCOS, I was diagnosed when I was 18 and when I was 21 I was told it would be impossible for me to get pregnant as I no eggs, 1 period a year if I was lucky which kept in bed for a week with the pain.  In my 30’s I found an old book from America about PCOS and about the treatment they use over there.  Basically it recommended following a low GI diet as with PCOS our body can’t cope with high gi food.  And to have Metformin 500mg 3 times a day.  2 years later I fell pregnant naturally, no outside help apart from  the metformin. I now have a healthy 4 year old son and I’m 43!  Also after I moved I ended up with a new gp who’s sister is a gp in America who is an expert on PCOS and knew of this treatment so had her support.  Good luck ladies  0 likes, 0 replies "
Polycystic Ovary Syndrome,https://patient.info/forums/discuss/i-m-suffering-the-effects-of-pcos-and-gp-says-can-prescribe-anything-can-anyone-help--677577,I'm suffering the effects of PCOS and GP says can prescribe anything? Can anyone help?,"So i have been going to the doctors since i was 15 years old (i am now just gone 22 in August) about not having period, struggling to loose weight, mental health, bad stomach cramps and facial hair. They have completed 2/3   which all came back with hormone imbalance and each time i questioned for   issues or PCOS. But the doctors always put it down to when i was involved in an RTC a month after my 15th birthday as i was diagnosed with Ovarian Failure to Secondary Trauma. I went to the doctors in May 2018 because i started to loose my hair and then they put it down to stress, i again mentioned my periods and the other symptoms i had been having for 6/7 years and they done a blood test again and tested for everything, they said again that i had the hormone imbalance and i was in with the doctor for about 15 mins convincing her to refer me to the gynaecologist - which thankfully she did and i got diagnosed in June 2018 with PCOS, however my stomach cramps are still pretty bad and have caused me to call in sick because they can be that severe - i went to the doctors a couple of weeks ago and she said that she is unable to prescribe anything to help with the pains in my stomach and other affects, I am just wondering if that is correct or if there is something that can be prescribed to me? (due to past experiences with my GP and the last couple years they aren't the most trustworthy and not sure where else to turn to or who i can talk to about it - my next hospital appointment isn't until November, and my GP said that the wait time for a new appointment will take to around november so no point in requesting an earlier appointment) Or if anyone has any tips on how to deal with the abdominal pains as taking paracetamol and ibuprofen and using a hot water bottle sometimes doesn't work.. Sorry that this post is quite long and thank you in advance if anyone has any ideas/tips for me. 0 likes, 3 replies "
Polycystic Ovary Syndrome,https://patient.info/forums/discuss/do-i-have-pcos--682016,Do I have PCOS?,"I havent had a period for over a year now and have just been referred to a gynocologist. Recently I have experienced pain in my pelvis and bigger breasts. I have taken 8 pregnancy tests and all of them have been negative. Could I have PCOS? 0 likes, 1 reply "
Polycystic Ovary Syndrome,https://patient.info/forums/discuss/letrozole-help-685751,Letrozole??????? HELP,"Hi I'm new to this page and new to asking for help on a forum page. I've suffered with pcos for over 10years, however I've always been able to maintain a fairly healthy weigh throughout. I already have one child with the help of clomid but still went through the grueling process of trying to conceive, it took me and my husband four years. we would really like to be blessed again but so far no luck, I'm now clomid resistant, very upsetting and devastating. My gyno has now prescribed me letrozole....... Has anyone taken it on here and would you recommend???? I'm a little apprehensive because it can cause birth defects. PLEASE HELP 0 likes, 0 replies "
Polycystic Ovary Syndrome,https://patient.info/forums/discuss/suffering-from-depression-675824,Suffering from depression ,"Hi everyone, I’m 19 years old and I was diagnosed with PCOS just over a year ago and I have been taking spironolactone since then. Within the last 4 months or so my periods became really messed up (i blamed exam stress) and i have basically been bleeding everyday for the last 4 months. The bleeding isnt that heavy so my doctor has said that she could prescribe the pill to help with that. I’ve also in the last few months been suffering with severe  , and im worried that if i start taking the pill this would just get even worse. Sorry that this has been so long, but has anyone else been in a similiar situation? Thanks x 0 likes, 5 replies "
Polycystic Ovary Syndrome,https://patient.info/forums/discuss/need-to-find-a-new-obg-yn-691016,Need to find a new OBG/YN,"I was diagnosed with PCOS in July of last year, and in August with  . My problem is in November I moved from SW Virginia to the Stroudsburg area of Pennsylvania, and now need to find  a new OBG/YN that specializes in hormonal treatment for my diseases. The one I was seeing back home specialized in treating these and was extremely helpful, assuring, and made me feel comfortable. At 20 it was terrifying to deal with, so now I'm even more terrified to start over. Anyone live around here that has any recommendations for me? 0 likes, 0 replies "
Polycystic Ovary Syndrome,https://patient.info/forums/discuss/pcos-just-diagonosed-heartbroken-631027,"PCOS JUST DIAGONOSED, HEARTBROKEN","Hello All, Just writing to see if anybody could offer any advice, I am completely devastated. So firstly, I am 26 years old. Vegetarian, weight train 4 times a week, eat very healthy and in shape. I was on microgynon till I was 22 but came off to give my body a break, I happened to suffer with awful   which I still suffer with now, I am SURE the effects of coming off the pill done this, a year later I started a progesterone pill which was no good due to horrific bleeding. I then got the copper coil fitted May 2017. Cut the story short, I have just been for a ultrasound as my acne has not cleared and my periods are not irregular but are 32-36 days and accompanied with spotting either side of cycle (approx 3 days before and after my 5 day cycle) anyway a few hours ago I literally found out I have polycystic ovaries, the sonographer was horrific, I didnt even have the chance to even say hello, was taken in room, test done, results handed to me with a information sheet. Both my left ovary and right ovary have came back 'Polycystic'  Now this is the heartbreaking part, I am getting married August 2018 to my amazing supportive partner. I wanted to take my coil out JUST before wedding and try for a baby. But now with this news I am HORRIFIED, my plan to hopefully fall pregnant around the wedding has now been taken away from me. Now my predicament is, first thing is removing my coil which I am doing next Wednesday. I just really dont know what to do next, do i start trying and risk being heavily pregnant on my wedding day (although PCOS has slimmed my chances) or do I have the wedding and risk go through the stress of taking ages to fall pregnant or possibly never falling pregnant. I just dont know what to do or how to feel  2 likes, 9 replies "
Polycystic Ovary Syndrome,https://patient.info/forums/discuss/weight-loss-to-combat-pcos-698736,Weight Loss to Combat PCOS,"I was recently diagnosed with PCOS at 22 years old. It has really scared me but I've been told weight loss could help? I've been put on Metformine but I'm wondering if anyone knows of anything that could help/worked for them? Thanks Jess x 0 likes, 2 replies "
Polycystic Ovary Syndrome,https://patient.info/forums/discuss/unsure-698750,Unsure ,"Last week I got results back from blood tests and an ultrasound to check for pcos after I went to the doctor about my irregular periods (really light one month, then really long more than 7 days). I'm not sexually active so she told me I wouldn't need a pap smear. Blood tests came back and my hormones were normal, ultrasound came back and there were no cysts. Yet it's still bugging me because I think I'm having another irregular period this month, I also have hair growth on my chin and stomach like a male would have. As well as acne. But my doctor said she can't diagnose me with pcos or a hormonal imbalance because I only have two out of three symptoms. I'm getting a bit sick of it, it's making me stressed and unhappy, because I know something isn't right and it feels like it's being dismissed. 0 likes, 2 replies "
Polycystic Ovary Syndrome,https://patient.info/forums/discuss/coping-with-a-recent-diagnosis-of-pcos-690995,Coping with a recent diagnosis of PCOS,"I was diagnosed wit PCOS a couple of days ago after years of problems, ultrasounds, blood tests and an  . I was sort of expecting it but I am 21, not over weight, don't have any issues with hair growth or acne but it has absolutely knocked me sideways. I'm struggling with the fact there is no reason for it and no cure either. Doctors have told me nothing can be done until I actually want children but I'm really emotional about it and struggling with the whole diagnosis. I've always wanted children and now the future is even more uncertain. I really don't know what to do and  could use some advice from a community such as this that are going through the same thing. 0 likes, 3 replies "
Polycystic Ovary Syndrome,https://patient.info/forums/discuss/metformin-and-keto-diet-697411,Metformin and Keto diet,"Hi All, I was diagnosed with PCOS a while ago and have been taking metformin (I'm not diabetic but very overweight). I also began a very low carb (keto) diet recently and am wondering if anyone has felt that taking  metformin slows down weight loss? I'll be getting some advice from my GP in the next few weeks, but I was hoping someone in the community has already been down this road of potentially reducing or stopping their metformin whilst in ketosis? Any helpful advice would be appreciated. Thank you 😃 0 likes, 0 replies "
Polycythaemia Rubra Vera,https://patient.info/forums/discuss/could-i-have-pv--656896,Could I have PV?,"My GP is concentrating on my very low Thyroid level and thinks this is responsible for my total exhaustion.  However, my Haematocrit is 53, Haemoglobin 168 and I have many of the symptoms of PV - some of which could also be symptoms of Hypothroidism which I have had for 30 years. My concern is that PV symptoms are being dismissed and so would like some advice as to whether I should try to pursue this or accept that these will disappear once my thyroid levels are raised with the increased medication. Tilly 0 likes, 52 replies "
Polycythaemia Rubra Vera,https://patient.info/forums/discuss/harrishill1-664503,harrishill1,"Everyone out there with Polycythemia Vera. I have been diagnosed for about 7 yrs now. I have done a lot of online research on PV. The hematologists usually only do venesections (phlebotomies)  for a short while because I learned that having just phlebotomies for a long time is not good. And aspirin does thin the blood, but the meds we take works much better both to control the disease, but it also thins the blood. I worry that some people don't see a hematologist, and are treated only by their GP. ?Please, people, look it up online as to whether you shd be getting just phlebotomies. Best wishes, harrishill   0 likes, 11 replies "
Post Polio Syndrome,https://patient.info/forums/discuss/post-polio-syndrome-early-symptoms-and-medical-care-630109,Post Polio Syndrome early symptoms and medical care,"I have been experiencing increased fatigue over the last couple of years and suspect it could be polio related. Any polio survivors have any advice, insight or ideas on what medical attention to seek out?   1 like, 1 reply "
Polycystic Ovary Syndrome,https://patient.info/forums/discuss/pcos-symptoms-or-pregnancy--690895,PCOS symptoms or Pregnancy?,"i have been diagnosed with pcos since i was 13, i am now 30. my husband and i are trying for a baby and i am going on 2 months since my last period. my periods have been regular the last 5-6 years and i cant ever remember going this long between periods. i have taken 3 hpt but they all came back negative. I dont want to give my hopes up but am wondering if anyone else has gone through something like this? i am scheduling an appointment to see my ob to see what could be going on. 0 likes, 5 replies "
Polycythaemia Rubra Vera,https://patient.info/forums/discuss/high-rbc-hemaglobin-and-hematocrit--639904,"High RBC, Hemaglobin and Hematocrit?","Hello! I'm new here and have a question about my blood tests. So I figured I would be proactive and order my own blood test and check to make sure I am healthy while trying to get pregnant. Everything was normal, including my magnesium levels, which was great, but on my CBC, my red blood cell count, hemoglobin and hematocrit were all high. This wasn't a first time thing. For the last 3 years of blood tests, my hemoglobin and hematocrit have remained high, sometimes my WBC would be high and then sometimes my RBC would be high or sometimes my lymphocytes would be high as well. Nothing was ever critical high, but just high. I also had a high Erythorocytes Sedimentation Rate (which just is a test for inflammation) and a Low Urea Nitrogen level (this was in 2015 though).  I was seeing a doctor a couple years ago when this started and he threw out ""polycythemia,"" but he said that would be extremely rare for my age (I'm 28). He tried to rule out secondary polycythemia and ordered chest x-rays, thyroid tests, etc and everything else was fine with me. During this time, I found out I also have Heterozygous Factor V Lieden, which just means I am at higher risk of a blood clot in my life, but doesn't mean I will for sure get one. I have to take extra care during pregnancy as it could make me have miscarriages as well. I did see a Hematologist and he didn't seem to worried about Factor V or my high blood test. He said he doubts it is polycythemia because of my age. But neither doctor ever figured out why my blood tests remained abnormal for so long.  The only symptoms I have is constant fatigue (even after full night sleep) and itchy skin after exercise or hot showers/baths. That's it. My vitamin D level was low at one time, but it's normal again. I take tons of vitamins now to try to stay healthy. I don't really work out, but I am 5'1 and 115 pds. I have a drink or two a night, 4 times a week or more. I don't smoke. I eat healthy. I drink a ton of water everyday.  Hubby says we will notify the OB when I get pregnant and show him my current blood tests and see what he says. He doesn't think it's something I need to worry about right now if it's not affecting me. He hates going to the doctors and I don't blame him for that. After going to my last doctor for a year trying to figure out what was wrong and spending a TON of money, it was frustrating and useless. Ever since my last doctor threw out the word Polycythemia, it has worried me though. I wish he never suggested it. Does anyone have the same problem as me? Is this something I should worry about? What would you do? Any advice would be so helpful, I'm stressing out!  0 likes, 18 replies "
Polycythaemia Rubra Vera,https://patient.info/forums/discuss/just-diagnosed-with-prv-671832,just diagnosed with prv,"I had a minor stroke whilst up the town shopping ended up in hospital where initial blood tests showed very high red blood cells. taken down to the haematology where the initial assessment was prv. tests later revealed jak2 . the results of my 1st test were haemoglobin 207 g/l  white count 10.0 x 10 /l  platelets 296 x 10 l. up to now 2 weeks later I have given 2 litres of blood and started taken 1 hydrox tablet every other day. I was wondering if my symptoms are unusual many thanks 0 likes, 1 reply "
Post Polio Syndrome,https://patient.info/forums/discuss/increased-left-leg-weakness-and-foot-pain-i-wonder-if-post-polio-please-help--657618,"Increased left leg weakness and foot pain - I wonder if post-polio - please, help!","I had a flue like disease when I was 7\8 YO that created lower limb weakness. After several weeks I got completely recovered. I was never diagnosed with Polio, but I wonder if it was?  I am now 39 YO and experiencing my left leg is increasingly weak as well as my left foot. I have always had weakness in left leg not is just much worse.  How can I get diagnosed if it is post polio or something else?  0 likes, 17 replies "
Polycythaemia Rubra Vera,https://patient.info/forums/discuss/scared-of-having-pv-667179,Scared of having pv,"Hi.im 23 yrs old and went for regular master health chk up in April this yr and came to know that my hb hct and RBC lvls are high.As it was just little higher than normal and 4 yrs back my levels were normal, oncologist told me wait for a month and again do cbc.As it turned out my hb was even higher and RBC too but my hct dropped from 53 to 49.Just few days back they collected my blood sample for jak2 and exon12.Currently I'm fine and work 9-10 hrs daily and am super active but really worried about future as I know condition gonna get worse....and have only one question... why me..... 0 likes, 23 replies "
Polycythaemia Rubra Vera,https://patient.info/forums/discuss/clinical-pharmacology-appointment-672298,Clinical pharmacology appointment,"I have weekly venesections and am newly diagnosed with prev  with jak2 gene but was wondering what a clinical pharmacology appointment might entail. 0 likes, 6 replies "
Post Polio Syndrome,https://patient.info/forums/discuss/post-polio-syndrome-631188,Post Polio Syndrome,"I contracted polio at the age of 12 months during the 1947 outbreak in the UK.  At the time my legs were affected as well as my left arm.  The legs recovered but I have grown up with no deltoid and biceps muscles and a restricted use of the arm.  I have always maintained that, if I was going to catch polio, having it at such a young age was an advantage in that I grew up with it and learned to find ways round the disability.  In fact the only thing that it prevented me from doing was playing the guitar but I learned the harmonica instead and I have a son who is better on the guitar than I would ever have been, But here I am, aged 71, and I have just been told that I have Post Polio Syndrome!  I have been experiencing some (slight) pain in my left hand and, of more concern, I am losing use of the hand.  I have read the accounts on this site of experiences of PPS, many of which describe pain and loss of mobility in the legs and am wondering if any one out there can give me some advice on what steps I can take to mitigate the deterioration.  Any ideas? Also, what chance is there that my legs may start giving me trouble?  The specialist I saw seemed to suggest that PPS could affect any limbs that had shown signs of polio. Thanks for your help and advice.  1 like, 6 replies "
Post Polio Syndrome,https://patient.info/forums/discuss/me-and-polio-and-then-pps-670691,Me and Polio........and then PPS,"Hello all......I took Polio at 11wks of age in 1954, in a wee town in Scotland.   I was affected from the neck down.....its still hard to lift my neck!    After all the necessary ops on my back and legs finally I was left with a caliper on right leg and a walking stick!       Then just before I was 45 I started to feel different,  had to take naps while driving anymore than 25 miles....just couldn't understand what was happening to me.....having to sleep in lay-bys....feeling so tired....and falling asleep in mid conversation.....at first I was told I had sleep apnoae......then in about 2005 when people couldn't get me to stay awake I was finally diagnosed with PPS.....it was such a relief to know what was wrong with me......and now I spend most of my life in bed....having to use a breathing machine with oxygen.......so I feel like am right back to where I started 63 yrs ago....... Please don't get me wrong I had a very fulfilling and happy (ish) life.....I was married have a lovely 39 yr old son and an absolutely gorgeous grandson,,,he'll be 9 very soon..... Life for me is easier in bed, unfortunately,  because my arms have always been weak and are now much weaker. Generally am a very happy person...love to laugh at life, and always try to see the funny side in any given situation.....and yes, I do have a wicked sense.....living with PPS I have discovered that a sense of humour is of the utmost importance!! I do hope more of you will share your story.....what I have just written is not my story......just the bare facts, really!! Thanks for reading.... 0 likes, 13 replies "
Post Polio Syndrome,https://patient.info/forums/discuss/total-knee-replacement-647136,Total Knee Replacement,"Hi I am due to have TKR done in April, For the last 3 years I have been diagnosed with PPS. One Neuro Dr advised me not to have it done, The other Dr said it will be fine. Had   done 2 years ago, I am pain free, but I am very weak on my Hip. I really don't know whether to haveTKR done, Incase more Muscle and nerve damage will occur. Desperately need some advice x 0 likes, 2 replies "
Post Polio Syndrome,https://patient.info/forums/discuss/done-651584,done,"I have been dealing with post for many years and now I have to be honest, I'm done.sure I have other issues but pps has gotten worse each year. The first 40 years of my life I never took anything for the pain during the work day of after work. Hot bath and massage that's it. Those don't work anymore but massage does temporarily ease cramping. I'm 65 going on 66 and am seriously considering just ending my miserable life.  Maybe living in heaven will be better.... Thanks, jack 0 likes, 11 replies "
